customer_id,age,income,gender,city,registration_date,last_purchase_date,total_purchases,total_spent,avg_order_value,days_since_last_purchase,favorite_category,payment_method,loyalty_score,true_segment
CUST_001536,39,37.0,М,СПб,2024-07-10,2025-08-08,12,1233.15,102.76,27,Одежда,Наличные,4.5,Новые клиенты
CUST_001537,36,62.0,Ж,Екатеринбург,2023-04-25,2025-08-04,11,1537.61,139.78,31,Спорт,Наличные,5.3,Новые клиенты
CUST_001538,28,112.0,М,Москва,2023-08-28,2025-06-17,10,8789.14,878.91,79,Одежда,Электронный кошелек,5.3,Новые клиенты
CUST_001539,31,67.0,М,СПб,2025-01-25,2025-06-18,1,1000.0,1000.0,78,Красота,Электронный кошелек,5.7,Новые клиенты
CUST_001540,29,77.0,Ж,Москва,2024-06-09,2025-07-23,12,2774.26,231.19,43,Электроника,Карта,3.9,Новые клиенты
CUST_001541,18,69.0,Ж,Москва,2023-06-29,2025-06-25,11,3201.24,291.02,71,Спорт,Карта,5.6,Новые клиенты
CUST_001542,22,78.0,Ж,Новосибирск,2023-09-13,2025-08-22,1,1000.0,1000.0,13,Дом и сад,Электронный кошелек,3.6,Новые клиенты
CUST_001543,45,69.0,Ж,СПб,2024-10-03,2025-08-21,1,1000.0,1000.0,14,Одежда,Электронный кошелек,4.9,Новые клиенты
CUST_001544,28,87.0,Ж,Новосибирск,2023-12-21,2025-08-03,6,2704.5,450.75,32,Электроника,Карта,5.6,Новые клиенты
CUST_001545,35,77.0,М,СПб,2023-05-30,2025-07-13,4,2111.42,527.86,53,Спорт,Наличные,6.9,Новые клиенты
CUST_001546,18,40.0,Ж,Нижний Новгород,2024-01-29,2025-07-14,1,1000.0,1000.0,52,Спорт,Карта,5.8,Новые клиенты
CUST_001547,30,31.0,Ж,Екатеринбург,2023-06-04,2025-07-21,4,1000.0,250.0,45,Красота,Карта,4.4,Новые клиенты
CUST_001548,21,72.0,Ж,Екатеринбург,2025-02-21,2025-07-22,3,1000.0,333.33,44,Электроника,Карта,3.7,Новые клиенты
CUST_001549,31,77.0,М,СПб,2023-08-11,2025-08-01,8,1000.0,125.0,34,Электроника,Карта,4.2,Новые клиенты
CUST_001550,21,40.0,М,Нижний Новгород,2023-11-12,2025-07-11,6,1000.0,166.67,55,Спорт,Электронный кошелек,5.1,Новые клиенты
CUST_001551,27,33.0,М,Нижний Новгород,2024-04-03,2025-08-02,4,1000.0,250.0,33,Красота,Карта,5.7,Новые клиенты
CUST_001552,48,77.0,М,Новосибирск,2025-02-06,2025-08-09,3,1079.69,359.9,26,Электроника,Наличные,5.5,Новые клиенты
CUST_001553,25,70.0,Ж,Москва,2023-10-17,2025-06-20,3,1000.0,333.33,76,Одежда,Электронный кошелек,5.9,Новые клиенты
CUST_001554,35,55.0,М,Новосибирск,2024-12-24,2025-06-10,6,1530.1,255.02,86,Красота,Электронный кошелек,5.5,Новые клиенты
CUST_001555,34,70.0,Ж,Нижний Новгород,2023-07-24,2025-08-23,1,1000.0,1000.0,12,Спорт,Карта,5.8,Новые клиенты
CUST_001556,24,45.0,М,Москва,2023-06-12,2025-06-19,8,1000.0,125.0,77,Одежда,Карта,4.3,Новые клиенты
CUST_001557,30,82.0,М,Екатеринбург,2023-02-09,2025-06-13,1,1000.0,1000.0,83,Спорт,Электронный кошелек,4.5,Новые клиенты
CUST_001558,29,38.0,М,СПб,2024-02-15,2025-08-16,5,1000.0,200.0,19,Дом и сад,Электронный кошелек,4.8,Новые клиенты
CUST_001559,34,69.0,Ж,Новосибирск,2023-10-11,2025-06-22,5,1000.0,200.0,74,Дом и сад,Карта,2.6,Новые клиенты
CUST_001560,31,50.0,Ж,Екатеринбург,2024-04-07,2025-07-04,1,1000.0,1000.0,62,Одежда,Электронный кошелек,7.0,Новые клиенты
CUST_001561,21,40.0,Ж,Москва,2024-07-11,2025-08-03,1,1000.0,1000.0,32,Одежда,Электронный кошелек,4.9,Новые клиенты
CUST_001562,37,46.0,Ж,СПб,2023-08-20,2025-07-23,6,1598.78,266.46,43,Спорт,Электронный кошелек,5.6,Новые клиенты
CUST_001563,18,43.0,М,СПб,2023-12-24,2025-07-29,5,1000.0,200.0,37,Одежда,Электронный кошелек,5.2,Новые клиенты
CUST_001564,33,99.0,Ж,Москва,2023-03-02,2025-06-22,2,1000.0,500.0,74,Электроника,Карта,3.9,Новые клиенты
CUST_001565,32,58.0,Ж,Нижний Новгород,2022-10-29,2025-08-06,9,1481.81,164.65,29,Электроника,Электронный кошелек,3.1,Новые клиенты
CUST_001566,34,59.0,М,Екатеринбург,2023-02-10,2025-06-24,19,6925.95,364.52,72,Дом и сад,Карта,5.5,Новые клиенты
CUST_001567,28,56.0,Ж,Москва,2024-05-11,2025-07-10,1,1000.0,1000.0,56,Электроника,Карта,6.4,Новые клиенты
CUST_001568,30,51.0,Ж,Нижний Новгород,2023-08-27,2025-06-18,4,1000.0,250.0,78,Дом и сад,Карта,5.3,Новые клиенты
CUST_001569,34,77.0,М,СПб,2024-04-03,2025-08-24,1,1000.0,1000.0,11,Красота,Электронный кошелек,3.8,Новые клиенты
CUST_001570,38,107.0,М,СПб,2024-05-15,2025-07-01,1,1000.0,1000.0,65,Одежда,Электронный кошелек,4.3,Новые клиенты
CUST_001571,41,57.0,Ж,Нижний Новгород,2023-06-15,2025-08-28,7,1245.37,177.91,7,Дом и сад,Карта,4.0,Новые клиенты
CUST_001572,34,50.0,М,Москва,2024-11-20,2025-07-31,2,1000.0,500.0,35,Спорт,Карта,6.1,Новые клиенты
CUST_001573,30,60.0,Ж,Москва,2023-03-10,2025-06-08,5,1347.93,269.59,88,Одежда,Электронный кошелек,5.6,Новые клиенты
CUST_001574,28,41.0,М,Москва,2022-11-25,2025-07-06,2,1000.0,500.0,60,Красота,Карта,7.5,Новые клиенты
CUST_001575,35,69.0,Ж,Нижний Новгород,2024-08-30,2025-06-23,1,1000.0,1000.0,73,Электроника,Карта,3.3,Новые клиенты
CUST_001576,19,61.0,М,Екатеринбург,2024-05-30,2025-07-27,3,1000.0,333.33,39,Спорт,Электронный кошелек,5.5,Новые клиенты
CUST_001577,33,89.0,Ж,Москва,2023-01-01,2025-08-09,7,1000.0,142.86,26,Дом и сад,Электронный кошелек,3.7,Новые клиенты
CUST_001578,35,55.0,М,Москва,2025-02-20,2025-06-08,5,1979.05,395.81,88,Одежда,Наличные,6.7,Новые клиенты
CUST_001579,30,58.0,М,Нижний Новгород,2023-12-10,2025-08-25,1,1000.0,1000.0,10,Одежда,Карта,4.2,Новые клиенты
CUST_001580,21,93.0,Ж,Москва,2024-08-01,2025-07-27,1,1000.0,1000.0,39,Дом и сад,Карта,3.8,Новые клиенты
CUST_001581,25,59.0,М,Москва,2025-01-05,2025-08-15,10,1766.08,176.61,20,Одежда,Электронный кошелек,3.6,Новые клиенты
CUST_001582,22,59.0,Ж,Москва,2023-04-30,2025-08-30,4,1000.0,250.0,5,Красота,Карта,5.4,Новые клиенты
CUST_001583,35,79.0,Ж,Москва,2025-01-17,2025-08-28,6,1000.0,166.67,7,Спорт,Карта,4.1,Новые клиенты
CUST_001584,27,59.0,Ж,Новосибирск,2024-12-24,2025-06-29,5,1000.0,200.0,67,Одежда,Карта,4.4,Новые клиенты
CUST_001585,44,115.0,М,Москва,2023-10-01,2025-08-08,7,4628.19,661.17,27,Одежда,Карта,6.4,Новые клиенты
CUST_001586,43,32.0,Ж,Москва,2024-05-18,2025-07-25,4,1000.0,250.0,41,Спорт,Электронный кошелек,5.5,Новые клиенты
CUST_001587,18,131.0,М,Москва,2023-04-28,2025-08-23,1,1000.0,1000.0,12,Электроника,Электронный кошелек,6.1,Новые клиенты
CUST_001588,42,140.0,М,Москва,2024-06-09,2025-08-09,9,5869.19,652.13,26,Спорт,Электронный кошелек,5.0,Новые клиенты
CUST_001589,32,32.0,Ж,Москва,2024-05-11,2025-07-14,9,1910.93,212.33,52,Красота,Электронный кошелек,5.4,Новые клиенты
CUST_001590,30,54.0,Ж,СПб,2023-08-21,2025-08-04,2,1000.0,500.0,31,Спорт,Карта,7.4,Новые клиенты
CUST_001591,33,111.0,Ж,СПб,2024-05-05,2025-06-23,2,1000.0,500.0,73,Одежда,Электронный кошелек,7.0,Новые клиенты
CUST_001592,33,42.0,Ж,Новосибирск,2023-08-30,2025-07-27,1,1000.0,1000.0,39,Одежда,Карта,7.3,Новые клиенты
CUST_001593,35,37.0,М,СПб,2025-03-08,2025-06-30,6,2141.25,356.87,66,Дом и сад,Наличные,7.1,Новые клиенты
CUST_001594,39,37.0,М,Новосибирск,2025-01-12,2025-06-17,6,1075.35,179.23,79,Одежда,Карта,5.4,Новые клиенты
CUST_001595,25,32.0,М,Нижний Новгород,2023-12-18,2025-08-30,7,1000.0,142.86,5,Красота,Карта,3.6,Новые клиенты
CUST_001596,41,77.0,М,Новосибирск,2023-02-17,2025-08-21,1,1000.0,1000.0,14,Спорт,Наличные,7.5,Новые клиенты
CUST_001597,18,37.0,М,Москва,2025-02-26,2025-06-11,3,1000.0,333.33,85,Электроника,Электронный кошелек,6.5,Новые клиенты
CUST_001598,28,48.0,Ж,СПб,2024-06-04,2025-06-12,1,1000.0,1000.0,84,Красота,Электронный кошелек,4.1,Новые клиенты
CUST_001599,36,40.0,Ж,Москва,2024-03-01,2025-06-11,7,1036.25,148.04,85,Электроника,Карта,3.8,Новые клиенты
CUST_001600,25,92.0,М,СПб,2024-09-13,2025-08-29,5,2276.44,455.29,6,Электроника,Электронный кошелек,5.6,Новые клиенты
CUST_001601,38,99.0,М,Москва,2023-07-17,2025-06-16,9,2225.72,247.3,80,Красота,Карта,6.0,Новые клиенты
CUST_001602,28,106.0,М,СПб,2024-09-01,2025-07-30,2,1000.0,500.0,36,Спорт,Электронный кошелек,1.8,Новые клиенты
CUST_001603,25,37.0,М,Новосибирск,2024-02-17,2025-08-22,5,1000.0,200.0,13,Дом и сад,Электронный кошелек,4.9,Новые клиенты
CUST_001604,31,32.0,Ж,СПб,2023-03-19,2025-08-13,1,1000.0,1000.0,22,Спорт,Карта,4.3,Новые клиенты
CUST_001605,27,59.0,Ж,СПб,2025-02-13,2025-07-01,1,1000.0,1000.0,65,Одежда,Карта,5.1,Новые клиенты
CUST_001606,28,63.0,Ж,Новосибирск,2025-01-17,2025-06-19,1,1000.0,1000.0,77,Спорт,Карта,5.1,Новые клиенты
CUST_001607,23,103.0,Ж,СПб,2023-12-20,2025-07-06,5,1835.6,367.12,60,Красота,Карта,4.9,Новые клиенты
CUST_001608,18,65.0,М,Москва,2022-12-15,2025-08-28,8,1000.0,125.0,7,Электроника,Электронный кошелек,4.4,Новые клиенты
CUST_001609,18,58.0,М,Нижний Новгород,2022-12-10,2025-06-10,2,1000.0,500.0,86,Одежда,Электронный кошелек,7.0,Новые клиенты
CUST_001610,46,88.0,М,Екатеринбург,2023-04-13,2025-08-16,1,1000.0,1000.0,19,Спорт,Карта,5.1,Новые клиенты
CUST_001611,32,75.0,М,Нижний Новгород,2023-01-26,2025-08-18,1,1000.0,1000.0,17,Одежда,Карта,3.7,Новые клиенты
CUST_001612,23,42.0,Ж,Нижний Новгород,2022-10-28,2025-07-12,12,2574.2,214.52,54,Электроника,Электронный кошелек,5.6,Новые клиенты
CUST_001613,24,37.0,М,Москва,2023-01-09,2025-07-19,1,1000.0,1000.0,47,Спорт,Электронный кошелек,5.5,Новые клиенты
CUST_001614,22,73.0,Ж,Новосибирск,2025-01-02,2025-06-15,1,1000.0,1000.0,81,Одежда,Карта,5.0,Новые клиенты
CUST_001615,31,75.0,Ж,Новосибирск,2024-06-02,2025-06-24,5,2799.43,559.89,72,Спорт,Карта,7.8,Новые клиенты
CUST_001616,32,40.0,Ж,Москва,2024-10-08,2025-08-30,3,1000.0,333.33,5,Одежда,Карта,5.4,Новые клиенты
CUST_001617,32,52.0,Ж,Москва,2024-10-25,2025-08-04,1,1000.0,1000.0,31,Одежда,Карта,3.3,Новые клиенты
CUST_001618,26,64.0,Ж,Нижний Новгород,2024-09-04,2025-07-07,3,1000.0,333.33,59,Дом и сад,Электронный кошелек,6.4,Новые клиенты
CUST_001619,30,43.0,М,СПб,2022-11-29,2025-08-19,2,1000.0,500.0,16,Электроника,Карта,4.9,Новые клиенты
CUST_001620,38,47.0,Ж,Москва,2023-07-15,2025-07-20,1,1000.0,1000.0,46,Спорт,Карта,7.0,Новые клиенты
CUST_001621,30,42.0,Ж,Нижний Новгород,2022-12-07,2025-06-08,1,1000.0,1000.0,88,Красота,Карта,1.0,Новые клиенты
CUST_001622,28,121.0,Ж,Москва,2024-10-22,2025-06-16,1,1000.0,1000.0,80,Одежда,Карта,4.1,Новые клиенты
CUST_001623,20,55.0,Ж,Нижний Новгород,2024-12-16,2025-08-04,1,1000.0,1000.0,31,Одежда,Карта,3.8,Новые клиенты
CUST_001624,23,54.0,Ж,Нижний Новгород,2022-12-27,2025-08-08,3,1000.0,333.33,27,Электроника,Электронный кошелек,5.0,Новые клиенты
CUST_001625,23,66.0,М,Екатеринбург,2022-09-25,2025-08-06,7,5122.59,731.8,29,Красота,Карта,9.9,Новые клиенты
CUST_001626,31,111.0,Ж,СПб,2024-06-23,2025-07-04,1,1000.0,1000.0,62,Электроника,Электронный кошелек,7.7,Новые клиенты
CUST_001627,24,57.0,Ж,Екатеринбург,2024-07-11,2025-07-22,4,1000.0,250.0,44,Электроника,Карта,5.6,Новые клиенты
CUST_001628,37,54.0,Ж,Нижний Новгород,2025-02-25,2025-07-04,4,1032.52,258.13,62,Электроника,Карта,5.4,Новые клиенты
CUST_001629,34,71.0,М,Москва,2023-10-13,2025-07-17,1,1000.0,1000.0,49,Одежда,Карта,3.6,Новые клиенты
CUST_001630,33,32.0,Ж,Москва,2024-07-12,2025-07-02,1,1000.0,1000.0,64,Одежда,Карта,3.1,Новые клиенты
CUST_001631,27,38.0,М,Новосибирск,2023-08-30,2025-07-18,4,1425.45,356.36,48,Дом и сад,Электронный кошелек,6.8,Новые клиенты
CUST_001632,26,32.0,Ж,СПб,2022-09-25,2025-07-10,13,1181.05,90.85,56,Электроника,Карта,3.4,Новые клиенты
CUST_001633,37,68.0,М,Екатеринбург,2024-02-02,2025-07-14,3,1000.0,333.33,52,Красота,Наличные,4.4,Новые клиенты
CUST_001634,30,31.0,Ж,Новосибирск,2022-11-12,2025-08-18,10,1000.0,100.0,17,Дом и сад,Карта,4.7,Новые клиенты
CUST_001635,20,85.0,М,Москва,2025-01-31,2025-08-22,11,5100.65,463.7,13,Спорт,Электронный кошелек,4.2,Новые клиенты
CUST_001636,21,99.0,М,СПб,2023-09-09,2025-06-09,2,1000.0,500.0,87,Красота,Электронный кошелек,5.8,Новые клиенты
CUST_001637,35,59.0,Ж,Нижний Новгород,2024-06-19,2025-06-22,1,1000.0,1000.0,74,Дом и сад,Карта,4.2,Новые клиенты
CUST_001638,24,139.0,М,Москва,2025-03-07,2025-08-25,9,2739.75,304.42,10,Одежда,Электронный кошелек,3.5,Новые клиенты
CUST_001639,18,46.0,Ж,Нижний Новгород,2024-11-03,2025-07-13,8,1000.0,125.0,53,Красота,Карта,3.4,Новые клиенты
CUST_001640,28,56.0,М,Нижний Новгород,2024-06-13,2025-08-13,9,2024.58,224.95,22,Дом и сад,Электронный кошелек,4.3,Новые клиенты
CUST_001641,28,77.0,Ж,Москва,2023-09-18,2025-08-17,1,1000.0,1000.0,18,Электроника,Карта,7.1,Новые клиенты
CUST_001642,26,95.0,М,Москва,2025-02-26,2025-06-16,3,1559.69,519.9,80,Спорт,Электронный кошелек,6.4,Новые клиенты
CUST_001643,32,102.0,М,СПб,2024-09-26,2025-08-07,1,1000.0,1000.0,28,Электроника,Карта,4.7,Новые клиенты
CUST_001644,30,95.0,М,Москва,2023-09-25,2025-07-10,1,1000.0,1000.0,56,Одежда,Карта,5.1,Новые клиенты
CUST_001645,31,37.0,М,СПб,2024-10-22,2025-07-18,3,1000.0,333.33,48,Одежда,Карта,4.2,Новые клиенты
CUST_001646,42,74.0,М,Екатеринбург,2023-01-01,2025-08-22,7,2334.71,333.53,13,Спорт,Наличные,6.1,Новые клиенты
CUST_001647,31,37.0,М,Москва,2024-09-28,2025-07-20,7,1000.0,142.86,46,Спорт,Карта,5.2,Новые клиенты
CUST_001648,32,98.0,М,Москва,2022-11-23,2025-06-21,1,1000.0,1000.0,75,Красота,Электронный кошелек,4.9,Новые клиенты
CUST_001649,25,38.0,М,Москва,2024-08-14,2025-07-27,8,1567.25,195.91,39,Дом и сад,Карта,4.1,Новые клиенты
CUST_001650,35,71.0,Ж,Екатеринбург,2024-03-12,2025-08-05,3,1000.0,333.33,30,Одежда,Карта,3.0,Новые клиенты
CUST_001651,33,60.0,Ж,Екатеринбург,2023-12-14,2025-07-30,14,2111.08,150.79,36,Дом и сад,Карта,4.3,Новые клиенты
CUST_001652,34,37.0,М,Москва,2024-08-11,2025-06-26,11,1000.0,90.91,70,Спорт,Карта,3.7,Новые клиенты
CUST_001653,32,77.0,Ж,СПб,2024-01-24,2025-08-24,3,1000.0,333.33,11,Электроника,Карта,5.7,Новые клиенты
CUST_001654,23,68.0,М,Новосибирск,2025-02-04,2025-07-27,1,1000.0,1000.0,39,Электроника,Карта,3.8,Новые клиенты
CUST_001655,22,86.0,М,СПб,2024-02-08,2025-06-23,3,1000.0,333.33,73,Дом и сад,Электронный кошелек,3.2,Новые клиенты
CUST_001656,26,67.0,Ж,Новосибирск,2023-09-23,2025-08-02,6,1354.57,225.76,33,Дом и сад,Электронный кошелек,6.6,Новые клиенты
CUST_001657,27,81.0,Ж,СПб,2024-08-05,2025-06-30,2,1000.0,500.0,66,Красота,Электронный кошелек,5.8,Новые клиенты
CUST_001658,48,57.0,Ж,Нижний Новгород,2024-06-01,2025-07-03,8,1708.32,213.54,63,Одежда,Карта,4.6,Новые клиенты
CUST_001659,33,62.0,М,Екатеринбург,2024-04-27,2025-07-26,9,3487.65,387.52,40,Электроника,Карта,5.4,Новые клиенты
CUST_001660,37,50.0,Ж,Екатеринбург,2025-01-03,2025-07-04,3,1000.0,333.33,62,Спорт,Электронный кошелек,4.2,Новые клиенты
CUST_001661,28,38.0,Ж,Нижний Новгород,2025-01-13,2025-07-10,8,1539.5,192.44,56,Красота,Карта,5.2,Новые клиенты
CUST_001662,32,34.0,Ж,Нижний Новгород,2022-09-13,2025-06-07,1,1000.0,1000.0,89,Красота,Электронный кошелек,5.6,Новые клиенты
CUST_001663,35,83.0,М,СПб,2023-06-23,2025-07-12,11,1909.72,173.61,54,Электроника,Электронный кошелек,2.6,Новые клиенты
CUST_001664,18,69.0,М,СПб,2024-09-25,2025-06-12,1,1000.0,1000.0,84,Красота,Карта,6.9,Новые клиенты
CUST_001665,27,49.0,М,СПб,2024-01-26,2025-07-11,16,3179.3,198.71,55,Красота,Карта,7.5,Новые клиенты
CUST_001666,31,43.0,Ж,Москва,2024-04-28,2025-06-29,1,1000.0,1000.0,67,Одежда,Карта,5.4,Новые клиенты
CUST_001667,18,53.0,Ж,Нижний Новгород,2023-09-13,2025-07-06,1,1000.0,1000.0,60,Спорт,Карта,4.8,Новые клиенты
CUST_001668,40,88.0,М,СПб,2023-10-31,2025-06-27,5,1535.53,307.11,69,Красота,Карта,3.1,Новые клиенты
CUST_001669,27,42.0,М,Екатеринбург,2025-02-21,2025-08-19,3,1240.12,413.37,16,Красота,Электронный кошелек,8.6,Новые клиенты
CUST_001670,39,35.0,М,Екатеринбург,2024-09-16,2025-07-23,1,1000.0,1000.0,43,Красота,Наличные,4.1,Новые клиенты
CUST_001671,32,78.0,М,Москва,2022-12-22,2025-07-26,5,1801.92,360.38,40,Спорт,Электронный кошелек,4.9,Новые клиенты
CUST_001672,44,34.0,Ж,Нижний Новгород,2024-08-02,2025-07-15,1,1000.0,1000.0,51,Электроника,Электронный кошелек,2.8,Новые клиенты
CUST_001673,32,100.0,Ж,Нижний Новгород,2023-11-16,2025-07-02,1,1000.0,1000.0,64,Дом и сад,Карта,5.4,Новые клиенты
CUST_001674,35,85.0,Ж,Москва,2022-09-22,2025-07-21,1,1000.0,1000.0,45,Дом и сад,Электронный кошелек,6.2,Новые клиенты
CUST_001675,20,59.0,М,Москва,2023-03-18,2025-08-01,1,1000.0,1000.0,34,Электроника,Карта,3.2,Новые клиенты
CUST_001676,26,82.0,М,Москва,2023-09-17,2025-06-15,1,1000.0,1000.0,81,Одежда,Карта,3.3,Новые клиенты
CUST_001677,26,31.0,Ж,Екатеринбург,2024-10-09,2025-08-27,1,1000.0,1000.0,8,Спорт,Карта,6.0,Новые клиенты
CUST_001678,29,47.0,М,Екатеринбург,2025-03-07,2025-07-29,1,1000.0,1000.0,37,Одежда,Электронный кошелек,3.7,Новые клиенты
CUST_001679,31,37.0,М,Нижний Новгород,2024-09-23,2025-06-11,2,1000.0,500.0,85,Одежда,Электронный кошелек,4.6,Новые клиенты
CUST_001680,36,37.0,М,СПб,2024-12-10,2025-06-23,6,1039.46,173.24,73,Красота,Наличные,3.8,Новые клиенты
CUST_001681,31,139.0,М,Москва,2023-08-05,2025-08-26,1,1000.0,1000.0,9,Дом и сад,Электронный кошелек,5.4,Новые клиенты
CUST_001682,35,54.0,Ж,Москва,2023-07-06,2025-06-15,3,1000.0,333.33,81,Дом и сад,Электронный кошелек,3.6,Новые клиенты
CUST_001683,28,69.0,Ж,СПб,2024-01-10,2025-08-01,8,2297.31,287.16,34,Дом и сад,Электронный кошелек,4.9,Новые клиенты
CUST_001684,25,100.0,Ж,СПб,2025-01-02,2025-08-21,1,1000.0,1000.0,14,Одежда,Электронный кошелек,5.3,Новые клиенты
CUST_001685,18,69.0,М,Москва,2024-11-05,2025-06-30,2,1000.0,500.0,66,Красота,Карта,6.4,Новые клиенты
CUST_001686,25,48.0,Ж,Москва,2023-05-03,2025-06-08,6,1029.73,171.62,88,Электроника,Электронный кошелек,4.1,Новые клиенты
CUST_001687,36,29.0,М,Нижний Новгород,2023-08-11,2025-07-23,11,1000.0,90.91,43,Красота,Наличные,4.2,Новые клиенты
CUST_001688,28,116.0,М,Москва,2024-05-12,2025-07-19,4,2612.78,653.2,47,Спорт,Электронный кошелек,4.8,Новые клиенты
CUST_001689,18,54.0,Ж,Москва,2025-03-03,2025-08-03,1,1000.0,1000.0,32,Электроника,Карта,4.7,Новые клиенты
CUST_001690,20,34.0,Ж,Екатеринбург,2024-07-29,2025-06-14,1,1000.0,1000.0,82,Электроника,Карта,4.6,Новые клиенты
CUST_001691,44,82.0,М,Нижний Новгород,2022-11-02,2025-08-30,1,1000.0,1000.0,5,Спорт,Наличные,4.9,Новые клиенты
CUST_001692,40,56.0,Ж,Новосибирск,2023-04-24,2025-07-11,2,1000.0,500.0,55,Красота,Карта,3.9,Новые клиенты
CUST_001693,34,59.0,Ж,Москва,2023-11-28,2025-08-30,5,2461.6,492.32,5,Одежда,Карта,7.8,Новые клиенты
CUST_001694,20,65.0,М,Новосибирск,2024-11-30,2025-08-18,4,1557.68,389.42,17,Дом и сад,Карта,7.0,Новые клиенты
CUST_001695,28,127.0,Ж,Москва,2024-09-30,2025-07-24,4,2451.65,612.91,42,Красота,Карта,4.9,Новые клиенты
CUST_001696,37,38.0,Ж,Москва,2024-10-15,2025-06-19,11,1026.19,93.29,77,Красота,Электронный кошелек,6.0,Новые клиенты
CUST_001697,36,100.0,М,Москва,2023-03-28,2025-06-21,15,4962.09,330.81,75,Электроника,Карта,3.5,Новые клиенты
CUST_001698,21,65.0,Ж,Москва,2024-03-10,2025-06-24,7,2129.32,304.19,72,Красота,Электронный кошелек,6.4,Новые клиенты
CUST_001699,28,79.0,М,СПб,2023-04-11,2025-08-11,5,1852.23,370.45,24,Дом и сад,Карта,5.1,Новые клиенты
CUST_001700,39,64.0,М,Екатеринбург,2023-01-31,2025-06-17,2,1000.0,500.0,79,Красота,Карта,7.0,Новые клиенты
CUST_001701,56,57.0,Ж,Новосибирск,2025-01-16,2025-04-17,11,4302.57,391.14,140,Красота,Электронный кошелек,5.5,Спящие
CUST_001702,47,97.0,М,Москва,2023-06-16,2025-05-22,1,1000.0,1000.0,105,Спорт,Электронный кошелек,5.5,Спящие
CUST_001703,50,54.0,М,Москва,2023-01-17,2024-10-28,12,1212.53,101.04,311,Спорт,Наличные,3.4,Спящие
CUST_001704,61,69.0,Ж,Москва,2023-10-01,2024-11-21,3,1000.0,333.33,287,Красота,Наличные,3.7,Спящие
CUST_001705,49,89.0,Ж,Екатеринбург,2024-05-29,2025-04-04,8,1338.43,167.3,153,Спорт,Наличные,2.5,Спящие
CUST_001706,45,77.0,М,Новосибирск,2024-10-18,2024-09-12,7,1797.68,256.81,357,Электроника,Карта,3.6,Спящие
CUST_001707,59,41.0,Ж,Нижний Новгород,2024-07-04,2025-02-15,2,1000.0,500.0,201,Электроника,Карта,1.1,Спящие
CUST_001708,47,37.0,Ж,Москва,2023-11-10,2025-05-29,1,1000.0,1000.0,98,Дом и сад,Электронный кошелек,4.6,Спящие
CUST_001709,23,153.0,М,Москва,2023-05-26,2025-02-13,1,1000.0,1000.0,203,Красота,Карта,3.3,Спящие
CUST_001710,52,68.0,Ж,Новосибирск,2024-08-12,2025-04-10,1,1000.0,1000.0,147,Красота,Наличные,3.6,Спящие
CUST_001711,46,92.0,М,СПб,2024-12-04,2024-10-11,1,1000.0,1000.0,328,Одежда,Карта,3.0,Спящие
CUST_001712,40,51.0,Ж,Екатеринбург,2024-12-07,2025-02-18,1,1000.0,1000.0,198,Красота,Карта,3.2,Спящие
CUST_001713,44,44.0,Ж,Москва,2023-04-08,2025-05-24,6,1000.0,166.67,103,Красота,Карта,4.0,Спящие
CUST_001714,57,93.0,Ж,Нижний Новгород,2023-05-16,2024-11-10,1,1000.0,1000.0,298,Электроника,Наличные,4.0,Спящие
CUST_001715,37,121.0,Ж,Москва,2023-06-30,2024-11-10,8,2763.99,345.5,298,Дом и сад,Карта,3.8,Спящие
CUST_001716,50,83.0,М,СПб,2023-12-17,2025-03-20,1,1000.0,1000.0,168,Дом и сад,Наличные,2.6,Спящие
CUST_001717,67,84.0,Ж,СПб,2024-09-20,2025-02-11,2,1000.0,500.0,205,Красота,Карта,2.3,Спящие
CUST_001718,60,84.0,М,Нижний Новгород,2024-12-06,2024-09-19,1,1000.0,1000.0,350,Красота,Наличные,2.2,Спящие
CUST_001719,53,73.0,Ж,Нижний Новгород,2023-08-17,2024-12-07,2,1000.0,500.0,271,Одежда,Электронный кошелек,3.7,Спящие
CUST_001720,57,96.0,М,Екатеринбург,2023-07-31,2025-02-22,2,1000.0,500.0,194,Красота,Наличные,2.8,Спящие
CUST_001721,56,63.0,М,Екатеринбург,2023-10-26,2024-11-12,2,1000.0,500.0,296,Красота,Карта,3.4,Спящие
CUST_001722,54,38.0,Ж,СПб,2023-11-14,2025-01-25,1,1000.0,1000.0,222,Дом и сад,Карта,3.5,Спящие
CUST_001723,60,85.0,М,СПб,2023-04-16,2024-12-20,11,2322.74,211.16,258,Красота,Электронный кошелек,3.5,Спящие
CUST_001724,62,78.0,Ж,СПб,2024-02-21,2024-10-29,5,1000.0,200.0,310,Красота,Карта,1.0,Спящие
CUST_001725,33,79.0,Ж,Москва,2023-10-28,2025-01-08,1,1000.0,1000.0,239,Красота,Карта,3.8,Спящие
CUST_001726,51,77.0,М,Москва,2022-09-19,2025-01-07,5,1000.0,200.0,240,Электроника,Наличные,1.0,Спящие
CUST_001727,52,82.0,Ж,Нижний Новгород,2024-12-22,2025-06-10,5,1586.92,317.38,86,Спорт,Электронный кошелек,4.0,Спящие
CUST_001728,44,42.0,Ж,СПб,2023-01-04,2025-03-01,3,1000.0,333.33,187,Электроника,Карта,2.8,Спящие
CUST_001729,47,39.0,Ж,Новосибирск,2023-02-07,2025-06-19,2,1000.0,500.0,77,Одежда,Карта,1.7,Спящие
