order_id;customer_age;order_amount;delivery_time;product_rating;gender;age_group;customer_type;order_date;month;season
DIST00908;37;11350,15;7;4;М;Средние;Новый;2024-11-22;2024-11;Осень
DIST00909;32;10459,28;2;4;М;Средние;Новый;2024-11-23;2024-11;Осень
DIST00910;41;1340,19;3;1;Ж;Средние;Новый;2024-11-23;2024-11;Осень
DIST00911;36;4284,56;2;3;М;Средние;Постоянный;2024-11-23;2024-11;Осень
DIST00912;38;4646,81;1;4;Ж;Средние;Постоянный;2024-11-23;2024-11;Осень
DIST00913;37;14617,22;5;2;М;Средние;Новый;2024-11-23;2024-11;Осень
DIST00914;21;9408,26;2;4;Ж;Молодые;Постоянный;2024-11-23;2024-11;Осень
DIST00915;62;1547,59;3;1;М;Пожилые;Постоянный;2024-11-24;2024-11;Осень
DIST00916;22;6244,36;4;4;Ж;Молодые;Новый;2024-11-24;2024-11;Осень
DIST00917;27;2911,49;3;1;М;Молодые;Новый;2024-11-25;2024-11;Осень
DIST00918;24;4559,85;4;4;Ж;Молодые;Постоянный;2024-11-26;2024-11;Осень
DIST00919;36;7947,61;6;5;Ж;Средние;Постоянный;2024-11-26;2024-11;Осень
DIST00920;29;4123,73;4;4;М;Молодые;Постоянный;2024-11-26;2024-11;Осень
DIST00921;54;3747,47;4;4;М;Пожилые;Постоянный;2024-11-26;2024-11;Осень
DIST00922;54;12087,79;2;4;М;Пожилые;Постоянный;2024-11-26;2024-11;Осень
DIST00923;18;879,72;2;4;Ж;Молодые;Постоянный;2024-11-28;2024-11;Осень
DIST00924;68;10621,7;4;4;Ж;Пожилые;Постоянный;2024-11-28;2024-11;Осень
DIST00925;28;2642,63;3;4;Ж;Молодые;Постоянный;2024-11-28;2024-11;Осень
DIST00926;38;24946,47;1;5;Ж;Средние;Постоянный;2024-11-28;2024-11;Осень
DIST00927;32;2393,52;6;5;Ж;Средние;Постоянный;2024-11-29;2024-11;Осень
DIST00928;54;1204,49;5;4;М;Пожилые;Новый;2024-11-30;2024-11;Осень
DIST00929;48;2189,63;2;4;Ж;Средние;Новый;2024-12-01;2024-12;Зима
DIST00930;24;4185,73;3;4;М;Молодые;Постоянный;2024-12-02;2024-12;Зима
DIST00931;24;1489,12;2;4;Ж;Молодые;Постоянный;2024-12-02;2024-12;Зима
DIST00932;47;3143,76;7;3;Ж;Средние;Постоянный;2024-12-02;2024-12;Зима
DIST00933;26;4816,7;3;3;М;Молодые;Новый;2024-12-02;2024-12;Зима
DIST00934;33;2118,64;2;4;Ж;Средние;Новый;2024-12-03;2024-12;Зима
DIST00935;60;5641,98;5;5;М;Пожилые;Постоянный;2024-12-03;2024-12;Зима
DIST00936;24;3336,1;1;4;Ж;Молодые;Постоянный;2024-12-04;2024-12;Зима
DIST00937;37;1450,65;5;5;М;Средние;Постоянный;2024-12-04;2024-12;Зима
DIST00938;23;2647,46;2;5;М;Молодые;Постоянный;2024-12-05;2024-12;Зима
DIST00939;43;11867,68;3;4;Ж;Средние;Постоянный;2024-12-05;2024-12;Зима
DIST00940;33;8901,85;4;5;М;Средние;Новый;2024-12-05;2024-12;Зима
DIST00941;47;3895,79;6;5;М;Средние;Постоянный;2024-12-06;2024-12;Зима
DIST00942;42;1544,25;3;2;М;Средние;Постоянный;2024-12-07;2024-12;Зима
DIST00943;59;3990,22;3;3;Ж;Пожилые;Новый;2024-12-07;2024-12;Зима
DIST00944;58;11384,06;7;3;Ж;Пожилые;Постоянный;2024-12-07;2024-12;Зима
DIST00945;49;3024,04;3;5;М;Средние;Постоянный;2024-12-08;2024-12;Зима
DIST00946;27;2924,98;2;4;М;Молодые;Постоянный;2024-12-08;2024-12;Зима
DIST00947;36;3568,46;4;5;М;Средние;Постоянный;2024-12-09;2024-12;Зима
DIST00948;38;1990,9;2;4;М;Средние;Постоянный;2024-12-09;2024-12;Зима
DIST00949;26;3428,86;4;5;М;Молодые;Новый;2024-12-09;2024-12;Зима
DIST00950;54;3998,93;4;3;Ж;Пожилые;Постоянный;2024-12-12;2024-12;Зима
DIST00951;34;18201,32;7;4;Ж;Средние;Новый;2024-12-12;2024-12;Зима
DIST00952;43;7228,58;4;4;Ж;Средние;Постоянный;2024-12-12;2024-12;Зима
DIST00953;49;11215,21;8;4;М;Средние;Постоянный;2024-12-12;2024-12;Зима
DIST00954;47;1142,62;8;4;Ж;Средние;Постоянный;2024-12-12;2024-12;Зима
DIST00955;29;4507,75;5;5;Ж;Молодые;Новый;2024-12-12;2024-12;Зима
DIST00956;37;6660,04;4;4;Ж;Средние;Новый;2024-12-13;2024-12;Зима
DIST00957;27;9134,01;6;4;М;Молодые;Постоянный;2024-12-13;2024-12;Зима
DIST00958;35;7237,08;2;4;М;Средние;Постоянный;2024-12-13;2024-12;Зима
DIST00959;44;9164,43;3;4;М;Средние;Постоянный;2024-12-13;2024-12;Зима
DIST00960;50;4345,66;3;3;Ж;Пожилые;Новый;2024-12-13;2024-12;Зима
DIST00961;49;8067,27;3;5;Ж;Средние;Новый;2024-12-14;2024-12;Зима
DIST00962;52;5747,79;3;4;М;Пожилые;Постоянный;2024-12-14;2024-12;Зима
DIST00963;35;5435,94;5;5;М;Средние;Постоянный;2024-12-14;2024-12;Зима
DIST00964;44;6159,79;3;1;М;Средние;Постоянный;2024-12-14;2024-12;Зима
DIST00965;38;2958,32;1;2;Ж;Средние;Постоянный;2024-12-14;2024-12;Зима
DIST00966;42;2881,53;3;5;Ж;Средние;Постоянный;2024-12-14;2024-12;Зима
DIST00967;21;5011,93;7;5;М;Молодые;Новый;2024-12-15;2024-12;Зима
DIST00968;37;7244,75;4;5;Ж;Средние;Постоянный;2024-12-15;2024-12;Зима
DIST00969;46;1448,69;4;1;М;Средние;Постоянный;2024-12-15;2024-12;Зима
DIST00970;43;20185,47;6;3;М;Средние;Постоянный;2024-12-16;2024-12;Зима
DIST00971;48;3330,23;5;2;Ж;Средние;Постоянный;2024-12-18;2024-12;Зима
DIST00972;42;8297,27;4;5;М;Средние;Новый;2024-12-18;2024-12;Зима
DIST00973;25;1997,52;5;3;Ж;Молодые;Новый;2024-12-18;2024-12;Зима
DIST00974;49;6208,51;2;4;М;Средние;Новый;2024-12-19;2024-12;Зима
DIST00975;36;1350,61;5;2;Ж;Средние;Новый;2024-12-19;2024-12;Зима
DIST00976;55;9962,45;3;5;М;Пожилые;Новый;2024-12-19;2024-12;Зима
DIST00977;18;735,75;2;4;М;Молодые;Новый;2024-12-20;2024-12;Зима
DIST00978;41;6894,85;4;4;Ж;Средние;Постоянный;2024-12-20;2024-12;Зима
DIST00979;50;2358,07;6;4;Ж;Пожилые;Постоянный;2024-12-20;2024-12;Зима
DIST00980;30;2935,12;4;1;Ж;Средние;Новый;2024-12-21;2024-12;Зима
DIST00981;71;3720,17;3;5;М;Пожилые;Постоянный;2024-12-21;2024-12;Зима
DIST00982;61;2591,24;3;5;М;Пожилые;Новый;2024-12-21;2024-12;Зима
DIST00983;42;3975,78;2;1;М;Средние;Постоянный;2024-12-21;2024-12;Зима
DIST00984;46;4966,66;4;3;М;Средние;Постоянный;2024-12-22;2024-12;Зима
DIST00985;36;15342,05;7;1;М;Средние;Новый;2024-12-22;2024-12;Зима
DIST00986;18;3219,04;4;5;Ж;Молодые;Постоянный;2024-12-22;2024-12;Зима
DIST00987;36;7260,06;3;5;Ж;Средние;Постоянный;2024-12-23;2024-12;Зима
DIST00988;38;746,61;7;4;М;Средние;Постоянный;2024-12-23;2024-12;Зима
DIST00989;40;3819,71;3;3;М;Средние;Новый;2024-12-24;2024-12;Зима
DIST00990;43;5703,31;5;3;М;Средние;Постоянный;2024-12-24;2024-12;Зима
DIST00991;35;20225,17;4;3;Ж;Средние;Новый;2024-12-24;2024-12;Зима
DIST00992;45;3717,26;7;5;Ж;Средние;Новый;2024-12-24;2024-12;Зима
DIST00993;66;19915,44;6;4;Ж;Пожилые;Постоянный;2024-12-24;2024-12;Зима
DIST00994;42;5705,46;4;4;М;Средние;Постоянный;2024-12-26;2024-12;Зима
DIST00995;27;2942,95;3;5;М;Молодые;Постоянный;2024-12-27;2024-12;Зима
DIST00996;35;1751,1;4;4;М;Средние;Постоянный;2024-12-28;2024-12;Зима
DIST00997;51;2530,1;4;4;М;Пожилые;Постоянный;2024-12-29;2024-12;Зима
DIST00998;22;7604,44;6;4;Ж;Молодые;Постоянный;2024-12-29;2024-12;Зима
DIST00999;39;7315,83;3;4;Ж;Средние;Новый;2024-12-31;2024-12;Зима
DIST01000;43;8132,19;5;5;М;Средние;Постоянный;2024-12-31;2024-12;Зима
