transaction_id;order_id;payment_date;payment_amount;payment_method_id;payment_status;currency
PAY_2024_000927;ORD-2024-000927;2024-01-29;14535.87;CASH_001;completed;RUB
PAY_2024_000928;ORD-2024-000928;2024-01-29;41255.47;CARD_002;completed;RUB
PAY_2024_000929;ORD-2024-000929;2024-01-31;44273.61;CASH_001;completed;RUB
PAY_2024_000930;ORD-2024-000930;2024-01-30;10755.24;BANK_001;completed;RUB
PAY_2024_000931;ORD-2024-000931;2024-01-31;28178.1;BANK_001;completed;RUB
PAY_2024_000932;ORD-2024-000932;2024-02-01;6316.7;CARD_001;completed;RUB
PAY_2024_000933;ORD-2024-000933;2024-02-04;33243.31;BANK_001;completed;RUB
PAY_2024_000934;ORD-2024-000934;2024-02-03;10466.65;WALLET_001;completed;RUB
PAY_2024_000935;ORD-2024-000935;2024-02-06;46399.48;CARD_001;failed;RUB
PAY_2024_000936;ORD-2024-000936;2024-02-06;10592.56;CARD_002;failed;RUB
PAY_2024_000937;ORD-2024-000937;2024-02-06;47877.3;CASH_001;completed;RUB
PAY_2024_000938;ORD-2024-000938;2024-02-08;41682.37;CARD_001;completed;RUB
PAY_2024_000939;ORD-2024-000939;2024-02-09;5055.1;CASH_001;completed;RUB
PAY_2024_000940;ORD-2024-000940;2024-02-12;33425.0;WALLET_001;completed;RUB
PAY_2024_000941;ORD-2024-000941;2024-02-11;3817.92;CASH_001;completed;RUB
PAY_2024_000942;ORD-2024-000942;2024-02-11;33920.49;CARD_001;completed;RUB
PAY_2024_000943;ORD-2024-000943;2024-02-12;8135.45;CARD_002;failed;RUB
PAY_2024_000944;ORD-2024-000944;2024-02-16;49862.65;CASH_001;failed;RUB
PAY_2024_000945;ORD-2024-000945;2024-02-15;39988.54;BANK_001;completed;RUB
PAY_2024_000946;ORD-2024-000946;2024-02-17;12368.66;BANK_001;completed;RUB
PAY_2024_000947;ORD-2024-000947;2024-02-18;33138.12;CARD_001;completed;RUB
PAY_2024_000948;ORD-2024-000948;2024-02-18;17759.64;CASH_001;completed;RUB
PAY_2024_000949;ORD-2024-000949;2024-02-21;12826.16;WALLET_001;completed;RUB
PAY_2024_000950;ORD-2024-000950;2024-02-20;15655.16;CARD_001;completed;RUB
PAY_2024_000951;ORD-2024-000951;2024-02-21;25358.86;BANK_001;failed;RUB
PAY_2024_000952;ORD-2024-000952;2024-02-22;3980.76;BANK_001;completed;RUB
PAY_2024_000953;ORD-2024-000953;2024-02-24;16378.45;WALLET_001;completed;RUB
PAY_2024_000954;ORD-2024-000954;2024-02-23;32917.37;WALLET_001;completed;RUB
PAY_2024_000955;ORD-2024-000955;2024-02-27;7352.77;CASH_001;completed;RUB
PAY_2024_000956;ORD-2024-000956;2024-02-27;12160.02;CARD_001;completed;RUB
PAY_2024_000957;ORD-2024-000957;2024-02-29;11710.77;CARD_002;failed;RUB
PAY_2024_000958;ORD-2024-000958;2024-03-01;48524.54;BANK_001;completed;RUB
PAY_2024_000959;ORD-2024-000959;2024-03-01;27241.91;CARD_001;failed;RUB
PAY_2024_000960;ORD-2024-000960;2024-03-03;19864.91;WALLET_001;completed;RUB
PAY_2024_000961;ORD-2024-000961;2024-03-02;12155.77;WALLET_001;completed;RUB
PAY_2024_000962;ORD-2024-000962;2024-03-04;36365.41;CARD_002;completed;RUB
PAY_2024_000963;ORD-2024-000963;2024-03-03;34164.77;CARD_001;failed;RUB
PAY_2024_000964;ORD-2024-000964;2024-03-06;34088.38;BANK_001;completed;RUB
PAY_2024_000965;ORD-2024-000965;2024-03-07;24818.72;CARD_002;completed;RUB
PAY_2024_000966;ORD-2024-000966;2024-03-08;3318.67;CARD_001;completed;RUB
PAY_2024_000967;ORD-2024-000967;2024-03-10;1189.14;CARD_002;completed;RUB
PAY_2024_000968;ORD-2024-000968;2024-03-09;5582.59;CASH_001;completed;RUB
PAY_2024_000969;ORD-2024-000969;2024-03-09;7130.42;BANK_001;completed;RUB
PAY_2024_000970;ORD-2024-000970;2024-03-11;28921.46;CARD_001;failed;RUB
PAY_2024_000971;ORD-2024-000971;2024-03-11;34711.26;CARD_001;completed;RUB
PAY_2024_000972;ORD-2024-000972;2024-03-13;32175.25;CARD_002;completed;RUB
PAY_2024_000973;ORD-2024-000973;2024-03-13;3212.12;CARD_002;failed;RUB
PAY_2024_000974;ORD-2024-000974;2024-03-17;9029.98;BANK_001;completed;RUB
PAY_2024_000975;ORD-2024-000975;2024-03-18;16673.24;BANK_001;failed;RUB
PAY_2024_000976;ORD-2024-000976;2024-03-19;11122.96;CARD_001;completed;RUB
PAY_2024_000977;ORD-2024-000977;2024-03-20;38250.33;CASH_001;completed;RUB
PAY_2024_000978;ORD-2024-000978;2024-03-19;10788.48;CARD_001;completed;RUB
PAY_2024_000979;ORD-2024-000979;2024-03-20;17773.06;CASH_001;completed;RUB
PAY_2024_000980;ORD-2024-000980;2024-03-23;41866.39;WALLET_001;completed;RUB
PAY_2024_000981;ORD-2024-000981;2024-03-21;45352.01;CASH_001;completed;RUB
PAY_2024_000982;ORD-2024-000982;2024-03-23;5383.37;CARD_002;completed;RUB
PAY_2024_000983;ORD-2024-000983;2024-03-25;29066.63;BANK_001;completed;RUB
PAY_2024_000984;ORD-2024-000984;2024-03-26;48116.82;BANK_001;completed;RUB
PAY_2024_000985;ORD-2024-000985;2024-03-25;29212.65;CARD_002;completed;RUB
PAY_2024_000986;ORD-2024-000986;2024-03-28;42326.49;CARD_001;completed;RUB
PAY_2024_000987;ORD-2024-000987;2024-03-29;43803.07;CARD_001;completed;RUB
PAY_2024_000988;ORD-2024-000988;2024-03-31;18541.74;CARD_002;completed;RUB
PAY_2024_000989;ORD-2024-000989;2024-04-01;42375.58;CASH_001;completed;RUB
PAY_2024_000990;ORD-2024-000990;2024-03-31;17768.09;CASH_001;failed;RUB
PAY_2024_000991;ORD-2024-000991;2024-01-03;27398.18;BANK_001;failed;RUB
PAY_2024_000992;ORD-2024-000992;2024-01-04;44983.34;BANK_001;completed;RUB
PAY_2024_000993;ORD-2024-000993;2024-01-06;36284.21;BANK_001;completed;RUB
PAY_2024_000994;ORD-2024-000994;2024-01-07;43147.74;CARD_001;completed;RUB
PAY_2024_000995;ORD-2024-000995;2024-01-08;46207.36;BANK_001;completed;RUB
PAY_2024_000996;ORD-2024-000996;2024-01-08;29501.93;CARD_001;completed;RUB
PAY_2024_000997;ORD-2024-000997;2024-01-08;43738.54;BANK_001;completed;RUB
PAY_2024_000998;ORD-2024-000998;2024-01-11;637.51;CARD_002;completed;RUB
PAY_2024_000999;ORD-2024-000999;2024-01-12;47892.66;CASH_001;completed;RUB
PAY_2024_001000;ORD-2024-001000;2024-01-10;42479.85;WALLET_001;completed;RUB
PAY_2024_001001;ORD-2024-001001;2024-01-13;34587.77;CASH_001;completed;RUB
PAY_2024_001002;ORD-2024-001002;2024-01-15;11408.42;CARD_002;completed;RUB
PAY_2024_001003;ORD-2024-001003;2024-01-13;35943.28;CARD_001;completed;RUB
PAY_2024_001004;ORD-2024-001004;2024-01-17;16846.87;CARD_002;completed;RUB
PAY_2024_001005;ORD-2024-001005;2024-01-16;9435.5;CARD_002;completed;RUB
PAY_2024_001006;ORD-2024-001006;2024-01-17;28273.34;CARD_002;completed;RUB
PAY_2024_001007;ORD-2024-001007;2024-01-19;13640.0;CASH_001;failed;RUB
PAY_2024_001008;ORD-2024-001008;2024-01-19;44952.42;CASH_001;completed;RUB
PAY_2024_001009;ORD-2024-001009;2024-01-19;44399.68;BANK_001;completed;RUB
PAY_2024_001010;ORD-2024-001010;2024-01-22;29710.52;CASH_001;completed;RUB
PAY_2024_001011;ORD-2024-001011;2024-01-23;33683.38;CARD_002;completed;RUB
PAY_2024_001012;ORD-2024-001012;2024-01-24;14152.03;WALLET_001;completed;RUB
PAY_2024_001013;ORD-2024-001013;2024-01-25;11568.4;CARD_002;completed;RUB
PAY_2024_001014;ORD-2024-001014;2024-01-26;28738.79;WALLET_001;completed;RUB
PAY_2024_001015;ORD-2024-001015;2024-01-25;21946.23;BANK_001;completed;RUB
PAY_2024_001016;ORD-2024-001016;2024-01-28;46151.29;WALLET_001;completed;RUB
PAY_2024_001017;ORD-2024-001017;2024-01-28;7106.79;CASH_001;completed;RUB
PAY_2024_001018;ORD-2024-001018;2024-01-30;4418.8;CARD_001;completed;RUB
PAY_2024_001019;ORD-2024-001019;2024-01-29;3754.26;CARD_001;completed;RUB
PAY_2024_001020;ORD-2024-001020;2024-02-01;37826.18;CASH_001;completed;RUB
PAY_2024_001021;ORD-2024-001021;2024-01-31;6563.77;BANK_001;failed;RUB
PAY_2024_001022;ORD-2024-001022;2024-02-02;21469.72;CARD_001;completed;RUB
PAY_2024_001023;ORD-2024-001023;2024-02-02;46501.3;CARD_001;completed;RUB
PAY_2024_001024;ORD-2024-001024;2024-02-03;14450.78;BANK_001;completed;RUB
PAY_2024_001025;ORD-2024-001025;2024-02-07;31938.0;CARD_001;completed;RUB
PAY_2024_001026;ORD-2024-001026;2024-02-08;45043.57;BANK_001;completed;RUB
PAY_2024_001027;ORD-2024-001027;2024-02-08;31041.87;BANK_001;completed;RUB
PAY_2024_001028;ORD-2024-001028;2024-02-08;13455.39;BANK_001;completed;RUB
PAY_2024_001029;ORD-2024-001029;2024-02-10;8817.48;CARD_001;completed;RUB
PAY_2024_001030;ORD-2024-001030;2024-02-10;1326.43;WALLET_001;failed;RUB
PAY_2024_001031;ORD-2024-001031;2024-02-11;27494.5;CASH_001;completed;RUB
PAY_2024_001032;ORD-2024-001032;2024-02-11;41741.39;WALLET_001;completed;RUB
PAY_2024_001033;ORD-2024-001033;2024-02-14;16783.03;BANK_001;completed;RUB
PAY_2024_001034;ORD-2024-001034;2024-02-15;49635.82;CARD_001;completed;RUB
PAY_2024_001035;ORD-2024-001035;2024-02-15;23171.38;CASH_001;completed;RUB
PAY_2024_001036;ORD-2024-001036;2024-02-15;49124.08;CASH_001;completed;RUB
PAY_2024_001037;ORD-2024-001037;2024-02-19;33039.74;CARD_001;failed;RUB
PAY_2024_001038;ORD-2024-001038;2024-02-17;45455.31;CASH_001;completed;RUB
PAY_2024_001039;ORD-2024-001039;2024-02-18;10957.1;BANK_001;completed;RUB
PAY_2024_001040;ORD-2024-001040;2024-02-20;40948.71;BANK_001;completed;RUB
PAY_2024_001041;ORD-2024-001041;2024-02-21;19303.93;WALLET_001;completed;RUB
PAY_2024_001042;ORD-2024-001042;2024-02-23;29604.39;BANK_001;completed;RUB
PAY_2024_001043;ORD-2024-001043;2024-02-23;24476.71;CARD_001;completed;RUB
PAY_2024_001044;ORD-2024-001044;2024-02-24;44366.72;CASH_001;completed;RUB
PAY_2024_001045;ORD-2024-001045;2024-02-24;41120.95;CASH_001;completed;RUB
PAY_2024_001046;ORD-2024-001046;2024-02-27;30102.54;CASH_001;failed;RUB
PAY_2024_001047;ORD-2024-001047;2024-02-27;25117.88;CARD_001;completed;RUB
PAY_2024_001048;ORD-2024-001048;2024-02-28;35726.23;BANK_001;completed;RUB
PAY_2024_001049;ORD-2024-001049;2024-02-29;1842.7;WALLET_001;completed;RUB
PAY_2024_001050;ORD-2024-001050;2024-03-02;18589.26;WALLET_001;completed;RUB
PAY_2024_001051;ORD-2024-001051;2024-03-04;29385.11;BANK_001;failed;RUB
PAY_2024_001052;ORD-2024-001052;2024-03-04;30244.6;CARD_002;completed;RUB
PAY_2024_001053;ORD-2024-001053;2024-03-06;10421.69;CASH_001;completed;RUB
PAY_2024_001054;ORD-2024-001054;2024-03-06;29816.71;CARD_001;completed;RUB
PAY_2024_001055;ORD-2024-001055;2024-03-08;44584.67;WALLET_001;completed;RUB
PAY_2024_001056;ORD-2024-001056;2024-03-06;6093.41;WALLET_001;completed;RUB
PAY_2024_001057;ORD-2024-001057;2024-03-07;6439.31;CARD_002;completed;RUB
PAY_2024_001058;ORD-2024-001058;2024-03-11;30700.19;CARD_002;completed;RUB
PAY_2024_001059;ORD-2024-001059;2024-03-09;13664.5;CARD_002;completed;RUB
PAY_2024_001060;ORD-2024-001060;2024-03-13;1116.38;CASH_001;failed;RUB
PAY_2024_001061;ORD-2024-001061;2024-03-12;24738.77;CASH_001;completed;RUB
PAY_2024_001062;ORD-2024-001062;2024-03-15;12379.47;WALLET_001;completed;RUB
PAY_2024_001063;ORD-2024-001063;2024-03-13;42163.14;CARD_001;completed;RUB
PAY_2024_001064;ORD-2024-001064;2024-03-15;9047.51;CARD_001;completed;RUB
PAY_2024_001065;ORD-2024-001065;2024-03-16;9461.94;CARD_001;completed;RUB
PAY_2024_001066;ORD-2024-001066;2024-03-18;33111.04;CARD_002;failed;RUB
PAY_2024_001067;ORD-2024-001067;2024-03-20;25987.91;WALLET_001;completed;RUB
PAY_2024_001068;ORD-2024-001068;2024-03-20;29513.39;CASH_001;completed;RUB
PAY_2024_001069;ORD-2024-001069;2024-03-19;40160.14;CARD_002;completed;RUB
PAY_2024_001070;ORD-2024-001070;2024-03-22;49585.61;WALLET_001;completed;RUB
PAY_2024_001071;ORD-2024-001071;2024-03-22;25804.92;CARD_002;completed;RUB
PAY_2024_001072;ORD-2024-001072;2024-03-22;25178.88;CARD_001;completed;RUB
PAY_2024_001073;ORD-2024-001073;2024-03-24;42666.54;CARD_001;completed;RUB
PAY_2024_001074;ORD-2024-001074;2024-03-27;33960.25;CARD_002;completed;RUB
PAY_2024_001075;ORD-2024-001075;2024-03-26;49354.62;CARD_001;completed;RUB
PAY_2024_001076;ORD-2024-001076;2024-03-29;28911.67;BANK_001;completed;RUB
PAY_2024_001077;ORD-2024-001077;2024-03-27;25151.75;CARD_002;completed;RUB
PAY_2024_001078;ORD-2024-001078;2024-03-30;26267.51;CARD_002;completed;RUB
PAY_2024_001079;ORD-2024-001079;2024-03-30;38122.9;CARD_001;completed;RUB
PAY_2024_001080;ORD-2024-001080;2024-04-01;42905.15;WALLET_001;failed;RUB
PAY_2024_001081;ORD-2024-001081;2024-01-04;27875.26;BANK_001;completed;RUB
PAY_2024_001082;ORD-2024-001082;2024-01-02;5074.47;CASH_001;completed;RUB
PAY_2024_001083;ORD-2024-001083;2024-01-03;21144.57;CARD_001;completed;RUB
PAY_2024_001084;ORD-2024-001084;2024-01-04;41260.61;BANK_001;completed;RUB
PAY_2024_001085;ORD-2024-001085;2024-01-08;21919.03;BANK_001;completed;RUB
PAY_2024_001086;ORD-2024-001086;2024-01-07;19749.24;WALLET_001;completed;RUB
PAY_2024_001087;ORD-2024-001087;2024-01-08;44487.46;BANK_001;completed;RUB
PAY_2024_001088;ORD-2024-001088;2024-01-08;5691.2;BANK_001;completed;RUB
PAY_2024_001089;ORD-2024-001089;2024-01-12;27317.54;WALLET_001;completed;RUB
PAY_2024_001090;ORD-2024-001090;2024-01-11;41082.59;CARD_001;completed;RUB
PAY_2024_001091;ORD-2024-001091;2024-01-13;25682.35;WALLET_001;failed;RUB
PAY_2024_001092;ORD-2024-001092;2024-01-14;33595.77;WALLET_001;completed;RUB
PAY_2024_001093;ORD-2024-001093;2024-01-16;7469.59;BANK_001;completed;RUB
PAY_2024_001094;ORD-2024-001094;2024-01-15;33106.31;CARD_001;completed;RUB
PAY_2024_001095;ORD-2024-001095;2024-01-17;39450.75;BANK_001;failed;RUB
PAY_2024_001096;ORD-2024-001096;2024-01-19;41913.35;CASH_001;completed;RUB
PAY_2024_001097;ORD-2024-001097;2024-01-19;29546.62;BANK_001;completed;RUB
PAY_2024_001098;ORD-2024-001098;2024-01-20;5494.12;BANK_001;completed;RUB
PAY_2024_001099;ORD-2024-001099;2024-01-21;21321.9;BANK_001;completed;RUB
PAY_2024_001100;ORD-2024-001100;2024-01-20;40011.54;BANK_001;completed;RUB
PAY_2024_001101;ORD-2024-001101;2024-01-22;35313.92;WALLET_001;completed;RUB
PAY_2024_001102;ORD-2024-001102;2024-01-25;15250.55;BANK_001;failed;RUB
PAY_2024_001103;ORD-2024-001103;2024-01-24;44805.86;BANK_001;completed;RUB
PAY_2024_001104;ORD-2024-001104;2024-01-24;24045.14;WALLET_001;completed;RUB
PAY_2024_001105;ORD-2024-001105;2024-01-25;12260.98;WALLET_001;completed;RUB
PAY_2024_001106;ORD-2024-001106;2024-01-29;35293.8;WALLET_001;failed;RUB
PAY_2024_001107;ORD-2024-001107;2024-01-28;30954.71;CASH_001;completed;RUB
PAY_2024_001108;ORD-2024-001108;2024-01-29;37545.99;CASH_001;completed;RUB
PAY_2024_001109;ORD-2024-001109;2024-01-31;12942.28;CARD_002;completed;RUB
PAY_2024_001110;ORD-2024-001110;2024-01-30;8626.32;BANK_001;failed;RUB
PAY_2024_001111;ORD-2024-001111;2024-01-31;35970.62;WALLET_001;completed;RUB
PAY_2024_001112;ORD-2024-001112;2024-02-03;37984.88;CARD_002;completed;RUB
PAY_2024_001113;ORD-2024-001113;2024-02-03;9431.17;CASH_001;pending;RUB
PAY_2024_001114;ORD-2024-001114;2024-02-05;45743.03;WALLET_001;completed;RUB
PAY_2024_001115;ORD-2024-001115;2024-02-05;41243.42;CARD_001;pending;RUB
PAY_2024_001116;ORD-2024-001116;2024-02-08;12192.3;CARD_002;completed;RUB
PAY_2024_001117;ORD-2024-001117;2024-02-09;46931.28;CARD_002;completed;RUB
PAY_2024_001118;ORD-2024-001118;2024-02-09;8385.33;CARD_001;completed;RUB
PAY_2024_001119;ORD-2024-001119;2024-02-09;48399.31;CASH_001;completed;RUB
PAY_2024_001120;ORD-2024-001120;2024-02-10;48482.46;CARD_002;completed;RUB
PAY_2024_001121;ORD-2024-001121;2024-02-10;26608.67;BANK_001;completed;RUB
PAY_2024_001122;ORD-2024-001122;2024-02-13;44011.48;CARD_001;completed;RUB
PAY_2024_001123;ORD-2024-001123;2024-02-14;38378.42;WALLET_001;completed;RUB
PAY_2024_001124;ORD-2024-001124;2024-02-13;26624.59;CARD_001;completed;RUB
PAY_2024_001125;ORD-2024-001125;2024-02-16;9476.53;CARD_001;completed;RUB
PAY_2024_001126;ORD-2024-001126;2024-02-16;14622.77;CARD_001;completed;RUB
PAY_2024_001127;ORD-2024-001127;2024-02-17;10423.47;WALLET_001;completed;RUB
PAY_2024_001128;ORD-2024-001128;2024-02-19;17300.4;BANK_001;completed;RUB
PAY_2024_001129;ORD-2024-001129;2024-02-20;28409.99;CASH_001;completed;RUB
PAY_2024_001130;ORD-2024-001130;2024-02-22;6817.1;CARD_001;completed;RUB
PAY_2024_001131;ORD-2024-001131;2024-02-21;9669.57;CARD_002;completed;RUB
PAY_2024_001132;ORD-2024-001132;2024-02-22;41483.78;CARD_001;failed;RUB
PAY_2024_001133;ORD-2024-001133;2024-02-22;34194.09;CASH_001;completed;RUB
PAY_2024_001134;ORD-2024-001134;2024-02-26;10039.41;CARD_002;completed;RUB
PAY_2024_001135;ORD-2024-001135;2024-02-25;688.08;WALLET_001;completed;RUB
PAY_2024_001136;ORD-2024-001136;2024-02-28;38362.63;CARD_002;completed;RUB
PAY_2024_001137;ORD-2024-001137;2024-02-29;25384.96;WALLET_001;completed;RUB
PAY_2024_001138;ORD-2024-001138;2024-03-01;6382.15;CARD_002;completed;RUB
PAY_2024_001139;ORD-2024-001139;2024-02-29;18607.31;WALLET_001;completed;RUB
PAY_2024_001140;ORD-2024-001140;2024-03-03;46759.75;CARD_001;completed;RUB
PAY_2024_001141;ORD-2024-001141;2024-03-03;42645.2;WALLET_001;failed;RUB
PAY_2024_001142;ORD-2024-001142;2024-03-03;23802.57;CARD_002;failed;RUB
PAY_2024_001143;ORD-2024-001143;2024-03-05;9235.86;CARD_001;completed;RUB
PAY_2024_001144;ORD-2024-001144;2024-03-04;18105.29;WALLET_001;completed;RUB
PAY_2024_001145;ORD-2024-001145;2024-03-05;46732.34;WALLET_001;completed;RUB
PAY_2024_001146;ORD-2024-001146;2024-03-08;5783.69;CASH_001;completed;RUB
PAY_2024_001147;ORD-2024-001147;2024-03-07;46595.53;WALLET_001;completed;RUB
PAY_2024_001148;ORD-2024-001148;2024-03-10;14164.23;CARD_001;completed;RUB
PAY_2024_001149;ORD-2024-001149;2024-03-12;22160.07;CARD_001;completed;RUB
PAY_2024_001150;ORD-2024-001150;2024-03-11;11502.46;CASH_001;completed;RUB
PAY_2024_001151;ORD-2024-001151;2024-03-14;18710.66;CARD_001;pending;RUB
PAY_2024_001152;ORD-2024-001152;2024-03-15;43083.43;WALLET_001;completed;RUB
PAY_2024_001153;ORD-2024-001153;2024-03-15;12338.18;CASH_001;failed;RUB
PAY_2024_001154;ORD-2024-001154;2024-03-16;42951.91;CASH_001;failed;RUB
PAY_2024_001155;ORD-2024-001155;2024-03-15;37381.79;WALLET_001;completed;RUB
PAY_2024_001156;ORD-2024-001156;2024-03-18;25394.54;CASH_001;completed;RUB
PAY_2024_001157;ORD-2024-001157;2024-03-17;46331.22;CARD_001;completed;RUB
PAY_2024_001158;ORD-2024-001158;2024-03-18;27029.75;CARD_002;completed;RUB
PAY_2024_001159;ORD-2024-001159;2024-03-22;48620.31;BANK_001;completed;RUB
PAY_2024_001160;ORD-2024-001160;2024-03-20;7397.64;WALLET_001;failed;RUB
PAY_2024_001161;ORD-2024-001161;2024-03-22;47774.0;CARD_001;completed;RUB
PAY_2024_001162;ORD-2024-001162;2024-03-25;8067.82;CASH_001;completed;RUB
PAY_2024_001163;ORD-2024-001163;2024-03-23;19487.86;CASH_001;completed;RUB
PAY_2024_001164;ORD-2024-001164;2024-03-25;33986.2;CARD_002;failed;RUB
PAY_2024_001165;ORD-2024-001165;2024-03-26;16637.41;CASH_001;completed;RUB
PAY_2024_001166;ORD-2024-001166;2024-03-28;24968.45;CARD_002;completed;RUB
PAY_2024_001167;ORD-2024-001167;2024-03-30;30294.57;BANK_001;completed;RUB
PAY_2024_001168;ORD-2024-001168;2024-03-28;10711.98;BANK_001;completed;RUB
PAY_2024_001169;ORD-2024-001169;2024-03-31;8348.53;CARD_002;completed;RUB
PAY_2024_001170;ORD-2024-001170;2024-04-01;22130.94;CASH_001;failed;RUB
PAY_2024_001171;ORD-2024-001171;2024-01-02;8784.5;CASH_001;completed;RUB
PAY_2024_001172;ORD-2024-001172;2024-01-05;15554.54;CASH_001;completed;RUB
PAY_2024_001173;ORD-2024-001173;2024-01-05;40334.96;BANK_001;failed;RUB
PAY_2024_001174;ORD-2024-001174;2024-01-06;36341.03;CARD_002;completed;RUB
PAY_2024_001175;ORD-2024-001175;2024-01-07;30069.9;CASH_001;completed;RUB
PAY_2024_001176;ORD-2024-001176;2024-01-07;18627.93;WALLET_001;completed;RUB
PAY_2024_001177;ORD-2024-001177;2024-01-07;19084.34;CARD_002;completed;RUB
PAY_2024_001178;ORD-2024-001178;2024-01-11;2480.08;CARD_002;completed;RUB
PAY_2024_001179;ORD-2024-001179;2024-01-12;45670.32;CARD_002;completed;RUB
PAY_2024_001180;ORD-2024-001180;2024-01-13;2796.18;BANK_001;completed;RUB
PAY_2024_001181;ORD-2024-001181;2024-01-13;12110.31;WALLET_001;completed;RUB
PAY_2024_001182;ORD-2024-001182;2024-01-13;46385.58;CARD_001;completed;RUB
PAY_2024_001183;ORD-2024-001183;2024-01-15;14357.98;CARD_002;completed;RUB
PAY_2024_001184;ORD-2024-001184;2024-01-14;17690.93;BANK_001;completed;RUB
PAY_2024_001185;ORD-2024-001185;2024-01-18;30747.75;CARD_001;completed;RUB
PAY_2024_001186;ORD-2024-001186;2024-01-19;41968.2;CARD_001;completed;RUB
PAY_2024_001187;ORD-2024-001187;2024-01-18;17250.93;BANK_001;failed;RUB
PAY_2024_001188;ORD-2024-001188;2024-01-19;21644.35;BANK_001;completed;RUB
PAY_2024_001189;ORD-2024-001189;2024-01-22;18966.32;WALLET_001;completed;RUB
PAY_2024_001190;ORD-2024-001190;2024-01-23;13367.09;BANK_001;completed;RUB
PAY_2024_001191;ORD-2024-001191;2024-01-22;31786.33;CARD_001;completed;RUB
PAY_2024_001192;ORD-2024-001192;2024-01-24;11043.31;WALLET_001;completed;RUB
PAY_2024_001193;ORD-2024-001193;2024-01-26;16667.52;WALLET_001;completed;RUB
PAY_2024_001194;ORD-2024-001194;2024-01-27;44367.07;WALLET_001;completed;RUB
PAY_2024_001195;ORD-2024-001195;2024-01-28;26363.58;CASH_001;failed;RUB
PAY_2024_001196;ORD-2024-001196;2024-01-27;38266.61;CARD_002;completed;RUB
PAY_2024_001197;ORD-2024-001197;2024-01-27;17010.75;CARD_001;completed;RUB
PAY_2024_001198;ORD-2024-001198;2024-01-31;48189.06;WALLET_001;completed;RUB
PAY_2024_001199;ORD-2024-001199;2024-01-31;18970.06;CARD_001;completed;RUB
PAY_2024_001200;ORD-2024-001200;2024-01-31;34126.64;CARD_002;completed;RUB
