session_id;customer_id;session_start;session_duration;pages_viewed;traffic_source;device_type;converted
SES_2024601024;CUST_10731;2024-03-16 19:50:00;49.6;13;organic_search;mobile;False
SES_2024351025;CUST_10155;2024-03-11 15:23:00;32.9;17;paid_search;tablet;False
SES_2024251026;CUST_10033;2024-01-27 11:50:00;31.0;18;organic_search;desktop;False
SES_2024821027;CUST_10452;2024-03-17 10:11:00;59.4;7;paid_search;tablet;False
SES_2024531028;CUST_10139;2024-01-09 21:09:00;39.6;8;paid_search;desktop;False
SES_2024631029;CUST_10017;2024-01-09 18:17:00;57.2;5;organic_search;mobile;False
SES_2024581030;;2024-02-25 15:28:00;25.6;13;referral;desktop;True
SES_2024551031;;2024-02-09 11:19:00;10.8;1;paid_search;tablet;False
SES_2024781032;;2024-03-07 19:36:00;2.1;4;social;mobile;False
SES_2024591033;CUST_10529;2024-01-25 10:52:00;49.9;18;referral;tablet;False
SES_2024541034;CUST_10641;2024-01-15 21:56:00;25.7;14;direct;mobile;True
SES_2024971035;CUST_10657;2024-03-11 20:44:00;35.4;13;social;tablet;False
SES_2024301036;;2024-02-20 18:57:00;38.5;2;paid_search;mobile;False
SES_2024681037;;2024-02-20 20:17:00;59.6;18;referral;mobile;True
SES_2024501038;CUST_10249;2024-02-10 20:28:00;40.2;6;organic_search;desktop;True
SES_2024721039;;2024-03-08 13:59:00;54.1;6;referral;tablet;False
SES_2024761040;CUST_10496;2024-01-22 12:11:00;52.7;2;social;tablet;False
SES_2024561041;CUST_10320;2024-01-03 18:31:00;38.4;11;social;desktop;False
SES_2024581042;;2024-02-19 16:12:00;53.3;2;referral;desktop;True
SES_2024341043;CUST_10195;2024-01-02 22:50:00;29.4;19;referral;desktop;False
SES_2024911044;CUST_10091;2024-02-07 10:15:00;30.4;10;email;tablet;True
SES_2024531045;CUST_10010;2024-02-27 10:31:00;7.8;4;paid_search;desktop;False
SES_2024861046;CUST_10291;2024-02-24 16:03:00;26.2;15;social;mobile;False
SES_2024651047;CUST_10626;2024-03-02 18:55:00;58.6;14;social;mobile;False
SES_2024201048;CUST_10410;2024-02-28 21:16:00;54.9;7;direct;desktop;False
SES_2024931049;CUST_10310;2024-01-12 10:15:00;33.5;15;email;mobile;False
SES_2024171050;;2024-01-19 16:21:00;16.6;12;referral;tablet;True
SES_2024361051;;2024-03-16 14:15:00;40.3;17;organic_search;desktop;False
SES_2024341052;;2024-02-21 11:41:00;13.2;2;paid_search;desktop;False
SES_2024361053;CUST_10422;2024-01-05 18:51:00;2.8;16;paid_search;mobile;True
SES_2024401054;;2024-02-27 16:02:00;14.9;14;referral;mobile;False
SES_2024651055;CUST_10731;2024-03-01 12:57:00;23.4;14;direct;mobile;True
SES_2024851056;;2024-03-03 17:37:00;17.1;7;direct;tablet;False
SES_2024871057;CUST_10666;2024-02-03 13:39:00;3.1;18;referral;tablet;False
SES_2024291058;CUST_10177;2024-01-11 13:58:00;20.3;10;organic_search;tablet;False
SES_2024431059;;2024-03-28 08:33:00;38.2;20;social;desktop;True
SES_2024391060;CUST_10272;2024-01-19 18:05:00;42.7;13;organic_search;mobile;False
SES_2024821061;CUST_10251;2024-01-08 14:12:00;17.8;6;direct;tablet;False
SES_2024381062;CUST_10758;2024-02-09 12:17:00;49.0;17;direct;tablet;True
SES_2024441063;CUST_10098;2024-02-06 18:32:00;24.9;4;email;desktop;False
SES_2024561064;CUST_10308;2024-03-25 08:40:00;29.5;19;organic_search;mobile;False
SES_2024931065;;2024-03-23 08:27:00;1.5;18;organic_search;desktop;False
SES_2024541066;CUST_10063;2024-02-01 10:44:00;37.2;6;direct;tablet;False
SES_2024841067;;2024-02-03 12:30:00;3.6;14;email;mobile;False
SES_2024521068;CUST_10018;2024-03-22 08:11:00;50.6;19;email;mobile;False
SES_2024981069;CUST_10660;2024-02-01 18:19:00;41.5;14;organic_search;mobile;False
SES_2024531070;CUST_10145;2024-02-14 14:08:00;20.3;19;paid_search;mobile;False
SES_2024181071;CUST_10138;2024-03-24 18:01:00;10.9;4;direct;desktop;False
SES_2024291072;;2024-03-10 15:18:00;23.4;16;organic_search;desktop;False
SES_2024641073;;2024-01-20 12:57:00;46.6;1;direct;tablet;False
SES_2024581074;CUST_10344;2024-03-18 08:52:00;3.0;5;social;desktop;False
SES_2024881075;CUST_10104;2024-02-04 09:08:00;7.0;6;direct;tablet;False
SES_2024741076;;2024-03-10 09:37:00;59.9;13;referral;desktop;False
SES_2024581077;;2024-03-07 09:49:00;13.7;10;social;desktop;False
SES_2024691078;CUST_10736;2024-03-06 17:21:00;56.7;5;email;tablet;True
SES_2024401079;CUST_10350;2024-01-05 10:59:00;37.1;4;direct;desktop;False
SES_2024381080;CUST_10371;2024-02-16 21:57:00;35.1;15;organic_search;mobile;False
SES_2024891081;;2024-03-19 20:34:00;39.9;8;referral;desktop;True
SES_2024121082;CUST_10036;2024-02-27 11:37:00;20.9;10;referral;desktop;False
SES_2024751083;CUST_10659;2024-01-05 21:38:00;40.0;19;social;tablet;False
SES_2024761084;;2024-02-07 09:00:00;26.6;19;direct;tablet;False
SES_2024671085;CUST_10287;2024-01-15 11:00:00;52.7;19;organic_search;tablet;True
SES_2024811086;;2024-01-25 14:40:00;50.2;18;email;desktop;True
SES_2024441087;CUST_10117;2024-02-06 21:32:00;55.9;3;email;desktop;False
SES_2024691088;CUST_10175;2024-03-04 21:36:00;28.1;12;referral;tablet;False
SES_2024141089;CUST_10153;2024-01-17 22:53:00;33.6;1;direct;tablet;False
SES_2024171090;;2024-02-12 22:23:00;14.4;1;paid_search;mobile;True
SES_2024971091;;2024-01-14 09:29:00;8.5;15;paid_search;tablet;False
SES_2024881092;;2024-02-09 22:13:00;40.9;14;organic_search;tablet;True
SES_2024621093;CUST_10113;2024-02-25 19:57:00;10.7;4;email;desktop;False
SES_2024821094;;2024-01-01 22:18:00;40.7;9;paid_search;tablet;False
SES_2024441095;CUST_10564;2024-03-15 14:40:00;6.6;14;organic_search;tablet;False
SES_2024571096;CUST_10763;2024-01-03 21:01:00;50.9;6;social;desktop;True
SES_2024661097;CUST_10715;2024-02-13 13:22:00;40.3;16;email;mobile;False
SES_2024521098;CUST_10580;2024-01-07 12:04:00;39.4;18;direct;desktop;False
SES_2024691099;CUST_10508;2024-03-28 18:41:00;56.3;8;paid_search;mobile;False
SES_2024311100;CUST_10603;2024-03-01 14:12:00;21.0;8;organic_search;tablet;True
SES_2024561101;CUST_10047;2024-01-20 17:38:00;6.9;20;email;desktop;False
SES_2024441102;CUST_10442;2024-01-07 18:05:00;6.3;7;email;desktop;False
SES_2024681103;CUST_10704;2024-01-02 22:37:00;6.0;2;direct;tablet;False
SES_2024531104;;2024-03-08 16:30:00;36.7;20;social;desktop;False
SES_2024761105;;2024-02-08 13:46:00;16.9;13;organic_search;tablet;False
SES_2024631106;CUST_10196;2024-03-22 08:00:00;11.8;15;paid_search;mobile;False
SES_2024971107;;2024-02-16 22:48:00;48.9;17;organic_search;tablet;True
SES_2024781108;;2024-03-01 19:50:00;27.6;18;social;tablet;False
SES_2024331109;CUST_10297;2024-03-27 19:19:00;24.1;12;social;mobile;False
SES_2024381110;CUST_10044;2024-01-14 21:27:00;57.3;20;direct;desktop;False
SES_2024701111;CUST_10072;2024-02-17 17:04:00;11.0;12;email;desktop;False
SES_2024961112;CUST_10207;2024-03-27 15:36:00;15.4;15;organic_search;tablet;False
SES_2024521113;CUST_10422;2024-02-17 21:54:00;17.3;19;social;desktop;False
SES_2024561114;CUST_10795;2024-01-28 16:12:00;50.5;5;paid_search;desktop;False
SES_2024141115;;2024-03-19 22:46:00;4.8;6;referral;tablet;False
SES_2024461116;CUST_10450;2024-01-24 13:02:00;6.9;5;referral;desktop;False
SES_2024831117;CUST_10316;2024-03-05 18:44:00;35.6;2;direct;desktop;False
SES_2024251118;CUST_10494;2024-03-09 17:40:00;54.5;19;email;desktop;True
SES_2024271119;CUST_10378;2024-01-04 08:37:00;43.1;15;paid_search;mobile;True
SES_2024891120;CUST_10770;2024-02-19 21:38:00;13.8;10;referral;tablet;False
SES_2024671121;CUST_10146;2024-03-16 12:47:00;54.9;15;organic_search;tablet;False
SES_2024691122;CUST_10784;2024-03-16 21:35:00;10.9;19;paid_search;mobile;False
SES_2024871123;;2024-03-26 08:25:00;44.6;9;social;mobile;False
SES_2024321124;CUST_10253;2024-02-12 18:28:00;56.0;7;direct;tablet;False
SES_2024681125;CUST_10089;2024-01-28 11:23:00;17.7;20;email;mobile;True
SES_2024701126;CUST_10417;2024-02-10 11:07:00;12.7;18;referral;mobile;True
SES_2024591127;CUST_10430;2024-03-06 11:56:00;14.5;5;organic_search;tablet;False
SES_2024471128;;2024-01-28 16:18:00;23.5;15;organic_search;mobile;False
SES_2024271129;CUST_10795;2024-03-28 21:02:00;45.6;4;email;tablet;False
SES_2024871130;CUST_10800;2024-02-20 22:01:00;32.7;9;direct;tablet;False
SES_2024301131;CUST_10713;2024-01-03 13:47:00;54.5;16;organic_search;mobile;False
SES_2024911132;;2024-01-25 14:05:00;51.2;8;direct;desktop;True
SES_2024601133;;2024-01-27 10:12:00;23.5;17;referral;tablet;False
SES_2024841134;;2024-02-19 17:59:00;52.1;4;paid_search;desktop;False
SES_2024701135;CUST_10430;2024-02-03 20:48:00;46.6;13;organic_search;tablet;False
SES_2024661136;CUST_10441;2024-03-15 16:04:00;23.2;13;organic_search;mobile;False
SES_2024181137;CUST_10558;2024-01-14 18:44:00;22.1;16;social;desktop;True
SES_2024301138;;2024-01-26 10:28:00;4.9;5;direct;desktop;False
SES_2024891139;;2024-03-01 17:53:00;24.5;5;organic_search;mobile;False
SES_2024701140;CUST_10258;2024-03-20 10:35:00;50.4;5;email;mobile;False
SES_2024211141;;2024-03-28 12:00:00;19.8;18;referral;desktop;False
SES_2024261142;CUST_10108;2024-01-24 14:32:00;49.1;8;organic_search;mobile;False
SES_2024441143;;2024-03-15 15:06:00;54.5;12;email;tablet;False
SES_2024261144;;2024-02-18 20:06:00;58.4;5;email;tablet;False
SES_2024391145;CUST_10576;2024-03-19 09:37:00;29.7;19;email;mobile;False
SES_2024441146;CUST_10323;2024-01-03 22:46:00;8.5;13;organic_search;tablet;True
SES_2024181147;;2024-03-23 10:30:00;29.5;13;direct;desktop;False
SES_2024871148;CUST_10573;2024-03-07 15:27:00;43.1;15;paid_search;mobile;False
SES_2024491149;;2024-01-14 18:26:00;46.4;15;organic_search;mobile;False
SES_2024271150;;2024-02-22 10:31:00;40.7;9;organic_search;mobile;False
SES_2024191151;;2024-03-13 10:49:00;43.7;13;social;tablet;False
SES_2024991152;CUST_10444;2024-01-21 13:24:00;15.4;4;referral;desktop;False
SES_2024611153;CUST_10797;2024-01-24 10:39:00;42.3;16;direct;mobile;True
SES_2024251154;CUST_10744;2024-02-28 14:00:00;36.3;2;direct;tablet;True
SES_2024111155;CUST_10073;2024-01-14 18:21:00;52.0;12;paid_search;tablet;False
SES_2024611156;;2024-03-26 10:27:00;10.7;8;organic_search;mobile;False
SES_2024901157;CUST_10157;2024-01-24 14:00:00;58.4;16;social;tablet;False
SES_2024331158;CUST_10056;2024-02-23 16:13:00;57.1;11;direct;tablet;False
SES_2024551159;CUST_10714;2024-01-26 10:13:00;45.2;16;organic_search;desktop;False
SES_2024521160;CUST_10042;2024-03-01 14:28:00;56.5;4;social;mobile;False
SES_2024881161;CUST_10134;2024-02-24 08:40:00;32.4;9;direct;tablet;False
SES_2024921162;CUST_10017;2024-02-11 15:26:00;15.9;19;paid_search;tablet;False
SES_2024331163;CUST_10568;2024-01-19 14:19:00;10.4;9;organic_search;mobile;False
SES_2024351164;CUST_10297;2024-03-11 09:37:00;59.9;14;referral;desktop;True
SES_2024271165;CUST_10697;2024-02-23 14:31:00;52.6;20;social;desktop;True
SES_2024481166;CUST_10284;2024-03-24 19:06:00;53.5;18;organic_search;mobile;False
SES_2024761167;;2024-01-18 17:45:00;56.8;12;referral;tablet;False
SES_2024581168;CUST_10417;2024-03-05 18:52:00;55.0;3;paid_search;tablet;False
SES_2024581169;CUST_10768;2024-02-16 12:05:00;10.6;6;social;mobile;False
SES_2024721170;CUST_10256;2024-02-10 22:30:00;48.3;18;direct;tablet;False
SES_2024181171;CUST_10617;2024-01-09 08:34:00;3.6;14;referral;tablet;False
SES_2024391172;CUST_10717;2024-02-21 15:06:00;17.3;15;paid_search;desktop;True
SES_2024861173;CUST_10187;2024-03-03 10:21:00;47.3;19;paid_search;mobile;False
SES_2024371174;;2024-03-10 09:10:00;51.9;14;paid_search;tablet;False
SES_2024151175;CUST_10334;2024-02-14 20:48:00;55.1;2;email;desktop;False
SES_2024291176;CUST_10339;2024-02-03 09:53:00;5.1;4;organic_search;desktop;False
SES_2024551177;CUST_10800;2024-02-03 21:54:00;20.4;9;social;tablet;False
SES_2024671178;;2024-01-21 12:04:00;53.6;10;paid_search;tablet;False
SES_2024781179;CUST_10297;2024-03-14 16:32:00;1.8;20;referral;mobile;True
SES_2024891180;;2024-01-13 08:21:00;42.4;4;referral;tablet;False
SES_2024571181;;2024-03-24 14:17:00;59.6;7;email;desktop;False
SES_2024231182;CUST_10213;2024-01-10 12:35:00;32.2;8;email;desktop;False
SES_2024321183;;2024-02-09 22:34:00;20.9;19;referral;tablet;False
SES_2024861184;CUST_10188;2024-02-12 21:51:00;45.9;2;direct;mobile;False
SES_2024271185;CUST_10296;2024-02-28 11:56:00;47.0;5;organic_search;tablet;False
SES_2024791186;CUST_10095;2024-02-02 19:53:00;35.9;14;referral;desktop;True
SES_2024821187;;2024-03-26 22:47:00;38.4;3;organic_search;mobile;False
SES_2024231188;CUST_10786;2024-01-07 15:16:00;37.8;19;organic_search;desktop;False
SES_2024111189;;2024-03-17 20:24:00;2.7;16;referral;mobile;False
SES_2024671190;;2024-02-12 20:57:00;20.2;5;paid_search;tablet;False
SES_2024971191;CUST_10426;2024-02-14 21:45:00;37.2;10;social;tablet;False
SES_2024571192;;2024-03-28 18:46:00;0.9;11;referral;tablet;False
SES_2024131193;CUST_10610;2024-03-25 08:22:00;22.9;7;social;mobile;False
SES_2024271194;;2024-02-24 09:03:00;14.4;12;organic_search;tablet;False
SES_2024691195;;2024-01-08 08:54:00;57.0;9;social;mobile;False
SES_2024951196;;2024-02-18 18:35:00;55.3;15;social;mobile;False
SES_2024211197;CUST_10054;2024-03-22 09:00:00;28.5;5;email;tablet;False
SES_2024651198;CUST_10180;2024-02-25 16:21:00;21.4;11;social;desktop;False
SES_2024351199;CUST_10289;2024-03-03 15:51:00;52.9;2;referral;tablet;True
