order_id;customer_id;order_date;month;product_category;product_name;price;city;quantity;discount_percent;payment_method;total_amount
VIS000783;VC199;2026-02-25;2026-02;Книги;Детектив;633;Казань;1;20;Карта;506.4
VIS000784;VC145;2026-02-25;2026-02;Спорт;Коврик;4320;Новосибирск;2;5;Наличные;8208.0
VIS000785;VC151;2026-02-28;2026-02;Электроника;Умные часы;3729;СПб;1;5;Карта;3542.55
VIS000786;VC026;2026-03-01;2026-03;Одежда;Кроссовки;4723;СПб;2;10;Карта;8501.4
VIS000787;VC086;2026-03-02;2026-03;Электроника;Ноутбук;47837;СПб;1;0;Карта;47837.0
VIS000788;VC135;2026-03-02;2026-03;Книги;Комикс;442;Москва;2;5;Онлайн;839.8
VIS000789;VC014;2026-03-02;2026-03;Красота;Помада;1984;СПб;1;5;Наличные;1884.8
VIS000790;VC079;2026-03-03;2026-03;Спорт;Гантели;2709;Москва;1;0;Наличные;2709.0
VIS000791;VC117;2026-03-05;2026-03;Электроника;Умные часы;11742;Москва;1;0;Карта;11742.0
VIS000792;VC007;2026-03-05;2026-03;Красота;Шампунь;1685;Уфа;1;10;Карта;1516.5
VIS000793;VC137;2026-03-06;2026-03;Дом и сад;Пылесос;5743;Новосибирск;1;10;Онлайн;5168.7
VIS000794;VC115;2026-03-06;2026-03;Электроника;Планшет;37908;Казань;1;0;Онлайн;37908.0
VIS000795;VC176;2026-03-06;2026-03;Одежда;Кроссовки;2498;СПб;1;0;Карта;2498.0
VIS000796;VC072;2026-03-08;2026-03;Одежда;Кроссовки;3615;СПб;1;0;Наличные;3615.0
VIS000797;VC059;2026-03-08;2026-03;Электроника;Смартфон;10029;Москва;2;10;Карта;18052.2
VIS000798;VC082;2026-03-08;2026-03;Красота;Маска;1455;Москва;3;0;Карта;4365.0
VIS000799;VC116;2026-03-08;2026-03;Книги;Комикс;1094;Москва;1;10;Наличные;984.6
VIS000800;VC167;2026-03-10;2026-03;Красота;Шампунь;1813;Самара;2;0;Карта;3626.0
