date;federal_district;region;city;category;subcategory;product_name;brand;price_segment;manager_id;customer_id;customer_segment;customer_type;sales_amount;quantity;unit_price;discount_amount;profit_margin_pct
2024-10-07;Дальневосточный ФО;Приморский край;Находка;Электроника;Планшеты;ASUS Планшеты Model 39;ASUS;Premium;MGR_001;CUST_00300;Mass;B2B;151087,79;2;85132,75;19177,71;11,8
2024-10-14;Северо-Кавказский ФО;Ставропольский край;Ставрополь;Одежда;Детская одежда;Nike Детская одежда Model 40;Nike;Budget;MGR_001;CUST_00300;Premium;B2B;12172,99;1;14585,09;2412,1;46,9
2024-10-18;Дальневосточный ФО;Приморский край;Находка;Спорт и отдых;Спортивное оборудование;Nordway Спортивное оборудование Model 41;Nordway;Premium;MGR_001;CUST_00300;Mass;B2B;152823,53;3;59429,83;25465,96;17,4
2024-10-17;Сибирский ФО;Красноярский край;Красноярск;Товары для дома;Посуда;JYSK Посуда Model 42;JYSK;Budget;MGR_001;CUST_00300;Mass;B2B;15989,89;3;6264,05;2802,26;22,4
2024-10-06;Южный ФО;Ростовская область;Ростов-на-Дону;Электроника;Смартфоны;Lenovo Смартфоны Model 43;Lenovo;Medium;MGR_001;CUST_00301;Mass;B2B;68958,89;3;25752,09;8297,38;20,1
2024-10-27;Приволжский ФО;Нижегородская область;Дзержинск;Одежда;Детская одежда;Uniqlo Детская одежда Model 44;Uniqlo;Budget;MGR_001;CUST_00301;VIP;B2C;30255,74;4;9225,53;6646,38;47,5
2024-10-15;Центральный ФО;Московская область;Подольск;Электроника;Смартфоны;Apple Смартфоны Model 45;Apple;Premium;MGR_001;CUST_00301;Premium;B2B;145861,54;3;59930,48;33929,9;19,1
2024-10-03;Южный ФО;Краснодарский край;Краснодар;Электроника;Смартфоны;ASUS Смартфоны Model 46;ASUS;Premium;MGR_006;CUST_00301;Mass;B2C;348293,81;4;101055,13;55926,71;11,0
2024-10-26;Дальневосточный ФО;Приморский край;Находка;Одежда;Женская одежда;Uniqlo Женская одежда Model 47;Uniqlo;Medium;MGR_001;CUST_00301;Premium;B2B;48564,45;3;17867,92;5039,31;56,0
2024-10-17;Дальневосточный ФО;Приморский край;Владивосток;Красота и здоровье;Косметика;Nivea Косметика Model 48;Nivea;Medium;MGR_001;CUST_00301;VIP;B2B;24469,7;1;28684,07;4214,37;21,9
2024-10-27;Приволжский ФО;Нижегородская область;Нижний Новгород;Красота и здоровье;Косметика;Dior Косметика Model 49;Dior;Budget;MGR_001;CUST_00301;Mass;B2C;6741,92;1;7368,99;627,07;29,4
2024-10-21;Уральский ФО;Челябинская область;Магнитогорск;Одежда;Женская одежда;H&M Женская одежда Model 50;H&M;Budget;MGR_001;CUST_00301;VIP;B2B;7368,78;1;8457,54;1088,76;39,4
2024-10-16;Центральный ФО;Москва;Москва;Товары для дома;Мебель;JYSK Мебель Model 1;JYSK;Medium;MGR_001;CUST_00301;Premium;B2B;95154,98;2;48896,78;2638,58;42,5
2024-11-05;Дальневосточный ФО;Приморский край;Владивосток;Одежда;Детская одежда;Zara Детская одежда Model 2;Zara;Medium;MGR_001;CUST_00301;Premium;B2C;59856,95;3;22969,08;9050,29;50,6
2024-11-10;Южный ФО;Ростовская область;Ростов-на-Дону;Красота и здоровье;Косметика;Chanel Косметика Model 3;Chanel;Medium;MGR_001;CUST_00302;Mass;B2B;13000,38;1;15430,88;2430,5;23,8
2024-11-19;Дальневосточный ФО;Приморский край;Владивосток;Товары для дома;Мебель;IKEA Мебель Model 4;IKEA;Medium;MGR_001;CUST_00302;VIP;B2B;26360,24;2;15407,37;4454,5;28,1
2024-11-12;Сибирский ФО;Красноярский край;Норильск;Красота и здоровье;Парфюмерия;Nivea Парфюмерия Model 5;Nivea;Medium;MGR_001;CUST_00302;Premium;B2C;37894,46;2;20409,91;2925,36;27,0
2024-11-13;Центральный ФО;Московская область;Мытищи;Книги и канцелярия;Учебная литература;Альпина Учебная литература Model 6;Альпина;Budget;MGR_001;CUST_00302;Mass;B2C;1784,5;3;602,71;23,63;25,9
2024-11-06;Южный ФО;Краснодарский край;Краснодар;Товары для дома;Текстиль;OBI Текстиль Model 7;OBI;Budget;MGR_006;CUST_00302;Mass;B2C;4066,9;1;4175,22;108,32;39,5
2024-11-01;Центральный ФО;Тульская область;Новомосковск;Одежда;Мужская одежда;Uniqlo Мужская одежда Model 8;Uniqlo;Budget;MGR_001;CUST_00302;Mass;B2C;2015,94;1;2413,53;397,59;40,5
2024-11-06;Сибирский ФО;Красноярский край;Красноярск;Спорт и отдых;Туризм;Decathlon Туризм Model 9;Decathlon;Premium;MGR_001;CUST_00302;Mass;B2B;122991,1;2;69980,56;16970,02;24,0
2024-11-05;Центральный ФО;Москва;Москва;Книги и канцелярия;Учебная литература;Эксмо Учебная литература Model 10;Эксмо;Budget;MGR_007;CUST_00302;Mass;B2C;7284,94;3;2684,67;769,07;31,2
2024-11-03;Сибирский ФО;Новосибирская область;Новосибирск;Одежда;Женская одежда;H&M Женская одежда Model 11;H&M;Budget;MGR_005;CUST_00302;Mass;B2C;6293,59;2;4191,52;2089,45;41,0
2024-11-02;Центральный ФО;Москва;Москва;Одежда;Мужская одежда;H&M Мужская одежда Model 12;H&M;Budget;MGR_007;CUST_00302;Premium;B2B;7964,1;1;9683,42;1719,32;42,0
2024-11-01;Южный ФО;Ростовская область;Таганрог;Одежда;Детская одежда;H&M Детская одежда Model 13;H&M;Medium;MGR_001;CUST_00303;Mass;B2B;18687,72;1;21081,95;2394,23;51,0
2024-11-22;Уральский ФО;Челябинская область;Магнитогорск;Товары для дома;Посуда;JYSK Посуда Model 14;JYSK;Budget;MGR_001;CUST_00303;Premium;B2B;9176,11;2;5818,93;2461,75;32,0
2024-11-01;Уральский ФО;Челябинская область;Челябинск;Красота и здоровье;Витамины;Dior Витамины Model 15;Dior;Budget;MGR_001;CUST_00303;Premium;B2B;7368,84;1;7646,57;277,73;26,8
2024-11-10;Уральский ФО;Челябинская область;Челябинск;Книги и канцелярия;Художественная литература;Pilot Художественная литература Model 16;Pilot;Budget;MGR_001;CUST_00303;Mass;B2B;4571,48;1;4885,14;313,66;29,5
2024-11-05;Центральный ФО;Московская область;Балашиха;Книги и канцелярия;Учебная литература;Pilot Учебная литература Model 17;Pilot;Budget;MGR_001;CUST_00303;Premium;B2B;309,93;1;344,1;34,17;31,3
2024-11-04;Северо-Западный ФО;Новгородская область;Великий Новгород;Электроника;Ноутбуки;Xiaomi Ноутбуки Model 18;Xiaomi;Premium;MGR_001;CUST_00303;Premium;B2B;250223,44;2;143671,82;37120,2;23,4
2024-11-26;Северо-Кавказский ФО;Ставропольский край;Ставрополь;Спорт и отдых;Велосипеды;Trek Велосипеды Model 19;Trek;Medium;MGR_001;CUST_00303;Premium;B2B;132661,3;3;44675,96;1366,58;27,6
2024-11-17;Южный ФО;Ростовская область;Ростов-на-Дону;Одежда;Детская одежда;Zara Детская одежда Model 20;Zara;Medium;MGR_001;CUST_00303;Mass;B2C;34363,93;3;15025,41;10712,3;50,1
2024-11-26;Южный ФО;Ростовская область;Таганрог;Электроника;Планшеты;Samsung Планшеты Model 21;Samsung;Medium;MGR_001;CUST_00303;VIP;B2B;86612,42;2;45828,01;5043,6;16,4
2024-11-21;Центральный ФО;Тульская область;Новомосковск;Электроника;Смартфоны;Apple Смартфоны Model 22;Apple;Premium;MGR_001;CUST_00303;VIP;B2B;329377,97;3;139537,35;89234,08;20,2
2024-11-12;Дальневосточный ФО;Приморский край;Владивосток;Красота и здоровье;Косметика;Chanel Косметика Model 23;Chanel;Budget;MGR_001;CUST_00304;Mass;B2C;48686,67;4;13927,91;7024,97;27,8
2024-11-05;Северо-Кавказский ФО;Ставропольский край;Пятигорск;Товары для дома;Посуда;IKEA Посуда Model 24;IKEA;Budget;MGR_001;CUST_00304;VIP;B2B;11396,41;1;13043,21;1646,8;17,0
2024-11-07;Приволжский ФО;Самарская область;Самара;Товары для дома;Текстиль;JYSK Текстиль Model 25;JYSK;Budget;MGR_001;CUST_00304;Mass;B2B;10935,25;2;7024,61;3113,97;32,1
2024-11-23;Южный ФО;Ростовская область;Таганрог;Книги и канцелярия;Канцтовары;Эксмо Канцтовары Model 26;Эксмо;Budget;MGR_001;CUST_00304;Mass;B2C;1941,49;1;2229,77;288,28;25,4
2024-11-25;Северо-Западный ФО;Санкт-Петербург;Санкт-Петербург;Одежда;Детская одежда;Nike Детская одежда Model 27;Nike;Medium;MGR_002;CUST_00304;Premium;B2B;60805,65;4;18908,33;14827,67;49,4
2024-11-02;Северо-Западный ФО;Ленинградская область;Выборг;Книги и канцелярия;Художественная литература;АСТ Художественная литература Model 28;АСТ;Budget;MGR_001;CUST_00304;VIP;B2B;6961,96;2;3668,54;375,12;26,9
2024-11-19;Сибирский ФО;Красноярский край;Норильск;Товары для дома;Мебель;Hoff Мебель Model 29;Hoff;Medium;MGR_001;CUST_00304;Mass;B2B;21792,66;1;23757,35;1964,69;36,4
2024-11-17;Южный ФО;Краснодарский край;Краснодар;Одежда;Женская одежда;H&M Женская одежда Model 30;H&M;Budget;MGR_006;CUST_00304;Premium;B2B;44602,5;5;9239,81;1596,55;46,9
2024-11-15;Южный ФО;Краснодарский край;Сочи;Красота и здоровье;Парфюмерия;Dior Парфюмерия Model 31;Dior;Medium;MGR_006;CUST_00304;Mass;B2C;32365,93;1;34303,03;1937,1;33,6
2024-11-30;Дальневосточный ФО;Приморский край;Владивосток;Красота и здоровье;Косметика;Solgar Косметика Model 32;Solgar;Medium;MGR_001;CUST_00304;Mass;B2B;60208,25;4;15324,16;1088,39;31,7
2024-11-10;Центральный ФО;Московская область;Подольск;Электроника;Смартфоны;Samsung Смартфоны Model 33;Samsung;Premium;MGR_001;CUST_00305;Mass;B2C;287115,89;3;109792,18;42260,65;24,2
2024-11-09;Приволжский ФО;Самарская область;Тольятти;Спорт и отдых;Спортивное оборудование;Trek Спортивное оборудование Model 34;Trek;Medium;MGR_001;CUST_00305;Premium;B2B;24008,01;1;24537,09;529,08;42,8
2024-11-12;Центральный ФО;Тульская область;Новомосковск;Спорт и отдых;Туризм;Спортмастер Туризм Model 35;Спортмастер;Medium;MGR_001;CUST_00305;Premium;B2B;26960,22;1;31499,32;4539,1;35,5
2024-11-03;Сибирский ФО;Новосибирская область;Новосибирск;Спорт и отдых;Спортивное оборудование;Спортмастер Спортивное оборудование Model 36;Спортмастер;Medium;MGR_005;CUST_00305;VIP;B2B;67227,84;3;27296,47;14661,57;18,0
2024-11-03;Центральный ФО;Московская область;Балашиха;Спорт и отдых;Спортивное оборудование;Спортмастер Спортивное оборудование Model 37;Спортмастер;Medium;MGR_001;CUST_00305;Mass;B2B;71479,7;3;24720,91;2683,03;39,2
2024-11-02;Сибирский ФО;Красноярский край;Норильск;Электроника;Смартфоны;Xiaomi Смартфоны Model 38;Xiaomi;Medium;MGR_001;CUST_00305;Mass;B2C;73953,04;2;45057,65;16162,26;23,8
2024-11-13;Северо-Кавказский ФО;Ставропольский край;Ставрополь;Одежда;Детская одежда;H&M Детская одежда Model 39;H&M;Budget;MGR_001;CUST_00305;Mass;B2C;12025,69;1;13902,65;1876,96;45,2
2024-11-17;Центральный ФО;Москва;Москва;Электроника;Ноутбуки;Apple Ноутбуки Model 40;Apple;Premium;MGR_007;CUST_00305;Mass;B2B;103959,67;2;58995,17;14030,67;20,5
2024-11-07;Центральный ФО;Московская область;Мытищи;Книги и канцелярия;Канцтовары;Альпина Канцтовары Model 41;Альпина;Budget;MGR_001;CUST_00305;Premium;B2B;3776,32;1;4932,76;1156,44;34,5
2024-11-20;Южный ФО;Краснодарский край;Сочи;Товары для дома;Текстиль;IKEA Текстиль Model 42;IKEA;Medium;MGR_006;CUST_00305;Mass;B2B;117917,22;3;44511,96;15618,66;32,9
2024-11-30;Южный ФО;Ростовская область;Таганрог;Красота и здоровье;Парфюмерия;Chanel Парфюмерия Model 43;Chanel;Medium;MGR_001;CUST_00306;Premium;B2B;28278,2;1;31358,82;3080,62;41,1
2024-11-29;Сибирский ФО;Новосибирская область;Новосибирск;Товары для дома;Текстиль;Hoff Текстиль Model 44;Hoff;Medium;MGR_005;CUST_00306;Mass;B2B;53740,48;3;21081,41;9503,75;33,2
2024-11-18;Дальневосточный ФО;Приморский край;Находка;Книги и канцелярия;Учебная литература;АСТ Учебная литература Model 45;АСТ;Budget;MGR_001;CUST_00306;Mass;B2B;4471,57;1;4762,84;291,27;36,8
2024-11-23;Северо-Кавказский ФО;Ставропольский край;Пятигорск;Спорт и отдых;Туризм;Giant Туризм Model 46;Giant;Medium;MGR_001;CUST_00306;Mass;B2C;39761,9;1;42623,62;2861,72;37,4
2024-11-24;Дальневосточный ФО;Приморский край;Владивосток;Спорт и отдых;Спортивное оборудование;Trek Спортивное оборудование Model 47;Trek;Medium;MGR_001;CUST_00306;Mass;B2B;112875,8;3;45073,34;22344,22;23,1
2024-11-15;Уральский ФО;Челябинская область;Челябинск;Книги и канцелярия;Канцтовары;Staedtler Канцтовары Model 48;Staedtler;Budget;MGR_001;CUST_00306;Mass;B2B;2122,7;1;2510,11;387,41;25,5
2024-11-01;Северо-Западный ФО;Санкт-Петербург;Санкт-Петербург;Товары для дома;Мебель;JYSK Мебель Model 49;JYSK;Budget;MGR_002;CUST_00306;Mass;B2C;15677,08;2;10319,44;4961,8;25,6
2024-11-23;Сибирский ФО;Новосибирская область;Новосибирск;Спорт и отдых;Велосипеды;Trek Велосипеды Model 50;Trek;Premium;MGR_005;CUST_00306;Mass;B2C;53157,59;1;59245,79;6088,2;25,8
2024-11-29;Сибирский ФО;Новосибирская область;Новосибирск;Книги и канцелярия;Учебная литература;АСТ Учебная литература Model 1;АСТ;Budget;MGR_005;CUST_00306;Premium;B2C;1934,0;1;2154,39;220,39;30,5
2024-11-11;Приволжский ФО;Нижегородская область;Дзержинск;Товары для дома;Мебель;Леруа Мерлен Мебель Model 2;Леруа Мерлен;Medium;MGR_001;CUST_00306;Mass;B2B;47992,08;2;27401,76;6811,44;19,6
2024-11-30;Северо-Кавказский ФО;Ставропольский край;Пятигорск;Электроника;Ноутбуки;Apple Ноутбуки Model 3;Apple;Premium;MGR_001;CUST_00307;Premium;B2B;78504,82;1;81970,19;3465,37;15,6
2024-11-09;Уральский ФО;Челябинская область;Магнитогорск;Спорт и отдых;Спортивное оборудование;Decathlon Спортивное оборудование Model 4;Decathlon;Premium;MGR_001;CUST_00307;Mass;B2B;63441,92;1;74746,37;11304,45;32,0
2024-11-21;Южный ФО;Краснодарский край;Сочи;Одежда;Мужская одежда;Uniqlo Мужская одежда Model 5;Uniqlo;Budget;MGR_006;CUST_00307;Mass;B2C;8455,6;1;10942,15;2486,55;45,9
2024-11-23;Северо-Западный ФО;Новгородская область;Великий Новгород;Красота и здоровье;Косметика;Dior Косметика Model 6;Dior;Medium;MGR_001;CUST_00307;Mass;B2B;73509,89;3;26990,19;7460,68;41,2
2024-11-19;Уральский ФО;Челябинская область;Челябинск;Книги и канцелярия;Художественная литература;Альпина Художественная литература Model 7;Альпина;Budget;MGR_001;CUST_00307;Premium;B2B;3254,76;1;4138,21;883,45;17,9
2024-11-22;Уральский ФО;Свердловская область;Екатеринбург;Электроника;Смартфоны;ASUS Смартфоны Model 8;ASUS;Premium;MGR_004;CUST_00307;Premium;B2C;143690,62;3;51580,03;11049,47;16,9
2024-11-08;Приволжский ФО;Самарская область;Тольятти;Книги и канцелярия;Канцтовары;АСТ Канцтовары Model 9;АСТ;Budget;MGR_001;CUST_00307;VIP;B2C;17086,55;4;4305,96;137,29;21,7
2024-11-01;Сибирский ФО;Новосибирская область;Бердск;Книги и канцелярия;Канцтовары;Pilot Канцтовары Model 10;Pilot;Budget;MGR_005;CUST_00307;Premium;B2B;1439,1;1;1514,79;75,69;24,3
2024-11-20;Уральский ФО;Челябинская область;Магнитогорск;Книги и канцелярия;Учебная литература;Staedtler Учебная литература Model 11;Staedtler;Budget;MGR_001;CUST_00307;Mass;B2B;6925,52;2;4030,13;1134,74;15,9
2024-11-24;Дальневосточный ФО;Приморский край;Находка;Одежда;Женская одежда;Zara Женская одежда Model 12;Zara;Budget;MGR_001;CUST_00307;Mass;B2B;10407,33;1;11589,08;1181,75;39,2
2024-11-30;Северо-Западный ФО;Новгородская область;Великий Новгород;Одежда;Женская одежда;Zara Женская одежда Model 13;Zara;Medium;MGR_001;CUST_00308;Premium;B2B;28674,16;2;17389,33;6104,5;49,2
2024-11-19;Южный ФО;Краснодарский край;Сочи;Красота и здоровье;Косметика;Dior Косметика Model 14;Dior;Medium;MGR_006;CUST_00308;Mass;B2C;76732,81;3;25577,94;1,01;43,8
2024-11-09;Дальневосточный ФО;Приморский край;Владивосток;Электроника;Смартфоны;ASUS Смартфоны Model 15;ASUS;Premium;MGR_001;CUST_00308;Mass;B2C;96687,24;1;124918,18;28230,94;8,5
2024-11-22;Приволжский ФО;Самарская область;Тольятти;Спорт и отдых;Туризм;Decathlon Туризм Model 16;Decathlon;Premium;MGR_001;CUST_00308;Mass;B2C;179068,94;3;74840,99;45454,03;34,9
2024-11-18;Приволжский ФО;Татарстан;Набережные Челны;Одежда;Детская одежда;Adidas Детская одежда Model 17;Adidas;Budget;MGR_001;CUST_00308;Mass;B2B;3010,31;1;3692,25;681,94;53,7
2024-11-21;Северо-Кавказский ФО;Ставропольский край;Ставрополь;Красота и здоровье;Витамины;Dior Витамины Model 18;Dior;Medium;MGR_001;CUST_00308;Premium;B2B;61332,74;3;23845,59;10204,03;39,4
2024-11-22;Северо-Кавказский ФО;Ставропольский край;Ставрополь;Спорт и отдых;Туризм;Trek Туризм Model 19;Trek;Medium;MGR_001;CUST_00308;Mass;B2C;31073,19;1;36549,1;5475,91;27,4
2024-11-27;Северо-Западный ФО;Ленинградская область;Гатчина;Красота и здоровье;Витамины;L'Oreal Витамины Model 20;L'Oreal;Medium;MGR_001;CUST_00308;Premium;B2C;96145,03;3;32669,76;1864,25;32,0
2024-11-22;Приволжский ФО;Татарстан;Казань;Спорт и отдых;Велосипеды;Giant Велосипеды Model 21;Giant;Premium;MGR_003;CUST_00308;VIP;B2B;44578,3;1;55582,29;11003,99;28,6
2024-11-30;Сибирский ФО;Красноярский край;Норильск;Спорт и отдых;Велосипеды;Decathlon Велосипеды Model 22;Decathlon;Premium;MGR_001;CUST_00308;VIP;B2C;278644,13;5;72895,58;85833,77;14,5
2024-11-02;Дальневосточный ФО;Приморский край;Находка;Одежда;Детская одежда;Zara Детская одежда Model 23;Zara;Budget;MGR_001;CUST_00309;Mass;B2C;43565,83;4;10955,71;257,01;46,4
2024-11-23;Южный ФО;Краснодарский край;Сочи;Красота и здоровье;Витамины;Dior Витамины Model 24;Dior;Medium;MGR_006;CUST_00309;Mass;B2C;73095,73;5;18929,33;21550,92;34,3
2024-11-15;Центральный ФО;Москва;Москва;Книги и канцелярия;Учебная литература;Эксмо Учебная литература Model 25;Эксмо;Budget;MGR_001;CUST_00309;Mass;B2B;1586,23;2;812,0;37,77;34,0
2024-11-06;Северо-Западный ФО;Новгородская область;Великий Новгород;Книги и канцелярия;Художественная литература;АСТ Художественная литература Model 26;АСТ;Budget;MGR_001;CUST_00309;Mass;B2B;5141,52;2;2754,17;366,82;40,5
2024-11-22;Сибирский ФО;Красноярский край;Красноярск;Одежда;Детская одежда;H&M Детская одежда Model 27;H&M;Medium;MGR_001;CUST_00309;Premium;B2B;20948,59;1;23293,11;2344,52;54,8
2024-11-27;Уральский ФО;Челябинская область;Челябинск;Спорт и отдых;Туризм;Trek Туризм Model 28;Trek;Medium;MGR_001;CUST_00309;Premium;B2B;78189,16;3;31948,01;17654,87;26,4
2024-11-25;Центральный ФО;Москва;Москва;Красота и здоровье;Витамины;Dior Витамины Model 29;Dior;Budget;MGR_001;CUST_00309;Premium;B2B;3497,27;1;4553,64;1056,37;24,4
2024-11-15;Центральный ФО;Москва;Москва;Книги и канцелярия;Художественная литература;Pilot Художественная литература Model 30;Pilot;Budget;MGR_007;CUST_00309;Premium;B2B;6767,12;2;3725,54;683,96;17,7
2024-11-25;Северо-Кавказский ФО;Ставропольский край;Ставрополь;Спорт и отдых;Велосипеды;Decathlon Велосипеды Model 31;Decathlon;Budget;MGR_001;CUST_00309;Premium;B2B;17241,0;2;9841,37;2441,74;33,5
2024-11-17;Приволжский ФО;Самарская область;Самара;Красота и здоровье;Витамины;Dior Витамины Model 32;Dior;Budget;MGR_001;CUST_00309;Mass;B2B;19687,16;2;11915,32;4143,48;32,2
2024-11-30;Южный ФО;Ростовская область;Таганрог;Электроника;Ноутбуки;Xiaomi Ноутбуки Model 33;Xiaomi;Premium;MGR_001;CUST_00310;Mass;B2B;289449,42;3;110031,35;40644,63;25,0
2024-11-15;Южный ФО;Ростовская область;Таганрог;Спорт и отдых;Туризм;Nordway Туризм Model 34;Nordway;Medium;MGR_001;CUST_00310;Mass;B2B;35636,97;1;40157,33;4520,36;21,6
2024-11-15;Приволжский ФО;Нижегородская область;Дзержинск;Книги и канцелярия;Канцтовары;Эксмо Канцтовары Model 35;Эксмо;Budget;MGR_001;CUST_00310;Premium;B2B;6635,98;4;1676,74;70,98;35,5
2024-11-25;Южный ФО;Краснодарский край;Краснодар;Одежда;Женская одежда;Adidas Женская одежда Model 36;Adidas;Budget;MGR_006;CUST_00310;VIP;B2B;6782,42;1;7340,59;558,17;53,1
2024-11-05;Сибирский ФО;Красноярский край;Норильск;Одежда;Женская одежда;H&M Женская одежда Model 37;H&M;Budget;MGR_001;CUST_00310;Mass;B2C;8633,27;1;9189,7;556,43;41,6
2024-11-15;Приволжский ФО;Татарстан;Набережные Челны;Одежда;Женская одежда;Nike Женская одежда Model 38;Nike;Medium;MGR_001;CUST_00310;Mass;B2B;38140,14;2;19709,17;1278,2;48,1
2024-11-15;Сибирский ФО;Красноярский край;Норильск;Электроника;Смартфоны;Xiaomi Смартфоны Model 39;Xiaomi;Premium;MGR_001;CUST_00310;Mass;B2C;207292,13;3;83435,57;43014,58;19,3
2024-11-02;Уральский ФО;Свердловская область;Нижний Тагил;Красота и здоровье;Парфюмерия;Solgar Парфюмерия Model 40;Solgar;Medium;MGR_001;CUST_00310;Mass;B2B;112455,67;4;28432,01;1272,37;27,1
2024-11-07;Приволжский ФО;Татарстан;Казань;Книги и канцелярия;Канцтовары;Staedtler Канцтовары Model 41;Staedtler;Budget;MGR_003;CUST_00310;VIP;B2B;1488,25;1;1544,64;56,39;26,1
2024-11-05;Северо-Кавказский ФО;Ставропольский край;Ставрополь;Одежда;Женская одежда;Uniqlo Женская одежда Model 42;Uniqlo;Budget;MGR_001;CUST_00310;Mass;B2C;7634,01;1;8779,48;1145,47;49,4
2024-11-27;Центральный ФО;Москва;Москва;Одежда;Детская одежда;Adidas Детская одежда Model 43;Adidas;Budget;MGR_007;CUST_00311;Premium;B2B;8575,19;1;10455,86;1880,67;41,3
2024-11-01;Приволжский ФО;Татарстан;Казань;Одежда;Мужская одежда;Nike Мужская одежда Model 44;Nike;Budget;MGR_003;CUST_00311;Mass;B2C;14391,55;2;8321,67;2251,79;36,4
2024-11-18;Приволжский ФО;Нижегородская область;Дзержинск;Красота и здоровье;Косметика;Nivea Косметика Model 45;Nivea;Budget;MGR_001;CUST_00311;Mass;B2B;2748,03;1;3068,68;320,65;40,4
2024-11-09;Дальневосточный ФО;Приморский край;Находка;Электроника;Планшеты;Lenovo Планшеты Model 46;Lenovo;Premium;MGR_001;CUST_00311;Premium;B2B;329782,93;3;112404,09;7429,34;27,0
2024-11-16;Сибирский ФО;Красноярский край;Красноярск;Красота и здоровье;Витамины;Dior Витамины Model 47;Dior;Medium;MGR_001;CUST_00311;Premium;B2B;21783,85;1;25710,84;3926,99;35,9
2024-11-24;Южный ФО;Краснодарский край;Сочи;Спорт и отдых;Велосипеды;Giant Велосипеды Model 48;Giant;Medium;MGR_006;CUST_00311;Mass;B2B;94993,08;3;33520,57;5568,63;31,1
2024-11-10;Центральный ФО;Московская область;Подольск;Красота и здоровье;Косметика;Dior Косметика Model 49;Dior;Medium;MGR_001;CUST_00311;VIP;B2C;16741,35;1;19344,81;2603,46;30,1
2024-11-17;Уральский ФО;Свердловская область;Нижний Тагил;Красота и здоровье;Косметика;Solgar Косметика Model 50;Solgar;Medium;MGR_001;CUST_00311;Mass;B2C;128634,48;5;33220,06;37465,82;35,1
2024-11-08;Дальневосточный ФО;Приморский край;Владивосток;Красота и здоровье;Косметика;L'Oreal Косметика Model 1;L'Oreal;Medium;MGR_001;CUST_00311;Mass;B2B;64438,25;3;28109,16;19889,23;15,4
2024-11-25;Сибирский ФО;Красноярский край;Норильск;Электроника;Планшеты;Apple Планшеты Model 2;Apple;Premium;MGR_001;CUST_00311;Mass;B2B;44505,46;1;50791,64;6286,18;24,0
2024-11-21;Центральный ФО;Московская область;Балашиха;Спорт и отдых;Спортивное оборудование;Nordway Спортивное оборудование Model 3;Nordway;Medium;MGR_001;CUST_00312;Mass;B2C;67320,45;2;41402,93;15485,41;17,9
2024-11-08;Южный ФО;Ростовская область;Ростов-на-Дону;Красота и здоровье;Косметика;Nivea Косметика Model 4;Nivea;Budget;MGR_001;CUST_00312;Mass;B2B;14803,03;2;9058,76;3314,49;18,6
2024-11-13;Южный ФО;Краснодарский край;Краснодар;Товары для дома;Посуда;OBI Посуда Model 5;OBI;Medium;MGR_006;CUST_00312;Mass;B2B;50122,1;3;17892,12;3554,26;26,8
2024-11-07;Сибирский ФО;Новосибирская область;Бердск;Книги и канцелярия;Канцтовары;Pilot Канцтовары Model 6;Pilot;Budget;MGR_005;CUST_00312;Mass;B2B;3268,9;1;3599,96;331,06;31,1
2024-11-26;Приволжский ФО;Нижегородская область;Дзержинск;Спорт и отдых;Велосипеды;Nordway Велосипеды Model 7;Nordway;Budget;MGR_001;CUST_00312;Mass;B2B;7823,47;1;9794,69;1971,22;23,2
2024-11-02;Центральный ФО;Москва;Москва;Электроника;Планшеты;Samsung Планшеты Model 8;Samsung;Premium;MGR_007;CUST_00312;VIP;B2C;251863,65;3;102552,11;55792,68;12,7
2024-11-22;Сибирский ФО;Новосибирская область;Новосибирск;Товары для дома;Текстиль;Леруа Мерлен Текстиль Model 9;Леруа Мерлен;Medium;MGR_005;CUST_00312;Mass;B2C;112404,15;3;44291,41;20470,08;26,1
2024-11-06;Северо-Кавказский ФО;Ставропольский край;Пятигорск;Товары для дома;Текстиль;Hoff Текстиль Model 10;Hoff;Budget;MGR_001;CUST_00312;Mass;B2B;14563,19;2;9525,59;4487,99;31,8
2024-11-26;Северо-Западный ФО;Новгородская область;Великий Новгород;Электроника;Планшеты;Apple Планшеты Model 11;Apple;Medium;MGR_001;CUST_00312;Mass;B2B;39445,89;1;43083,32;3637,43;24,6
2024-11-24;Дальневосточный ФО;Приморский край;Владивосток;Спорт и отдых;Туризм;Nordway Туризм Model 12;Nordway;Premium;MGR_001;CUST_00312;Mass;B2C;181966,23;4;56262,86;43085,21;25,3
2024-11-22;Дальневосточный ФО;Приморский край;Находка;Красота и здоровье;Парфюмерия;L'Oreal Парфюмерия Model 13;L'Oreal;Medium;MGR_001;CUST_00313;Mass;B2B;45461,03;2;25161,73;4862,43;22,4
2024-11-20;Северо-Кавказский ФО;Ставропольский край;Ставрополь;Спорт и отдых;Туризм;Nordway Туризм Model 14;Nordway;Premium;MGR_001;CUST_00313;Mass;B2B;77639,04;2;51348,81;25058,58;20,4
2024-11-25;Дальневосточный ФО;Приморский край;Находка;Спорт и отдых;Туризм;Giant Туризм Model 15;Giant;Medium;MGR_001;CUST_00313;Mass;B2B;94680,28;3;37955,63;19186,61;28,5
