transaction_id;date;city;store_id;category;brand;quantity;item_price;total_amount;cost;profit;customer_id;payment_method;month;quarter;year;day_of_week
T104692;2023-11-16;Москва;ТМ-МСК-004;Игровые консоли;Microsoft Xbox;2;70391,83;140783,66;97465,61;43318,05;CUST_61801;Карта;2023-11;Q4 2023;2023;Четверг
T104693;2023-11-16;Москва;ТМ-МСК-004;Аксессуары;Разные бренды;2;4077,61;8155,21;3763,95;4391,26;CUST_46428;Карта;2023-11;Q4 2023;2023;Четверг
T104694;2023-11-16;Казань;ТМ-КЗН-001;Смартфоны;Apple;1;24178,1;24178,1;22834,87;1343,23;CUST_86590;Наличные;2023-11;Q4 2023;2023;Четверг
T104695;2023-11-16;Екатеринбург;ТМ-ЕКТ-001;Бытовая техника;Indesit;1;29055,1;29055,1;22137,22;6917,88;CUST_71847;Карта;2023-11;Q4 2023;2023;Четверг
T104696;2023-11-16;Екатеринбург;ТМ-ЕКТ-002;Игровые консоли;Nintendo;1;41000,41;41000,41;35143,21;5857,2;CUST_52315;Карта;2023-11;Q4 2023;2023;Четверг
T104697;2023-11-16;Новосибирск;ТМ-НСК-002;Игровые консоли;Microsoft Xbox;1;37084,67;37084,67;35132,84;1951,83;CUST_84583;Карта;2023-11;Q4 2023;2023;Четверг
T104698;2023-11-16;Уфа;ТМ-УФА-001;Аудиотехника;Bose;1;5110,56;5110,56;4791,15;319,41;CUST_41939;Наличные;2023-11;Q4 2023;2023;Четверг
T104699;2023-11-16;Москва;ТМ-МСК-002;Игровые консоли;Microsoft Xbox;1;57087,22;57087,22;39521,92;17565,3;CUST_27053;Онлайн;2023-11;Q4 2023;2023;Четверг
T104700;2023-11-16;Казань;ТМ-КЗН-002;Аксессуары;OEM;2;2754,97;5509,94;3673,29;1836,65;CUST_25850;Карта;2023-11;Q4 2023;2023;Четверг
T104701;2023-11-16;Москва;ТМ-МСК-004;Бытовая техника;Electrolux;1;35288,54;35288,54;21716,03;13572,51;CUST_26331;Карта;2023-11;Q4 2023;2023;Четверг
T104702;2023-11-17;Санкт-Петербург;ТМ-СПБ-002;Аксессуары;NoName;1;3566,25;3566,25;1860,65;1705,6;CUST_72889;Карта;2023-11;Q4 2023;2023;Пятница
T104703;2023-11-17;Москва;ТМ-МСК-002;Игровые консоли;Microsoft Xbox;1;47264,4;47264,4;32721,51;14542,89;CUST_40371;Карта;2023-11;Q4 2023;2023;Пятница
T104704;2023-11-17;Челябинск;ТМ-ЧЛБ-001;Бытовая техника;Electrolux;1;17689,6;17689,6;16649,03;1040,57;CUST_65621;Карта;2023-11;Q4 2023;2023;Пятница
T104705;2023-11-17;Москва;ТМ-МСК-001;Ноутбуки;Lenovo;1;104617,49;104617,49;70817,99;33799,5;CUST_73084;Карта;2023-11;Q4 2023;2023;Пятница
T104706;2023-11-17;Санкт-Петербург;ТМ-СПБ-002;Аудиотехника;JBL;1;9741,34;9741,34;6353,05;3388,29;CUST_39091;Онлайн;2023-11;Q4 2023;2023;Пятница
T104707;2023-11-17;Екатеринбург;ТМ-ЕКТ-003;Смартфоны;Apple;1;38009,5;38009,5;30769,59;7239,91;CUST_33161;Карта;2023-11;Q4 2023;2023;Пятница
T104708;2023-11-17;Ростов-на-Дону;ТМ-РСТ-001;Бытовая техника;Samsung;1;21034,22;21034,22;18697,09;2337,13;CUST_75244;Наличные;2023-11;Q4 2023;2023;Пятница
T104709;2023-11-17;Челябинск;ТМ-ЧЛБ-001;Телевизоры;TCL;1;29141,45;29141,45;28112,93;1028,52;CUST_41815;Карта;2023-11;Q4 2023;2023;Пятница
T104710;2023-11-17;Екатеринбург;ТМ-ЕКТ-002;Ноутбуки;Dell;1;48800,9;48800,9;40899,8;7901,1;CUST_70464;Карта;2023-11;Q4 2023;2023;Пятница
T104711;2023-11-17;Нижний Новгород;ТМ-НН-002;Игровые консоли;Microsoft Xbox;1;43704,25;43704,25;43704,25;0,0;CUST_53262;Карта;2023-11;Q4 2023;2023;Пятница
T104712;2023-11-17;Екатеринбург;ТМ-ЕКТ-002;Аксессуары;OEM;1;2507,79;2507,79;1433,02;1074,77;CUST_86552;Карта;2023-11;Q4 2023;2023;Пятница
T104713;2023-11-18;Москва;ТМ-МСК-005;Смартфоны;Huawei;1;41431,1;41431,1;27089,57;14341,53;CUST_82842;Карта;2023-11;Q4 2023;2023;Суббота
T104714;2023-11-18;Нижний Новгород;ТМ-НН-002;Смартфоны;OPPO;1;28357,19;28357,19;26781,79;1575,4;CUST_70660;Карта;2023-11;Q4 2023;2023;Суббота
T104715;2023-11-18;Москва;ТМ-МСК-004;Бытовая техника;Indesit;1;32631,0;32631,0;20080,62;12550,38;CUST_36644;Онлайн;2023-11;Q4 2023;2023;Суббота
T104716;2023-11-18;Самара;ТМ-СМР-001;Ноутбуки;ASUS;1;69284,32;69284,32;71729,64;-2445,32;CUST_62697;Карта;2023-11;Q4 2023;2023;Суббота
T104717;2023-11-18;Самара;ТМ-СМР-001;Ноутбуки;Dell;1;56189,22;56189,22;58172,37;-1983,15;CUST_41566;Карта;2023-11;Q4 2023;2023;Суббота
T104718;2023-11-18;Ростов-на-Дону;ТМ-РСТ-002;Аудиотехника;JBL;1;6952,6;6952,6;5793,83;1158,77;CUST_23213;Онлайн;2023-11;Q4 2023;2023;Суббота
T104719;2023-11-18;Москва;ТМ-МСК-003;Аудиотехника;Bose;1;7914,74;7914,74;4566,2;3348,54;CUST_63798;Карта;2023-11;Q4 2023;2023;Суббота
T104720;2023-11-18;Москва;ТМ-МСК-003;Игровые консоли;Sony PlayStation;1;38302,28;38302,28;26516,96;11785,32;CUST_15785;Карта;2023-11;Q4 2023;2023;Суббота
T104721;2023-11-18;Москва;ТМ-МСК-001;Телевизоры;Samsung;1;66465,71;66465,71;41924,53;24541,18;CUST_42020;Карта;2023-11;Q4 2023;2023;Суббота
T104722;2023-11-18;Нижний Новгород;ТМ-НН-001;Бытовая техника;LG;1;27540,59;27540,59;24480,52;3060,07;CUST_34405;Карта;2023-11;Q4 2023;2023;Суббота
T104723;2023-11-18;Москва;ТМ-МСК-003;Ноутбуки;Lenovo;1;76971,13;76971,13;52103,54;24867,59;CUST_32624;Наличные;2023-11;Q4 2023;2023;Суббота
T104724;2023-11-18;Москва;ТМ-МСК-004;Игровые консоли;Nintendo;1;59189,13;59189,13;40977,09;18212,04;CUST_57092;Наличные;2023-11;Q4 2023;2023;Суббота
T104725;2023-11-18;Санкт-Петербург;ТМ-СПБ-002;Игровые консоли;Sony PlayStation;1;54528,48;54528,48;42674,46;11854,02;CUST_61961;Карта;2023-11;Q4 2023;2023;Суббота
T104726;2023-11-18;Новосибирск;ТМ-НСК-002;Аксессуары;NoName;2;2195,29;4390,58;2773,0;1617,58;CUST_83646;Онлайн;2023-11;Q4 2023;2023;Суббота
T104727;2023-11-18;Ростов-на-Дону;ТМ-РСТ-001;Аксессуары;Разные бренды;1;2787,64;2787,64;1858,43;929,21;CUST_78298;Карта;2023-11;Q4 2023;2023;Суббота
T104728;2023-11-18;Москва;ТМ-МСК-004;Телевизоры;LG;1;62251,03;62251,03;39266,03;22985,0;CUST_58302;Карта;2023-11;Q4 2023;2023;Суббота
T104729;2023-11-18;Екатеринбург;ТМ-ЕКТ-003;Смартфоны;Apple;1;35089,72;35089,72;28405,96;6683,76;CUST_75632;Карта;2023-11;Q4 2023;2023;Суббота
T104730;2023-11-18;Новосибирск;ТМ-НСК-001;Игровые консоли;Microsoft Xbox;1;32027,87;32027,87;30342,2;1685,67;CUST_18634;Карта;2023-11;Q4 2023;2023;Суббота
T104731;2023-11-18;Санкт-Петербург;ТМ-СПБ-001;Телевизоры;Sony;1;46645,24;46645,24;33260,09;13385,15;CUST_33596;Онлайн;2023-11;Q4 2023;2023;Суббота
T104732;2023-11-18;Новосибирск;ТМ-НСК-002;Телевизоры;Sony;2;34385,02;68770,04;59359,4;9410,64;CUST_56730;Онлайн;2023-11;Q4 2023;2023;Суббота
T104733;2023-11-19;Москва;ТМ-МСК-005;Аксессуары;NoName;2;2690,1;5380,21;2483,18;2897,03;CUST_63918;Наличные;2023-11;Q4 2023;2023;Воскресенье
T104734;2023-11-19;Нижний Новгород;ТМ-НН-002;Аудиотехника;Bose;1;6392,29;6392,29;5326,91;1065,38;CUST_90774;Карта;2023-11;Q4 2023;2023;Воскресенье
T104735;2023-11-19;Самара;ТМ-СМР-001;Смартфоны;Xiaomi;1;25823,17;25823,17;25823,17;0,0;CUST_82773;Наличные;2023-11;Q4 2023;2023;Воскресенье
T104736;2023-11-19;Москва;ТМ-МСК-002;Аудиотехника;Audio-Technica;1;11366,62;11366,62;6557,66;4808,96;CUST_64386;Карта;2023-11;Q4 2023;2023;Воскресенье
T104737;2023-11-19;Санкт-Петербург;ТМ-СПБ-001;Смартфоны;Huawei;1;51154,71;51154,71;37810,0;13344,71;CUST_84627;Карта;2023-11;Q4 2023;2023;Воскресенье
T104738;2023-11-19;Новосибирск;ТМ-НСК-001;Аудиотехника;Bose;1;8213,51;8213,51;6484,35;1729,16;CUST_44286;Наличные;2023-11;Q4 2023;2023;Воскресенье
T104739;2023-11-19;Самара;ТМ-СМР-001;Телевизоры;Philips;2;49654,84;99309,68;95804,63;3505,05;CUST_62672;Карта;2023-11;Q4 2023;2023;Воскресенье
T104740;2023-11-19;Москва;ТМ-МСК-003;Телевизоры;TCL;1;56224,8;56224,8;35464,88;20759,93;CUST_71392;Наличные;2023-11;Q4 2023;2023;Воскресенье
T104741;2023-11-19;Челябинск;ТМ-ЧЛБ-001;Игровые консоли;Nintendo;1;36687,78;36687,78;38845,88;-2158,1;CUST_51474;Наличные;2023-11;Q4 2023;2023;Воскресенье
T104742;2023-11-19;Екатеринбург;ТМ-ЕКТ-001;Аксессуары;NoName;1;2787,66;2787,66;1592,94;1194,72;CUST_48865;Наличные;2023-11;Q4 2023;2023;Воскресенье
T104743;2023-11-19;Самара;ТМ-СМР-001;Аудиотехника;Sennheiser;1;6993,22;6993,22;6170,49;822,73;CUST_82874;Карта;2023-11;Q4 2023;2023;Воскресенье
T104744;2023-11-19;Санкт-Петербург;ТМ-СПБ-003;Телевизоры;TCL;1;66296,88;66296,88;47272,56;19024,32;CUST_68185;Карта;2023-11;Q4 2023;2023;Воскресенье
T104745;2023-11-19;Казань;ТМ-КЗН-001;Телевизоры;TCL;2;29103,63;58207,27;53033,28;5173,99;CUST_15794;Карта;2023-11;Q4 2023;2023;Воскресенье
T104746;2023-11-19;Новосибирск;ТМ-НСК-002;Ноутбуки;HP;1;59890,0;59890,0;55477,05;4412,94;CUST_81555;Наличные;2023-11;Q4 2023;2023;Воскресенье
T104747;2023-11-19;Ростов-на-Дону;ТМ-РСТ-002;Бытовая техника;Samsung;2;25884,42;51768,85;46016,75;5752,1;CUST_54182;Карта;2023-11;Q4 2023;2023;Воскресенье
T104748;2023-11-19;Санкт-Петербург;ТМ-СПБ-003;Игровые консоли;Nintendo;1;39316,42;39316,42;30769,37;8547,05;CUST_41722;Карта;2023-11;Q4 2023;2023;Воскресенье
T104749;2023-11-19;Казань;ТМ-КЗН-002;Бытовая техника;LG;1;18540,1;18540,1;16480,09;2060,01;CUST_58528;Онлайн;2023-11;Q4 2023;2023;Воскресенье
T104750;2023-11-20;Ростов-на-Дону;ТМ-РСТ-001;Игровые консоли;Microsoft Xbox;2;28510,73;57021,46;57021,47;-0,01;CUST_16579;Карта;2023-11;Q4 2023;2023;Понедельник
T104751;2023-11-20;Челябинск;ТМ-ЧЛБ-001;Смартфоны;Samsung;1;22890,3;22890,3;22890,31;-0,01;CUST_79302;Онлайн;2023-11;Q4 2023;2023;Понедельник
T104752;2023-11-20;Санкт-Петербург;ТМ-СПБ-003;Ноутбуки;HP;1;71996,8;71996,8;55093,2;16903,6;CUST_29733;Карта;2023-11;Q4 2023;2023;Понедельник
T104753;2023-11-20;Москва;ТМ-МСК-003;Игровые консоли;Sony PlayStation;1;57298,34;57298,34;39668,09;17630,26;CUST_48213;Онлайн;2023-11;Q4 2023;2023;Понедельник
T104754;2023-11-20;Москва;ТМ-МСК-002;Аудиотехника;JBL;1;12220,82;12220,82;7050,48;5170,34;CUST_24031;Наличные;2023-11;Q4 2023;2023;Понедельник
T104755;2023-11-20;Челябинск;ТМ-ЧЛБ-001;Аксессуары;OEM;1;2102,69;2102,69;1484,25;618,44;CUST_81066;Наличные;2023-11;Q4 2023;2023;Понедельник
T104756;2023-11-20;Уфа;ТМ-УФА-001;Телевизоры;Philips;1;31874,7;31874,7;32671,57;-796,87;CUST_73675;Наличные;2023-11;Q4 2023;2023;Понедельник
T104757;2023-11-20;Екатеринбург;ТМ-ЕКТ-002;Бытовая техника;Samsung;1;20688,39;20688,39;15762,58;4925,81;CUST_18759;Наличные;2023-11;Q4 2023;2023;Понедельник
T104758;2023-11-20;Ростов-на-Дону;ТМ-РСТ-001;Игровые консоли;Microsoft Xbox;2;39727,7;79455,4;79455,4;0,0;CUST_33457;Карта;2023-11;Q4 2023;2023;Понедельник
T104759;2023-11-20;Новосибирск;ТМ-НСК-002;Аудиотехника;Audio-Technica;1;6559,57;6559,57;5178,61;1380,96;CUST_67945;Карта;2023-11;Q4 2023;2023;Понедельник
T104760;2023-11-20;Санкт-Петербург;ТМ-СПБ-001;Телевизоры;Samsung;2;56715,35;113430,71;80881,04;32549,67;CUST_81447;Наличные;2023-11;Q4 2023;2023;Понедельник
T104761;2023-11-20;Санкт-Петербург;ТМ-СПБ-003;Аудиотехника;JBL;1;12076,67;12076,67;7876,09;4200,58;CUST_49814;Карта;2023-11;Q4 2023;2023;Понедельник
T104762;2023-11-21;Санкт-Петербург;ТМ-СПБ-002;Ноутбуки;Dell;1;65692,16;65692,16;50268,79;15423,37;CUST_56094;Карта;2023-11;Q4 2023;2023;Вторник
T104763;2023-11-21;Самара;ТМ-СМР-001;Игровые консоли;Sony PlayStation;1;38236,98;38236,98;40486,21;-2249,23;CUST_29190;Наличные;2023-11;Q4 2023;2023;Вторник
T104764;2023-11-21;Казань;ТМ-КЗН-001;Бытовая техника;Electrolux;1;23444,4;23444,4;20839,47;2604,93;CUST_13044;Карта;2023-11;Q4 2023;2023;Вторник
T104765;2023-11-21;Санкт-Петербург;ТМ-СПБ-002;Телевизоры;TCL;1;36504,88;36504,88;26029,56;10475,32;CUST_61178;Карта;2023-11;Q4 2023;2023;Вторник
T104766;2023-11-21;Санкт-Петербург;ТМ-СПБ-002;Телевизоры;Sony;1;59129,55;59129,55;42161,94;16967,61;CUST_29685;Карта;2023-11;Q4 2023;2023;Вторник
T104767;2023-11-21;Санкт-Петербург;ТМ-СПБ-003;Аксессуары;NoName;1;2613,86;2613,86;1363,75;1250,11;CUST_47580;Карта;2023-11;Q4 2023;2023;Вторник
T104768;2023-11-21;Новосибирск;ТМ-НСК-002;Бытовая техника;LG;1;17614,01;17614,01;14832,84;2781,17;CUST_41165;Онлайн;2023-11;Q4 2023;2023;Вторник
T104769;2023-11-21;Санкт-Петербург;ТМ-СПБ-003;Ноутбуки;Acer;2;93287,63;186575,26;142770,63;43804,63;CUST_57121;Наличные;2023-11;Q4 2023;2023;Вторник
T104770;2023-11-21;Москва;ТМ-МСК-001;Игровые консоли;Sony PlayStation;1;45420,65;45420,65;31445,07;13975,58;CUST_14787;Наличные;2023-11;Q4 2023;2023;Вторник
T104771;2023-11-21;Екатеринбург;ТМ-ЕКТ-002;Бытовая техника;LG;1;28322,4;28322,4;21578,97;6743,43;CUST_64735;Карта;2023-11;Q4 2023;2023;Вторник
T104772;2023-11-21;Москва;ТМ-МСК-003;Игровые консоли;Sony PlayStation;1;44157,2;44157,2;30570,38;13586,82;CUST_75955;Наличные;2023-11;Q4 2023;2023;Вторник
T104773;2023-11-21;Самара;ТМ-СМР-001;Телевизоры;Samsung;1;49497,01;49497,01;47750,06;1746,95;CUST_84146;Наличные;2023-11;Q4 2023;2023;Вторник
T104774;2023-11-22;Нижний Новгород;ТМ-НН-002;Бытовая техника;Bosch;1;28239,35;28239,35;25101,65;3137,7;CUST_31811;Наличные;2023-11;Q4 2023;2023;Среда
T104775;2023-11-22;Санкт-Петербург;ТМ-СПБ-001;Ноутбуки;HP;1;80277,44;80277,44;61429,69;18847,75;CUST_34782;Карта;2023-11;Q4 2023;2023;Среда
T104776;2023-11-22;Москва;ТМ-МСК-005;Аудиотехника;Sennheiser;2;9880,65;19761,3;11400,75;8360,55;CUST_55242;Карта;2023-11;Q4 2023;2023;Среда
T104777;2023-11-22;Екатеринбург;ТМ-ЕКТ-002;Бытовая техника;Indesit;1;21184,12;21184,12;16140,28;5043,84;CUST_79599;Онлайн;2023-11;Q4 2023;2023;Среда
T104778;2023-11-22;Москва;ТМ-МСК-005;Ноутбуки;ASUS;1;64911,22;64911,22;43939,91;20971,31;CUST_27938;Карта;2023-11;Q4 2023;2023;Среда
T104779;2023-11-22;Нижний Новгород;ТМ-НН-001;Аксессуары;NoName;1;1623,5;1623,5;1082,33;541,17;CUST_35401;Наличные;2023-11;Q4 2023;2023;Среда
T104780;2023-11-22;Екатеринбург;ТМ-ЕКТ-003;Ноутбуки;Dell;1;65152,42;65152,42;54603,93;10548,49;CUST_63836;Карта;2023-11;Q4 2023;2023;Среда
T104781;2023-11-22;Новосибирск;ТМ-НСК-002;Телевизоры;TCL;2;45076,01;90152,02;77815,43;12336,59;CUST_31566;Карта;2023-11;Q4 2023;2023;Среда
T104782;2023-11-22;Ростов-на-Дону;ТМ-РСТ-001;Аксессуары;Разные бренды;1;2102,45;2102,45;1401,64;700,81;CUST_41634;Карта;2023-11;Q4 2023;2023;Среда
T104783;2023-11-22;Новосибирск;ТМ-НСК-002;Телевизоры;Philips;1;30809,9;30809,9;26593,81;4216,09;CUST_89951;Наличные;2023-11;Q4 2023;2023;Среда
T104784;2023-11-22;Новосибирск;ТМ-НСК-002;Смартфоны;Apple;1;25102,1;25102,1;22459,77;2642,33;CUST_41586;Наличные;2023-11;Q4 2023;2023;Среда
T104785;2023-11-22;Москва;ТМ-МСК-004;Аудиотехника;Audio-Technica;1;13035,53;13035,53;7520,5;5515,03;CUST_23222;Карта;2023-11;Q4 2023;2023;Среда
T104786;2023-11-22;Екатеринбург;ТМ-ЕКТ-003;Ноутбуки;HP;2;61307,46;122614,93;102762,99;19851,94;CUST_10836;Карта;2023-11;Q4 2023;2023;Среда
T104787;2023-11-22;Казань;ТМ-КЗН-002;Телевизоры;TCL;1;30375,34;30375,34;27675,31;2700,03;CUST_17139;Карта;2023-11;Q4 2023;2023;Среда
T104788;2023-11-22;Санкт-Петербург;ТМ-СПБ-003;Аксессуары;NoName;3;2812,57;8437,7;4402,28;4035,42;CUST_46380;Наличные;2023-11;Q4 2023;2023;Среда
T104789;2023-11-22;Челябинск;ТМ-ЧЛБ-001;Игровые консоли;Nintendo;1;31182,16;31182,16;33016,4;-1834,24;CUST_36001;Карта;2023-11;Q4 2023;2023;Среда
T104790;2023-11-23;Казань;ТМ-КЗН-002;Игровые консоли;Microsoft Xbox;2;36905,12;73810,24;73810,23;0,01;CUST_62154;Онлайн;2023-11;Q4 2023;2023;Четверг
T104791;2023-11-23;Новосибирск;ТМ-НСК-002;Ноутбуки;Acer;1;78484,43;78484,43;72701,37;5783,06;CUST_45702;Карта;2023-11;Q4 2023;2023;Четверг
T104792;2023-11-23;Санкт-Петербург;ТМ-СПБ-002;Аудиотехника;Sony;1;6940,32;6940,32;4526,29;2414,03;CUST_21016;Карта;2023-11;Q4 2023;2023;Четверг
T104793;2023-11-23;Казань;ТМ-КЗН-001;Аудиотехника;Bose;1;9807,76;9807,76;8173,13;1634,63;CUST_50068;Карта;2023-11;Q4 2023;2023;Четверг
T104794;2023-11-23;Нижний Новгород;ТМ-НН-002;Ноутбуки;HP;2;46618,14;93236,27;91164,36;2071,91;CUST_53449;Наличные;2023-11;Q4 2023;2023;Четверг
T104795;2023-11-23;Москва;ТМ-МСК-004;Бытовая техника;Indesit;1;33485,85;33485,85;20606,68;12879,17;CUST_62775;Наличные;2023-11;Q4 2023;2023;Четверг
T104796;2023-11-23;Нижний Новгород;ТМ-НН-002;Ноутбуки;ASUS;1;47053,73;47053,73;46008,09;1045,64;CUST_77934;Карта;2023-11;Q4 2023;2023;Четверг
T104797;2023-11-23;Ростов-на-Дону;ТМ-РСТ-002;Аудиотехника;Bose;1;6685,7;6685,7;5571,42;1114,28;CUST_66778;Наличные;2023-11;Q4 2023;2023;Четверг
T104798;2023-11-23;Санкт-Петербург;ТМ-СПБ-001;Телевизоры;TCL;1;54478,7;54478,7;38845,68;15633,02;CUST_45964;Онлайн;2023-11;Q4 2023;2023;Четверг
T104799;2023-11-23;Челябинск;ТМ-ЧЛБ-001;Смартфоны;Apple;1;35829,88;35829,88;35829,88;0,0;CUST_76098;Онлайн;2023-11;Q4 2023;2023;Четверг
T104800;2023-11-23;Москва;ТМ-МСК-004;Игровые консоли;Microsoft Xbox;1;44980,26;44980,26;31140,18;13840,08;CUST_42633;Карта;2023-11;Q4 2023;2023;Четверг
T104801;2023-11-23;Казань;ТМ-КЗН-002;Бытовая техника;Electrolux;1;21063,48;21063,48;18723,1;2340,38;CUST_32690;Наличные;2023-11;Q4 2023;2023;Четверг
T104802;2023-11-23;Екатеринбург;ТМ-ЕКТ-003;Аксессуары;NoName;3;1846,79;5540,38;3165,93;2374,45;CUST_78219;Карта;2023-11;Q4 2023;2023;Четверг
T104803;2023-11-23;Самара;ТМ-СМР-001;Бытовая техника;Indesit;1;25837,35;25837,35;24317,5;1519,85;CUST_25076;Карта;2023-11;Q4 2023;2023;Четверг
T104804;2023-11-23;Челябинск;ТМ-ЧЛБ-001;Аксессуары;Разные бренды;3;2327,5;6982,51;4928,83;2053,68;CUST_17372;Наличные;2023-11;Q4 2023;2023;Четверг
T104805;2023-11-23;Ростов-на-Дону;ТМ-РСТ-001;Телевизоры;LG;2;50210,78;100421,55;91495,2;8926,35;CUST_56765;Карта;2023-11;Q4 2023;2023;Четверг
T104806;2023-11-23;Казань;ТМ-КЗН-002;Аксессуары;NoName;1;2891,74;2891,74;1927,82;963,92;CUST_53642;Наличные;2023-11;Q4 2023;2023;Четверг
T104807;2023-11-23;Екатеринбург;ТМ-ЕКТ-001;Аудиотехника;Bose;1;8399,32;8399,32;5999,51;2399,81;CUST_42273;Карта;2023-11;Q4 2023;2023;Четверг
T104808;2023-11-24;Ростов-на-Дону;ТМ-РСТ-002;Смартфоны;Apple;1;24350,06;24350,06;22997,27;1352,79;CUST_42363;Карта;2023-11;Q4 2023;2023;Пятница
T104809;2023-11-24;Ростов-на-Дону;ТМ-РСТ-002;Бытовая техника;Electrolux;1;26298,14;26298,14;23376,13;2922,01;CUST_46909;Наличные;2023-11;Q4 2023;2023;Пятница
T104810;2023-11-24;Новосибирск;ТМ-НСК-002;Игровые консоли;Sony PlayStation;1;29491,21;29491,21;27939,04;1552,17;CUST_90458;Наличные;2023-11;Q4 2023;2023;Пятница
T104811;2023-11-24;Санкт-Петербург;ТМ-СПБ-001;Аудиотехника;Bose;1;10542,91;10542,91;6875,81;3667,1;CUST_55215;Онлайн;2023-11;Q4 2023;2023;Пятница
T104812;2023-11-24;Санкт-Петербург;ТМ-СПБ-001;Телевизоры;Samsung;1;51020,65;51020,65;36379,94;14640,71;CUST_51813;Онлайн;2023-11;Q4 2023;2023;Пятница
T104813;2023-11-24;Санкт-Петербург;ТМ-СПБ-001;Смартфоны;Apple;1;41201,18;41201,18;30453,04;10748,14;CUST_71843;Наличные;2023-11;Q4 2023;2023;Пятница
T104814;2023-11-24;Казань;ТМ-КЗН-001;Телевизоры;Samsung;1;32456,02;32456,02;29571,05;2884,98;CUST_67674;Карта;2023-11;Q4 2023;2023;Пятница
T104815;2023-11-24;Санкт-Петербург;ТМ-СПБ-003;Бытовая техника;Indesit;1;33415,41;33415,41;23245,51;10169,9;CUST_41864;Наличные;2023-11;Q4 2023;2023;Пятница
T104816;2023-11-24;Новосибирск;ТМ-НСК-001;Телевизоры;Sony;1;54397,09;54397,09;46953,29;7443,8;CUST_64301;Наличные;2023-11;Q4 2023;2023;Пятница
T104817;2023-11-24;Ростов-на-Дону;ТМ-РСТ-002;Телевизоры;TCL;1;37914,02;37914,02;34543,89;3370,13;CUST_15457;Карта;2023-11;Q4 2023;2023;Пятница
T104818;2023-11-24;Нижний Новгород;ТМ-НН-001;Телевизоры;LG;1;46201,63;46201,63;42094,82;4106,81;CUST_49403;Наличные;2023-11;Q4 2023;2023;Пятница
T104819;2023-11-25;Казань;ТМ-КЗН-002;Бытовая техника;Indesit;1;23247,68;23247,68;20664,6;2583,08;CUST_56732;Карта;2023-11;Q4 2023;2023;Суббота
T104820;2023-11-25;Новосибирск;ТМ-НСК-001;Ноутбуки;HP;1;47520,76;47520,76;44019,23;3501,53;CUST_36040;Карта;2023-11;Q4 2023;2023;Суббота
T104821;2023-11-25;Москва;ТМ-МСК-004;Бытовая техника;Bosch;1;35954,89;35954,89;22126,09;13828,8;CUST_81578;Карта;2023-11;Q4 2023;2023;Суббота
T104822;2023-11-25;Нижний Новгород;ТМ-НН-001;Бытовая техника;Bosch;1;16586,14;16586,14;14743,23;1842,91;CUST_34443;Карта;2023-11;Q4 2023;2023;Суббота
T104823;2023-11-25;Казань;ТМ-КЗН-001;Аксессуары;Разные бренды;1;1754,63;1754,63;1169,76;584,87;CUST_23300;Наличные;2023-11;Q4 2023;2023;Суббота
T104824;2023-11-25;Ростов-на-Дону;ТМ-РСТ-002;Игровые консоли;Microsoft Xbox;1;29438,53;29438,53;29438,53;0,0;CUST_15730;Карта;2023-11;Q4 2023;2023;Суббота
T104825;2023-11-25;Екатеринбург;ТМ-ЕКТ-003;Бытовая техника;Indesit;1;29888,09;29888,09;22771,88;7116,21;CUST_12999;Наличные;2023-11;Q4 2023;2023;Суббота
T104826;2023-11-25;Москва;ТМ-МСК-003;Телевизоры;LG;1;68643,6;68643,6;43298,27;25345,33;CUST_19555;Наличные;2023-11;Q4 2023;2023;Суббота
T104827;2023-11-25;Казань;ТМ-КЗН-002;Аудиотехника;Audio-Technica;1;6510,64;6510,64;5425,53;1085,11;CUST_65550;Карта;2023-11;Q4 2023;2023;Суббота
T104828;2023-11-25;Санкт-Петербург;ТМ-СПБ-001;Ноутбуки;Acer;1;77390,31;77390,31;59220,41;18169,9;CUST_45002;Наличные;2023-11;Q4 2023;2023;Суббота
T104829;2023-11-25;Нижний Новгород;ТМ-НН-001;Аудиотехника;Sony;1;7230,61;7230,61;6025,51;1205,1;CUST_70517;Карта;2023-11;Q4 2023;2023;Суббота
T104830;2023-11-25;Москва;ТМ-МСК-003;Аксессуары;OEM;1;3120,34;3120,34;1440,15;1680,19;CUST_38344;Карта;2023-11;Q4 2023;2023;Суббота
T104831;2023-11-25;Уфа;ТМ-УФА-001;Смартфоны;Apple;1;21252,7;21252,7;22581,0;-1328,3;CUST_37624;Карта;2023-11;Q4 2023;2023;Суббота
T104832;2023-11-25;Москва;ТМ-МСК-002;Аксессуары;OEM;3;2589,81;7769,42;3585,88;4183,54;CUST_17875;Наличные;2023-11;Q4 2023;2023;Суббота
T104833;2023-11-25;Казань;ТМ-КЗН-001;Игровые консоли;Nintendo;1;30871,32;30871,32;30871,32;0,0;CUST_22805;Карта;2023-11;Q4 2023;2023;Суббота
T104834;2023-11-25;Нижний Новгород;ТМ-НН-002;Игровые консоли;Sony PlayStation;1;45236,25;45236,25;45236,25;0,0;CUST_26681;Карта;2023-11;Q4 2023;2023;Суббота
T104835;2023-11-26;Москва;ТМ-МСК-002;Бытовая техника;Bosch;1;31814,47;31814,47;19578,14;12236,33;CUST_41831;Карта;2023-11;Q4 2023;2023;Воскресенье
