order_id;category;returned;return_reason;order_value;days_to_return
RET-013760;Смартфоны;0;;67013.23;
RET-013761;Ноутбуки;0;;43806.88;
RET-013762;Планшеты;0;;41258.61;
RET-013763;Аксессуары;0;;460.14;
RET-013764;Планшеты;0;;9835.96;
RET-013765;Планшеты;0;;20937.92;
RET-013766;Ноутбуки;0;;104895.59;
RET-013767;Смартфоны;0;;32521.32;
RET-013768;Аксессуары;0;;4868.67;
RET-013769;Наушники;0;;1690.53;
RET-013770;Наушники;0;;10973.93;
RET-013771;Планшеты;0;;11945.2;
RET-013772;Планшеты;0;;40239.0;
RET-013773;Смартфоны;0;;56249.12;
RET-013774;Смартфоны;0;;41412.29;
RET-013775;Аксессуары;0;;819.45;
RET-013776;Смартфоны;0;;41433.74;
RET-013777;Планшеты;0;;22634.97;
RET-013778;Наушники;0;;12993.41;
RET-013779;Планшеты;0;;40329.64;
RET-013780;Наушники;0;;7947.94;
RET-013781;Наушники;0;;5930.73;
RET-013782;Аксессуары;0;;1595.0;
RET-013783;Ноутбуки;0;;39205.41;
RET-013784;Наушники;0;;14614.85;
RET-013785;Аксессуары;0;;806.27;
RET-013786;Наушники;0;;3242.4;
RET-013787;Аксессуары;0;;1875.21;
RET-013788;Смартфоны;0;;28049.66;
RET-013789;Планшеты;0;;33069.59;
RET-013790;Ноутбуки;0;;39834.76;
RET-013791;Наушники;0;;8094.58;
RET-013792;Наушники;0;;14692.42;
RET-013793;Аксессуары;0;;3816.29;
RET-013794;Ноутбуки;0;;97248.08;
RET-013795;Наушники;0;;10785.08;
RET-013796;Наушники;0;;5847.42;
RET-013797;Аксессуары;0;;4949.05;
RET-013798;Планшеты;0;;31479.82;
RET-013799;Планшеты;0;;19263.27;
RET-013800;Аксессуары;0;;429.77;
RET-013801;Наушники;0;;9045.89;
RET-013802;Наушники;0;;6702.57;
RET-013803;Наушники;0;;12880.31;
RET-013804;Наушники;0;;11370.84;
RET-013805;Планшеты;0;;26723.43;
RET-013806;Аксессуары;0;;666.26;
RET-013807;Ноутбуки;0;;41642.75;
RET-013808;Наушники;0;;1084.9;
RET-013809;Наушники;0;;7319.85;
RET-013810;Наушники;0;;5260.01;
RET-013811;Планшеты;0;;33496.52;
RET-013812;Планшеты;1;changed_mind;38302.94;2.0
RET-013813;Наушники;0;;14170.96;
RET-013814;Смартфоны;0;;79592.51;
RET-013815;Планшеты;0;;25581.3;
RET-013816;Аксессуары;0;;716.56;
RET-013817;Планшеты;0;;10545.56;
RET-013818;Аксессуары;0;;2059.39;
RET-013819;Смартфоны;0;;37413.13;
RET-013820;Планшеты;0;;29549.55;
RET-013821;Планшеты;0;;28077.49;
RET-013822;Ноутбуки;0;;108485.11;
RET-013823;Ноутбуки;0;;37009.64;
RET-013824;Аксессуары;0;;4505.54;
RET-013825;Аксессуары;0;;2842.13;
RET-013826;Аксессуары;0;;1098.55;
RET-013827;Ноутбуки;0;;83506.26;
RET-013828;Смартфоны;1;defect;35262.47;2.0
RET-013829;Наушники;0;;4305.44;
RET-013830;Смартфоны;1;changed_mind;38245.14;6.0
RET-013831;Смартфоны;0;;48255.7;
RET-013832;Аксессуары;0;;434.07;
RET-013833;Наушники;0;;11002.96;
RET-013834;Ноутбуки;0;;44969.49;
RET-013835;Наушники;0;;12999.49;
RET-013836;Смартфоны;0;;74591.99;
RET-013837;Наушники;0;;1673.02;
RET-013838;Наушники;0;;12806.94;
RET-013839;Ноутбуки;0;;111978.87;
RET-013840;Планшеты;0;;37370.82;
RET-013841;Планшеты;0;;28843.35;
RET-013842;Ноутбуки;0;;38689.48;
RET-013843;Планшеты;0;;18951.19;
RET-013844;Наушники;0;;1867.07;
RET-013845;Смартфоны;0;;44795.46;
RET-013846;Наушники;1;changed_mind;5399.58;1.0
RET-013847;Планшеты;0;;41923.91;
RET-013848;Наушники;0;;9512.15;
RET-013849;Смартфоны;0;;42292.81;
RET-013850;Смартфоны;0;;25165.38;
RET-013851;Планшеты;0;;14413.36;
RET-013852;Смартфоны;0;;63910.86;
RET-013853;Аксессуары;0;;2747.05;
RET-013854;Ноутбуки;0;;112188.78;
RET-013855;Ноутбуки;0;;113141.51;
RET-013856;Планшеты;0;;28913.59;
RET-013857;Ноутбуки;0;;55085.74;
RET-013858;Наушники;0;;9717.4;
RET-013859;Наушники;0;;2429.88;
RET-013860;Аксессуары;0;;3464.01;
RET-013861;Аксессуары;0;;1248.69;
RET-013862;Ноутбуки;0;;61235.08;
RET-013863;Наушники;0;;1045.54;
RET-013864;Ноутбуки;0;;50204.95;
RET-013865;Аксессуары;0;;3312.73;
RET-013866;Планшеты;0;;35272.45;
RET-013867;Ноутбуки;0;;90830.78;
RET-013868;Планшеты;0;;28864.22;
RET-013869;Аксессуары;0;;2297.26;
RET-013870;Аксессуары;0;;897.81;
RET-013871;Ноутбуки;0;;33232.61;
RET-013872;Ноутбуки;0;;113877.13;
RET-013873;Планшеты;0;;10337.34;
RET-013874;Ноутбуки;0;;64179.86;
RET-013875;Смартфоны;0;;49617.19;
RET-013876;Аксессуары;0;;3753.87;
RET-013877;Ноутбуки;0;;39180.58;
RET-013878;Планшеты;0;;40984.14;
RET-013879;Смартфоны;0;;19994.31;
RET-013880;Ноутбуки;0;;110113.93;
RET-013881;Ноутбуки;0;;62704.95;
RET-013882;Ноутбуки;0;;83668.07;
RET-013883;Ноутбуки;0;;61958.06;
RET-013884;Планшеты;0;;42612.72;
RET-013885;Наушники;0;;6774.44;
RET-013886;Ноутбуки;0;;48262.12;
RET-013887;Наушники;0;;4733.41;
RET-013888;Смартфоны;0;;50331.45;
RET-013889;Наушники;0;;1451.37;
RET-013890;Смартфоны;0;;64501.12;
RET-013891;Смартфоны;0;;34403.36;
RET-013892;Ноутбуки;0;;65391.98;
RET-013893;Планшеты;0;;30600.69;
RET-013894;Смартфоны;0;;68459.17;
RET-013895;Аксессуары;0;;4419.02;
RET-013896;Планшеты;0;;17151.64;
RET-013897;Ноутбуки;0;;56395.45;
RET-013898;Планшеты;0;;42753.44;
RET-013899;Наушники;0;;9820.04;
RET-013900;Смартфоны;0;;36432.59;
RET-013901;Планшеты;0;;16610.76;
RET-013902;Аксессуары;0;;2337.88;
RET-013903;Аксессуары;0;;2053.46;
RET-013904;Наушники;0;;14131.88;
RET-013905;Наушники;0;;4042.55;
RET-013906;Аксессуары;0;;4991.49;
RET-013907;Смартфоны;0;;33875.48;
RET-013908;Наушники;0;;4282.76;
RET-013909;Смартфоны;0;;17347.6;
RET-013910;Планшеты;0;;26294.28;
RET-013911;Планшеты;0;;16056.54;
RET-013912;Наушники;0;;3321.48;
RET-013913;Наушники;0;;12409.14;
RET-013914;Аксессуары;0;;2657.63;
RET-013915;Аксессуары;0;;3806.5;
RET-013916;Ноутбуки;0;;112240.16;
RET-013917;Смартфоны;0;;38044.54;
RET-013918;Смартфоны;0;;69754.3;
RET-013919;Ноутбуки;0;;96065.34;
RET-013920;Планшеты;0;;20576.79;
RET-013921;Наушники;0;;14051.43;
RET-013922;Смартфоны;0;;44961.68;
RET-013923;Аксессуары;0;;3259.3;
RET-013924;Аксессуары;0;;3166.18;
RET-013925;Аксессуары;0;;2750.59;
RET-013926;Ноутбуки;0;;38984.38;
RET-013927;Аксессуары;0;;3786.4;
RET-013928;Ноутбуки;0;;113981.39;
RET-013929;Наушники;0;;14565.07;
RET-013930;Смартфоны;0;;21986.61;
RET-013931;Смартфоны;0;;52326.04;
RET-013932;Аксессуары;0;;4051.44;
RET-013933;Планшеты;0;;21256.11;
RET-013934;Смартфоны;1;changed_mind;20147.56;3.0
RET-013935;Ноутбуки;0;;54548.24;
RET-013936;Ноутбуки;0;;111798.65;
RET-013937;Наушники;0;;3404.63;
RET-013938;Наушники;0;;10689.25;
RET-013939;Ноутбуки;0;;46047.51;
RET-013940;Планшеты;0;;22719.96;
RET-013941;Планшеты;0;;43311.26;
RET-013942;Наушники;0;;2935.24;
RET-013943;Ноутбуки;0;;104027.33;
RET-013944;Наушники;0;;9760.39;
RET-013945;Наушники;0;;7055.13;
RET-013946;Ноутбуки;0;;88276.46;
RET-013947;Смартфоны;0;;78664.31;
RET-013948;Наушники;0;;13372.11;
RET-013949;Аксессуары;0;;307.53;
RET-013950;Смартфоны;0;;53149.72;
RET-013951;Смартфоны;0;;38266.64;
RET-013952;Смартфоны;0;;55478.65;
RET-013953;Смартфоны;0;;30322.71;
RET-013954;Наушники;0;;5904.01;
RET-013955;Ноутбуки;0;;30153.38;
RET-013956;Наушники;0;;4299.37;
RET-013957;Наушники;0;;3520.99;
RET-013958;Планшеты;0;;13119.22;
RET-013959;Смартфоны;0;;16612.79;
RET-013960;Ноутбуки;0;;115596.05;
RET-013961;Аксессуары;0;;2391.68;
RET-013962;Планшеты;0;;42186.51;
RET-013963;Ноутбуки;0;;38229.49;
RET-013964;Наушники;0;;14816.93;
RET-013965;Планшеты;0;;23997.23;
RET-013966;Смартфоны;0;;16145.15;
RET-013967;Аксессуары;0;;4826.94;
RET-013968;Планшеты;0;;10814.75;
RET-013969;Наушники;0;;12477.52;
RET-013970;Наушники;0;;6613.15;
RET-013971;Наушники;0;;5601.8;
RET-013972;Планшеты;0;;35930.07;
RET-013973;Ноутбуки;0;;91824.6;
RET-013974;Планшеты;0;;14917.77;
RET-013975;Аксессуары;0;;1295.11;
RET-013976;Планшеты;0;;44020.35;
RET-013977;Наушники;0;;9978.26;
RET-013978;Планшеты;0;;26359.34;
RET-013979;Наушники;0;;5037.94;
RET-013980;Ноутбуки;0;;100796.14;
RET-013981;Смартфоны;0;;35031.11;
RET-013982;Наушники;1;changed_mind;14251.62;13.0
RET-013983;Планшеты;0;;13244.35;
RET-013984;Смартфоны;0;;52123.01;
RET-013985;Планшеты;1;wrong_item;20811.31;3.0
RET-013986;Наушники;0;;3814.09;
RET-013987;Наушники;0;;14055.87;
RET-013988;Смартфоны;0;;76568.38;
RET-013989;Планшеты;0;;15499.87;
RET-013990;Наушники;0;;11749.27;
RET-013991;Аксессуары;0;;1737.16;
RET-013992;Наушники;0;;6409.61;
RET-013993;Аксессуары;0;;4493.89;
RET-013994;Смартфоны;0;;23618.45;
RET-013995;Аксессуары;0;;4736.78;
RET-013996;Аксессуары;0;;4200.35;
RET-013997;Смартфоны;0;;58308.76;
RET-013998;Наушники;0;;1987.15;
RET-013999;Аксессуары;0;;2838.32;
RET-014000;Смартфоны;0;;42460.53;
RET-014001;Смартфоны;0;;66754.15;
RET-014002;Аксессуары;0;;4881.01;
RET-014003;Ноутбуки;0;;76389.15;
RET-014004;Ноутбуки;0;;71257.75;
RET-014005;Планшеты;0;;36811.05;
RET-014006;Смартфоны;0;;19545.78;
RET-014007;Планшеты;0;;15029.63;
RET-014008;Планшеты;0;;30166.5;
RET-014009;Аксессуары;0;;503.44;
RET-014010;Аксессуары;0;;3606.24;
RET-014011;Ноутбуки;0;;73437.47;
RET-014012;Смартфоны;0;;45468.89;
RET-014013;Смартфоны;0;;73757.01;
RET-014014;Аксессуары;0;;3300.63;
RET-014015;Планшеты;0;;33686.53;
RET-014016;Ноутбуки;0;;115719.47;
RET-014017;Наушники;0;;12051.57;
RET-014018;Ноутбуки;0;;50032.92;
RET-014019;Аксессуары;0;;617.81;
RET-014020;Смартфоны;0;;79472.26;
RET-014021;Аксессуары;0;;4620.94;
RET-014022;Ноутбуки;0;;84145.17;
RET-014023;Наушники;0;;14723.86;
RET-014024;Аксессуары;0;;336.14;
RET-014025;Аксессуары;0;;3087.84;
RET-014026;Наушники;0;;12705.62;
RET-014027;Планшеты;0;;17628.08;
RET-014028;Аксессуары;0;;1230.38;
RET-014029;Наушники;1;defect;8389.71;7.0
RET-014030;Планшеты;0;;28612.32;
RET-014031;Планшеты;0;;12564.37;
RET-014032;Аксессуары;0;;1113.93;
RET-014033;Аксессуары;1;defect;347.46;2.0
RET-014034;Смартфоны;0;;57047.17;
RET-014035;Аксессуары;0;;695.6;
RET-014036;Аксессуары;0;;3593.53;
RET-014037;Наушники;0;;3730.27;
RET-014038;Планшеты;0;;35862.54;
RET-014039;Планшеты;0;;40116.32;
RET-014040;Планшеты;0;;24317.65;
RET-014041;Аксессуары;0;;3355.43;
RET-014042;Смартфоны;0;;78470.09;
RET-014043;Планшеты;0;;37011.08;
RET-014044;Смартфоны;0;;78631.8;
RET-014045;Наушники;0;;1815.04;
RET-014046;Аксессуары;0;;838.9;
RET-014047;Наушники;0;;2452.73;
RET-014048;Наушники;0;;5481.89;
RET-014049;Планшеты;0;;23204.16;
RET-014050;Ноутбуки;0;;60114.22;
RET-014051;Планшеты;0;;21324.61;
RET-014052;Аксессуары;0;;4071.63;
RET-014053;Ноутбуки;0;;119397.62;
RET-014054;Смартфоны;0;;33072.54;
RET-014055;Наушники;0;;12282.8;
RET-014056;Смартфоны;0;;74192.48;
RET-014057;Смартфоны;0;;18825.06;
RET-014058;Ноутбуки;0;;114591.17;
RET-014059;Аксессуары;0;;3468.31;
RET-014060;Планшеты;0;;28383.8;
RET-014061;Аксессуары;0;;4739.62;
RET-014062;Смартфоны;0;;27435.83;
RET-014063;Планшеты;0;;37060.92;
RET-014064;Наушники;0;;1206.44;
RET-014065;Планшеты;0;;39417.14;
RET-014066;Ноутбуки;0;;37342.24;
RET-014067;Наушники;0;;3000.04;
RET-014068;Смартфоны;0;;45105.64;
RET-014069;Аксессуары;0;;2709.15;
RET-014070;Наушники;0;;12952.71;
RET-014071;Ноутбуки;0;;57645.45;
RET-014072;Наушники;0;;2242.08;
RET-014073;Планшеты;0;;44624.76;
RET-014074;Аксессуары;0;;1073.66;
RET-014075;Смартфоны;0;;60320.95;
RET-014076;Аксессуары;0;;4322.05;
RET-014077;Планшеты;1;defect;36129.08;11.0
RET-014078;Планшеты;0;;31191.0;
RET-014079;Планшеты;0;;23269.85;
RET-014080;Планшеты;0;;8580.9;
RET-014081;Смартфоны;0;;42286.6;
RET-014082;Аксессуары;0;;333.99;
RET-014083;Планшеты;0;;32664.95;
RET-014084;Ноутбуки;0;;69896.45;
RET-014085;Наушники;0;;1058.17;
RET-014086;Смартфоны;0;;51163.31;
RET-014087;Планшеты;0;;33534.48;
RET-014088;Ноутбуки;0;;113801.69;
RET-014089;Аксессуары;0;;3911.35;
RET-014090;Смартфоны;0;;52316.07;
RET-014091;Аксессуары;0;;1495.73;
RET-014092;Планшеты;0;;13260.82;
RET-014093;Планшеты;0;;11068.85;
RET-014094;Ноутбуки;0;;47642.7;
RET-014095;Наушники;0;;9160.69;
RET-014096;Наушники;0;;4815.08;
RET-014097;Планшеты;0;;33930.75;
RET-014098;Ноутбуки;0;;35628.22;
RET-014099;Смартфоны;0;;79262.64;
RET-014100;Аксессуары;0;;2358.01;
RET-014101;Смартфоны;0;;66134.39;
RET-014102;Аксессуары;0;;4720.87;
RET-014103;Смартфоны;0;;17560.65;
RET-014104;Планшеты;0;;41159.07;
RET-014105;Ноутбуки;0;;116527.2;
RET-014106;Наушники;0;;2411.73;
RET-014107;Наушники;0;;7405.71;
RET-014108;Планшеты;0;;12148.66;
RET-014109;Смартфоны;0;;75917.79;
RET-014110;Смартфоны;0;;16150.03;
RET-014111;Планшеты;0;;15095.25;
RET-014112;Планшеты;0;;29818.31;
RET-014113;Ноутбуки;0;;46417.87;
RET-014114;Планшеты;0;;10892.7;
RET-014115;Смартфоны;0;;79201.44;
RET-014116;Ноутбуки;0;;84665.92;
RET-014117;Аксессуары;0;;4250.24;
RET-014118;Наушники;0;;11639.99;
RET-014119;Аксессуары;0;;347.2;
RET-014120;Планшеты;0;;13958.9;
RET-014121;Аксессуары;0;;2838.87;
RET-014122;Ноутбуки;0;;92184.6;
RET-014123;Смартфоны;0;;73566.58;
RET-014124;Аксессуары;0;;2955.97;
RET-014125;Планшеты;0;;42495.27;
RET-014126;Наушники;0;;11295.13;
RET-014127;Аксессуары;1;damaged_delivery;4491.03;7.0
RET-014128;Смартфоны;0;;62825.83;
RET-014129;Ноутбуки;0;;73959.88;
RET-014130;Аксессуары;0;;564.64;
RET-014131;Наушники;0;;4797.28;
RET-014132;Ноутбуки;0;;99996.68;
RET-014133;Аксессуары;0;;1206.64;
RET-014134;Аксессуары;0;;3844.63;
RET-014135;Ноутбуки;0;;111844.9;
RET-014136;Наушники;0;;6443.93;
RET-014137;Наушники;0;;1930.59;
RET-014138;Наушники;0;;11021.99;
RET-014139;Аксессуары;0;;4006.37;
RET-014140;Наушники;0;;4808.89;
RET-014141;Аксессуары;0;;2837.38;
RET-014142;Смартфоны;0;;59860.23;
RET-014143;Планшеты;0;;24452.25;
RET-014144;Наушники;0;;8465.1;
RET-014145;Наушники;0;;5509.49;
RET-014146;Ноутбуки;0;;78084.72;
RET-014147;Аксессуары;0;;3805.57;
RET-014148;Аксессуары;0;;2111.63;
RET-014149;Аксессуары;0;;4360.54;
RET-014150;Смартфоны;0;;74809.32;
RET-014151;Ноутбуки;0;;112886.3;
RET-014152;Смартфоны;0;;21580.11;
RET-014153;Планшеты;0;;37220.35;
RET-014154;Планшеты;0;;35644.41;
RET-014155;Аксессуары;0;;4697.36;
RET-014156;Планшеты;0;;19542.52;
RET-014157;Аксессуары;0;;4038.47;
RET-014158;Наушники;0;;6747.7;
RET-014159;Ноутбуки;0;;34268.17;
RET-014160;Аксессуары;0;;3949.87;
RET-014161;Планшеты;0;;37728.9;
RET-014162;Ноутбуки;0;;35655.65;
RET-014163;Смартфоны;0;;34234.5;
RET-014164;Аксессуары;0;;2589.73;
RET-014165;Ноутбуки;0;;80964.77;
RET-014166;Смартфоны;0;;71574.12;
RET-014167;Аксессуары;0;;3275.94;
RET-014168;Аксессуары;0;;4487.43;
RET-014169;Наушники;0;;1268.66;
RET-014170;Аксессуары;0;;486.28;
RET-014171;Планшеты;0;;19785.0;
RET-014172;Наушники;0;;14937.21;
RET-014173;Аксессуары;0;;1928.31;
RET-014174;Аксессуары;0;;409.53;
RET-014175;Смартфоны;0;;19790.43;
RET-014176;Наушники;0;;6351.31;
RET-014177;Ноутбуки;0;;95436.25;
RET-014178;Ноутбуки;0;;102175.09;
RET-014179;Ноутбуки;0;;58738.49;
RET-014180;Аксессуары;0;;1296.93;
RET-014181;Смартфоны;0;;22639.35;
RET-014182;Ноутбуки;0;;93216.81;
RET-014183;Смартфоны;0;;27007.9;
RET-014184;Ноутбуки;0;;76747.21;
RET-014185;Аксессуары;0;;1368.9;
RET-014186;Наушники;0;;6119.26;
RET-014187;Наушники;0;;14097.28;
RET-014188;Наушники;0;;12630.61;
RET-014189;Планшеты;0;;26697.96;
RET-014190;Ноутбуки;0;;84389.1;
RET-014191;Аксессуары;0;;2374.15;
RET-014192;Наушники;0;;7120.98;
RET-014193;Планшеты;0;;24242.58;
RET-014194;Планшеты;0;;11247.1;
RET-014195;Аксессуары;0;;2968.76;
RET-014196;Планшеты;0;;39356.05;
RET-014197;Аксессуары;0;;728.64;
RET-014198;Планшеты;0;;26149.77;
RET-014199;Ноутбуки;0;;72022.88;
RET-014200;Аксессуары;0;;3247.21;
RET-014201;Планшеты;0;;32610.12;
RET-014202;Наушники;0;;11885.78;
RET-014203;Аксессуары;0;;4783.89;
RET-014204;Смартфоны;0;;43524.78;
RET-014205;Ноутбуки;0;;115406.04;
RET-014206;Смартфоны;0;;47858.56;
RET-014207;Аксессуары;0;;3658.46;
RET-014208;Планшеты;0;;8339.02;
RET-014209;Смартфоны;0;;45593.24;
RET-014210;Планшеты;0;;10577.9;
RET-014211;Ноутбуки;0;;38337.9;
RET-014212;Наушники;0;;5845.94;
RET-014213;Смартфоны;0;;19663.5;
RET-014214;Ноутбуки;0;;85417.98;
RET-014215;Наушники;0;;12631.87;
RET-014216;Наушники;0;;12029.76;
RET-014217;Планшеты;0;;9963.43;
RET-014218;Смартфоны;0;;62967.81;
RET-014219;Аксессуары;0;;473.87;
RET-014220;Планшеты;0;;14807.15;
RET-014221;Планшеты;0;;44810.96;
RET-014222;Планшеты;0;;42601.44;
RET-014223;Аксессуары;0;;2425.99;
RET-014224;Ноутбуки;0;;78869.78;
RET-014225;Ноутбуки;0;;44319.84;
RET-014226;Наушники;0;;10135.14;
RET-014227;Аксессуары;0;;3809.58;
RET-014228;Аксессуары;1;changed_mind;3894.49;9.0
RET-014229;Аксессуары;0;;1780.71;
RET-014230;Планшеты;0;;17124.17;
RET-014231;Ноутбуки;0;;109510.3;
RET-014232;Смартфоны;0;;60898.35;
RET-014233;Смартфоны;0;;30667.92;
RET-014234;Наушники;0;;4676.89;
RET-014235;Аксессуары;0;;3313.33;
RET-014236;Аксессуары;0;;4121.03;
RET-014237;Наушники;0;;11942.53;
RET-014238;Планшеты;0;;23798.69;
RET-014239;Наушники;0;;7527.36;
RET-014240;Ноутбуки;0;;106438.8;
RET-014241;Аксессуары;0;;4894.01;
RET-014242;Смартфоны;0;;75449.58;
RET-014243;Смартфоны;0;;27898.38;
RET-014244;Смартфоны;0;;69896.98;
RET-014245;Планшеты;0;;26575.35;
RET-014246;Аксессуары;0;;2648.59;
RET-014247;Планшеты;0;;41593.09;
RET-014248;Ноутбуки;0;;91588.77;
RET-014249;Ноутбуки;0;;115216.34;
RET-014250;Наушники;0;;8939.68;
RET-014251;Смартфоны;0;;20198.81;
RET-014252;Ноутбуки;0;;36658.85;
RET-014253;Смартфоны;0;;48007.62;
RET-014254;Смартфоны;0;;17083.16;
RET-014255;Планшеты;0;;32760.97;
RET-014256;Ноутбуки;0;;30110.04;
RET-014257;Аксессуары;0;;2537.7;
RET-014258;Смартфоны;0;;28366.73;
RET-014259;Ноутбуки;0;;72822.93;
RET-014260;Планшеты;0;;35637.55;
RET-014261;Ноутбуки;0;;53092.74;
RET-014262;Аксессуары;0;;3288.37;
RET-014263;Смартфоны;0;;79298.97;
RET-014264;Ноутбуки;0;;113852.4;
RET-014265;Планшеты;0;;34464.27;
RET-014266;Наушники;0;;8671.74;
RET-014267;Аксессуары;0;;4461.61;
RET-014268;Планшеты;0;;30672.39;
RET-014269;Аксессуары;0;;737.92;
RET-014270;Ноутбуки;0;;43433.05;
RET-014271;Планшеты;0;;27228.86;
RET-014272;Аксессуары;0;;2542.77;
RET-014273;Смартфоны;0;;65410.98;
RET-014274;Планшеты;0;;24669.69;
RET-014275;Смартфоны;0;;60725.1;
RET-014276;Ноутбуки;0;;110788.01;
RET-014277;Планшеты;0;;25349.17;
RET-014278;Аксессуары;1;defect;1383.62;3.0
RET-014279;Смартфоны;0;;79673.35;
RET-014280;Аксессуары;0;;3466.75;
RET-014281;Ноутбуки;0;;56610.67;
RET-014282;Аксессуары;0;;1384.91;
RET-014283;Планшеты;0;;21733.73;
RET-014284;Ноутбуки;0;;102028.45;
RET-014285;Смартфоны;0;;59154.32;
RET-014286;Аксессуары;0;;1194.9;
RET-014287;Ноутбуки;0;;33101.86;
RET-014288;Ноутбуки;0;;43915.27;
RET-014289;Планшеты;0;;14400.76;
RET-014290;Аксессуары;0;;4667.93;
RET-014291;Аксессуары;0;;2596.49;
RET-014292;Наушники;0;;13471.9;
RET-014293;Планшеты;0;;22014.11;
RET-014294;Аксессуары;0;;3216.34;
RET-014295;Смартфоны;0;;55988.38;
RET-014296;Планшеты;0;;34315.25;
RET-014297;Планшеты;0;;20332.48;
RET-014298;Смартфоны;0;;71032.77;
RET-014299;Аксессуары;0;;4814.5;
RET-014300;Смартфоны;0;;23308.85;
RET-014301;Смартфоны;0;;25842.69;
RET-014302;Аксессуары;0;;1988.99;
RET-014303;Смартфоны;0;;33945.28;
RET-014304;Наушники;0;;12701.14;
RET-014305;Смартфоны;0;;71116.47;
RET-014306;Ноутбуки;0;;61720.11;
RET-014307;Аксессуары;0;;872.34;
RET-014308;Наушники;0;;6490.34;
RET-014309;Планшеты;0;;27641.57;
RET-014310;Аксессуары;0;;3960.56;
RET-014311;Ноутбуки;0;;40900.73;
RET-014312;Смартфоны;0;;18458.16;
RET-014313;Планшеты;0;;22575.06;
RET-014314;Ноутбуки;0;;105176.65;
RET-014315;Смартфоны;0;;37715.64;
RET-014316;Планшеты;0;;42917.98;
RET-014317;Аксессуары;0;;3287.84;
RET-014318;Планшеты;0;;27863.81;
RET-014319;Наушники;0;;14053.18;
RET-014320;Планшеты;0;;12443.94;
RET-014321;Ноутбуки;0;;31561.18;
RET-014322;Смартфоны;0;;64402.72;
RET-014323;Наушники;0;;4797.09;
RET-014324;Смартфоны;0;;47996.63;
RET-014325;Ноутбуки;0;;59260.71;
RET-014326;Аксессуары;0;;2309.24;
RET-014327;Ноутбуки;0;;119683.38;
RET-014328;Ноутбуки;0;;60808.06;
RET-014329;Смартфоны;0;;45018.28;
RET-014330;Наушники;0;;1592.2;
RET-014331;Смартфоны;0;;53899.67;
RET-014332;Смартфоны;0;;56867.86;
RET-014333;Планшеты;0;;31056.52;
RET-014334;Ноутбуки;0;;82010.8;
RET-014335;Планшеты;0;;29787.13;
RET-014336;Наушники;0;;2206.73;
RET-014337;Планшеты;0;;20986.36;
RET-014338;Аксессуары;1;defect;2560.31;5.0
RET-014339;Наушники;0;;2379.17;
RET-014340;Ноутбуки;0;;50103.54;
RET-014341;Аксессуары;0;;554.83;
RET-014342;Аксессуары;0;;2819.17;
RET-014343;Планшеты;0;;31347.49;
RET-014344;Смартфоны;0;;79218.66;
RET-014345;Планшеты;0;;19421.98;
RET-014346;Аксессуары;0;;3777.31;
RET-014347;Планшеты;0;;39886.6;
RET-014348;Наушники;0;;7820.16;
RET-014349;Смартфоны;0;;27518.51;
RET-014350;Смартфоны;0;;68704.55;
RET-014351;Наушники;0;;4261.37;
RET-014352;Смартфоны;0;;25726.85;
RET-014353;Наушники;0;;11844.23;
RET-014354;Аксессуары;0;;301.24;
RET-014355;Смартфоны;0;;55055.51;
RET-014356;Наушники;0;;6379.12;
RET-014357;Смартфоны;0;;51148.14;
RET-014358;Аксессуары;0;;3618.88;
RET-014359;Наушники;0;;4071.24;
RET-014360;Аксессуары;1;defect;2617.33;8.0
RET-014361;Ноутбуки;0;;47840.51;
RET-014362;Планшеты;0;;12981.57;
RET-014363;Аксессуары;0;;2725.24;
RET-014364;Наушники;0;;10055.02;
RET-014365;Аксессуары;0;;1790.65;
RET-014366;Планшеты;0;;42642.77;
RET-014367;Ноутбуки;0;;104460.47;
RET-014368;Аксессуары;0;;1019.91;
RET-014369;Планшеты;0;;8401.22;
RET-014370;Планшеты;0;;34194.79;
RET-014371;Наушники;0;;14355.7;
RET-014372;Планшеты;0;;34604.24;
RET-014373;Смартфоны;0;;30113.09;
RET-014374;Аксессуары;0;;701.58;
RET-014375;Аксессуары;0;;2371.07;
RET-014376;Ноутбуки;0;;102910.59;
RET-014377;Наушники;0;;1659.16;
RET-014378;Аксессуары;0;;1183.18;
RET-014379;Аксессуары;0;;2114.73;
RET-014380;Наушники;0;;7326.85;
RET-014381;Смартфоны;0;;17824.88;
RET-014382;Смартфоны;0;;29220.46;
RET-014383;Смартфоны;0;;64195.75;
RET-014384;Планшеты;0;;10455.05;
RET-014385;Планшеты;1;changed_mind;37318.83;7.0
RET-014386;Смартфоны;0;;20864.74;
RET-014387;Ноутбуки;0;;87436.59;
RET-014388;Смартфоны;0;;16198.1;
RET-014389;Смартфоны;0;;73320.56;
RET-014390;Аксессуары;0;;3290.32;
RET-014391;Смартфоны;0;;46981.35;
RET-014392;Ноутбуки;0;;70346.02;
RET-014393;Наушники;0;;2057.0;
RET-014394;Планшеты;0;;11650.34;
RET-014395;Аксессуары;0;;4586.89;
RET-014396;Планшеты;0;;26033.32;
RET-014397;Смартфоны;0;;53385.83;
RET-014398;Планшеты;0;;33442.24;
RET-014399;Аксессуары;0;;3843.23;
RET-014400;Аксессуары;0;;2754.21;
RET-014401;Ноутбуки;0;;67985.51;
RET-014402;Аксессуары;0;;3960.38;
RET-014403;Наушники;0;;6277.95;
