order_id;customer_id;order_amount;order_date;category_main;payment_method;city
ORD-2024-100922;1193;3277.76;2024-12-13;Смартфоны;Карта онлайн;Москва
ORD-2024-100923;4452;1337.5;2024-12-10;Смартфоны;Карта онлайн;Екатеринбург
ORD-2024-100924;7216;2487.52;2024-10-17;Наушники;Карта онлайн;Москва
ORD-2024-100925;2650;1397.54;2024-12-26;Наушники;Банковский перевод;Санкт-Петербург
ORD-2024-100926;6331;1167.9;2024-12-27;Аксессуары;Карта онлайн;Санкт-Петербург
ORD-2024-100927;6924;3419.96;2024-11-11;Наушники;Наличные;Москва
ORD-2024-100928;5254;5746.92;2024-12-08;Ноутбуки;Электронные деньги;Самара
ORD-2024-100929;4066;1441.6;2024-11-18;Аксессуары;Карта онлайн;Челябинск
ORD-2024-100930;9987;10513.87;2024-12-14;Наушники;Карта онлайн;Казань
ORD-2024-100931;5306;10264.91;2024-10-07;Смартфоны;Наличные;Москва
ORD-2024-100932;4885;4575.63;2024-11-27;Наушники;Электронные деньги;Москва
ORD-2024-100933;5413;5699.52;2024-10-18;Аксессуары;Банковский перевод;Санкт-Петербург
ORD-2024-100934;8722;663.53;2024-12-09;Ноутбуки;Карта онлайн;Москва
ORD-2024-100935;6621;1811.09;2024-12-24;Ноутбуки;Наличные;Ростов-на-Дону
ORD-2024-100936;6995;3593.64;2024-12-06;Смартфоны;Карта онлайн;Москва
ORD-2024-100937;4013;766.26;2024-11-05;Смартфоны;Электронные деньги;Санкт-Петербург
ORD-2024-100938;9171;3027.17;2024-12-30;Ноутбуки;Электронные деньги;Санкт-Петербург
ORD-2024-100939;7945;1888.11;2024-12-31;Наушники;Карта онлайн;Екатеринбург
ORD-2024-100940;4449;3962.12;2024-10-02;Смартфоны;Карта онлайн;Москва
ORD-2024-100941;7866;12528.86;2024-11-27;Аксессуары;Карта онлайн;Санкт-Петербург
ORD-2024-100942;7099;516.09;2024-12-14;Планшеты;Карта онлайн;Москва
ORD-2024-100943;6981;6942.67;2024-10-21;Наушники;Наличные;Нижний Новгород
ORD-2024-100944;7563;6966.75;2024-10-23;Аксессуары;Карта онлайн;Москва
ORD-2024-100945;5581;4616.76;2024-10-07;Смартфоны;Карта онлайн;Нижний Новгород
ORD-2024-100946;8384;4936.53;2024-11-20;Наушники;Карта онлайн;Челябинск
ORD-2024-100947;3947;789.82;2024-12-30;Наушники;Электронные деньги;Москва
ORD-2024-100948;3148;3780.26;2024-12-01;Аксессуары;Карта онлайн;Новосибирск
ORD-2024-100949;4744;11837.36;2024-12-01;Планшеты;Карта онлайн;Москва
ORD-2024-100950;2636;3227.44;2024-11-10;Ноутбуки;Карта онлайн;Ростов-на-Дону
ORD-2024-100951;5422;5002.12;2024-10-27;Аксессуары;Электронные деньги;Санкт-Петербург
ORD-2024-100952;4863;11691.93;2024-12-31;Смартфоны;Наличные;Москва
ORD-2024-100953;8081;4333.22;2024-11-04;Аксессуары;Карта онлайн;Санкт-Петербург
ORD-2024-100954;7240;7274.71;2024-11-20;Умные устройства;Карта онлайн;Москва
ORD-2024-100955;4212;6098.67;2024-12-09;Смартфоны;Карта онлайн;Уфа
ORD-2024-100956;3389;1157.62;2024-11-13;Планшеты;Карта онлайн;Москва
ORD-2024-100957;3450;1964.57;2024-11-23;Смартфоны;Карта онлайн;Казань
ORD-2024-100958;8749;11145.07;2024-10-22;Ноутбуки;Банковский перевод;Санкт-Петербург
ORD-2024-100959;1159;2432.07;2024-11-28;Наушники;Карта онлайн;Самара
ORD-2024-100960;3893;1865.74;2024-11-13;Наушники;Наличные;Москва
ORD-2024-100961;7906;4329.77;2024-12-02;Аксессуары;Карта онлайн;Санкт-Петербург
ORD-2024-100962;9185;1684.2;2024-12-03;Планшеты;Наличные;Санкт-Петербург
ORD-2024-100963;3203;8958.82;2024-12-26;Наушники;Наличные;Казань
ORD-2024-100964;9470;5207.0;2024-12-04;Аксессуары;Карта онлайн;Москва
ORD-2024-100965;9748;835.78;2024-12-08;Умные устройства;Карта онлайн;Москва
ORD-2024-100966;6172;5763.21;2024-10-28;Смартфоны;Карта онлайн;Москва
ORD-2024-100967;8972;653.01;2024-12-09;Умные устройства;Карта онлайн;Новосибирск
ORD-2024-100968;5915;2410.5;2024-10-03;Смартфоны;Карта онлайн;Москва
ORD-2024-100969;5111;3575.32;2024-11-18;Аксессуары;Карта онлайн;Екатеринбург
ORD-2024-100970;1781;1328.83;2024-11-30;Ноутбуки;Электронные деньги;Москва
ORD-2024-100971;7527;3805.57;2024-11-07;Смартфоны;Карта онлайн;Челябинск
ORD-2024-100972;2621;7858.02;2024-12-23;Ноутбуки;Наличные;Самара
ORD-2024-100973;3676;1899.85;2024-12-10;Наушники;Карта онлайн;Санкт-Петербург
ORD-2024-100974;1983;6576.98;2024-10-08;Ноутбуки;Наличные;Санкт-Петербург
ORD-2024-100975;4530;16787.44;2024-12-22;Смартфоны;Карта онлайн;Москва
ORD-2024-100976;5166;2845.3;2024-11-25;Наушники;Банковский перевод;Москва
ORD-2024-100977;8807;4995.18;2024-12-23;Аксессуары;Карта онлайн;Москва
ORD-2024-100978;2577;2478.17;2024-12-12;Ноутбуки;Карта онлайн;Казань
ORD-2024-100979;8370;924.63;2024-10-14;Смартфоны;Карта онлайн;Санкт-Петербург
ORD-2024-100980;6483;8218.38;2024-10-03;Ноутбуки;Карта онлайн;Самара
ORD-2024-100981;5256;751.76;2024-12-31;Смартфоны;Карта онлайн;Санкт-Петербург
ORD-2024-100982;6914;6843.63;2024-12-11;Аксессуары;Карта онлайн;Казань
ORD-2024-100983;6903;5648.95;2024-10-09;Аксессуары;Карта онлайн;Санкт-Петербург
ORD-2024-100984;5222;556.93;2024-12-08;Наушники;Банковский перевод;Санкт-Петербург
ORD-2024-100985;6638;10301.52;2024-12-14;Ноутбуки;Карта онлайн;Москва
ORD-2024-100986;1324;5476.16;2024-10-19;Планшеты;Карта онлайн;Санкт-Петербург
ORD-2024-100987;7746;13236.02;2024-11-20;Наушники;Наличные;Санкт-Петербург
ORD-2024-100988;2986;5307.13;2024-10-08;Аксессуары;Карта онлайн;Казань
ORD-2024-100989;6752;1220.81;2024-11-05;Наушники;Карта онлайн;Самара
ORD-2024-100990;4259;1815.77;2024-12-05;Планшеты;Карта онлайн;Москва
ORD-2024-100991;9821;2314.86;2024-11-04;Наушники;Электронные деньги;Москва
ORD-2024-100992;3859;1726.57;2024-10-31;Ноутбуки;Банковский перевод;Санкт-Петербург
ORD-2024-100993;5663;12260.7;2024-11-09;Умные устройства;Банковский перевод;Санкт-Петербург
ORD-2024-100994;6818;3209.28;2024-10-03;Наушники;Карта онлайн;Москва
ORD-2024-100995;6326;3969.89;2024-10-15;Наушники;Наличные;Новосибирск
ORD-2024-100996;9363;4581.67;2024-12-04;Смартфоны;Карта онлайн;Уфа
ORD-2024-100997;8987;1960.27;2024-10-12;Наушники;Карта онлайн;Самара
ORD-2024-100998;8322;2518.39;2024-12-26;Наушники;Карта онлайн;Москва
ORD-2024-100999;2284;1126.34;2024-11-10;Смартфоны;Карта онлайн;Нижний Новгород
ORD-2024-101000;7243;1752.55;2024-12-24;Смартфоны;Карта онлайн;Казань
ORD-2024-101001;5694;1977.98;2024-12-08;Наушники;Карта онлайн;Санкт-Петербург
ORD-2024-101002;8598;1060.52;2024-11-13;Планшеты;Карта онлайн;Санкт-Петербург
ORD-2024-101003;3373;8064.14;2024-10-09;Наушники;Карта онлайн;Челябинск
ORD-2024-101004;3745;1326.67;2024-12-03;Смартфоны;Наличные;Санкт-Петербург
ORD-2024-101005;6527;12242.3;2024-10-09;Планшеты;Карта онлайн;Санкт-Петербург
ORD-2024-101006;7911;3852.75;2024-12-03;Смартфоны;Наличные;Санкт-Петербург
ORD-2024-101007;7631;7520.75;2024-12-24;Ноутбуки;Карта онлайн;Екатеринбург
ORD-2024-101008;2168;4596.48;2024-12-07;Смартфоны;Наличные;Москва
ORD-2024-101009;2296;2053.45;2024-11-01;Смартфоны;Карта онлайн;Нижний Новгород
ORD-2024-101010;3654;14365.28;2024-11-20;Смартфоны;Карта онлайн;Казань
ORD-2024-101011;6629;1317.7;2024-12-15;Ноутбуки;Карта онлайн;Екатеринбург
ORD-2024-101012;4739;1503.18;2024-12-28;Смартфоны;Карта онлайн;Москва
ORD-2024-101013;6136;12146.75;2024-12-10;Ноутбуки;Наличные;Екатеринбург
ORD-2024-101014;6191;937.95;2024-12-07;Наушники;Карта онлайн;Москва
ORD-2024-101015;5773;1989.77;2024-11-13;Наушники;Карта онлайн;Москва
ORD-2024-101016;5382;3018.22;2024-11-23;Ноутбуки;Банковский перевод;Санкт-Петербург
ORD-2024-101017;7479;3543.98;2024-12-26;Аксессуары;Наличные;Санкт-Петербург
ORD-2024-101018;5444;629.79;2024-10-13;Смартфоны;Карта онлайн;Екатеринбург
ORD-2024-101019;8289;5108.16;2024-10-26;Наушники;Карта онлайн;Москва
ORD-2024-101020;6950;4615.85;2024-11-19;Смартфоны;Карта онлайн;Санкт-Петербург
ORD-2024-101021;9535;1832.17;2024-10-18;Смартфоны;Карта онлайн;Москва
ORD-2024-101022;8377;810.93;2024-10-25;Наушники;Карта онлайн;Уфа
ORD-2024-101023;7782;932.51;2024-12-15;Наушники;Электронные деньги;Екатеринбург
ORD-2024-101024;3741;450.0;2024-11-26;Аксессуары;Карта онлайн;Казань
ORD-2024-101025;4012;5752.98;2024-10-23;Наушники;Карта онлайн;Москва
ORD-2024-101026;1378;4992.56;2024-10-28;Умные устройства;Карта онлайн;Москва
ORD-2024-101027;3048;3419.59;2024-12-16;Смартфоны;Банковский перевод;Ростов-на-Дону
ORD-2024-101028;4844;2792.74;2024-10-10;Смартфоны;Наличные;Москва
ORD-2024-101029;5122;3460.81;2024-10-22;Смартфоны;Карта онлайн;Санкт-Петербург
ORD-2024-101030;2311;3510.15;2024-10-14;Смартфоны;Наличные;Екатеринбург
ORD-2024-101031;4450;2165.11;2024-11-20;Наушники;Карта онлайн;Москва
ORD-2024-101032;3734;1718.92;2024-12-17;Наушники;Карта онлайн;Челябинск
ORD-2024-101033;7505;7285.87;2024-12-14;Смартфоны;Карта онлайн;Санкт-Петербург
ORD-2024-101034;2687;4018.33;2024-12-12;Аксессуары;Карта онлайн;Москва
ORD-2024-101035;2565;4797.56;2024-12-20;Аксессуары;Карта онлайн;Москва
ORD-2024-101036;2045;11557.84;2024-11-25;Ноутбуки;Банковский перевод;Москва
ORD-2024-101037;8752;9196.34;2024-10-22;Смартфоны;Карта онлайн;Нижний Новгород
ORD-2024-101038;9985;1207.97;2024-12-02;Смартфоны;Электронные деньги;Казань
ORD-2024-101039;1881;3487.59;2024-12-21;Смартфоны;Карта онлайн;Москва
ORD-2024-101040;1431;4060.38;2024-12-31;Смартфоны;Карта онлайн;Москва
ORD-2024-101041;7504;5622.71;2024-11-04;Наушники;Карта онлайн;Казань
ORD-2024-101042;9584;3780.7;2024-10-17;Смартфоны;Карта онлайн;Екатеринбург
ORD-2024-101043;2363;6999.69;2024-12-23;Ноутбуки;Карта онлайн;Санкт-Петербург
ORD-2024-101044;2702;1380.25;2024-12-13;Умные устройства;Карта онлайн;Санкт-Петербург
ORD-2024-101045;5300;987.34;2024-12-23;Планшеты;Карта онлайн;Москва
ORD-2024-101046;3544;6053.27;2024-11-01;Аксессуары;Карта онлайн;Казань
ORD-2024-101047;2381;5219.0;2024-11-30;Смартфоны;Наличные;Ростов-на-Дону
ORD-2024-101048;7387;2211.78;2024-11-24;Ноутбуки;Карта онлайн;Москва
ORD-2024-101049;6068;5730.7;2024-10-10;Наушники;Карта онлайн;Екатеринбург
ORD-2024-101050;4757;1355.67;2024-12-17;Смартфоны;Карта онлайн;Санкт-Петербург
ORD-2024-101051;5053;1420.38;2024-12-15;Смартфоны;Банковский перевод;Санкт-Петербург
ORD-2024-101052;5655;5909.82;2024-12-03;Планшеты;Наличные;Москва
ORD-2024-101053;8260;1844.32;2024-12-04;Наушники;Карта онлайн;Челябинск
ORD-2024-101054;3071;6112.84;2024-10-11;Ноутбуки;Карта онлайн;Санкт-Петербург
ORD-2024-101055;3150;6938.04;2024-12-06;Наушники;Карта онлайн;Санкт-Петербург
ORD-2024-101056;9630;2623.53;2024-12-17;Ноутбуки;Электронные деньги;Москва
ORD-2024-101057;3795;5931.1;2024-10-06;Смартфоны;Наличные;Москва
ORD-2024-101058;1468;2251.13;2024-12-15;Ноутбуки;Карта онлайн;Москва
ORD-2024-101059;1575;840.23;2024-10-13;Смартфоны;Карта онлайн;Казань
ORD-2024-101060;6846;4953.61;2024-11-22;Смартфоны;Карта онлайн;Москва
ORD-2024-101061;6328;2381.91;2024-11-20;Умные устройства;Электронные деньги;Казань
ORD-2024-101062;8801;7473.18;2024-12-14;Наушники;Карта онлайн;Санкт-Петербург
ORD-2024-101063;8654;1260.14;2024-12-07;Планшеты;Карта онлайн;Санкт-Петербург
ORD-2024-101064;9856;2790.22;2024-10-23;Ноутбуки;Карта онлайн;Санкт-Петербург
ORD-2024-101065;5463;3433.37;2024-11-04;Ноутбуки;Наличные;Санкт-Петербург
ORD-2024-101066;9987;3651.77;2024-12-12;Смартфоны;Наличные;Москва
ORD-2024-101067;8288;7013.44;2024-12-09;Смартфоны;Наличные;Москва
ORD-2024-101068;3213;11785.7;2024-12-31;Смартфоны;Карта онлайн;Казань
ORD-2024-101069;9835;10149.67;2024-12-20;Планшеты;Банковский перевод;Казань
ORD-2024-101070;3900;1244.4;2024-11-12;Планшеты;Карта онлайн;Москва
ORD-2024-101071;8480;902.94;2024-12-27;Наушники;Карта онлайн;Санкт-Петербург
ORD-2024-101072;8126;1861.98;2024-12-30;Наушники;Карта онлайн;Москва
ORD-2024-101073;9576;1026.28;2024-11-05;Аксессуары;Электронные деньги;Москва
ORD-2024-101074;9745;900.92;2024-11-04;Смартфоны;Карта онлайн;Москва
ORD-2024-101075;6073;5665.91;2024-10-23;Ноутбуки;Наличные;Нижний Новгород
ORD-2024-101076;6688;7451.93;2024-10-13;Ноутбуки;Наличные;Москва
ORD-2024-101077;8891;4410.04;2024-11-13;Планшеты;Карта онлайн;Москва
ORD-2024-101078;9841;4166.24;2024-12-18;Умные устройства;Карта онлайн;Москва
ORD-2024-101079;4721;3518.46;2024-12-06;Смартфоны;Карта онлайн;Москва
ORD-2024-101080;2467;4597.09;2024-12-05;Аксессуары;Карта онлайн;Екатеринбург
ORD-2024-101081;8239;2547.58;2024-10-27;Аксессуары;Карта онлайн;Москва
ORD-2024-101082;6044;2224.63;2024-11-12;Смартфоны;Карта онлайн;Москва
ORD-2024-101083;6992;799.05;2024-12-07;Ноутбуки;Банковский перевод;Екатеринбург
ORD-2024-101084;7753;5034.53;2024-12-17;Ноутбуки;Электронные деньги;Москва
ORD-2024-101085;5256;7024.0;2024-12-16;Умные устройства;Карта онлайн;Казань
ORD-2024-101086;3551;715.38;2024-12-16;Смартфоны;Карта онлайн;Екатеринбург
ORD-2024-101087;5973;1595.5;2024-10-19;Планшеты;Карта онлайн;Москва
ORD-2024-101088;1172;7873.74;2024-10-25;Ноутбуки;Наличные;Казань
ORD-2024-101089;1001;7251.5;2024-10-02;Планшеты;Наличные;Москва
ORD-2024-101090;9574;2738.37;2024-10-18;Ноутбуки;Карта онлайн;Санкт-Петербург
ORD-2024-101091;3233;3699.48;2024-10-25;Наушники;Карта онлайн;Санкт-Петербург
ORD-2024-101092;6634;450.0;2024-12-25;Аксессуары;Наличные;Москва
ORD-2024-101093;5698;6881.09;2024-12-19;Аксессуары;Карта онлайн;Екатеринбург
ORD-2024-101094;8687;5082.83;2024-10-25;Аксессуары;Карта онлайн;Нижний Новгород
ORD-2024-101095;9767;3092.78;2024-12-18;Смартфоны;Карта онлайн;Уфа
ORD-2024-101096;1136;2834.87;2024-11-24;Планшеты;Карта онлайн;Екатеринбург
ORD-2024-101097;9059;14225.55;2024-11-14;Смартфоны;Карта онлайн;Санкт-Петербург
ORD-2024-101098;8816;1107.64;2024-10-27;Ноутбуки;Наличные;Москва
ORD-2024-101099;5908;1374.17;2024-11-28;Наушники;Наличные;Москва
ORD-2024-101100;1149;1705.17;2024-12-12;Ноутбуки;Карта онлайн;Санкт-Петербург
ORD-2024-101101;8052;1292.49;2024-11-28;Наушники;Банковский перевод;Санкт-Петербург
ORD-2024-101102;5799;5284.94;2024-12-08;Умные устройства;Карта онлайн;Нижний Новгород
ORD-2024-101103;4788;2701.29;2024-10-24;Смартфоны;Наличные;Санкт-Петербург
ORD-2024-101104;1118;1417.5;2024-11-23;Планшеты;Карта онлайн;Санкт-Петербург
ORD-2024-101105;9981;3519.31;2024-12-20;Ноутбуки;Банковский перевод;Санкт-Петербург
ORD-2024-101106;7121;1836.17;2024-10-07;Смартфоны;Банковский перевод;Челябинск
ORD-2024-101107;4089;959.25;2024-12-19;Смартфоны;Карта онлайн;Казань
ORD-2024-101108;7745;1853.14;2024-11-18;Аксессуары;Банковский перевод;Екатеринбург
ORD-2024-101109;8161;9366.92;2024-10-23;Аксессуары;Наличные;Москва
ORD-2024-101110;7467;1024.31;2024-10-19;Аксессуары;Наличные;Челябинск
ORD-2024-101111;5094;3340.37;2024-10-28;Умные устройства;Карта онлайн;Москва
ORD-2024-101112;3675;7358.69;2024-12-27;Смартфоны;Наличные;Нижний Новгород
ORD-2024-101113;7385;6138.9;2024-10-31;Ноутбуки;Банковский перевод;Санкт-Петербург
ORD-2024-101114;7199;2001.89;2024-12-02;Планшеты;Карта онлайн;Санкт-Петербург
ORD-2024-101115;4614;5751.02;2024-12-05;Наушники;Электронные деньги;Санкт-Петербург
ORD-2024-101116;5308;867.23;2024-11-05;Ноутбуки;Карта онлайн;Казань
ORD-2024-101117;2297;4903.45;2024-12-25;Ноутбуки;Карта онлайн;Москва
ORD-2024-101118;7917;2090.81;2024-11-05;Наушники;Карта онлайн;Нижний Новгород
ORD-2024-101119;4924;450.0;2024-11-14;Наушники;Карта онлайн;Санкт-Петербург
ORD-2024-101120;9464;3378.7;2024-11-26;Смартфоны;Карта онлайн;Москва
ORD-2024-101121;5454;2706.36;2024-11-17;Наушники;Карта онлайн;Москва
ORD-2024-101122;5664;3376.96;2024-12-29;Наушники;Электронные деньги;Санкт-Петербург
ORD-2024-101123;9715;6854.69;2024-12-11;Наушники;Карта онлайн;Санкт-Петербург
ORD-2024-101124;5404;3016.21;2024-12-28;Смартфоны;Карта онлайн;Санкт-Петербург
ORD-2024-101125;7765;6551.44;2024-12-15;Планшеты;Карта онлайн;Казань
ORD-2024-101126;4080;9512.22;2024-12-28;Смартфоны;Карта онлайн;Санкт-Петербург
ORD-2024-101127;2121;5976.78;2024-10-18;Ноутбуки;Банковский перевод;Ростов-на-Дону
ORD-2024-101128;3988;5279.2;2024-12-27;Планшеты;Наличные;Екатеринбург
ORD-2024-101129;3238;5987.89;2024-10-09;Наушники;Наличные;Новосибирск
ORD-2024-101130;5744;5523.23;2024-11-18;Ноутбуки;Карта онлайн;Москва
ORD-2024-101131;2808;5372.49;2024-12-16;Планшеты;Карта онлайн;Санкт-Петербург
ORD-2024-101132;8460;5424.36;2024-12-25;Наушники;Карта онлайн;Москва
ORD-2024-101133;8418;2782.94;2024-10-04;Планшеты;Карта онлайн;Екатеринбург
ORD-2024-101134;5458;4868.87;2024-12-01;Планшеты;Карта онлайн;Челябинск
ORD-2024-101135;9060;2809.73;2024-10-28;Наушники;Наличные;Москва
ORD-2024-101136;4076;606.84;2024-10-15;Наушники;Карта онлайн;Москва
ORD-2024-101137;6253;811.54;2024-10-31;Смартфоны;Наличные;Челябинск
ORD-2024-101138;1317;1410.38;2024-12-30;Ноутбуки;Карта онлайн;Москва
ORD-2024-101139;3492;1664.28;2024-10-21;Ноутбуки;Карта онлайн;Казань
ORD-2024-101140;1813;6524.59;2024-12-29;Наушники;Карта онлайн;Санкт-Петербург
ORD-2024-101141;9764;7710.43;2024-10-21;Наушники;Карта онлайн;Челябинск
ORD-2024-101142;1362;1674.47;2024-11-22;Ноутбуки;Банковский перевод;Москва
ORD-2024-101143;4046;3397.59;2024-11-13;Смартфоны;Карта онлайн;Москва
ORD-2024-101144;2675;8832.05;2024-12-25;Наушники;Карта онлайн;Екатеринбург
ORD-2024-101145;5622;1303.59;2024-10-21;Ноутбуки;Электронные деньги;Самара
ORD-2024-101146;5410;5717.31;2024-10-04;Планшеты;Карта онлайн;Санкт-Петербург
ORD-2024-101147;3048;696.19;2024-10-16;Смартфоны;Карта онлайн;Москва
ORD-2024-101148;8183;9938.6;2024-10-19;Наушники;Карта онлайн;Екатеринбург
ORD-2024-101149;1134;450.0;2024-10-22;Аксессуары;Карта онлайн;Самара
ORD-2024-101150;4814;450.0;2024-11-11;Смартфоны;Наличные;Челябинск
ORD-2024-101151;2477;1635.14;2024-12-14;Наушники;Наличные;Уфа
ORD-2024-101152;3468;4981.98;2024-12-08;Смартфоны;Электронные деньги;Москва
ORD-2024-101153;1241;2543.99;2024-12-04;Наушники;Карта онлайн;Москва
ORD-2024-101154;9086;1948.84;2024-10-12;Наушники;Карта онлайн;Екатеринбург
ORD-2024-101155;4558;1983.18;2024-11-25;Ноутбуки;Наличные;Челябинск
ORD-2024-101156;6601;6794.76;2024-12-21;Наушники;Карта онлайн;Москва
ORD-2024-101157;7885;1079.01;2024-11-17;Аксессуары;Карта онлайн;Москва
ORD-2024-101158;6104;965.21;2024-12-06;Смартфоны;Карта онлайн;Новосибирск
ORD-2024-101159;9165;3436.53;2024-12-21;Смартфоны;Карта онлайн;Москва
ORD-2024-101160;7084;2682.04;2024-12-20;Аксессуары;Карта онлайн;Санкт-Петербург
ORD-2024-101161;8597;2869.21;2024-12-03;Наушники;Банковский перевод;Санкт-Петербург
ORD-2024-101162;1519;801.89;2024-11-04;Аксессуары;Банковский перевод;Екатеринбург
ORD-2024-101163;6410;4821.79;2024-11-14;Наушники;Карта онлайн;Казань
ORD-2024-101164;2314;8808.89;2024-11-09;Аксессуары;Карта онлайн;Санкт-Петербург
ORD-2024-101165;3393;2611.05;2024-11-20;Ноутбуки;Карта онлайн;Екатеринбург
ORD-2024-101166;1918;450.0;2024-12-25;Планшеты;Банковский перевод;Екатеринбург
ORD-2024-101167;5366;3284.28;2024-11-28;Аксессуары;Карта онлайн;Санкт-Петербург
ORD-2024-101168;7429;6285.46;2024-11-17;Наушники;Наличные;Екатеринбург
ORD-2024-101169;2169;1096.48;2024-11-13;Смартфоны;Карта онлайн;Москва
ORD-2024-101170;9899;5552.84;2024-10-02;Ноутбуки;Карта онлайн;Москва
ORD-2024-101171;8702;3211.65;2024-12-08;Смартфоны;Карта онлайн;Москва
ORD-2024-101172;3975;450.0;2024-11-16;Смартфоны;Наличные;Москва
ORD-2024-101173;4148;3152.35;2024-11-29;Ноутбуки;Карта онлайн;Санкт-Петербург
ORD-2024-101174;5097;6969.11;2024-12-30;Наушники;Карта онлайн;Челябинск
ORD-2024-101175;7251;7173.51;2024-11-27;Наушники;Карта онлайн;Казань
ORD-2024-101176;1206;5662.68;2024-11-22;Ноутбуки;Наличные;Новосибирск
ORD-2024-101177;2998;4945.22;2024-10-16;Наушники;Банковский перевод;Санкт-Петербург
ORD-2024-101178;5078;6356.6;2024-12-01;Смартфоны;Карта онлайн;Санкт-Петербург
ORD-2024-101179;7304;11056.66;2024-11-07;Смартфоны;Банковский перевод;Санкт-Петербург
ORD-2024-101180;8257;5371.03;2024-10-02;Смартфоны;Карта онлайн;Москва
ORD-2024-101181;5049;2100.43;2024-11-10;Наушники;Карта онлайн;Москва
ORD-2024-101182;1549;3858.89;2024-12-14;Смартфоны;Карта онлайн;Екатеринбург
ORD-2024-101183;4263;2111.93;2024-12-21;Ноутбуки;Карта онлайн;Уфа
ORD-2024-101184;8550;743.79;2024-12-09;Ноутбуки;Наличные;Москва
ORD-2024-101185;2539;2333.65;2024-10-03;Аксессуары;Наличные;Москва
ORD-2024-101186;9538;2127.07;2024-11-26;Смартфоны;Карта онлайн;Новосибирск
ORD-2024-101187;4415;492.95;2024-10-11;Наушники;Карта онлайн;Москва
ORD-2024-101188;8746;2189.58;2024-12-27;Планшеты;Наличные;Челябинск
ORD-2024-101189;7375;2822.4;2024-12-10;Планшеты;Банковский перевод;Казань
ORD-2024-101190;6113;4282.61;2024-12-28;Аксессуары;Карта онлайн;Самара
ORD-2024-101191;6293;3125.12;2024-10-08;Смартфоны;Электронные деньги;Санкт-Петербург
ORD-2024-101192;3598;1673.76;2024-10-14;Смартфоны;Карта онлайн;Казань
ORD-2024-101193;1691;11770.96;2024-10-20;Аксессуары;Карта онлайн;Санкт-Петербург
ORD-2024-101194;9534;4408.48;2024-11-24;Наушники;Наличные;Екатеринбург
ORD-2024-101195;3001;6308.79;2024-11-01;Наушники;Карта онлайн;Санкт-Петербург
ORD-2024-101196;5150;5502.78;2024-12-06;Планшеты;Карта онлайн;Москва
ORD-2024-101197;8884;535.07;2024-11-17;Планшеты;Карта онлайн;Санкт-Петербург
ORD-2024-101198;5895;1276.68;2024-12-06;Аксессуары;Наличные;Санкт-Петербург
ORD-2024-101199;4255;2956.76;2024-12-28;Умные устройства;Наличные;Челябинск
ORD-2024-101200;6905;18682.75;2024-10-29;Планшеты;Карта онлайн;Новосибирск
ORD-2024-101201;1853;2344.76;2024-10-29;Ноутбуки;Карта онлайн;Казань
ORD-2024-101202;4568;3463.21;2024-10-26;Аксессуары;Карта онлайн;Москва
ORD-2024-101203;2850;7455.66;2024-12-09;Смартфоны;Карта онлайн;Казань
ORD-2024-101204;4866;2249.36;2024-12-03;Смартфоны;Карта онлайн;Санкт-Петербург
ORD-2024-101205;8113;6008.41;2024-12-02;Аксессуары;Наличные;Нижний Новгород
ORD-2024-101206;6316;6578.11;2024-12-12;Ноутбуки;Карта онлайн;Нижний Новгород
ORD-2024-101207;1246;7658.3;2024-10-25;Смартфоны;Карта онлайн;Москва
ORD-2024-101208;3742;5707.7;2024-10-19;Смартфоны;Карта онлайн;Челябинск
ORD-2024-101209;5523;13600.6;2024-11-24;Аксессуары;Карта онлайн;Москва
ORD-2024-101210;2960;1077.68;2024-11-28;Наушники;Банковский перевод;Санкт-Петербург
ORD-2024-101211;7484;4529.28;2024-10-02;Планшеты;Карта онлайн;Санкт-Петербург
ORD-2024-101212;4982;3791.35;2024-11-05;Смартфоны;Карта онлайн;Москва
ORD-2024-101213;1146;1695.18;2024-10-31;Планшеты;Карта онлайн;Новосибирск
ORD-2024-101214;1688;1681.17;2024-12-30;Планшеты;Карта онлайн;Москва
ORD-2024-101215;8786;2672.28;2024-12-08;Ноутбуки;Карта онлайн;Москва
ORD-2024-101216;3539;3211.58;2024-12-24;Ноутбуки;Карта онлайн;Екатеринбург
ORD-2024-101217;7084;546.35;2024-12-19;Смартфоны;Карта онлайн;Казань
ORD-2024-101218;2466;3954.21;2024-12-29;Умные устройства;Карта онлайн;Нижний Новгород
ORD-2024-101219;5075;5045.27;2024-10-08;Наушники;Карта онлайн;Казань
ORD-2024-101220;3583;2062.53;2024-12-31;Аксессуары;Карта онлайн;Казань
ORD-2024-101221;9190;3035.01;2024-12-28;Ноутбуки;Электронные деньги;Санкт-Петербург
ORD-2024-101222;2497;3159.47;2024-10-28;Планшеты;Карта онлайн;Москва
ORD-2024-101223;6544;6138.9;2024-11-15;Планшеты;Карта онлайн;Москва
ORD-2024-101224;1983;7240.1;2024-10-07;Планшеты;Карта онлайн;Санкт-Петербург
ORD-2024-101225;1979;6772.07;2024-10-26;Умные устройства;Карта онлайн;Казань
ORD-2024-101226;6824;600.16;2024-12-15;Ноутбуки;Наличные;Санкт-Петербург
ORD-2024-101227;3521;2524.78;2024-12-25;Смартфоны;Карта онлайн;Новосибирск
ORD-2024-101228;9787;6178.76;2024-12-18;Планшеты;Наличные;Санкт-Петербург
