order_id;city;region;order_amount;delivery_days;customer_type;order_month
REG-НИЖ-002450;Нижний Новгород;Приволжский;1896.24;6;returning;2024-12
REG-НИЖ-002451;Нижний Новгород;Приволжский;3191.32;4;returning;2024-10
REG-НИЖ-002452;Нижний Новгород;Приволжский;3128.76;5;returning;2024-10
REG-НИЖ-002453;Нижний Новгород;Приволжский;5141.24;3;returning;2024-11
REG-НИЖ-002454;Нижний Новгород;Приволжский;3228.06;4;new;2024-10
REG-НИЖ-002455;Нижний Новгород;Приволжский;2531.46;3;returning;2024-11
REG-НИЖ-002456;Нижний Новгород;Приволжский;5352.01;4;returning;2024-12
REG-НИЖ-002457;Нижний Новгород;Приволжский;1305.74;1;new;2024-11
REG-НИЖ-002458;Нижний Новгород;Приволжский;3867.3;3;returning;2024-11
REG-НИЖ-002459;Нижний Новгород;Приволжский;2224.14;4;returning;2024-11
REG-НИЖ-002460;Нижний Новгород;Приволжский;8214.29;5;new;2024-11
REG-НИЖ-002461;Нижний Новгород;Приволжский;2142.81;4;new;2024-12
REG-НИЖ-002462;Нижний Новгород;Приволжский;1775.91;4;new;2024-11
REG-НИЖ-002463;Нижний Новгород;Приволжский;1590.65;4;new;2024-12
REG-НИЖ-002464;Нижний Новгород;Приволжский;2673.66;2;new;2024-11
REG-НИЖ-002465;Нижний Новгород;Приволжский;1788.21;1;returning;2024-11
REG-НИЖ-002466;Нижний Новгород;Приволжский;1985.47;5;returning;2024-11
REG-НИЖ-002467;Нижний Новгород;Приволжский;6520.31;5;new;2024-11
REG-НИЖ-002468;Нижний Новгород;Приволжский;1979.05;3;new;2024-10
REG-НИЖ-002469;Нижний Новгород;Приволжский;2316.03;3;new;2024-11
REG-НИЖ-002470;Нижний Новгород;Приволжский;3906.45;3;new;2024-10
REG-НИЖ-002471;Нижний Новгород;Приволжский;4961.3;4;new;2024-11
REG-НИЖ-002472;Нижний Новгород;Приволжский;1339.76;3;returning;2024-12
REG-НИЖ-002473;Нижний Новгород;Приволжский;3049.5;5;new;2024-11
REG-НИЖ-002474;Нижний Новгород;Приволжский;3499.37;3;returning;2024-12
REG-НИЖ-002475;Нижний Новгород;Приволжский;1851.96;6;returning;2024-11
REG-НИЖ-002476;Нижний Новгород;Приволжский;2432.05;2;new;2024-12
REG-НИЖ-002477;Нижний Новгород;Приволжский;1790.98;1;returning;2024-11
REG-НИЖ-002478;Нижний Новгород;Приволжский;1062.96;3;new;2024-12
REG-НИЖ-002479;Нижний Новгород;Приволжский;1612.22;3;returning;2024-12
REG-НИЖ-002480;Нижний Новгород;Приволжский;3527.5;5;new;2024-11
REG-НИЖ-002481;Нижний Новгород;Приволжский;1340.64;6;returning;2024-10
REG-НИЖ-002482;Нижний Новгород;Приволжский;2523.87;4;new;2024-12
REG-НИЖ-002483;Нижний Новгород;Приволжский;1615.27;3;new;2024-12
REG-НИЖ-002484;Нижний Новгород;Приволжский;6617.86;2;new;2024-10
REG-НИЖ-002485;Нижний Новгород;Приволжский;2743.19;3;new;2024-10
REG-НИЖ-002486;Нижний Новгород;Приволжский;971.06;2;returning;2024-11
REG-НИЖ-002487;Нижний Новгород;Приволжский;3257.02;1;returning;2024-10
REG-НИЖ-002488;Нижний Новгород;Приволжский;1294.35;4;new;2024-12
REG-НИЖ-002489;Нижний Новгород;Приволжский;3407.7;4;returning;2024-11
REG-НИЖ-002490;Нижний Новгород;Приволжский;1331.67;2;new;2024-11
REG-НИЖ-002491;Нижний Новгород;Приволжский;1237.96;3;returning;2024-12
REG-НИЖ-002492;Нижний Новгород;Приволжский;3307.01;3;returning;2024-10
REG-НИЖ-002493;Нижний Новгород;Приволжский;3735.46;5;returning;2024-10
REG-НИЖ-002494;Нижний Новгород;Приволжский;2918.34;2;returning;2024-12
REG-НИЖ-002495;Нижний Новгород;Приволжский;2505.43;5;returning;2024-12
REG-НИЖ-002496;Нижний Новгород;Приволжский;1750.68;3;returning;2024-12
REG-НИЖ-002497;Нижний Новгород;Приволжский;4243.56;2;new;2024-11
REG-НИЖ-002498;Нижний Новгород;Приволжский;2650.36;3;returning;2024-12
REG-НИЖ-002499;Нижний Новгород;Приволжский;1932.97;6;new;2024-12
REG-НИЖ-002500;Нижний Новгород;Приволжский;1887.07;4;returning;2024-10
REG-НИЖ-002501;Нижний Новгород;Приволжский;4019.69;2;returning;2024-12
REG-НИЖ-002502;Нижний Новгород;Приволжский;3645.35;3;returning;2024-10
REG-НИЖ-002503;Нижний Новгород;Приволжский;1265.38;3;returning;2024-10
REG-НИЖ-002504;Нижний Новгород;Приволжский;2475.79;4;new;2024-12
REG-НИЖ-002505;Нижний Новгород;Приволжский;1650.31;3;new;2024-11
REG-НИЖ-002506;Нижний Новгород;Приволжский;1196.1;3;returning;2024-12
REG-НИЖ-002507;Нижний Новгород;Приволжский;1214.67;3;returning;2024-10
REG-НИЖ-002508;Нижний Новгород;Приволжский;1578.88;6;new;2024-11
REG-НИЖ-002509;Нижний Новгород;Приволжский;2906.44;2;returning;2024-12
REG-НИЖ-002510;Нижний Новгород;Приволжский;1652.57;4;new;2024-10
REG-НИЖ-002511;Нижний Новгород;Приволжский;2712.22;2;returning;2024-10
REG-НИЖ-002512;Нижний Новгород;Приволжский;1619.05;4;returning;2024-12
REG-НИЖ-002513;Нижний Новгород;Приволжский;2889.51;4;returning;2024-12
REG-НИЖ-002514;Нижний Новгород;Приволжский;2086.46;2;new;2024-11
REG-НИЖ-002515;Нижний Новгород;Приволжский;1268.02;5;new;2024-12
REG-НИЖ-002516;Нижний Новгород;Приволжский;6342.37;4;returning;2024-11
REG-НИЖ-002517;Нижний Новгород;Приволжский;3831.91;3;returning;2024-12
REG-НИЖ-002518;Нижний Новгород;Приволжский;2375.11;3;returning;2024-12
REG-НИЖ-002519;Нижний Новгород;Приволжский;2909.42;4;returning;2024-11
REG-НИЖ-002520;Нижний Новгород;Приволжский;9621.52;4;new;2024-11
REG-НИЖ-002521;Нижний Новгород;Приволжский;4595.68;4;returning;2024-12
REG-НИЖ-002522;Нижний Новгород;Приволжский;829.04;4;returning;2024-10
REG-НИЖ-002523;Нижний Новгород;Приволжский;4149.95;5;returning;2024-11
REG-НИЖ-002524;Нижний Новгород;Приволжский;2320.68;2;returning;2024-12
REG-НИЖ-002525;Нижний Новгород;Приволжский;2076.8;2;new;2024-10
REG-НИЖ-002526;Нижний Новгород;Приволжский;4567.82;4;new;2024-10
REG-НИЖ-002527;Нижний Новгород;Приволжский;1857.53;4;returning;2024-11
REG-НИЖ-002528;Нижний Новгород;Приволжский;5002.99;4;new;2024-12
REG-НИЖ-002529;Нижний Новгород;Приволжский;6522.85;2;new;2024-11
REG-НИЖ-002530;Нижний Новгород;Приволжский;3903.86;2;new;2024-12
REG-НИЖ-002531;Нижний Новгород;Приволжский;6186.82;4;returning;2024-10
REG-НИЖ-002532;Нижний Новгород;Приволжский;1991.19;2;returning;2024-12
REG-НИЖ-002533;Нижний Новгород;Приволжский;1832.18;3;new;2024-12
REG-НИЖ-002534;Нижний Новгород;Приволжский;2673.94;3;returning;2024-10
REG-НИЖ-002535;Нижний Новгород;Приволжский;1748.36;5;new;2024-11
REG-НИЖ-002536;Нижний Новгород;Приволжский;1026.19;4;returning;2024-10
REG-НИЖ-002537;Нижний Новгород;Приволжский;2633.54;3;returning;2024-10
REG-НИЖ-002538;Нижний Новгород;Приволжский;3288.83;3;returning;2024-10
REG-НИЖ-002539;Нижний Новгород;Приволжский;1633.29;3;returning;2024-10
REG-НИЖ-002540;Нижний Новгород;Приволжский;1844.45;3;returning;2024-10
REG-НИЖ-002541;Нижний Новгород;Приволжский;3440.03;4;new;2024-12
REG-НИЖ-002542;Нижний Новгород;Приволжский;2435.93;4;new;2024-12
REG-НИЖ-002543;Нижний Новгород;Приволжский;2034.72;5;returning;2024-10
REG-НИЖ-002544;Нижний Новгород;Приволжский;3184.24;4;returning;2024-11
REG-НИЖ-002545;Нижний Новгород;Приволжский;1362.34;5;returning;2024-11
REG-НИЖ-002546;Нижний Новгород;Приволжский;3345.91;4;returning;2024-10
REG-НИЖ-002547;Нижний Новгород;Приволжский;5612.95;4;new;2024-12
REG-НИЖ-002548;Нижний Новгород;Приволжский;2342.45;3;returning;2024-12
REG-НИЖ-002549;Нижний Новгород;Приволжский;1823.32;4;new;2024-12
REG-НИЖ-002550;Нижний Новгород;Приволжский;3891.54;5;returning;2024-11
REG-НИЖ-002551;Нижний Новгород;Приволжский;1203.5;5;new;2024-11
REG-НИЖ-002552;Нижний Новгород;Приволжский;2069.5;3;new;2024-10
REG-НИЖ-002553;Нижний Новгород;Приволжский;2882.03;4;returning;2024-12
REG-НИЖ-002554;Нижний Новгород;Приволжский;1295.45;4;returning;2024-12
REG-НИЖ-002555;Нижний Новгород;Приволжский;1067.01;4;new;2024-10
REG-НИЖ-002556;Нижний Новгород;Приволжский;1378.06;4;returning;2024-10
REG-НИЖ-002557;Нижний Новгород;Приволжский;1998.21;3;new;2024-10
REG-НИЖ-002558;Нижний Новгород;Приволжский;882.71;2;returning;2024-12
REG-НИЖ-002559;Нижний Новгород;Приволжский;2311.45;2;new;2024-12
REG-НИЖ-002560;Нижний Новгород;Приволжский;2046.55;3;returning;2024-11
REG-НИЖ-002561;Нижний Новгород;Приволжский;2088.26;2;new;2024-10
REG-НИЖ-002562;Нижний Новгород;Приволжский;1891.54;3;new;2024-12
REG-НИЖ-002563;Нижний Новгород;Приволжский;2435.7;1;returning;2024-10
REG-НИЖ-002564;Нижний Новгород;Приволжский;2462.26;2;new;2024-12
REG-НИЖ-002565;Нижний Новгород;Приволжский;1212.18;5;new;2024-10
REG-НИЖ-002566;Нижний Новгород;Приволжский;3456.41;4;new;2024-10
REG-НИЖ-002567;Нижний Новгород;Приволжский;2149.16;3;returning;2024-12
REG-НИЖ-002568;Нижний Новгород;Приволжский;5048.59;4;returning;2024-12
REG-НИЖ-002569;Нижний Новгород;Приволжский;1531.17;2;new;2024-10
REG-НИЖ-002570;Нижний Новгород;Приволжский;2804.04;3;new;2024-12
REG-НИЖ-002571;Нижний Новгород;Приволжский;4023.24;4;new;2024-11
REG-НИЖ-002572;Нижний Новгород;Приволжский;1316.74;6;returning;2024-11
REG-НИЖ-002573;Нижний Новгород;Приволжский;1440.78;2;new;2024-10
REG-НИЖ-002574;Нижний Новгород;Приволжский;2301.39;4;returning;2024-12
REG-НИЖ-002575;Нижний Новгород;Приволжский;1530.78;4;returning;2024-10
REG-НИЖ-002576;Нижний Новгород;Приволжский;1875.21;6;returning;2024-10
REG-НИЖ-002577;Нижний Новгород;Приволжский;2835.46;2;returning;2024-11
REG-НИЖ-002578;Нижний Новгород;Приволжский;1688.25;4;returning;2024-11
REG-НИЖ-002579;Нижний Новгород;Приволжский;1599.03;3;returning;2024-11
REG-НИЖ-002580;Нижний Новгород;Приволжский;6425.93;4;returning;2024-12
REG-НИЖ-002581;Нижний Новгород;Приволжский;3231.26;6;returning;2024-11
REG-НИЖ-002582;Нижний Новгород;Приволжский;1642.16;3;returning;2024-12
REG-НИЖ-002583;Нижний Новгород;Приволжский;2062.28;3;returning;2024-11
REG-НИЖ-002584;Нижний Новгород;Приволжский;2112.47;3;new;2024-10
REG-НИЖ-002585;Нижний Новгород;Приволжский;1727.05;3;returning;2024-12
REG-НИЖ-002586;Нижний Новгород;Приволжский;1730.41;4;returning;2024-10
REG-НИЖ-002587;Нижний Новгород;Приволжский;1489.03;5;returning;2024-11
REG-НИЖ-002588;Нижний Новгород;Приволжский;3449.94;4;new;2024-10
REG-НИЖ-002589;Нижний Новгород;Приволжский;1908.11;4;returning;2024-10
REG-НИЖ-002590;Нижний Новгород;Приволжский;2254.51;4;new;2024-12
REG-НИЖ-002591;Нижний Новгород;Приволжский;1228.68;4;returning;2024-12
REG-НИЖ-002592;Нижний Новгород;Приволжский;2823.63;5;returning;2024-10
REG-НИЖ-002593;Нижний Новгород;Приволжский;1450.71;2;returning;2024-12
REG-НИЖ-002594;Нижний Новгород;Приволжский;3924.33;2;new;2024-10
REG-НИЖ-002595;Нижний Новгород;Приволжский;4969.16;5;returning;2024-12
REG-НИЖ-002596;Нижний Новгород;Приволжский;3209.37;2;new;2024-10
REG-НИЖ-002597;Нижний Новгород;Приволжский;2216.08;3;new;2024-12
REG-НИЖ-002598;Нижний Новгород;Приволжский;2773.45;4;new;2024-10
REG-НИЖ-002599;Нижний Новгород;Приволжский;1650.02;5;returning;2024-11
REG-НИЖ-002600;Нижний Новгород;Приволжский;3113.31;4;new;2024-10
REG-ЧЕЛ-002601;Челябинск;Уральский;2146.32;4;returning;2024-12
REG-ЧЕЛ-002602;Челябинск;Уральский;822.05;4;new;2024-11
REG-ЧЕЛ-002603;Челябинск;Уральский;5497.89;4;new;2024-11
REG-ЧЕЛ-002604;Челябинск;Уральский;3345.17;4;returning;2024-12
REG-ЧЕЛ-002605;Челябинск;Уральский;4393.46;3;returning;2024-12
REG-ЧЕЛ-002606;Челябинск;Уральский;3927.8;4;returning;2024-10
REG-ЧЕЛ-002607;Челябинск;Уральский;2478.64;5;returning;2024-11
REG-ЧЕЛ-002608;Челябинск;Уральский;1701.73;3;returning;2024-11
REG-ЧЕЛ-002609;Челябинск;Уральский;738.69;2;returning;2024-12
REG-ЧЕЛ-002610;Челябинск;Уральский;1925.86;3;returning;2024-10
REG-ЧЕЛ-002611;Челябинск;Уральский;3003.96;5;new;2024-12
REG-ЧЕЛ-002612;Челябинск;Уральский;1234.72;4;returning;2024-10
REG-ЧЕЛ-002613;Челябинск;Уральский;1467.97;2;returning;2024-10
REG-ЧЕЛ-002614;Челябинск;Уральский;2822.4;4;returning;2024-10
REG-ЧЕЛ-002615;Челябинск;Уральский;3071.49;4;returning;2024-10
REG-ЧЕЛ-002616;Челябинск;Уральский;1885.74;5;returning;2024-10
REG-ЧЕЛ-002617;Челябинск;Уральский;1516.22;2;new;2024-11
REG-ЧЕЛ-002618;Челябинск;Уральский;2928.72;4;returning;2024-12
REG-ЧЕЛ-002619;Челябинск;Уральский;1600.91;3;new;2024-11
REG-ЧЕЛ-002620;Челябинск;Уральский;2902.03;4;returning;2024-12
REG-ЧЕЛ-002621;Челябинск;Уральский;1428.13;3;returning;2024-12
REG-ЧЕЛ-002622;Челябинск;Уральский;1522.06;1;returning;2024-12
REG-ЧЕЛ-002623;Челябинск;Уральский;4747.23;4;new;2024-10
REG-ЧЕЛ-002624;Челябинск;Уральский;4282.99;3;returning;2024-11
REG-ЧЕЛ-002625;Челябинск;Уральский;1476.16;2;returning;2024-10
REG-ЧЕЛ-002626;Челябинск;Уральский;1549.33;3;new;2024-11
REG-ЧЕЛ-002627;Челябинск;Уральский;1106.95;3;returning;2024-12
REG-ЧЕЛ-002628;Челябинск;Уральский;1800.68;5;new;2024-11
REG-ЧЕЛ-002629;Челябинск;Уральский;3139.6;3;new;2024-12
REG-ЧЕЛ-002630;Челябинск;Уральский;3044.82;2;returning;2024-11
REG-ЧЕЛ-002631;Челябинск;Уральский;1276.41;3;returning;2024-11
REG-ЧЕЛ-002632;Челябинск;Уральский;2525.79;3;new;2024-11
REG-ЧЕЛ-002633;Челябинск;Уральский;4727.73;4;returning;2024-10
REG-ЧЕЛ-002634;Челябинск;Уральский;4026.71;3;returning;2024-10
REG-ЧЕЛ-002635;Челябинск;Уральский;2834.13;2;new;2024-11
REG-ЧЕЛ-002636;Челябинск;Уральский;1664.95;4;new;2024-10
REG-ЧЕЛ-002637;Челябинск;Уральский;1538.26;3;new;2024-12
REG-ЧЕЛ-002638;Челябинск;Уральский;2976.66;3;new;2024-10
REG-ЧЕЛ-002639;Челябинск;Уральский;3882.84;3;returning;2024-12
REG-ЧЕЛ-002640;Челябинск;Уральский;2201.32;4;returning;2024-10
REG-ЧЕЛ-002641;Челябинск;Уральский;2243.68;4;returning;2024-11
REG-ЧЕЛ-002642;Челябинск;Уральский;1516.97;1;returning;2024-12
REG-ЧЕЛ-002643;Челябинск;Уральский;1184.14;3;new;2024-10
REG-ЧЕЛ-002644;Челябинск;Уральский;3066.97;6;returning;2024-10
REG-ЧЕЛ-002645;Челябинск;Уральский;1784.11;3;returning;2024-10
REG-ЧЕЛ-002646;Челябинск;Уральский;2840.72;4;returning;2024-10
REG-ЧЕЛ-002647;Челябинск;Уральский;2727.31;3;returning;2024-11
REG-ЧЕЛ-002648;Челябинск;Уральский;891.48;4;returning;2024-11
REG-ЧЕЛ-002649;Челябинск;Уральский;2343.6;2;returning;2024-11
REG-ЧЕЛ-002650;Челябинск;Уральский;3209.73;4;returning;2024-12
REG-ЧЕЛ-002651;Челябинск;Уральский;3172.34;3;returning;2024-12
REG-ЧЕЛ-002652;Челябинск;Уральский;2680.31;2;returning;2024-11
REG-ЧЕЛ-002653;Челябинск;Уральский;1200.49;3;returning;2024-10
REG-ЧЕЛ-002654;Челябинск;Уральский;1132.47;3;returning;2024-11
REG-ЧЕЛ-002655;Челябинск;Уральский;2338.44;3;returning;2024-11
REG-ЧЕЛ-002656;Челябинск;Уральский;6333.83;3;returning;2024-10
REG-ЧЕЛ-002657;Челябинск;Уральский;2668.66;3;returning;2024-11
REG-ЧЕЛ-002658;Челябинск;Уральский;3839.0;3;returning;2024-10
REG-ЧЕЛ-002659;Челябинск;Уральский;1273.72;4;returning;2024-12
REG-ЧЕЛ-002660;Челябинск;Уральский;1132.07;2;returning;2024-12
REG-ЧЕЛ-002661;Челябинск;Уральский;1859.47;3;returning;2024-12
REG-ЧЕЛ-002662;Челябинск;Уральский;2018.29;3;new;2024-11
REG-ЧЕЛ-002663;Челябинск;Уральский;2555.61;3;new;2024-11
REG-ЧЕЛ-002664;Челябинск;Уральский;2983.09;2;returning;2024-12
REG-ЧЕЛ-002665;Челябинск;Уральский;1272.24;2;returning;2024-11
REG-ЧЕЛ-002666;Челябинск;Уральский;1953.75;5;new;2024-12
REG-ЧЕЛ-002667;Челябинск;Уральский;2367.2;3;returning;2024-10
REG-ЧЕЛ-002668;Челябинск;Уральский;2352.14;2;returning;2024-12
REG-ЧЕЛ-002669;Челябинск;Уральский;1022.54;2;returning;2024-10
REG-ЧЕЛ-002670;Челябинск;Уральский;1420.59;6;returning;2024-10
REG-ЧЕЛ-002671;Челябинск;Уральский;6273.47;6;new;2024-11
REG-ЧЕЛ-002672;Челябинск;Уральский;1306.51;6;returning;2024-12
REG-ЧЕЛ-002673;Челябинск;Уральский;1680.66;5;new;2024-11
REG-ЧЕЛ-002674;Челябинск;Уральский;2988.56;2;new;2024-10
REG-ЧЕЛ-002675;Челябинск;Уральский;5490.23;5;new;2024-11
REG-ЧЕЛ-002676;Челябинск;Уральский;1412.1;4;returning;2024-12
REG-ЧЕЛ-002677;Челябинск;Уральский;911.18;3;returning;2024-11
REG-ЧЕЛ-002678;Челябинск;Уральский;1976.84;3;new;2024-10
REG-ЧЕЛ-002679;Челябинск;Уральский;5372.85;2;new;2024-12
REG-ЧЕЛ-002680;Челябинск;Уральский;2145.84;4;new;2024-11
REG-ЧЕЛ-002681;Челябинск;Уральский;1243.4;2;returning;2024-11
REG-ЧЕЛ-002682;Челябинск;Уральский;4191.59;5;new;2024-10
REG-ЧЕЛ-002683;Челябинск;Уральский;1932.53;5;returning;2024-10
REG-ЧЕЛ-002684;Челябинск;Уральский;5227.08;3;new;2024-10
REG-ЧЕЛ-002685;Челябинск;Уральский;3565.46;3;returning;2024-12
REG-ЧЕЛ-002686;Челябинск;Уральский;1220.01;4;returning;2024-12
REG-ЧЕЛ-002687;Челябинск;Уральский;2123.88;2;returning;2024-11
REG-ЧЕЛ-002688;Челябинск;Уральский;2025.52;3;new;2024-11
REG-ЧЕЛ-002689;Челябинск;Уральский;2758.84;5;new;2024-11
REG-ЧЕЛ-002690;Челябинск;Уральский;4038.33;3;returning;2024-10
REG-ЧЕЛ-002691;Челябинск;Уральский;1825.72;5;new;2024-10
REG-ЧЕЛ-002692;Челябинск;Уральский;2283.3;3;returning;2024-11
REG-ЧЕЛ-002693;Челябинск;Уральский;2613.13;1;new;2024-10
REG-ЧЕЛ-002694;Челябинск;Уральский;1897.67;3;returning;2024-10
REG-ЧЕЛ-002695;Челябинск;Уральский;1617.16;4;new;2024-12
REG-ЧЕЛ-002696;Челябинск;Уральский;4113.36;6;returning;2024-12
REG-ЧЕЛ-002697;Челябинск;Уральский;1873.13;3;returning;2024-11
REG-ЧЕЛ-002698;Челябинск;Уральский;1708.49;4;new;2024-12
REG-ЧЕЛ-002699;Челябинск;Уральский;943.38;3;returning;2024-12
REG-ЧЕЛ-002700;Челябинск;Уральский;2776.56;3;new;2024-11
REG-ЧЕЛ-002701;Челябинск;Уральский;1936.69;5;new;2024-10
REG-ЧЕЛ-002702;Челябинск;Уральский;2332.82;5;returning;2024-12
REG-ЧЕЛ-002703;Челябинск;Уральский;5441.96;4;returning;2024-11
REG-ЧЕЛ-002704;Челябинск;Уральский;2075.26;5;new;2024-10
REG-ЧЕЛ-002705;Челябинск;Уральский;678.56;2;new;2024-11
REG-ЧЕЛ-002706;Челябинск;Уральский;3527.7;6;new;2024-12
REG-ЧЕЛ-002707;Челябинск;Уральский;3376.15;4;returning;2024-12
REG-ЧЕЛ-002708;Челябинск;Уральский;1900.72;4;returning;2024-10
REG-ЧЕЛ-002709;Челябинск;Уральский;4282.41;4;new;2024-12
REG-ЧЕЛ-002710;Челябинск;Уральский;2476.58;5;returning;2024-11
REG-ЧЕЛ-002711;Челябинск;Уральский;2795.43;4;new;2024-11
REG-ЧЕЛ-002712;Челябинск;Уральский;3899.5;2;returning;2024-10
REG-ЧЕЛ-002713;Челябинск;Уральский;2373.28;4;returning;2024-11
REG-ЧЕЛ-002714;Челябинск;Уральский;1316.67;2;new;2024-11
REG-ЧЕЛ-002715;Челябинск;Уральский;1755.12;5;new;2024-10
REG-ЧЕЛ-002716;Челябинск;Уральский;2176.3;4;returning;2024-12
REG-ЧЕЛ-002717;Челябинск;Уральский;2800.16;4;new;2024-12
REG-ЧЕЛ-002718;Челябинск;Уральский;3083.41;4;returning;2024-12
REG-ЧЕЛ-002719;Челябинск;Уральский;2239.52;5;new;2024-11
REG-ЧЕЛ-002720;Челябинск;Уральский;1875.78;5;returning;2024-12
REG-ЧЕЛ-002721;Челябинск;Уральский;1804.1;3;returning;2024-11
REG-ЧЕЛ-002722;Челябинск;Уральский;3419.96;6;new;2024-11
REG-ЧЕЛ-002723;Челябинск;Уральский;911.54;5;new;2024-12
REG-ЧЕЛ-002724;Челябинск;Уральский;3039.78;3;returning;2024-12
REG-ЧЕЛ-002725;Челябинск;Уральский;2872.14;2;returning;2024-10
REG-ЧЕЛ-002726;Челябинск;Уральский;1614.5;4;returning;2024-11
REG-ЧЕЛ-002727;Челябинск;Уральский;1449.64;4;returning;2024-12
REG-ЧЕЛ-002728;Челябинск;Уральский;1722.13;3;new;2024-11
REG-ЧЕЛ-002729;Челябинск;Уральский;4109.82;2;returning;2024-11
REG-ЧЕЛ-002730;Челябинск;Уральский;2359.77;4;returning;2024-10
REG-ЧЕЛ-002731;Челябинск;Уральский;2730.51;3;new;2024-12
REG-ЧЕЛ-002732;Челябинск;Уральский;2880.93;2;returning;2024-12
REG-ЧЕЛ-002733;Челябинск;Уральский;1881.37;5;new;2024-11
REG-ЧЕЛ-002734;Челябинск;Уральский;3304.08;4;new;2024-10
REG-ЧЕЛ-002735;Челябинск;Уральский;3005.49;3;returning;2024-10
REG-ЧЕЛ-002736;Челябинск;Уральский;2762.46;3;returning;2024-10
REG-ЧЕЛ-002737;Челябинск;Уральский;1795.87;3;returning;2024-12
REG-ЧЕЛ-002738;Челябинск;Уральский;1776.77;4;new;2024-12
REG-ЧЕЛ-002739;Челябинск;Уральский;2955.66;3;new;2024-12
REG-ЧЕЛ-002740;Челябинск;Уральский;600.0;2;new;2024-10
REG-ЧЕЛ-002741;Челябинск;Уральский;1397.44;4;returning;2024-11
REG-ЧЕЛ-002742;Челябинск;Уральский;1666.37;3;returning;2024-11
REG-ЧЕЛ-002743;Челябинск;Уральский;3652.22;3;new;2024-11
REG-ЧЕЛ-002744;Челябинск;Уральский;2656.21;3;returning;2024-10
REG-ЧЕЛ-002745;Челябинск;Уральский;1896.37;2;returning;2024-10
REG-ЧЕЛ-002746;Челябинск;Уральский;1849.34;4;new;2024-12
REG-ЧЕЛ-002747;Челябинск;Уральский;1481.33;3;returning;2024-10
REG-ЧЕЛ-002748;Челябинск;Уральский;7173.92;4;new;2024-11
REG-ЧЕЛ-002749;Челябинск;Уральский;2842.46;3;returning;2024-12
REG-ЧЕЛ-002750;Челябинск;Уральский;4041.31;5;returning;2024-11
REG-САМ-002751;Самара;Приволжский;1773.55;5;new;2024-12
REG-САМ-002752;Самара;Приволжский;4689.73;1;new;2024-10
REG-САМ-002753;Самара;Приволжский;3688.79;3;returning;2024-11
REG-САМ-002754;Самара;Приволжский;4656.34;3;returning;2024-12
REG-САМ-002755;Самара;Приволжский;3250.99;1;new;2024-10
REG-САМ-002756;Самара;Приволжский;4192.24;4;returning;2024-12
REG-САМ-002757;Самара;Приволжский;4577.36;3;new;2024-12
REG-САМ-002758;Самара;Приволжский;2670.0;5;new;2024-11
REG-САМ-002759;Самара;Приволжский;2369.29;4;returning;2024-10
REG-САМ-002760;Самара;Приволжский;3404.62;2;new;2024-10
REG-САМ-002761;Самара;Приволжский;1849.51;5;returning;2024-11
REG-САМ-002762;Самара;Приволжский;862.13;5;new;2024-12
REG-САМ-002763;Самара;Приволжский;1788.02;6;returning;2024-11
REG-САМ-002764;Самара;Приволжский;2985.92;3;returning;2024-11
REG-САМ-002765;Самара;Приволжский;3916.51;5;returning;2024-12
REG-САМ-002766;Самара;Приволжский;3246.46;3;new;2024-10
REG-САМ-002767;Самара;Приволжский;4926.4;2;returning;2024-11
REG-САМ-002768;Самара;Приволжский;4101.02;1;new;2024-12
REG-САМ-002769;Самара;Приволжский;2545.4;3;returning;2024-10
REG-САМ-002770;Самара;Приволжский;1208.38;5;returning;2024-12
REG-САМ-002771;Самара;Приволжский;820.25;5;returning;2024-11
REG-САМ-002772;Самара;Приволжский;1115.25;5;new;2024-11
REG-САМ-002773;Самара;Приволжский;1625.49;1;new;2024-12
REG-САМ-002774;Самара;Приволжский;1913.74;4;new;2024-10
REG-САМ-002775;Самара;Приволжский;1531.56;4;new;2024-10
REG-САМ-002776;Самара;Приволжский;3388.43;5;new;2024-11
REG-САМ-002777;Самара;Приволжский;2477.12;5;new;2024-11
REG-САМ-002778;Самара;Приволжский;3669.69;3;returning;2024-11
REG-САМ-002779;Самара;Приволжский;4258.99;5;new;2024-11
REG-САМ-002780;Самара;Приволжский;2208.73;4;returning;2024-10
REG-САМ-002781;Самара;Приволжский;2749.23;4;returning;2024-12
REG-САМ-002782;Самара;Приволжский;6152.38;3;returning;2024-12
REG-САМ-002783;Самара;Приволжский;2725.95;4;new;2024-10
REG-САМ-002784;Самара;Приволжский;3559.38;3;new;2024-11
REG-САМ-002785;Самара;Приволжский;1808.07;3;new;2024-12
REG-САМ-002786;Самара;Приволжский;3043.45;3;new;2024-12
REG-САМ-002787;Самара;Приволжский;636.47;2;returning;2024-12
REG-САМ-002788;Самара;Приволжский;4868.11;5;new;2024-11
REG-САМ-002789;Самара;Приволжский;1872.61;6;new;2024-10
REG-САМ-002790;Самара;Приволжский;2038.43;2;returning;2024-11
REG-САМ-002791;Самара;Приволжский;2059.45;4;returning;2024-11
REG-САМ-002792;Самара;Приволжский;1809.08;4;new;2024-11
REG-САМ-002793;Самара;Приволжский;2742.63;3;returning;2024-12
REG-САМ-002794;Самара;Приволжский;3538.27;5;new;2024-10
REG-САМ-002795;Самара;Приволжский;2628.32;4;new;2024-12
REG-САМ-002796;Самара;Приволжский;1158.63;5;returning;2024-12
