order_id;customer_id;order_date;total_amount;status;shipping_cost;discount_amount
14115;1867;2024-10-05;23870;Доставлен;0;1922
14116;829;2024-01-25;12959;Доставлен;0;960
14117;2878;2023-10-01;20495;Доставлен;0;572
14118;2227;2025-08-16;22504;Доставлен;0;3327
14119;4162;2025-02-20;1991;Отменен;270;137
14120;54;2025-07-31;3871;Отменен;0;445
14121;4440;2024-03-20;4529;Доставлен;0;479
14122;2006;2024-04-01;2336;Отменен;550;158
14123;3188;2025-01-20;4372;В пути;0;9
14124;1100;2024-07-30;6130;Доставлен;0;31
14125;3229;2025-04-15;23533;В пути;0;1335
14126;3228;2024-11-08;3235;Доставлен;0;142
14127;3646;2025-05-17;1712;Доставлен;459;187
14128;3295;2023-11-12;2716;Доставлен;609;236
14129;4560;2024-09-02;8986;Доставлен;0;1101
14130;3900;2025-02-12;8221;Доставлен;0;539
14131;3347;2023-10-21;15981;Доставлен;0;2286
14132;4298;2023-09-05;3722;Отменен;0;240
14133;1029;2023-11-29;10840;Доставлен;0;871
14134;4154;2025-07-09;26150;Отменен;0;710
14135;4350;2025-05-23;9228;Доставлен;0;308
14136;508;2025-06-26;26779;Доставлен;0;3227
14137;4954;2024-06-19;2959;Отменен;600;187
14138;3464;2025-02-22;8994;Доставлен;0;825
14139;4723;2024-04-04;5916;Доставлен;0;224
14140;2773;2023-11-19;12219;Доставлен;0;841
14141;4753;2025-08-15;5894;Доставлен;0;538
14142;2193;2024-08-08;4903;Доставлен;0;326
14143;3270;2025-03-25;10827;Доставлен;0;390
14144;2081;2023-12-31;1470;Доставлен;428;41
14145;4922;2024-08-06;2070;Доставлен;373;19
14146;1545;2024-01-08;14583;Доставлен;0;1093
14147;2836;2025-05-04;6313;Доставлен;0;167
14148;2721;2024-07-01;1727;Отменен;388;97
14149;242;2023-10-31;24468;В пути;0;2273
14150;1104;2025-03-03;2057;Доставлен;648;54
14151;269;2024-02-23;2154;Доставлен;236;117
14152;3716;2024-12-31;6534;Отменен;0;268
14153;3977;2025-07-08;11628;Доставлен;0;768
14154;4997;2023-10-03;2639;Доставлен;537;243
14155;565;2024-12-23;1602;Доставлен;596;113
14156;580;2024-08-12;622;Доставлен;520;79
14157;1015;2025-03-18;3667;Отменен;0;478
14158;3844;2024-04-10;12903;Доставлен;0;778
14159;70;2024-05-21;7234;Доставлен;0;524
14160;1047;2025-05-14;12285;Доставлен;0;199
14161;1740;2025-08-20;3042;Доставлен;0;414
14162;4343;2025-08-05;9576;Доставлен;0;123
14163;3924;2024-12-05;10044;Отменен;0;1172
14164;3589;2024-02-20;565;Отменен;771;6
14165;4651;2025-08-23;12865;Доставлен;0;248
14166;2393;2024-06-29;28203;Доставлен;0;2096
14167;1526;2024-01-20;11959;Доставлен;0;1594
14168;3946;2023-11-28;17581;Доставлен;0;855
14169;3298;2025-02-10;17808;Доставлен;0;1164
14170;3484;2025-06-19;12390;Доставлен;0;520
14171;1910;2024-11-28;8515;Доставлен;0;593
14172;4043;2023-12-07;11815;Доставлен;0;1497
14173;3562;2024-04-29;16841;Доставлен;0;1342
14174;215;2023-11-23;8990;Отменен;0;679
14175;3957;2025-06-29;2529;В пути;214;49
14176;345;2024-12-18;1444;Доставлен;333;103
14177;3035;2023-11-25;10058;Отменен;0;794
14178;4579;2024-05-21;8652;Доставлен;0;927
14179;3080;2024-07-15;4607;Доставлен;0;588
14180;1764;2025-07-21;23226;Доставлен;0;700
14181;360;2025-04-26;5137;Доставлен;0;116
14182;1635;2024-02-26;8263;Отменен;0;874
14183;3780;2024-12-13;3029;В пути;0;360
14184;4008;2024-05-22;21017;Доставлен;0;2105
14185;3326;2025-07-21;12268;В пути;0;1826
14186;4958;2025-05-15;2396;В пути;258;33
14187;4313;2023-10-07;5664;Доставлен;0;600
14188;1760;2024-01-25;2638;Отменен;315;4
14189;2589;2024-10-31;2872;Отменен;633;333
14190;1435;2024-01-03;7655;Доставлен;0;496
14191;619;2024-11-11;5026;Отменен;0;745
14192;1486;2025-06-28;11148;Доставлен;0;1316
14193;1226;2025-01-28;19478;Доставлен;0;737
14194;3915;2025-03-20;11540;Доставлен;0;1409
14195;1981;2024-07-05;9121;В пути;0;368
14196;3468;2024-08-26;5239;Доставлен;0;157
14197;198;2023-10-31;3177;Доставлен;0;188
14198;808;2025-01-04;13728;В пути;0;972
14199;599;2024-07-28;12193;Доставлен;0;600
14200;917;2025-06-24;22006;Доставлен;0;2713
14201;3444;2025-06-25;2764;В пути;531;85
14202;477;2025-07-17;13119;Доставлен;0;161
14203;1672;2024-08-20;20869;В пути;0;2119
14204;2090;2025-08-11;3776;В пути;0;227
14205;392;2024-01-16;19577;Доставлен;0;538
14206;2294;2024-06-15;14673;Отменен;0;922
14207;2037;2024-01-16;9855;Доставлен;0;91
14208;3555;2024-02-29;18963;Доставлен;0;692
14209;3554;2023-09-21;11880;Доставлен;0;816
14210;4079;2025-05-02;1066;Отменен;352;7
14211;860;2023-11-28;17249;Доставлен;0;745
14212;459;2025-02-13;12803;Доставлен;0;1073
14213;1377;2024-07-03;28647;В пути;0;2872
14214;3624;2024-06-06;789;Доставлен;315;12
14215;1109;2025-02-01;9618;Доставлен;0;212
14216;3847;2024-12-24;4024;В пути;0;595
14217;1567;2024-03-22;5207;Доставлен;0;204
14218;1314;2024-10-24;4402;Доставлен;0;265
14219;1250;2024-02-25;7448;Отменен;0;579
14220;1285;2024-12-17;548;Доставлен;531;81
14221;4054;2025-01-16;5734;Доставлен;0;73
14222;915;2024-08-29;3618;В пути;0;453
14223;248;2025-01-28;4402;Доставлен;0;563
14224;1107;2024-01-25;3237;Доставлен;0;252
14225;2120;2024-01-22;3064;Доставлен;0;19
14226;4131;2024-05-20;2156;Доставлен;410;219
14227;3258;2025-01-12;990;Доставлен;730;51
14228;202;2025-01-20;2899;Доставлен;608;251
14229;3016;2023-11-29;2480;В пути;348;4
14230;960;2024-09-07;17256;В пути;0;1723
14231;2279;2024-11-02;1121;Доставлен;672;29
14232;4376;2024-01-20;24476;Доставлен;0;2762
14233;937;2025-07-16;5172;В пути;0;775
14234;4982;2024-11-30;3863;Доставлен;0;63
14235;4305;2024-01-28;7389;Отменен;0;135
14236;4953;2024-02-16;2422;Доставлен;790;151
14237;616;2025-03-09;3594;В пути;0;168
14238;4791;2024-12-17;7496;В пути;0;619
14239;2683;2025-05-20;2861;Доставлен;512;11
14240;464;2024-06-27;4427;Доставлен;0;82
14241;3581;2024-11-25;3118;Отменен;0;19
14242;3406;2024-08-17;14077;В пути;0;252
14243;4374;2023-10-18;5386;Доставлен;0;303
14244;3435;2023-10-19;1973;Доставлен;602;127
14245;4475;2025-05-16;18498;Доставлен;0;718
14246;3076;2023-12-02;17638;В пути;0;1278
14247;3596;2025-01-15;4901;Доставлен;0;406
14248;4122;2024-03-14;11279;В пути;0;1047
14249;4825;2024-03-21;9442;Доставлен;0;986
14250;62;2025-04-19;28113;Отменен;0;2673
14251;4049;2024-11-07;8681;В пути;0;237
14252;3919;2025-07-26;2773;Доставлен;232;136
14253;3567;2025-06-15;4222;Доставлен;0;208
14254;1711;2025-04-03;15439;Доставлен;0;1039
14255;938;2024-01-13;9757;Отменен;0;146
14256;1114;2025-04-27;14170;Доставлен;0;321
14257;4189;2024-12-26;4134;Отменен;0;362
14258;1516;2023-10-25;22929;Доставлен;0;2981
14259;798;2024-08-11;1595;Отменен;318;148
14260;3652;2023-12-23;4075;Доставлен;0;410
14261;2010;2025-06-15;2994;Доставлен;293;357
14262;4935;2025-08-30;4052;Доставлен;0;557
14263;4863;2023-12-14;4820;Отменен;0;296
14264;2788;2024-11-02;4571;Доставлен;0;662
14265;1793;2025-02-17;16571;В пути;0;375
14266;217;2023-12-02;1475;Доставлен;746;200
14267;1714;2024-10-13;16264;Доставлен;0;21
14268;2968;2025-02-25;4067;Отменен;0;236
14269;3359;2024-05-23;2972;В пути;401;120
14270;2247;2024-05-22;15276;Отменен;0;624
14271;56;2024-10-14;2591;Доставлен;246;265
14272;600;2025-04-25;2021;Доставлен;210;256
14273;1233;2025-05-27;3191;В пути;0;369
14274;2439;2025-09-01;5353;Доставлен;0;503
14275;330;2023-09-26;11512;Доставлен;0;606
14276;4999;2025-05-25;6773;Доставлен;0;200
14277;835;2024-11-18;4096;Отменен;0;522
14278;1542;2024-07-02;1563;Отменен;263;157
14279;1820;2024-05-08;15395;Доставлен;0;142
14280;1097;2025-05-01;3956;Доставлен;0;419
14281;579;2024-09-29;3286;Доставлен;0;236
14282;3660;2025-04-15;17388;Отменен;0;1468
14283;2430;2024-09-13;8312;Доставлен;0;1064
14284;1907;2024-11-14;13546;Доставлен;0;546
14285;1893;2023-11-21;25665;Доставлен;0;3590
14286;934;2024-05-06;6220;Доставлен;0;585
14287;532;2025-05-09;19635;В пути;0;2664
14288;3975;2023-09-25;1164;Доставлен;648;134
14289;175;2025-08-31;2295;Доставлен;492;104
14290;2250;2024-08-07;17484;Доставлен;0;1469
14291;3975;2023-10-03;5044;Доставлен;0;57
14292;2949;2024-11-12;9823;Доставлен;0;206
14293;3534;2025-01-30;7644;Доставлен;0;1039
14294;4858;2025-08-20;12698;Доставлен;0;47
14295;3207;2025-05-04;1169;Доставлен;561;120
14296;2527;2025-02-10;9241;Отменен;0;639
14297;4219;2023-12-28;3125;Доставлен;0;254
14298;2644;2025-03-08;21779;Доставлен;0;3253
14299;1205;2025-01-05;2521;Доставлен;393;48
14300;1261;2025-08-08;16966;Отменен;0;649
14301;4456;2024-04-21;4614;Доставлен;0;245
14302;4066;2025-06-06;4655;Доставлен;0;35
14303;1199;2025-04-02;16882;Доставлен;0;1213
14304;3771;2023-09-27;9480;Отменен;0;63
14305;496;2024-03-16;4436;Отменен;0;587
14306;1165;2024-09-23;7320;Доставлен;0;1044
14307;345;2024-01-06;3867;Доставлен;0;572
14308;597;2024-04-13;15441;Доставлен;0;1176
14309;1690;2025-08-18;2511;Доставлен;430;103
14310;3733;2025-03-06;22525;Доставлен;0;1908
14311;4252;2024-11-18;10661;В пути;0;1536
14312;2782;2025-06-14;11915;Доставлен;0;1020
14313;3737;2023-12-21;12338;В пути;0;1315
14314;2835;2024-01-19;4006;Доставлен;0;198
14315;2803;2025-04-05;24890;Доставлен;0;457
14316;1487;2024-12-20;9657;Доставлен;0;1118
14317;4804;2025-05-24;4427;Доставлен;0;5
14318;528;2024-02-02;2667;Отменен;641;19
14319;4487;2025-07-26;3980;В пути;0;525
14320;2230;2024-05-17;7929;Доставлен;0;602
14321;1316;2024-06-25;16708;Отменен;0;2454
14322;2514;2025-01-06;6540;Доставлен;0;562
14323;4967;2025-03-29;9447;В пути;0;1108
14324;3832;2025-06-20;20787;Доставлен;0;1079
14325;986;2024-11-21;7703;Доставлен;0;83
14326;3906;2023-09-23;14496;Доставлен;0;1067
14327;3408;2025-08-01;7707;Доставлен;0;955
14328;973;2024-10-08;1949;Доставлен;789;52
14329;1179;2024-10-12;9547;Доставлен;0;270
14330;18;2024-08-11;6578;Отменен;0;837
14331;3351;2024-10-27;12289;Отменен;0;184
14332;2822;2024-06-13;4026;Доставлен;0;434
14333;2544;2025-02-28;2254;В пути;263;323
14334;2117;2023-09-27;8786;В пути;0;1293
14335;4968;2024-10-25;5087;Доставлен;0;565
14336;2663;2024-09-03;1590;Отменен;614;72
14337;237;2024-02-10;27717;Доставлен;0;1998
14338;1589;2025-04-04;9727;В пути;0;641
14339;4448;2024-11-02;4028;Доставлен;0;83
14340;1793;2025-07-05;12160;Доставлен;0;494
14341;4954;2023-10-12;1614;Доставлен;668;214
14342;4852;2023-10-23;11002;В пути;0;147
14343;2542;2024-12-06;3670;Доставлен;0;229
14344;3105;2023-12-04;2537;Доставлен;739;3
14345;3115;2024-07-25;9752;Доставлен;0;523
14346;680;2024-09-24;5780;Доставлен;0;704
14347;2237;2025-07-27;3166;Доставлен;0;362
14348;2988;2025-05-31;22446;Доставлен;0;1022
14349;1148;2024-04-28;11114;Доставлен;0;233
14350;2240;2025-05-07;13657;Доставлен;0;359
14351;4452;2024-09-16;1669;Доставлен;504;246
14352;3071;2024-06-23;1745;Доставлен;213;25
14353;2137;2024-07-16;1947;В пути;558;88
14354;2492;2023-12-08;14620;Отменен;0;1571
14355;1993;2025-05-26;4084;Отменен;0;375
14356;2733;2024-04-04;7457;Доставлен;0;675
14357;2157;2024-11-21;9695;Доставлен;0;274
14358;3842;2024-10-12;2768;Отменен;508;412
14359;1864;2025-03-23;4048;Доставлен;0;323
14360;4818;2024-05-07;4664;Доставлен;0;590
14361;3187;2024-12-15;4140;Доставлен;0;407
14362;977;2023-12-13;4264;Отменен;0;224
14363;3144;2024-09-17;1264;Доставлен;653;104
14364;3375;2025-08-31;4455;Отменен;0;177
14365;3541;2025-05-20;9926;В пути;0;651
14366;3422;2025-05-27;2425;Доставлен;772;237
14367;395;2023-10-09;9598;Доставлен;0;1082
14368;2371;2023-11-27;7308;Доставлен;0;791
14369;4437;2024-08-05;889;Отменен;290;54
14370;3366;2024-06-05;16207;В пути;0;2097
14371;1181;2025-05-19;4021;Отменен;0;399
14372;1061;2023-11-18;4420;Доставлен;0;242
14373;524;2024-03-08;2920;В пути;673;390
14374;3529;2024-06-01;24873;Доставлен;0;3681
14375;3925;2025-03-05;3016;Доставлен;0;291
14376;3732;2025-06-26;21750;Доставлен;0;965
14377;493;2025-01-05;4093;В пути;0;245
14378;2502;2024-12-30;2541;Доставлен;690;369
14379;3973;2024-04-06;5603;Доставлен;0;418
14380;4819;2024-06-09;5396;Доставлен;0;783
14381;908;2025-08-22;9809;Отменен;0;335
14382;930;2023-10-04;19493;Доставлен;0;1035
14383;202;2024-11-18;1788;Доставлен;504;22
14384;2350;2025-08-31;10037;В пути;0;606
14385;3656;2025-04-23;20185;Доставлен;0;68
14386;3769;2024-04-24;11947;Доставлен;0;404
14387;2104;2024-08-04;2115;Доставлен;701;10
14388;2188;2023-11-16;18896;Доставлен;0;1943
14389;1607;2024-06-01;8849;В пути;0;114
14390;761;2025-08-09;4826;Доставлен;0;667
14391;4761;2024-08-26;2276;В пути;681;309
14392;1375;2024-02-26;10474;Отменен;0;569
14393;4837;2023-11-25;4900;Отменен;0;399
14394;3148;2023-11-20;2841;В пути;661;103
14395;2794;2024-09-22;9251;Доставлен;0;29
14396;4680;2025-07-16;4625;Доставлен;0;422
14397;4520;2023-10-26;7791;Отменен;0;1117
14398;1000;2025-01-11;13466;Доставлен;0;426
14399;1043;2023-12-04;13559;Доставлен;0;1610
14400;1383;2025-08-14;3588;В пути;0;227
14401;2205;2025-05-31;3352;Доставлен;0;110
14402;3674;2024-09-25;16804;Отменен;0;231
14403;615;2024-07-21;3527;Доставлен;0;142
14404;698;2024-10-17;13496;В пути;0;837
14405;2363;2025-05-10;3435;Доставлен;0;499
14406;849;2024-09-01;13495;Отменен;0;1498
14407;283;2023-10-12;3836;Отменен;0;387
14408;3086;2023-10-26;8232;В пути;0;371
14409;98;2025-09-01;8528;В пути;0;89
14410;198;2024-03-31;5553;Доставлен;0;625
14411;2544;2024-04-22;694;Доставлен;745;15
14412;63;2023-10-07;14318;Отменен;0;362
14413;181;2024-11-27;12579;Доставлен;0;1201
14414;3334;2024-06-22;22728;Доставлен;0;355
14415;3050;2025-02-04;1090;Отменен;381;118
14416;1816;2025-07-31;10247;Отменен;0;111
14417;3615;2025-03-06;8992;В пути;0;834
14418;4759;2024-07-14;23435;Отменен;0;531
14419;1134;2024-05-17;7842;Доставлен;0;1038
14420;1271;2024-10-18;1776;Отменен;472;200
14421;1218;2024-09-28;14080;В пути;0;419
14422;4850;2025-05-05;7686;Отменен;0;323
14423;3072;2024-04-07;3040;Доставлен;0;366
14424;1309;2024-05-05;1389;Отменен;713;103
14425;3196;2025-04-27;8392;Доставлен;0;852
14426;2632;2023-12-19;5152;Доставлен;0;233
14427;4314;2024-01-22;21089;Отменен;0;1927
14428;1076;2025-03-23;22907;Доставлен;0;2873
14429;4517;2024-04-10;4654;Отменен;0;640
14430;1402;2024-05-01;12172;Доставлен;0;1240
14431;2034;2025-04-26;1926;В пути;651;69
14432;4307;2025-04-28;20102;Доставлен;0;36
14433;3772;2024-01-12;7326;Отменен;0;1006
14434;1126;2025-08-31;16341;В пути;0;595
14435;1699;2025-07-23;6027;Доставлен;0;657
14436;3543;2024-04-01;4747;Доставлен;0;100
14437;589;2025-02-08;1832;Доставлен;720;212
14438;4995;2025-03-26;8138;Отменен;0;103
14439;4964;2024-02-17;11749;В пути;0;809
14440;3180;2023-09-13;3430;Доставлен;0;420
14441;2978;2024-03-02;15370;Отменен;0;841
14442;2142;2024-05-30;3961;Отменен;0;180
14443;1050;2025-04-05;3142;В пути;0;365
14444;1353;2025-08-12;5103;Доставлен;0;621
14445;262;2024-01-13;3002;Доставлен;0;40
14446;4470;2024-05-09;19046;Доставлен;0;221
14447;1560;2025-04-09;12741;В пути;0;895
14448;3517;2024-07-09;4159;Отменен;0;593
14449;4145;2024-06-01;11440;Доставлен;0;893
14450;3151;2023-11-21;14305;Доставлен;0;538
14451;3137;2024-07-11;5434;В пути;0;159
14452;3805;2024-05-08;1798;Доставлен;592;197
14453;2270;2025-08-10;1187;Доставлен;450;13
14454;4120;2024-08-29;15352;Доставлен;0;1286
14455;4329;2024-01-14;15656;Доставлен;0;687
14456;1208;2024-09-12;10095;Доставлен;0;927
14457;2310;2024-03-06;9679;Доставлен;0;434
14458;435;2024-12-20;25318;Доставлен;0;174
14459;1071;2024-09-23;11685;В пути;0;250
14460;391;2024-03-08;2953;Доставлен;557;309
14461;1830;2025-08-22;7003;В пути;0;366
14462;2877;2024-10-20;4153;В пути;0;236
14463;4576;2024-08-20;1084;Доставлен;596;7
14464;4351;2024-10-07;15467;Доставлен;0;2070
14465;908;2025-02-13;19080;Отменен;0;2191
14466;857;2025-01-24;992;Доставлен;576;118
14467;4972;2025-03-11;6973;Доставлен;0;71
14468;2749;2025-05-26;9167;Доставлен;0;771
14469;1841;2024-10-02;4877;В пути;0;236
14470;2961;2025-03-29;7429;Доставлен;0;753
14471;1250;2024-04-20;9994;Доставлен;0;305
14472;4295;2024-09-01;12169;Доставлен;0;1775
14473;1444;2025-06-09;1111;Доставлен;404;55
14474;3341;2024-03-31;22132;В пути;0;1151
14475;4029;2024-06-12;8693;В пути;0;995
14476;857;2024-07-20;2303;Доставлен;233;147
14477;957;2024-11-28;2424;Доставлен;522;327
14478;4516;2024-02-19;1316;Доставлен;422;141
14479;3238;2024-12-11;3317;Доставлен;0;236
14480;4068;2024-02-24;24199;В пути;0;1897
14481;2512;2024-11-20;16020;Доставлен;0;602
14482;4944;2024-04-06;2166;Доставлен;220;11
14483;1209;2025-08-22;23694;Доставлен;0;3025
14484;2473;2024-11-21;3178;Доставлен;0;472
14485;2874;2024-11-21;2504;В пути;643;7
14486;4629;2024-04-26;9778;Доставлен;0;968
14487;3502;2025-06-19;2004;Отменен;691;277
14488;2653;2023-10-02;24410;В пути;0;265
14489;3037;2024-08-31;21911;Отменен;0;2454
14490;768;2025-07-20;13931;Доставлен;0;1701
14491;2916;2024-09-19;1276;Доставлен;485;164
14492;4150;2025-06-05;5039;Доставлен;0;103
14493;4102;2024-05-23;1727;Доставлен;405;46
14494;4432;2024-04-23;3466;В пути;0;198
14495;1075;2024-11-22;1801;Доставлен;546;206
14496;3632;2025-08-26;8576;Доставлен;0;377
14497;4208;2023-09-06;4875;Доставлен;0;569
14498;3581;2024-12-16;2255;Отменен;515;279
14499;4246;2024-10-11;6135;Доставлен;0;909
14500;181;2024-12-27;13677;Отменен;0;395
14501;4318;2024-06-26;7906;Доставлен;0;211
14502;3358;2024-03-08;22492;Доставлен;0;727
14503;288;2024-03-19;15879;Отменен;0;2027
14504;542;2023-11-24;11937;Отменен;0;350
14505;2822;2023-10-23;5908;Доставлен;0;294
14506;441;2024-05-06;5816;Доставлен;0;293
14507;1950;2024-10-19;2299;Доставлен;394;62
14508;4276;2025-08-06;3134;Доставлен;0;319
14509;1458;2025-05-29;9423;Отменен;0;532
14510;4230;2024-10-25;5452;Доставлен;0;632
14511;4878;2023-12-17;14973;Доставлен;0;1955
14512;423;2024-01-18;19555;Доставлен;0;2706
14513;4114;2025-01-14;2847;Доставлен;327;371
14514;932;2024-07-28;17996;В пути;0;1514
14515;1643;2024-04-29;1674;Отменен;749;57
14516;3838;2025-04-08;4940;Доставлен;0;575
14517;1580;2024-11-29;3769;В пути;0;1
14518;3812;2023-10-30;25908;Доставлен;0;583
14519;2934;2024-10-06;2247;Отменен;633;107
14520;853;2025-06-19;4800;Доставлен;0;684
14521;2119;2025-02-13;1254;Доставлен;604;37
14522;967;2024-01-19;5858;Отменен;0;151
14523;1152;2025-04-26;9735;Доставлен;0;208
14524;1911;2024-08-26;13152;Доставлен;0;947
14525;2598;2025-03-14;19639;Доставлен;0;371
14526;1330;2025-05-06;9578;В пути;0;969
14527;1361;2025-08-22;9337;Доставлен;0;395
14528;527;2024-07-21;10550;Доставлен;0;1151
14529;742;2023-10-16;2971;Отменен;468;94
14530;3694;2024-08-09;8479;В пути;0;594
14531;4876;2024-04-30;18178;Отменен;0;913
14532;3504;2025-03-15;3347;Отменен;0;150
14533;3623;2024-11-14;8493;В пути;0;567
14534;323;2023-10-06;5395;Доставлен;0;352
14535;2508;2023-12-19;13344;Отменен;0;1907
14536;633;2024-12-26;12556;Доставлен;0;1457
14537;3478;2023-12-23;24344;Доставлен;0;2656
14538;1286;2025-04-03;4329;Доставлен;0;461
14539;4485;2025-01-19;7570;В пути;0;1121
14540;4205;2025-06-18;9897;Отменен;0;738
14541;4888;2025-07-20;9643;Доставлен;0;833
14542;2907;2024-03-27;1861;Доставлен;474;70
14543;2100;2024-01-01;3883;Доставлен;0;497
14544;3696;2024-09-24;21407;Отменен;0;2297
14545;3303;2023-12-16;17736;Отменен;0;1555
14546;425;2024-10-30;21091;Доставлен;0;2126
14547;4436;2024-09-08;4741;Доставлен;0;108
14548;1709;2024-08-01;3196;Отменен;0;197
14549;2820;2024-01-18;9612;Отменен;0;376
14550;632;2024-04-11;13620;Доставлен;0;2017
14551;2381;2025-03-26;3487;Отменен;0;191
14552;2907;2024-01-25;4274;Доставлен;0;309
14553;4720;2025-08-05;3205;Доставлен;0;239
14554;4784;2024-08-11;20874;В пути;0;1067
14555;1965;2024-12-08;22886;Доставлен;0;1973
14556;12;2024-08-03;3236;Доставлен;0;321
14557;4823;2023-09-09;13630;Доставлен;0;1351
14558;930;2023-12-09;20922;Доставлен;0;1033
14559;208;2023-12-02;3771;Доставлен;0;392
14560;2719;2025-02-20;1171;Доставлен;327;10
14561;883;2024-03-16;21786;Доставлен;0;1909
14562;2086;2025-08-26;2436;Доставлен;712;16
14563;4367;2025-01-24;9373;Отменен;0;94
14564;4307;2024-11-07;22938;Доставлен;0;2446
14565;2826;2025-07-20;26486;В пути;0;1862
14566;2191;2023-12-10;1774;Доставлен;793;249
14567;3043;2024-12-04;9974;Доставлен;0;1290
14568;2450;2025-06-04;18171;Доставлен;0;2623
14569;4207;2024-10-08;14165;Доставлен;0;1974
14570;413;2024-03-03;2992;Доставлен;512;344
14571;1488;2025-02-22;1778;Доставлен;462;80
14572;1885;2024-01-04;13184;Доставлен;0;1448
14573;446;2025-03-17;1859;Доставлен;758;255
14574;4840;2024-03-11;3181;Доставлен;0;20
14575;1337;2024-11-18;2971;Отменен;652;136
14576;3375;2024-02-19;9221;Доставлен;0;265
14577;2027;2024-05-09;1424;В пути;598;193
14578;3765;2025-07-13;9302;Доставлен;0;552
14579;1189;2024-01-10;11750;Доставлен;0;420
14580;761;2023-12-30;812;Доставлен;488;69
14581;2475;2024-07-02;904;Доставлен;540;50
14582;235;2025-08-13;2630;В пути;602;360
14583;1976;2024-03-12;8973;Доставлен;0;594
14584;2423;2023-09-30;4475;Доставлен;0;242
14585;2429;2025-08-25;25508;Доставлен;0;2503
14586;514;2025-06-08;4560;Доставлен;0;275
14587;663;2024-08-17;13142;Доставлен;0;1182
14588;855;2024-05-27;1681;Отменен;767;162
14589;2575;2024-02-02;12470;В пути;0;1069
14590;156;2023-12-06;8114;Доставлен;0;707
14591;1009;2025-05-30;4481;Доставлен;0;15
14592;216;2024-08-22;8037;Доставлен;0;195
14593;3206;2025-01-30;7742;Отменен;0;27
14594;2625;2024-09-16;1264;Доставлен;528;17
14595;432;2024-08-13;5022;Отменен;0;684
14596;4333;2024-02-08;3876;В пути;0;355
14597;367;2023-09-20;12910;В пути;0;177
14598;4738;2024-07-10;22741;Отменен;0;68
14599;1550;2025-05-07;4626;Отменен;0;444
14600;2410;2025-07-01;3292;Доставлен;0;102
14601;4477;2025-08-09;1998;Доставлен;240;28
14602;4671;2025-07-24;9929;Отменен;0;1401
14603;3326;2025-04-09;25426;В пути;0;3357
14604;719;2025-03-26;2256;В пути;461;23
14605;2074;2024-11-08;8026;Отменен;0;80
14606;950;2023-12-07;4134;Отменен;0;168
14607;2625;2024-02-05;1756;Доставлен;320;159
14608;530;2025-05-23;10519;Доставлен;0;459
14609;3088;2023-09-09;3840;В пути;0;340
14610;2417;2024-07-07;27269;Доставлен;0;1215
14611;421;2023-12-30;7009;Доставлен;0;1038
14612;2683;2025-01-28;2524;Доставлен;222;48
14613;1256;2025-04-24;1423;Доставлен;591;140
14614;3463;2024-01-02;2335;Отменен;201;61
14615;2946;2024-05-09;1436;Отменен;768;39
14616;1464;2024-05-16;12887;Доставлен;0;439
14617;2196;2024-07-17;1767;Доставлен;280;238
14618;4294;2024-06-04;9061;Отменен;0;574
14619;2789;2023-09-25;17204;Доставлен;0;701
14620;4929;2025-07-11;8859;Доставлен;0;668
14621;2640;2024-08-13;20068;В пути;0;343
14622;2827;2024-02-08;11067;Отменен;0;1571
14623;4817;2025-08-10;3717;Доставлен;0;132
14624;3542;2023-11-19;13755;Доставлен;0;1573
14625;4253;2023-09-18;923;Доставлен;263;98
14626;3428;2023-12-02;5236;В пути;0;679
14627;1937;2023-09-24;3949;Доставлен;0;523
14628;3623;2024-02-22;7649;Доставлен;0;996
14629;2989;2023-09-23;1593;В пути;570;57
14630;3246;2024-10-01;11174;Отменен;0;396
14631;1785;2025-04-22;2832;Доставлен;589;102
14632;174;2024-01-08;10627;Отменен;0;696
14633;2208;2024-08-21;14798;Отменен;0;545
14634;3026;2024-08-16;2821;Отменен;629;40
14635;4311;2025-02-27;7666;В пути;0;258
14636;3055;2024-01-28;23542;В пути;0;3473
14637;3381;2025-05-15;10093;Доставлен;0;131
14638;4798;2025-05-10;13808;В пути;0;1545
14639;1671;2025-03-24;14120;Доставлен;0;813
14640;4914;2024-12-30;6914;В пути;0;886
14641;2385;2024-03-07;2011;Отменен;321;297
14642;2307;2025-08-14;2170;Доставлен;393;120
14643;1837;2024-12-13;4807;Доставлен;0;493
14644;3293;2024-05-02;2840;Отменен;650;265
14645;4890;2024-02-18;4082;В пути;0;255
14646;582;2024-06-30;2299;Отменен;262;223
14647;3020;2024-04-26;5022;Доставлен;0;166
14648;3094;2023-09-19;4349;Доставлен;0;29
14649;3200;2023-12-09;949;Отменен;521;112
14650;2886;2024-02-02;9313;Доставлен;0;627
14651;2972;2025-05-01;20298;Отменен;0;1094
14652;4944;2024-12-26;4632;В пути;0;300
14653;3742;2024-10-24;3379;Отменен;0;147
14654;3288;2024-09-04;11448;Доставлен;0;1331
14655;4385;2024-10-03;3371;В пути;0;57
14656;1095;2023-10-09;19117;В пути;0;2325
14657;311;2025-08-24;2639;Доставлен;786;89
14658;4029;2024-07-20;9025;В пути;0;309
14659;4757;2024-10-16;5341;Доставлен;0;592
14660;2798;2024-10-14;9874;Доставлен;0;146
14661;3450;2024-12-26;2951;Доставлен;472;99
14662;4217;2023-09-08;5964;В пути;0;858
14663;987;2024-05-29;6773;Доставлен;0;789
