CustomerID;Gender;Age;Age_Group;City;Region;Estimated_Income;Customer_Segment;Registration_Date;Is_Premium;Customer_Age_Days;Is_New_Customer
1497;Ж;62;56+;Волгоград;Южный;25432;Economy;2022-12-28;False;458;False
1498;М;63;56+;Пермь;Приволжский;56786;Standard;2022-12-29;False;457;False
1499;М;23;18-25;Самара;Приволжский;52951;Standard;2022-12-30;False;456;False
1500;Ж;57;56+;Нижний Новгород;Приволжский;44136;Standard;2022-12-30;False;456;False
1501;Ж;27;26-35;Воронеж;Центральный;46088;Standard;2022-12-31;False;455;False
1502;Ж;20;18-25;Москва;Центральный;106703;Premium;2023-01-01;True;454;False
1503;Ж;49;46-55;Нижний Новгород;Приволжский;67064;Standard;2023-01-02;False;453;False
1504;М;58;56+;Красноярск;Сибирский;64298;Standard;2023-01-02;False;453;False
1505;М;23;18-25;Нижний Новгород;Приволжский;33848;Economy;2023-01-03;False;452;False
1506;Ж;39;36-45;Воронеж;Центральный;52573;Standard;2023-01-04;False;451;False
1507;М;59;56+;Ростов-на-Дону;Южный;47312;Standard;2023-01-04;False;451;False
1508;Ж;40;36-45;Ростов-на-Дону;Южный;62687;Standard;2023-01-05;False;450;False
1509;М;58;56+;Уфа;Приволжский;31306;Economy;2023-01-06;False;449;False
1510;М;64;56+;Омск;Сибирский;42144;Standard;2023-01-07;False;448;False
1511;М;40;36-45;Воронеж;Центральный;47703;Standard;2023-01-07;False;448;False
1512;Ж;62;56+;Новосибирск;Сибирский;46367;Standard;2023-01-08;False;447;False
1513;Ж;27;26-35;Омск;Сибирский;36830;Economy;2023-01-09;False;446;False
1514;М;47;46-55;Самара;Приволжский;43153;Standard;2023-01-10;False;445;False
1515;М;31;26-35;Омск;Сибирский;46487;Standard;2023-01-10;False;445;False
1516;М;27;26-35;Казань;Приволжский;41700;Standard;2023-01-11;False;444;False
1517;Ж;38;36-45;Казань;Приволжский;65680;Standard;2023-01-12;False;443;False
1518;М;34;26-35;Самара;Приволжский;76710;Standard;2023-01-12;False;443;False
1519;М;29;26-35;Пермь;Приволжский;77842;Standard;2023-01-13;False;442;False
1520;М;28;26-35;Самара;Приволжский;38926;Economy;2023-01-14;False;441;False
1521;М;52;46-55;Челябинск;Уральский;66729;Standard;2023-01-15;False;440;False
1522;Ж;23;18-25;Омск;Сибирский;31952;Economy;2023-01-15;False;440;False
1523;М;64;56+;Волгоград;Южный;42144;Standard;2023-01-16;False;439;False
1524;Ж;30;26-35;Казань;Приволжский;40890;Standard;2023-01-17;False;438;False
1525;М;43;36-45;Воронеж;Центральный;73010;Standard;2023-01-18;False;437;False
1526;Ж;25;18-25;Екатеринбург;Уральский;45489;Standard;2023-01-18;False;437;False
1527;М;63;56+;Красноярск;Сибирский;35939;Economy;2023-01-19;False;436;False
1528;Ж;30;26-35;Екатеринбург;Уральский;87393;Premium;2023-01-20;True;435;False
1529;М;34;26-35;Ростов-на-Дону;Южный;67692;Standard;2023-01-20;False;435;False
1530;М;22;18-25;Челябинск;Уральский;31107;Economy;2023-01-21;False;434;False
1531;Ж;46;46-55;Екатеринбург;Уральский;66485;Standard;2023-01-22;False;433;False
1532;М;40;36-45;Воронеж;Центральный;74993;Standard;2023-01-23;False;432;False
1533;Ж;62;56+;Пермь;Приволжский;56474;Standard;2023-01-23;False;432;False
1534;М;46;46-55;Челябинск;Уральский;58095;Standard;2023-01-24;False;431;False
1535;Ж;63;56+;Москва;Центральный;83808;Premium;2023-01-25;True;430;False
1536;Ж;38;36-45;Казань;Приволжский;91045;Premium;2023-01-26;True;429;False
1537;Ж;69;56+;Красноярск;Сибирский;59722;Standard;2023-01-26;False;429;False
1538;М;53;46-55;Омск;Сибирский;42263;Standard;2023-01-27;False;428;False
1539;М;35;26-35;Красноярск;Сибирский;42208;Standard;2023-01-28;False;427;False
1540;М;62;56+;Волгоград;Южный;48322;Standard;2023-01-29;False;426;False
1541;Ж;60;56+;Пермь;Приволжский;39219;Economy;2023-01-29;False;426;False
1542;М;39;36-45;Челябинск;Уральский;59250;Standard;2023-01-30;False;425;False
1543;М;26;26-35;Челябинск;Уральский;53510;Standard;2023-01-31;False;424;False
1544;Ж;23;18-25;Уфа;Приволжский;48499;Standard;2023-01-31;False;424;False
1545;Ж;37;36-45;Пермь;Приволжский;88094;Premium;2023-02-01;True;423;False
1546;М;35;26-35;Воронеж;Центральный;58805;Standard;2023-02-02;False;422;False
1547;М;28;26-35;Уфа;Приволжский;64324;Standard;2023-02-03;False;421;False
1548;Ж;46;46-55;Новосибирск;Сибирский;43803;Standard;2023-02-03;False;421;False
1549;М;26;26-35;Омск;Сибирский;71555;Standard;2023-02-04;False;420;False
1550;М;36;36-45;Москва;Центральный;141327;Premium;2023-02-05;True;419;False
1551;Ж;52;46-55;Новосибирск;Сибирский;84269;Premium;2023-02-06;True;418;False
1552;Ж;36;36-45;Самара;Приволжский;86750;Premium;2023-02-06;True;418;False
1553;М;69;56+;Ростов-на-Дону;Южный;47800;Standard;2023-02-07;False;417;False
1554;Ж;41;36-45;Казань;Приволжский;96079;Premium;2023-02-08;True;416;False
1555;М;63;56+;Воронеж;Центральный;40078;Standard;2023-02-08;False;416;False
1556;Ж;41;36-45;Санкт-Петербург;Северо-Западный;116785;Premium;2023-02-09;True;415;False
1557;Ж;21;18-25;Воронеж;Центральный;37594;Economy;2023-02-10;False;414;False
1558;М;29;26-35;Воронеж;Центральный;67772;Standard;2023-02-11;False;413;False
1559;М;45;36-45;Омск;Сибирский;70368;Standard;2023-02-11;False;413;False
1560;Ж;70;56+;Санкт-Петербург;Северо-Западный;61364;Standard;2023-02-12;False;412;False
1561;Ж;41;36-45;Самара;Приволжский;49421;Standard;2023-02-13;False;411;False
1562;Ж;28;26-35;Волгоград;Южный;55758;Standard;2023-02-14;False;410;False
1563;М;62;56+;Омск;Сибирский;31542;Economy;2023-02-14;False;410;False
1564;Ж;44;36-45;Москва;Центральный;170282;Premium;2023-02-15;True;409;False
1565;М;33;26-35;Красноярск;Сибирский;40662;Standard;2023-02-16;False;408;False
1566;М;37;36-45;Новосибирск;Сибирский;86781;Premium;2023-02-17;True;407;False
1567;Ж;27;26-35;Челябинск;Уральский;46106;Standard;2023-02-17;False;407;False
1568;Ж;30;26-35;Воронеж;Центральный;58645;Standard;2023-02-18;False;406;False
1569;М;64;56+;Уфа;Приволжский;33478;Economy;2023-02-19;False;405;False
1570;М;39;36-45;Новосибирск;Сибирский;83233;Premium;2023-02-19;True;405;False
1571;Ж;44;36-45;Санкт-Петербург;Северо-Западный;99251;Premium;2023-02-20;True;404;False
1572;Ж;43;36-45;Омск;Сибирский;59276;Standard;2023-02-21;False;403;False
1573;Ж;26;26-35;Пермь;Приволжский;38391;Economy;2023-02-22;False;402;False
1574;Ж;49;46-55;Нижний Новгород;Приволжский;90658;Premium;2023-02-22;True;402;False
1575;Ж;56;56+;Казань;Приволжский;48307;Standard;2023-02-23;False;401;False
1576;М;53;46-55;Ростов-на-Дону;Южный;51521;Standard;2023-02-24;False;400;False
1577;Ж;48;46-55;Красноярск;Сибирский;64968;Standard;2023-02-25;False;399;False
1578;Ж;32;26-35;Челябинск;Уральский;60398;Standard;2023-02-25;False;399;False
1579;Ж;56;56+;Уфа;Приволжский;31429;Economy;2023-02-26;False;398;False
1580;Ж;31;26-35;Санкт-Петербург;Северо-Западный;68169;Standard;2023-02-27;False;397;False
1581;Ж;51;46-55;Воронеж;Центральный;54134;Standard;2023-02-27;False;397;False
1582;Ж;23;18-25;Казань;Приволжский;37948;Economy;2023-02-28;False;396;False
1583;Ж;31;26-35;Воронеж;Центральный;71785;Standard;2023-03-01;False;395;False
1584;М;42;36-45;Уфа;Приволжский;85489;Premium;2023-03-02;True;394;False
1585;Ж;37;36-45;Воронеж;Центральный;53951;Standard;2023-03-02;False;394;False
1586;Ж;49;46-55;Самара;Приволжский;46302;Standard;2023-03-03;False;393;False
1587;Ж;22;18-25;Челябинск;Уральский;43933;Standard;2023-03-04;False;392;False
1588;М;31;26-35;Казань;Приволжский;42570;Standard;2023-03-05;False;391;False
1589;М;29;26-35;Уфа;Приволжский;64066;Standard;2023-03-05;False;391;False
1590;М;31;26-35;Красноярск;Сибирский;46458;Standard;2023-03-06;False;390;False
1591;М;32;26-35;Волгоград;Южный;61434;Standard;2023-03-07;False;389;False
1592;Ж;64;56+;Пермь;Приволжский;41239;Standard;2023-03-08;False;388;False
1593;М;44;36-45;Омск;Сибирский;73909;Standard;2023-03-08;False;388;False
1594;М;31;26-35;Воронеж;Центральный;33601;Economy;2023-03-09;False;387;False
1595;М;48;46-55;Самара;Приволжский;69180;Standard;2023-03-10;False;386;False
1596;М;63;56+;Москва;Центральный;108694;Premium;2023-03-10;True;386;False
1597;Ж;57;56+;Ростов-на-Дону;Южный;54355;Standard;2023-03-11;False;385;False
1598;Ж;22;18-25;Санкт-Петербург;Северо-Западный;45698;Standard;2023-03-12;False;384;False
1599;М;42;36-45;Екатеринбург;Уральский;96175;Premium;2023-03-13;True;383;False
1600;М;22;18-25;Уфа;Приволжский;32477;Economy;2023-03-13;False;383;False
1601;М;18;18-25;Уфа;Приволжский;28294;Economy;2023-03-14;False;382;False
1602;Ж;28;26-35;Волгоград;Южный;66664;Standard;2023-03-15;False;381;False
1603;Ж;28;26-35;Нижний Новгород;Приволжский;83933;Premium;2023-03-16;True;380;False
1604;Ж;52;46-55;Екатеринбург;Уральский;76580;Standard;2023-03-16;False;380;False
1605;М;70;56+;Красноярск;Сибирский;47428;Standard;2023-03-17;False;379;False
1606;Ж;46;46-55;Санкт-Петербург;Северо-Западный;109754;Premium;2023-03-18;True;378;False
1607;М;65;56+;Челябинск;Уральский;50166;Standard;2023-03-18;False;378;False
1608;Ж;52;46-55;Санкт-Петербург;Северо-Западный;74393;Standard;2023-03-19;False;377;False
1609;Ж;37;36-45;Пермь;Приволжский;84419;Premium;2023-03-20;True;376;False
1610;М;21;18-25;Уфа;Приволжский;54445;Standard;2023-03-21;False;375;False
1611;Ж;44;36-45;Красноярск;Сибирский;59112;Standard;2023-03-21;False;375;False
1612;М;39;36-45;Воронеж;Центральный;62993;Standard;2023-03-22;False;374;False
1613;Ж;62;56+;Санкт-Петербург;Северо-Западный;58275;Standard;2023-03-23;False;373;False
1614;Ж;69;56+;Омск;Сибирский;42963;Standard;2023-03-24;False;372;False
1615;Ж;68;56+;Новосибирск;Сибирский;51411;Standard;2023-03-24;False;372;False
1616;Ж;45;36-45;Красноярск;Сибирский;85017;Premium;2023-03-25;True;371;False
1617;М;65;56+;Нижний Новгород;Приволжский;56086;Standard;2023-03-26;False;370;False
1618;М;48;46-55;Волгоград;Южный;36554;Economy;2023-03-27;False;369;False
1619;Ж;59;56+;Москва;Центральный;70393;Standard;2023-03-27;False;369;False
1620;М;60;56+;Москва;Центральный;97856;Premium;2023-03-28;True;368;False
1621;М;69;56+;Казань;Приволжский;55258;Standard;2023-03-29;False;367;False
1622;Ж;18;18-25;Пермь;Приволжский;42933;Standard;2023-03-29;False;367;False
1623;Ж;69;56+;Москва;Центральный;95218;Premium;2023-03-30;True;366;False
1624;Ж;28;26-35;Нижний Новгород;Приволжский;89835;Premium;2023-03-31;True;365;False
1625;Ж;29;26-35;Казань;Приволжский;66419;Standard;2023-04-01;False;364;True
1626;Ж;60;56+;Казань;Приволжский;52142;Standard;2023-04-01;False;364;True
1627;М;70;56+;Челябинск;Уральский;31013;Economy;2023-04-02;False;363;True
1628;Ж;42;36-45;Новосибирск;Сибирский;62199;Standard;2023-04-03;False;362;True
1629;Ж;69;56+;Екатеринбург;Уральский;52870;Standard;2023-04-04;False;361;True
1630;Ж;66;56+;Самара;Приволжский;41614;Standard;2023-04-04;False;361;True
1631;Ж;45;36-45;Челябинск;Уральский;56203;Standard;2023-04-05;False;360;True
1632;М;40;36-45;Ростов-на-Дону;Южный;69827;Standard;2023-04-06;False;359;True
1633;Ж;43;36-45;Уфа;Приволжский;66979;Standard;2023-04-06;False;359;True
1634;Ж;50;46-55;Пермь;Приволжский;49274;Standard;2023-04-07;False;358;True
1635;Ж;47;46-55;Новосибирск;Сибирский;47496;Standard;2023-04-08;False;357;True
1636;М;63;56+;Новосибирск;Сибирский;44904;Standard;2023-04-09;False;356;True
1637;Ж;32;26-35;Новосибирск;Сибирский;81875;Premium;2023-04-09;True;356;True
1638;М;55;46-55;Санкт-Петербург;Северо-Западный;114794;Premium;2023-04-10;True;355;True
1639;М;69;56+;Ростов-на-Дону;Южный;42572;Standard;2023-04-11;False;354;True
1640;Ж;42;36-45;Воронеж;Центральный;70215;Standard;2023-04-12;False;353;True
1641;М;35;26-35;Челябинск;Уральский;43909;Standard;2023-04-12;False;353;True
1642;Ж;24;18-25;Ростов-на-Дону;Южный;27613;Economy;2023-04-13;False;352;True
1643;М;44;36-45;Уфа;Приволжский;50011;Standard;2023-04-14;False;351;True
1644;Ж;70;56+;Екатеринбург;Уральский;37984;Economy;2023-04-14;False;351;True
1645;М;21;18-25;Омск;Сибирский;25094;Economy;2023-04-15;False;350;True
1646;М;18;18-25;Волгоград;Южный;31213;Economy;2023-04-16;False;349;True
1647;М;52;46-55;Ростов-на-Дону;Южный;49687;Standard;2023-04-17;False;348;True
1648;Ж;53;46-55;Новосибирск;Сибирский;46187;Standard;2023-04-17;False;348;True
1649;Ж;44;36-45;Екатеринбург;Уральский;63857;Standard;2023-04-18;False;347;True
1650;М;45;36-45;Омск;Сибирский;46931;Standard;2023-04-19;False;346;True
1651;Ж;64;56+;Уфа;Приволжский;41485;Standard;2023-04-20;False;345;True
1652;М;54;46-55;Нижний Новгород;Приволжский;95809;Premium;2023-04-20;True;345;True
1653;Ж;43;36-45;Омск;Сибирский;63474;Standard;2023-04-21;False;344;True
1654;М;47;46-55;Нижний Новгород;Приволжский;71377;Standard;2023-04-22;False;343;True
1655;Ж;61;56+;Уфа;Приволжский;41093;Standard;2023-04-23;False;342;True
1656;М;43;36-45;Москва;Центральный;209189;Premium;2023-04-23;True;342;True
1657;М;18;18-25;Волгоград;Южный;46941;Standard;2023-04-24;False;341;True
1658;М;43;36-45;Пермь;Приволжский;82791;Premium;2023-04-25;True;340;True
1659;Ж;25;18-25;Омск;Сибирский;36140;Economy;2023-04-25;False;340;True
1660;Ж;35;26-35;Волгоград;Южный;65193;Standard;2023-04-26;False;339;True
1661;Ж;59;56+;Нижний Новгород;Приволжский;64691;Standard;2023-04-27;False;338;True
1662;М;47;46-55;Уфа;Приволжский;85000;Premium;2023-04-28;True;337;True
1663;М;38;36-45;Самара;Приволжский;58169;Standard;2023-04-28;False;337;True
1664;М;60;56+;Новосибирск;Сибирский;46282;Standard;2023-04-29;False;336;True
1665;М;69;56+;Санкт-Петербург;Северо-Западный;53935;Standard;2023-04-30;False;335;True
1666;Ж;35;26-35;Омск;Сибирский;68252;Standard;2023-05-01;False;334;True
1667;Ж;61;56+;Казань;Приволжский;66093;Standard;2023-05-01;False;334;True
1668;М;61;56+;Ростов-на-Дону;Южный;54255;Standard;2023-05-02;False;333;True
1669;М;21;18-25;Нижний Новгород;Приволжский;38286;Economy;2023-05-03;False;332;True
1670;Ж;51;46-55;Уфа;Приволжский;65422;Standard;2023-05-03;False;332;True
1671;Ж;61;56+;Челябинск;Уральский;44632;Standard;2023-05-04;False;331;True
1672;М;38;36-45;Красноярск;Сибирский;102058;Premium;2023-05-05;True;330;True
1673;М;31;26-35;Нижний Новгород;Приволжский;61925;Standard;2023-05-06;False;329;True
1674;Ж;68;56+;Омск;Сибирский;44439;Standard;2023-05-06;False;329;True
1675;Ж;62;56+;Воронеж;Центральный;52219;Standard;2023-05-07;False;328;True
1676;Ж;22;18-25;Нижний Новгород;Приволжский;46986;Standard;2023-05-08;False;327;True
1677;Ж;27;26-35;Екатеринбург;Уральский;64938;Standard;2023-05-09;False;326;True
1678;М;24;18-25;Челябинск;Уральский;30237;Economy;2023-05-09;False;326;True
1679;Ж;36;36-45;Воронеж;Центральный;51570;Standard;2023-05-10;False;325;True
1680;М;52;46-55;Омск;Сибирский;53762;Standard;2023-05-11;False;324;True
1681;Ж;30;26-35;Санкт-Петербург;Северо-Западный;119582;Premium;2023-05-12;True;323;True
1682;Ж;25;18-25;Екатеринбург;Уральский;37139;Economy;2023-05-12;False;323;True
1683;М;21;18-25;Челябинск;Уральский;26231;Economy;2023-05-13;False;322;True
1684;Ж;25;18-25;Ростов-на-Дону;Южный;40348;Standard;2023-05-14;False;321;True
1685;М;65;56+;Казань;Приволжский;42060;Standard;2023-05-14;False;321;True
1686;М;70;56+;Ростов-на-Дону;Южный;31136;Economy;2023-05-15;False;320;True
1687;Ж;55;46-55;Нижний Новгород;Приволжский;93865;Premium;2023-05-16;True;319;True
1688;Ж;66;56+;Красноярск;Сибирский;34172;Economy;2023-05-17;False;318;True
1689;Ж;60;56+;Нижний Новгород;Приволжский;51044;Standard;2023-05-17;False;318;True
1690;М;66;56+;Москва;Центральный;80247;Premium;2023-05-18;True;317;True
1691;Ж;34;26-35;Воронеж;Центральный;62659;Standard;2023-05-19;False;316;True
1692;М;31;26-35;Уфа;Приволжский;51298;Standard;2023-05-20;False;315;True
1693;Ж;60;56+;Челябинск;Уральский;53374;Standard;2023-05-20;False;315;True
1694;М;42;36-45;Нижний Новгород;Приволжский;72411;Standard;2023-05-21;False;314;True
1695;М;31;26-35;Москва;Центральный;148549;Premium;2023-05-22;True;313;True
1696;Ж;45;36-45;Ростов-на-Дону;Южный;61717;Standard;2023-05-22;False;313;True
1697;М;64;56+;Воронеж;Центральный;46939;Standard;2023-05-23;False;312;True
1698;М;45;36-45;Уфа;Приволжский;52519;Standard;2023-05-24;False;311;True
1699;М;51;46-55;Пермь;Приволжский;87569;Premium;2023-05-25;True;310;True
1700;Ж;23;18-25;Красноярск;Сибирский;38663;Economy;2023-05-25;False;310;True
1701;Ж;47;46-55;Москва;Центральный;110299;Premium;2023-05-26;True;309;True
1702;М;37;36-45;Волгоград;Южный;72252;Standard;2023-05-27;False;308;True
1703;Ж;19;18-25;Ростов-на-Дону;Южный;27646;Economy;2023-05-28;False;307;True
1704;Ж;64;56+;Красноярск;Сибирский;35179;Economy;2023-05-28;False;307;True
1705;Ж;67;56+;Омск;Сибирский;46769;Standard;2023-05-29;False;306;True
1706;Ж;36;36-45;Воронеж;Центральный;51410;Standard;2023-05-30;False;305;True
1707;Ж;63;56+;Волгоград;Южный;46231;Standard;2023-05-31;False;304;True
1708;М;41;36-45;Волгоград;Южный;55497;Standard;2023-05-31;False;304;True
1709;М;39;36-45;Нижний Новгород;Приволжский;96431;Premium;2023-06-01;True;303;True
1710;Ж;35;26-35;Пермь;Приволжский;49578;Standard;2023-06-02;False;302;True
1711;Ж;50;46-55;Пермь;Приволжский;79793;Standard;2023-06-02;False;302;True
1712;Ж;66;56+;Екатеринбург;Уральский;73429;Standard;2023-06-03;False;301;True
1713;Ж;52;46-55;Ростов-на-Дону;Южный;68233;Standard;2023-06-04;False;300;True
1714;Ж;40;36-45;Пермь;Приволжский;48427;Standard;2023-06-05;False;299;True
1715;Ж;45;36-45;Казань;Приволжский;70769;Standard;2023-06-05;False;299;True
1716;М;63;56+;Екатеринбург;Уральский;66775;Standard;2023-06-06;False;298;True
1717;Ж;39;36-45;Уфа;Приволжский;88959;Premium;2023-06-07;True;297;True
1718;М;42;36-45;Екатеринбург;Уральский;76713;Standard;2023-06-08;False;296;True
1719;Ж;68;56+;Ростов-на-Дону;Южный;43481;Standard;2023-06-08;False;296;True
1720;Ж;40;36-45;Нижний Новгород;Приволжский;104467;Premium;2023-06-09;True;295;True
1721;Ж;35;26-35;Уфа;Приволжский;43116;Standard;2023-06-10;False;294;True
1722;Ж;56;56+;Пермь;Приволжский;49949;Standard;2023-06-10;False;294;True
1723;М;35;26-35;Красноярск;Сибирский;78995;Standard;2023-06-11;False;293;True
1724;М;68;56+;Пермь;Приволжский;57204;Standard;2023-06-12;False;292;True
1725;Ж;37;36-45;Уфа;Приволжский;60181;Standard;2023-06-13;False;291;True
1726;Ж;70;56+;Уфа;Приволжский;55618;Standard;2023-06-13;False;291;True
1727;Ж;43;36-45;Воронеж;Центральный;46333;Standard;2023-06-14;False;290;True
1728;М;66;56+;Новосибирск;Сибирский;39998;Economy;2023-06-15;False;289;True
1729;М;70;56+;Уфа;Приволжский;52216;Standard;2023-06-16;False;288;True
1730;М;19;18-25;Санкт-Петербург;Северо-Западный;41957;Standard;2023-06-16;False;288;True
1731;Ж;23;18-25;Волгоград;Южный;28162;Economy;2023-06-17;False;287;True
1732;М;23;18-25;Уфа;Приволжский;42510;Standard;2023-06-18;False;286;True
1733;М;57;56+;Уфа;Приволжский;48217;Standard;2023-06-18;False;286;True
1734;М;50;46-55;Москва;Центральный;158472;Premium;2023-06-19;True;285;True
1735;М;66;56+;Нижний Новгород;Приволжский;38414;Economy;2023-06-20;False;284;True
1736;Ж;52;46-55;Пермь;Приволжский;50907;Standard;2023-06-21;False;283;True
1737;Ж;62;56+;Омск;Сибирский;30618;Economy;2023-06-21;False;283;True
1738;Ж;51;46-55;Москва;Центральный;155437;Premium;2023-06-22;True;282;True
1739;Ж;36;36-45;Ростов-на-Дону;Южный;71359;Standard;2023-06-23;False;281;True
1740;М;68;56+;Казань;Приволжский;44633;Standard;2023-06-24;False;280;True
1741;М;50;46-55;Красноярск;Сибирский;54798;Standard;2023-06-24;False;280;True
1742;М;35;26-35;Новосибирск;Сибирский;62925;Standard;2023-06-25;False;279;True
1743;Ж;23;18-25;Санкт-Петербург;Северо-Западный;44857;Standard;2023-06-26;False;278;True
1744;М;58;56+;Волгоград;Южный;27728;Economy;2023-06-27;False;277;True
1745;Ж;59;56+;Нижний Новгород;Приволжский;61052;Standard;2023-06-27;False;277;True
1746;М;35;26-35;Казань;Приволжский;59174;Standard;2023-06-28;False;276;True
1747;Ж;26;26-35;Красноярск;Сибирский;58577;Standard;2023-06-29;False;275;True
1748;Ж;57;56+;Челябинск;Уральский;55699;Standard;2023-06-29;False;275;True
1749;М;21;18-25;Новосибирск;Сибирский;37199;Economy;2023-06-30;False;274;True
1750;Ж;69;56+;Екатеринбург;Уральский;63962;Standard;2023-07-01;False;273;True
1751;Ж;32;26-35;Новосибирск;Сибирский;68378;Standard;2023-07-02;False;272;True
1752;М;30;26-35;Пермь;Приволжский;69591;Standard;2023-07-02;False;272;True
1753;М;48;46-55;Самара;Приволжский;73252;Standard;2023-07-03;False;271;True
1754;М;63;56+;Волгоград;Южный;29163;Economy;2023-07-04;False;270;True
1755;М;28;26-35;Казань;Приволжский;47009;Standard;2023-07-05;False;269;True
1756;М;30;26-35;Самара;Приволжский;56815;Standard;2023-07-05;False;269;True
1757;М;54;46-55;Самара;Приволжский;79039;Standard;2023-07-06;False;268;True
1758;Ж;69;56+;Волгоград;Южный;44797;Standard;2023-07-07;False;267;True
1759;Ж;40;36-45;Нижний Новгород;Приволжский;96696;Premium;2023-07-07;True;267;True
1760;Ж;38;36-45;Воронеж;Центральный;54300;Standard;2023-07-08;False;266;True
1761;Ж;68;56+;Новосибирск;Сибирский;36128;Economy;2023-07-09;False;265;True
1762;Ж;48;46-55;Нижний Новгород;Приволжский;66979;Standard;2023-07-10;False;264;True
1763;М;34;26-35;Волгоград;Южный;66247;Standard;2023-07-10;False;264;True
1764;Ж;56;56+;Воронеж;Центральный;49186;Standard;2023-07-11;False;263;True
1765;М;20;18-25;Омск;Сибирский;35010;Economy;2023-07-12;False;262;True
1766;Ж;37;36-45;Пермь;Приволжский;57398;Standard;2023-07-13;False;261;True
1767;Ж;36;36-45;Нижний Новгород;Приволжский;103479;Premium;2023-07-13;True;261;True
1768;Ж;41;36-45;Красноярск;Сибирский;92988;Premium;2023-07-14;True;260;True
1769;Ж;61;56+;Воронеж;Центральный;52872;Standard;2023-07-15;False;259;True
1770;Ж;66;56+;Казань;Приволжский;56295;Standard;2023-07-16;False;258;True
1771;М;47;46-55;Пермь;Приволжский;44546;Standard;2023-07-16;False;258;True
1772;М;64;56+;Санкт-Петербург;Северо-Западный;91794;Premium;2023-07-17;True;257;True
1773;М;35;26-35;Омск;Сибирский;64658;Standard;2023-07-18;False;256;True
1774;Ж;59;56+;Санкт-Петербург;Северо-Западный;97985;Premium;2023-07-18;True;256;True
1775;Ж;24;18-25;Новосибирск;Сибирский;50501;Standard;2023-07-19;False;255;True
1776;Ж;42;36-45;Пермь;Приволжский;50414;Standard;2023-07-20;False;254;True
1777;Ж;23;18-25;Екатеринбург;Уральский;43920;Standard;2023-07-21;False;253;True
1778;Ж;34;26-35;Воронеж;Центральный;42481;Standard;2023-07-21;False;253;True
1779;М;68;56+;Уфа;Приволжский;31239;Economy;2023-07-22;False;252;True
1780;Ж;28;26-35;Красноярск;Сибирский;46970;Standard;2023-07-23;False;251;True
1781;М;43;36-45;Уфа;Приволжский;77758;Standard;2023-07-24;False;250;True
1782;Ж;56;56+;Челябинск;Уральский;56141;Standard;2023-07-24;False;250;True
1783;М;37;36-45;Воронеж;Центральный;76410;Standard;2023-07-25;False;249;True
1784;М;24;18-25;Пермь;Приволжский;47780;Standard;2023-07-26;False;248;True
1785;Ж;25;18-25;Самара;Приволжский;34721;Economy;2023-07-26;False;248;True
1786;М;20;18-25;Казань;Приволжский;30162;Economy;2023-07-27;False;247;True
1787;Ж;44;36-45;Санкт-Петербург;Северо-Западный;89165;Premium;2023-07-28;True;246;True
1788;М;24;18-25;Пермь;Приволжский;31548;Economy;2023-07-29;False;245;True
1789;Ж;28;26-35;Челябинск;Уральский;62859;Standard;2023-07-29;False;245;True
1790;Ж;53;46-55;Москва;Центральный;124911;Premium;2023-07-30;True;244;True
1791;Ж;34;26-35;Нижний Новгород;Приволжский;81778;Premium;2023-07-31;True;243;True
1792;Ж;49;46-55;Самара;Приволжский;87549;Premium;2023-08-01;True;242;True
1793;Ж;52;46-55;Санкт-Петербург;Северо-Западный;115641;Premium;2023-08-01;True;242;True
1794;М;48;46-55;Омск;Сибирский;49811;Standard;2023-08-02;False;241;True
1795;М;69;56+;Казань;Приволжский;47616;Standard;2023-08-03;False;240;True
1796;М;31;26-35;Уфа;Приволжский;39350;Economy;2023-08-04;False;239;True
1797;Ж;44;36-45;Красноярск;Сибирский;83875;Premium;2023-08-04;True;239;True
1798;Ж;25;18-25;Уфа;Приволжский;43814;Standard;2023-08-05;False;238;True
1799;М;30;26-35;Нижний Новгород;Приволжский;79224;Standard;2023-08-06;False;237;True
1800;Ж;49;46-55;Ростов-на-Дону;Южный;82300;Premium;2023-08-06;True;237;True
1801;Ж;69;56+;Челябинск;Уральский;61593;Standard;2023-08-07;False;236;True
1802;М;32;26-35;Воронеж;Центральный;46813;Standard;2023-08-08;False;235;True
1803;М;51;46-55;Уфа;Приволжский;61208;Standard;2023-08-09;False;234;True
1804;М;48;46-55;Казань;Приволжский;65885;Standard;2023-08-09;False;234;True
1805;Ж;31;26-35;Санкт-Петербург;Северо-Западный;76498;Standard;2023-08-10;False;233;True
1806;Ж;34;26-35;Уфа;Приволжский;72557;Standard;2023-08-11;False;232;True
1807;М;47;46-55;Екатеринбург;Уральский;74199;Standard;2023-08-12;False;231;True
1808;Ж;70;56+;Омск;Сибирский;54376;Standard;2023-08-12;False;231;True
1809;Ж;67;56+;Москва;Центральный;99376;Premium;2023-08-13;True;230;True
1810;М;34;26-35;Ростов-на-Дону;Южный;36842;Economy;2023-08-14;False;229;True
1811;Ж;21;18-25;Волгоград;Южный;30135;Economy;2023-08-14;False;229;True
1812;М;23;18-25;Самара;Приволжский;52996;Standard;2023-08-15;False;228;True
1813;Ж;22;18-25;Казань;Приволжский;39626;Economy;2023-08-16;False;227;True
1814;Ж;58;56+;Волгоград;Южный;38986;Economy;2023-08-17;False;226;True
