Date;Year;Month;Day;Quarter;MonthName;DayName;WeekOfYear;DayOfYear;DayOfWeek;IsWeekend;IsHoliday;IsMonthEnd;IsQuarterEnd;IsYearEnd;Season;YearMonth;YearQuarter
2024-11-08;2024;11;8;Q4;Ноябрь;Пятница;45;313;5;False;False;False;False;False;Осень;2024-11;2024-Q4
2024-11-09;2024;11;9;Q4;Ноябрь;Суббота;45;314;6;True;False;False;False;False;Осень;2024-11;2024-Q4
2024-11-10;2024;11;10;Q4;Ноябрь;Воскресенье;45;315;7;True;False;False;False;False;Осень;2024-11;2024-Q4
2024-11-11;2024;11;11;Q4;Ноябрь;Понедельник;46;316;1;False;False;False;False;False;Осень;2024-11;2024-Q4
2024-11-12;2024;11;12;Q4;Ноябрь;Вторник;46;317;2;False;False;False;False;False;Осень;2024-11;2024-Q4
2024-11-13;2024;11;13;Q4;Ноябрь;Среда;46;318;3;False;False;False;False;False;Осень;2024-11;2024-Q4
2024-11-14;2024;11;14;Q4;Ноябрь;Четверг;46;319;4;False;False;False;False;False;Осень;2024-11;2024-Q4
2024-11-15;2024;11;15;Q4;Ноябрь;Пятница;46;320;5;False;False;False;False;False;Осень;2024-11;2024-Q4
2024-11-16;2024;11;16;Q4;Ноябрь;Суббота;46;321;6;True;False;False;False;False;Осень;2024-11;2024-Q4
2024-11-17;2024;11;17;Q4;Ноябрь;Воскресенье;46;322;7;True;False;False;False;False;Осень;2024-11;2024-Q4
2024-11-18;2024;11;18;Q4;Ноябрь;Понедельник;47;323;1;False;False;False;False;False;Осень;2024-11;2024-Q4
2024-11-19;2024;11;19;Q4;Ноябрь;Вторник;47;324;2;False;False;False;False;False;Осень;2024-11;2024-Q4
2024-11-20;2024;11;20;Q4;Ноябрь;Среда;47;325;3;False;False;False;False;False;Осень;2024-11;2024-Q4
2024-11-21;2024;11;21;Q4;Ноябрь;Четверг;47;326;4;False;False;False;False;False;Осень;2024-11;2024-Q4
2024-11-22;2024;11;22;Q4;Ноябрь;Пятница;47;327;5;False;False;False;False;False;Осень;2024-11;2024-Q4
2024-11-23;2024;11;23;Q4;Ноябрь;Суббота;47;328;6;True;False;False;False;False;Осень;2024-11;2024-Q4
2024-11-24;2024;11;24;Q4;Ноябрь;Воскресенье;47;329;7;True;False;False;False;False;Осень;2024-11;2024-Q4
2024-11-25;2024;11;25;Q4;Ноябрь;Понедельник;48;330;1;False;False;False;False;False;Осень;2024-11;2024-Q4
2024-11-26;2024;11;26;Q4;Ноябрь;Вторник;48;331;2;False;False;False;False;False;Осень;2024-11;2024-Q4
2024-11-27;2024;11;27;Q4;Ноябрь;Среда;48;332;3;False;False;False;False;False;Осень;2024-11;2024-Q4
2024-11-28;2024;11;28;Q4;Ноябрь;Четверг;48;333;4;False;False;False;False;False;Осень;2024-11;2024-Q4
2024-11-29;2024;11;29;Q4;Ноябрь;Пятница;48;334;5;False;False;False;False;False;Осень;2024-11;2024-Q4
2024-11-30;2024;11;30;Q4;Ноябрь;Суббота;48;335;6;True;False;True;False;False;Осень;2024-11;2024-Q4
2024-12-01;2024;12;1;Q4;Декабрь;Воскресенье;48;336;7;True;False;False;False;False;Зима;2024-12;2024-Q4
2024-12-02;2024;12;2;Q4;Декабрь;Понедельник;49;337;1;False;False;False;False;False;Зима;2024-12;2024-Q4
2024-12-03;2024;12;3;Q4;Декабрь;Вторник;49;338;2;False;False;False;False;False;Зима;2024-12;2024-Q4
2024-12-04;2024;12;4;Q4;Декабрь;Среда;49;339;3;False;False;False;False;False;Зима;2024-12;2024-Q4
2024-12-05;2024;12;5;Q4;Декабрь;Четверг;49;340;4;False;False;False;False;False;Зима;2024-12;2024-Q4
2024-12-06;2024;12;6;Q4;Декабрь;Пятница;49;341;5;False;False;False;False;False;Зима;2024-12;2024-Q4
2024-12-07;2024;12;7;Q4;Декабрь;Суббота;49;342;6;True;False;False;False;False;Зима;2024-12;2024-Q4
2024-12-08;2024;12;8;Q4;Декабрь;Воскресенье;49;343;7;True;False;False;False;False;Зима;2024-12;2024-Q4
2024-12-09;2024;12;9;Q4;Декабрь;Понедельник;50;344;1;False;False;False;False;False;Зима;2024-12;2024-Q4
2024-12-10;2024;12;10;Q4;Декабрь;Вторник;50;345;2;False;False;False;False;False;Зима;2024-12;2024-Q4
2024-12-11;2024;12;11;Q4;Декабрь;Среда;50;346;3;False;False;False;False;False;Зима;2024-12;2024-Q4
2024-12-12;2024;12;12;Q4;Декабрь;Четверг;50;347;4;False;False;False;False;False;Зима;2024-12;2024-Q4
2024-12-13;2024;12;13;Q4;Декабрь;Пятница;50;348;5;False;False;False;False;False;Зима;2024-12;2024-Q4
2024-12-14;2024;12;14;Q4;Декабрь;Суббота;50;349;6;True;False;False;False;False;Зима;2024-12;2024-Q4
2024-12-15;2024;12;15;Q4;Декабрь;Воскресенье;50;350;7;True;False;False;False;False;Зима;2024-12;2024-Q4
2024-12-16;2024;12;16;Q4;Декабрь;Понедельник;51;351;1;False;False;False;False;False;Зима;2024-12;2024-Q4
2024-12-17;2024;12;17;Q4;Декабрь;Вторник;51;352;2;False;False;False;False;False;Зима;2024-12;2024-Q4
2024-12-18;2024;12;18;Q4;Декабрь;Среда;51;353;3;False;False;False;False;False;Зима;2024-12;2024-Q4
2024-12-19;2024;12;19;Q4;Декабрь;Четверг;51;354;4;False;False;False;False;False;Зима;2024-12;2024-Q4
2024-12-20;2024;12;20;Q4;Декабрь;Пятница;51;355;5;False;False;False;False;False;Зима;2024-12;2024-Q4
2024-12-21;2024;12;21;Q4;Декабрь;Суббота;51;356;6;True;False;False;False;False;Зима;2024-12;2024-Q4
2024-12-22;2024;12;22;Q4;Декабрь;Воскресенье;51;357;7;True;False;False;False;False;Зима;2024-12;2024-Q4
2024-12-23;2024;12;23;Q4;Декабрь;Понедельник;52;358;1;False;False;False;False;False;Зима;2024-12;2024-Q4
2024-12-24;2024;12;24;Q4;Декабрь;Вторник;52;359;2;False;False;False;False;False;Зима;2024-12;2024-Q4
2024-12-25;2024;12;25;Q4;Декабрь;Среда;52;360;3;False;False;False;False;False;Зима;2024-12;2024-Q4
2024-12-26;2024;12;26;Q4;Декабрь;Четверг;52;361;4;False;False;False;False;False;Зима;2024-12;2024-Q4
2024-12-27;2024;12;27;Q4;Декабрь;Пятница;52;362;5;False;False;False;False;False;Зима;2024-12;2024-Q4
2024-12-28;2024;12;28;Q4;Декабрь;Суббота;52;363;6;True;False;False;False;False;Зима;2024-12;2024-Q4
2024-12-29;2024;12;29;Q4;Декабрь;Воскресенье;52;364;7;True;False;False;False;False;Зима;2024-12;2024-Q4
2024-12-30;2024;12;30;Q4;Декабрь;Понедельник;1;365;1;False;False;False;False;False;Зима;2024-12;2024-Q4
2024-12-31;2024;12;31;Q4;Декабрь;Вторник;1;366;2;False;False;True;True;True;Зима;2024-12;2024-Q4
2025-01-01;2025;1;1;Q1;Январь;Среда;1;1;3;False;False;False;False;False;Зима;2025-01;2025-Q1
2025-01-02;2025;1;2;Q1;Январь;Четверг;1;2;4;False;False;False;False;False;Зима;2025-01;2025-Q1
2025-01-03;2025;1;3;Q1;Январь;Пятница;1;3;5;False;False;False;False;False;Зима;2025-01;2025-Q1
2025-01-04;2025;1;4;Q1;Январь;Суббота;1;4;6;True;False;False;False;False;Зима;2025-01;2025-Q1
2025-01-05;2025;1;5;Q1;Январь;Воскресенье;1;5;7;True;False;False;False;False;Зима;2025-01;2025-Q1
2025-01-06;2025;1;6;Q1;Январь;Понедельник;2;6;1;False;False;False;False;False;Зима;2025-01;2025-Q1
2025-01-07;2025;1;7;Q1;Январь;Вторник;2;7;2;False;False;False;False;False;Зима;2025-01;2025-Q1
2025-01-08;2025;1;8;Q1;Январь;Среда;2;8;3;False;False;False;False;False;Зима;2025-01;2025-Q1
2025-01-09;2025;1;9;Q1;Январь;Четверг;2;9;4;False;False;False;False;False;Зима;2025-01;2025-Q1
2025-01-10;2025;1;10;Q1;Январь;Пятница;2;10;5;False;False;False;False;False;Зима;2025-01;2025-Q1
2025-01-11;2025;1;11;Q1;Январь;Суббота;2;11;6;True;False;False;False;False;Зима;2025-01;2025-Q1
2025-01-12;2025;1;12;Q1;Январь;Воскресенье;2;12;7;True;False;False;False;False;Зима;2025-01;2025-Q1
2025-01-13;2025;1;13;Q1;Январь;Понедельник;3;13;1;False;False;False;False;False;Зима;2025-01;2025-Q1
2025-01-14;2025;1;14;Q1;Январь;Вторник;3;14;2;False;False;False;False;False;Зима;2025-01;2025-Q1
2025-01-15;2025;1;15;Q1;Январь;Среда;3;15;3;False;False;False;False;False;Зима;2025-01;2025-Q1
2025-01-16;2025;1;16;Q1;Январь;Четверг;3;16;4;False;False;False;False;False;Зима;2025-01;2025-Q1
2025-01-17;2025;1;17;Q1;Январь;Пятница;3;17;5;False;False;False;False;False;Зима;2025-01;2025-Q1
2025-01-18;2025;1;18;Q1;Январь;Суббота;3;18;6;True;False;False;False;False;Зима;2025-01;2025-Q1
2025-01-19;2025;1;19;Q1;Январь;Воскресенье;3;19;7;True;False;False;False;False;Зима;2025-01;2025-Q1
2025-01-20;2025;1;20;Q1;Январь;Понедельник;4;20;1;False;False;False;False;False;Зима;2025-01;2025-Q1
2025-01-21;2025;1;21;Q1;Январь;Вторник;4;21;2;False;False;False;False;False;Зима;2025-01;2025-Q1
2025-01-22;2025;1;22;Q1;Январь;Среда;4;22;3;False;False;False;False;False;Зима;2025-01;2025-Q1
2025-01-23;2025;1;23;Q1;Январь;Четверг;4;23;4;False;False;False;False;False;Зима;2025-01;2025-Q1
2025-01-24;2025;1;24;Q1;Январь;Пятница;4;24;5;False;False;False;False;False;Зима;2025-01;2025-Q1
2025-01-25;2025;1;25;Q1;Январь;Суббота;4;25;6;True;False;False;False;False;Зима;2025-01;2025-Q1
2025-01-26;2025;1;26;Q1;Январь;Воскресенье;4;26;7;True;False;False;False;False;Зима;2025-01;2025-Q1
2025-01-27;2025;1;27;Q1;Январь;Понедельник;5;27;1;False;False;False;False;False;Зима;2025-01;2025-Q1
2025-01-28;2025;1;28;Q1;Январь;Вторник;5;28;2;False;False;False;False;False;Зима;2025-01;2025-Q1
2025-01-29;2025;1;29;Q1;Январь;Среда;5;29;3;False;False;False;False;False;Зима;2025-01;2025-Q1
2025-01-30;2025;1;30;Q1;Январь;Четверг;5;30;4;False;False;False;False;False;Зима;2025-01;2025-Q1
2025-01-31;2025;1;31;Q1;Январь;Пятница;5;31;5;False;False;True;False;False;Зима;2025-01;2025-Q1
2025-02-01;2025;2;1;Q1;Февраль;Суббота;5;32;6;True;False;False;False;False;Зима;2025-02;2025-Q1
2025-02-02;2025;2;2;Q1;Февраль;Воскресенье;5;33;7;True;False;False;False;False;Зима;2025-02;2025-Q1
2025-02-03;2025;2;3;Q1;Февраль;Понедельник;6;34;1;False;False;False;False;False;Зима;2025-02;2025-Q1
2025-02-04;2025;2;4;Q1;Февраль;Вторник;6;35;2;False;False;False;False;False;Зима;2025-02;2025-Q1
2025-02-05;2025;2;5;Q1;Февраль;Среда;6;36;3;False;False;False;False;False;Зима;2025-02;2025-Q1
2025-02-06;2025;2;6;Q1;Февраль;Четверг;6;37;4;False;False;False;False;False;Зима;2025-02;2025-Q1
2025-02-07;2025;2;7;Q1;Февраль;Пятница;6;38;5;False;False;False;False;False;Зима;2025-02;2025-Q1
2025-02-08;2025;2;8;Q1;Февраль;Суббота;6;39;6;True;False;False;False;False;Зима;2025-02;2025-Q1
2025-02-09;2025;2;9;Q1;Февраль;Воскресенье;6;40;7;True;False;False;False;False;Зима;2025-02;2025-Q1
2025-02-10;2025;2;10;Q1;Февраль;Понедельник;7;41;1;False;False;False;False;False;Зима;2025-02;2025-Q1
2025-02-11;2025;2;11;Q1;Февраль;Вторник;7;42;2;False;False;False;False;False;Зима;2025-02;2025-Q1
2025-02-12;2025;2;12;Q1;Февраль;Среда;7;43;3;False;False;False;False;False;Зима;2025-02;2025-Q1
2025-02-13;2025;2;13;Q1;Февраль;Четверг;7;44;4;False;False;False;False;False;Зима;2025-02;2025-Q1
2025-02-14;2025;2;14;Q1;Февраль;Пятница;7;45;5;False;False;False;False;False;Зима;2025-02;2025-Q1
2025-02-15;2025;2;15;Q1;Февраль;Суббота;7;46;6;True;False;False;False;False;Зима;2025-02;2025-Q1
2025-02-16;2025;2;16;Q1;Февраль;Воскресенье;7;47;7;True;False;False;False;False;Зима;2025-02;2025-Q1
2025-02-17;2025;2;17;Q1;Февраль;Понедельник;8;48;1;False;False;False;False;False;Зима;2025-02;2025-Q1
2025-02-18;2025;2;18;Q1;Февраль;Вторник;8;49;2;False;False;False;False;False;Зима;2025-02;2025-Q1
2025-02-19;2025;2;19;Q1;Февраль;Среда;8;50;3;False;False;False;False;False;Зима;2025-02;2025-Q1
2025-02-20;2025;2;20;Q1;Февраль;Четверг;8;51;4;False;False;False;False;False;Зима;2025-02;2025-Q1
2025-02-21;2025;2;21;Q1;Февраль;Пятница;8;52;5;False;False;False;False;False;Зима;2025-02;2025-Q1
2025-02-22;2025;2;22;Q1;Февраль;Суббота;8;53;6;True;False;False;False;False;Зима;2025-02;2025-Q1
2025-02-23;2025;2;23;Q1;Февраль;Воскресенье;8;54;7;True;False;False;False;False;Зима;2025-02;2025-Q1
2025-02-24;2025;2;24;Q1;Февраль;Понедельник;9;55;1;False;False;False;False;False;Зима;2025-02;2025-Q1
2025-02-25;2025;2;25;Q1;Февраль;Вторник;9;56;2;False;False;False;False;False;Зима;2025-02;2025-Q1
2025-02-26;2025;2;26;Q1;Февраль;Среда;9;57;3;False;False;False;False;False;Зима;2025-02;2025-Q1
2025-02-27;2025;2;27;Q1;Февраль;Четверг;9;58;4;False;False;False;False;False;Зима;2025-02;2025-Q1
2025-02-28;2025;2;28;Q1;Февраль;Пятница;9;59;5;False;False;True;False;False;Зима;2025-02;2025-Q1
2025-03-01;2025;3;1;Q1;Март;Суббота;9;60;6;True;False;False;False;False;Весна;2025-03;2025-Q1
2025-03-02;2025;3;2;Q1;Март;Воскресенье;9;61;7;True;False;False;False;False;Весна;2025-03;2025-Q1
2025-03-03;2025;3;3;Q1;Март;Понедельник;10;62;1;False;False;False;False;False;Весна;2025-03;2025-Q1
2025-03-04;2025;3;4;Q1;Март;Вторник;10;63;2;False;False;False;False;False;Весна;2025-03;2025-Q1
2025-03-05;2025;3;5;Q1;Март;Среда;10;64;3;False;False;False;False;False;Весна;2025-03;2025-Q1
2025-03-06;2025;3;6;Q1;Март;Четверг;10;65;4;False;False;False;False;False;Весна;2025-03;2025-Q1
2025-03-07;2025;3;7;Q1;Март;Пятница;10;66;5;False;False;False;False;False;Весна;2025-03;2025-Q1
2025-03-08;2025;3;8;Q1;Март;Суббота;10;67;6;True;False;False;False;False;Весна;2025-03;2025-Q1
2025-03-09;2025;3;9;Q1;Март;Воскресенье;10;68;7;True;False;False;False;False;Весна;2025-03;2025-Q1
2025-03-10;2025;3;10;Q1;Март;Понедельник;11;69;1;False;False;False;False;False;Весна;2025-03;2025-Q1
2025-03-11;2025;3;11;Q1;Март;Вторник;11;70;2;False;False;False;False;False;Весна;2025-03;2025-Q1
2025-03-12;2025;3;12;Q1;Март;Среда;11;71;3;False;False;False;False;False;Весна;2025-03;2025-Q1
2025-03-13;2025;3;13;Q1;Март;Четверг;11;72;4;False;False;False;False;False;Весна;2025-03;2025-Q1
2025-03-14;2025;3;14;Q1;Март;Пятница;11;73;5;False;False;False;False;False;Весна;2025-03;2025-Q1
2025-03-15;2025;3;15;Q1;Март;Суббота;11;74;6;True;False;False;False;False;Весна;2025-03;2025-Q1
2025-03-16;2025;3;16;Q1;Март;Воскресенье;11;75;7;True;False;False;False;False;Весна;2025-03;2025-Q1
2025-03-17;2025;3;17;Q1;Март;Понедельник;12;76;1;False;False;False;False;False;Весна;2025-03;2025-Q1
2025-03-18;2025;3;18;Q1;Март;Вторник;12;77;2;False;False;False;False;False;Весна;2025-03;2025-Q1
2025-03-19;2025;3;19;Q1;Март;Среда;12;78;3;False;False;False;False;False;Весна;2025-03;2025-Q1
2025-03-20;2025;3;20;Q1;Март;Четверг;12;79;4;False;False;False;False;False;Весна;2025-03;2025-Q1
2025-03-21;2025;3;21;Q1;Март;Пятница;12;80;5;False;False;False;False;False;Весна;2025-03;2025-Q1
2025-03-22;2025;3;22;Q1;Март;Суббота;12;81;6;True;False;False;False;False;Весна;2025-03;2025-Q1
2025-03-23;2025;3;23;Q1;Март;Воскресенье;12;82;7;True;False;False;False;False;Весна;2025-03;2025-Q1
2025-03-24;2025;3;24;Q1;Март;Понедельник;13;83;1;False;False;False;False;False;Весна;2025-03;2025-Q1
2025-03-25;2025;3;25;Q1;Март;Вторник;13;84;2;False;False;False;False;False;Весна;2025-03;2025-Q1
2025-03-26;2025;3;26;Q1;Март;Среда;13;85;3;False;False;False;False;False;Весна;2025-03;2025-Q1
2025-03-27;2025;3;27;Q1;Март;Четверг;13;86;4;False;False;False;False;False;Весна;2025-03;2025-Q1
2025-03-28;2025;3;28;Q1;Март;Пятница;13;87;5;False;False;False;False;False;Весна;2025-03;2025-Q1
2025-03-29;2025;3;29;Q1;Март;Суббота;13;88;6;True;False;False;False;False;Весна;2025-03;2025-Q1
2025-03-30;2025;3;30;Q1;Март;Воскресенье;13;89;7;True;False;False;False;False;Весна;2025-03;2025-Q1
2025-03-31;2025;3;31;Q1;Март;Понедельник;14;90;1;False;False;True;True;False;Весна;2025-03;2025-Q1
2025-04-01;2025;4;1;Q2;Апрель;Вторник;14;91;2;False;False;False;False;False;Весна;2025-04;2025-Q2
2025-04-02;2025;4;2;Q2;Апрель;Среда;14;92;3;False;False;False;False;False;Весна;2025-04;2025-Q2
2025-04-03;2025;4;3;Q2;Апрель;Четверг;14;93;4;False;False;False;False;False;Весна;2025-04;2025-Q2
2025-04-04;2025;4;4;Q2;Апрель;Пятница;14;94;5;False;False;False;False;False;Весна;2025-04;2025-Q2
2025-04-05;2025;4;5;Q2;Апрель;Суббота;14;95;6;True;False;False;False;False;Весна;2025-04;2025-Q2
2025-04-06;2025;4;6;Q2;Апрель;Воскресенье;14;96;7;True;False;False;False;False;Весна;2025-04;2025-Q2
2025-04-07;2025;4;7;Q2;Апрель;Понедельник;15;97;1;False;False;False;False;False;Весна;2025-04;2025-Q2
2025-04-08;2025;4;8;Q2;Апрель;Вторник;15;98;2;False;False;False;False;False;Весна;2025-04;2025-Q2
2025-04-09;2025;4;9;Q2;Апрель;Среда;15;99;3;False;False;False;False;False;Весна;2025-04;2025-Q2
2025-04-10;2025;4;10;Q2;Апрель;Четверг;15;100;4;False;False;False;False;False;Весна;2025-04;2025-Q2
2025-04-11;2025;4;11;Q2;Апрель;Пятница;15;101;5;False;False;False;False;False;Весна;2025-04;2025-Q2
2025-04-12;2025;4;12;Q2;Апрель;Суббота;15;102;6;True;False;False;False;False;Весна;2025-04;2025-Q2
2025-04-13;2025;4;13;Q2;Апрель;Воскресенье;15;103;7;True;False;False;False;False;Весна;2025-04;2025-Q2
2025-04-14;2025;4;14;Q2;Апрель;Понедельник;16;104;1;False;False;False;False;False;Весна;2025-04;2025-Q2
2025-04-15;2025;4;15;Q2;Апрель;Вторник;16;105;2;False;False;False;False;False;Весна;2025-04;2025-Q2
2025-04-16;2025;4;16;Q2;Апрель;Среда;16;106;3;False;False;False;False;False;Весна;2025-04;2025-Q2
2025-04-17;2025;4;17;Q2;Апрель;Четверг;16;107;4;False;False;False;False;False;Весна;2025-04;2025-Q2
2025-04-18;2025;4;18;Q2;Апрель;Пятница;16;108;5;False;False;False;False;False;Весна;2025-04;2025-Q2
2025-04-19;2025;4;19;Q2;Апрель;Суббота;16;109;6;True;False;False;False;False;Весна;2025-04;2025-Q2
2025-04-20;2025;4;20;Q2;Апрель;Воскресенье;16;110;7;True;False;False;False;False;Весна;2025-04;2025-Q2
2025-04-21;2025;4;21;Q2;Апрель;Понедельник;17;111;1;False;False;False;False;False;Весна;2025-04;2025-Q2
2025-04-22;2025;4;22;Q2;Апрель;Вторник;17;112;2;False;False;False;False;False;Весна;2025-04;2025-Q2
2025-04-23;2025;4;23;Q2;Апрель;Среда;17;113;3;False;False;False;False;False;Весна;2025-04;2025-Q2
2025-04-24;2025;4;24;Q2;Апрель;Четверг;17;114;4;False;False;False;False;False;Весна;2025-04;2025-Q2
2025-04-25;2025;4;25;Q2;Апрель;Пятница;17;115;5;False;False;False;False;False;Весна;2025-04;2025-Q2
2025-04-26;2025;4;26;Q2;Апрель;Суббота;17;116;6;True;False;False;False;False;Весна;2025-04;2025-Q2
2025-04-27;2025;4;27;Q2;Апрель;Воскресенье;17;117;7;True;False;False;False;False;Весна;2025-04;2025-Q2
2025-04-28;2025;4;28;Q2;Апрель;Понедельник;18;118;1;False;False;False;False;False;Весна;2025-04;2025-Q2
2025-04-29;2025;4;29;Q2;Апрель;Вторник;18;119;2;False;False;False;False;False;Весна;2025-04;2025-Q2
2025-04-30;2025;4;30;Q2;Апрель;Среда;18;120;3;False;False;True;False;False;Весна;2025-04;2025-Q2
2025-05-01;2025;5;1;Q2;Май;Четверг;18;121;4;False;False;False;False;False;Весна;2025-05;2025-Q2
2025-05-02;2025;5;2;Q2;Май;Пятница;18;122;5;False;False;False;False;False;Весна;2025-05;2025-Q2
2025-05-03;2025;5;3;Q2;Май;Суббота;18;123;6;True;False;False;False;False;Весна;2025-05;2025-Q2
2025-05-04;2025;5;4;Q2;Май;Воскресенье;18;124;7;True;False;False;False;False;Весна;2025-05;2025-Q2
2025-05-05;2025;5;5;Q2;Май;Понедельник;19;125;1;False;False;False;False;False;Весна;2025-05;2025-Q2
2025-05-06;2025;5;6;Q2;Май;Вторник;19;126;2;False;False;False;False;False;Весна;2025-05;2025-Q2
2025-05-07;2025;5;7;Q2;Май;Среда;19;127;3;False;False;False;False;False;Весна;2025-05;2025-Q2
2025-05-08;2025;5;8;Q2;Май;Четверг;19;128;4;False;False;False;False;False;Весна;2025-05;2025-Q2
2025-05-09;2025;5;9;Q2;Май;Пятница;19;129;5;False;False;False;False;False;Весна;2025-05;2025-Q2
2025-05-10;2025;5;10;Q2;Май;Суббота;19;130;6;True;False;False;False;False;Весна;2025-05;2025-Q2
2025-05-11;2025;5;11;Q2;Май;Воскресенье;19;131;7;True;False;False;False;False;Весна;2025-05;2025-Q2
2025-05-12;2025;5;12;Q2;Май;Понедельник;20;132;1;False;False;False;False;False;Весна;2025-05;2025-Q2
2025-05-13;2025;5;13;Q2;Май;Вторник;20;133;2;False;False;False;False;False;Весна;2025-05;2025-Q2
2025-05-14;2025;5;14;Q2;Май;Среда;20;134;3;False;False;False;False;False;Весна;2025-05;2025-Q2
2025-05-15;2025;5;15;Q2;Май;Четверг;20;135;4;False;False;False;False;False;Весна;2025-05;2025-Q2
2025-05-16;2025;5;16;Q2;Май;Пятница;20;136;5;False;False;False;False;False;Весна;2025-05;2025-Q2
2025-05-17;2025;5;17;Q2;Май;Суббота;20;137;6;True;False;False;False;False;Весна;2025-05;2025-Q2
2025-05-18;2025;5;18;Q2;Май;Воскресенье;20;138;7;True;False;False;False;False;Весна;2025-05;2025-Q2
2025-05-19;2025;5;19;Q2;Май;Понедельник;21;139;1;False;False;False;False;False;Весна;2025-05;2025-Q2
2025-05-20;2025;5;20;Q2;Май;Вторник;21;140;2;False;False;False;False;False;Весна;2025-05;2025-Q2
2025-05-21;2025;5;21;Q2;Май;Среда;21;141;3;False;False;False;False;False;Весна;2025-05;2025-Q2
2025-05-22;2025;5;22;Q2;Май;Четверг;21;142;4;False;False;False;False;False;Весна;2025-05;2025-Q2
2025-05-23;2025;5;23;Q2;Май;Пятница;21;143;5;False;False;False;False;False;Весна;2025-05;2025-Q2
2025-05-24;2025;5;24;Q2;Май;Суббота;21;144;6;True;False;False;False;False;Весна;2025-05;2025-Q2
2025-05-25;2025;5;25;Q2;Май;Воскресенье;21;145;7;True;False;False;False;False;Весна;2025-05;2025-Q2
2025-05-26;2025;5;26;Q2;Май;Понедельник;22;146;1;False;False;False;False;False;Весна;2025-05;2025-Q2
2025-05-27;2025;5;27;Q2;Май;Вторник;22;147;2;False;False;False;False;False;Весна;2025-05;2025-Q2
2025-05-28;2025;5;28;Q2;Май;Среда;22;148;3;False;False;False;False;False;Весна;2025-05;2025-Q2
2025-05-29;2025;5;29;Q2;Май;Четверг;22;149;4;False;False;False;False;False;Весна;2025-05;2025-Q2
2025-05-30;2025;5;30;Q2;Май;Пятница;22;150;5;False;False;False;False;False;Весна;2025-05;2025-Q2
2025-05-31;2025;5;31;Q2;Май;Суббота;22;151;6;True;False;True;False;False;Весна;2025-05;2025-Q2
2025-06-01;2025;6;1;Q2;Июнь;Воскресенье;22;152;7;True;False;False;False;False;Лето;2025-06;2025-Q2
2025-06-02;2025;6;2;Q2;Июнь;Понедельник;23;153;1;False;False;False;False;False;Лето;2025-06;2025-Q2
2025-06-03;2025;6;3;Q2;Июнь;Вторник;23;154;2;False;False;False;False;False;Лето;2025-06;2025-Q2
2025-06-04;2025;6;4;Q2;Июнь;Среда;23;155;3;False;False;False;False;False;Лето;2025-06;2025-Q2
2025-06-05;2025;6;5;Q2;Июнь;Четверг;23;156;4;False;False;False;False;False;Лето;2025-06;2025-Q2
2025-06-06;2025;6;6;Q2;Июнь;Пятница;23;157;5;False;False;False;False;False;Лето;2025-06;2025-Q2
2025-06-07;2025;6;7;Q2;Июнь;Суббота;23;158;6;True;False;False;False;False;Лето;2025-06;2025-Q2
2025-06-08;2025;6;8;Q2;Июнь;Воскресенье;23;159;7;True;False;False;False;False;Лето;2025-06;2025-Q2
2025-06-09;2025;6;9;Q2;Июнь;Понедельник;24;160;1;False;False;False;False;False;Лето;2025-06;2025-Q2
2025-06-10;2025;6;10;Q2;Июнь;Вторник;24;161;2;False;False;False;False;False;Лето;2025-06;2025-Q2
2025-06-11;2025;6;11;Q2;Июнь;Среда;24;162;3;False;False;False;False;False;Лето;2025-06;2025-Q2
2025-06-12;2025;6;12;Q2;Июнь;Четверг;24;163;4;False;False;False;False;False;Лето;2025-06;2025-Q2
2025-06-13;2025;6;13;Q2;Июнь;Пятница;24;164;5;False;False;False;False;False;Лето;2025-06;2025-Q2
2025-06-14;2025;6;14;Q2;Июнь;Суббота;24;165;6;True;False;False;False;False;Лето;2025-06;2025-Q2
2025-06-15;2025;6;15;Q2;Июнь;Воскресенье;24;166;7;True;False;False;False;False;Лето;2025-06;2025-Q2
2025-06-16;2025;6;16;Q2;Июнь;Понедельник;25;167;1;False;False;False;False;False;Лето;2025-06;2025-Q2
2025-06-17;2025;6;17;Q2;Июнь;Вторник;25;168;2;False;False;False;False;False;Лето;2025-06;2025-Q2
2025-06-18;2025;6;18;Q2;Июнь;Среда;25;169;3;False;False;False;False;False;Лето;2025-06;2025-Q2
2025-06-19;2025;6;19;Q2;Июнь;Четверг;25;170;4;False;False;False;False;False;Лето;2025-06;2025-Q2
2025-06-20;2025;6;20;Q2;Июнь;Пятница;25;171;5;False;False;False;False;False;Лето;2025-06;2025-Q2
2025-06-21;2025;6;21;Q2;Июнь;Суббота;25;172;6;True;False;False;False;False;Лето;2025-06;2025-Q2
2025-06-22;2025;6;22;Q2;Июнь;Воскресенье;25;173;7;True;False;False;False;False;Лето;2025-06;2025-Q2
2025-06-23;2025;6;23;Q2;Июнь;Понедельник;26;174;1;False;False;False;False;False;Лето;2025-06;2025-Q2
2025-06-24;2025;6;24;Q2;Июнь;Вторник;26;175;2;False;False;False;False;False;Лето;2025-06;2025-Q2
2025-06-25;2025;6;25;Q2;Июнь;Среда;26;176;3;False;False;False;False;False;Лето;2025-06;2025-Q2
2025-06-26;2025;6;26;Q2;Июнь;Четверг;26;177;4;False;False;False;False;False;Лето;2025-06;2025-Q2
