клиент_id,возраст,доход,пол,город,сегмент,количество_покупок,общая_сумма_покупок,последняя_покупка,удовлетворенность
CUST_01124,31,25000,Женский,Москва,Новый,2,2000,48,6.9
CUST_01125,50,26195,Женский,Екатеринбург,Обычный,7,7000,26,8.0
CUST_01126,27,70863,Мужской,СПб,Новый,11,30508,13,7.2
CUST_01127,38,47274,Мужской,СПб,Новый,4,9601,4,7.5
CUST_01128,50,25000,Женский,Екатеринбург,Обычный,3,4494,17,6.6
CUST_01129,35,25000,Мужской,Новосибирск,Новый,8,12683,6,3.6
CUST_01130,41,49369,Женский,Москва,Новый,8,18911,12,4.8
CUST_01131,35,25000,Женский,Екатеринбург,Новый,5,5693,9,9.4
CUST_01132,25,69849,Женский,Екатеринбург,Новый,13,28456,1,8.2
CUST_01133,57,39220,Женский,Казань,Обычный,8,15441,66,10.0
CUST_01134,60,75168,Мужской,Москва,Обычный,18,48545,8,8.8
CUST_01135,35,62277,Мужской,СПб,Новый,6,23370,24,6.1
CUST_01136,36,42104,Мужской,Екатеринбург,Новый,7,20107,10,6.4
CUST_01137,37,98888,Женский,Москва,Обычный,8,50359,13,6.1
CUST_01138,48,93089,Мужской,Новосибирск,Обычный,16,71944,52,7.8
CUST_01139,26,25000,Мужской,СПб,Новый,3,4940,38,8.5
CUST_01140,38,25000,Женский,Екатеринбург,Новый,3,3000,64,7.8
CUST_01141,43,25000,Мужской,СПб,Новый,3,5782,10,7.2
CUST_01142,49,110703,Женский,Новосибирск,Обычный,23,143575,33,8.8
CUST_01143,18,25000,Женский,Новосибирск,Новый,3,3705,35,5.5
CUST_01144,46,120862,Мужской,СПб,Обычный,18,101420,210,5.2
CUST_01145,45,25000,Женский,Казань,Новый,5,7335,58,5.7
CUST_01146,55,67952,Женский,Новосибирск,Обычный,14,59374,2,9.8
CUST_01147,32,76772,Мужской,СПб,Новый,4,8751,42,6.4
CUST_01148,32,27209,Мужской,Новосибирск,Новый,5,9678,25,7.1
CUST_01149,58,37379,Мужской,СПб,Обычный,5,5000,14,8.4
CUST_01150,18,25000,Женский,Екатеринбург,Новый,1,1370,17,8.5
CUST_01151,64,46624,Мужской,Москва,Обычный,8,11107,29,7.6
CUST_01152,75,79660,Женский,Новосибирск,Обычный,7,34020,17,7.7
CUST_01153,47,30409,Женский,СПб,Обычный,4,6132,1,3.6
CUST_01154,52,120790,Мужской,СПб,Обычный,18,171883,3,5.8
CUST_01155,18,25000,Мужской,Казань,Новый,1,1622,1,7.1
CUST_01156,29,25000,Женский,Новосибирск,Новый,3,3000,16,7.2
CUST_01157,55,95838,Мужской,Москва,Обычный,11,66643,21,4.0
CUST_01158,45,32559,Мужской,Новосибирск,Новый,2,3079,6,7.1
CUST_01159,37,70516,Мужской,Москва,Новый,11,34668,48,8.1
CUST_01160,43,290526,Мужской,Москва,VIP,50,705633,62,7.7
CUST_01161,47,25000,Женский,Новосибирск,Обычный,5,5585,7,5.8
CUST_01162,35,31611,Мужской,СПб,Новый,3,3000,49,6.5
CUST_01163,39,40731,Женский,СПб,Новый,7,14787,44,8.7
CUST_01164,39,26771,Мужской,Москва,Новый,4,4000,65,7.5
CUST_01165,24,25000,Женский,Москва,Новый,2,3356,28,9.3
CUST_01166,44,25000,Женский,СПб,Новый,4,6547,49,6.6
CUST_01167,67,61413,Мужской,Казань,Обычный,22,48862,36,8.0
CUST_01168,65,36947,Женский,Москва,Обычный,5,5000,32,7.7
CUST_01169,18,25000,Женский,Екатеринбург,Новый,3,3356,12,5.5
CUST_01170,48,58567,Женский,СПб,Обычный,12,28556,29,5.0
CUST_01171,50,25000,Женский,Екатеринбург,Обычный,4,4000,18,8.3
CUST_01172,33,39195,Женский,Казань,Новый,5,11019,43,8.3
CUST_01173,25,47991,Женский,Новосибирск,Новый,3,5721,7,10.0
CUST_01174,20,25000,Женский,Новосибирск,Новый,3,4427,88,6.3
CUST_01175,33,55927,Мужской,Москва,Новый,7,13279,53,4.9
CUST_01176,45,25000,Мужской,Казань,Новый,4,5484,7,7.0
CUST_01177,37,30053,Женский,Казань,Новый,6,11028,59,5.2
CUST_01178,30,51350,Мужской,Москва,Новый,5,12322,68,4.4
CUST_01179,21,25000,Женский,Екатеринбург,Новый,1,1223,24,7.7
CUST_01180,45,27549,Женский,Москва,Новый,2,2527,2,7.3
CUST_01181,55,33637,Женский,Москва,Обычный,5,6829,82,9.0
CUST_01182,26,25000,Мужской,Новосибирск,Новый,2,3769,11,7.9
CUST_01183,46,41664,Мужской,Москва,Обычный,4,10069,13,8.3
CUST_01184,18,25000,Женский,Москва,Новый,2,2682,72,7.3
CUST_01185,30,25000,Женский,СПб,Новый,4,7782,9,6.1
CUST_01186,50,100955,Женский,Москва,Обычный,12,46391,32,8.2
CUST_01187,23,25000,Мужской,Казань,Новый,3,3946,9,3.6
CUST_01188,30,25000,Женский,СПб,Новый,1,1000,59,6.3
CUST_01189,61,110528,Мужской,Екатеринбург,Обычный,33,205628,38,6.2
CUST_01190,29,63452,Женский,Новосибирск,Новый,12,38487,70,9.2
CUST_01191,27,46551,Женский,Москва,Новый,10,22716,3,7.8
CUST_01192,48,57790,Женский,СПб,Обычный,8,14630,7,5.6
CUST_01193,69,55338,Женский,Москва,Обычный,14,29581,21,7.2
CUST_01194,36,53093,Женский,Москва,Новый,5,10690,23,4.8
CUST_01195,51,25000,Женский,СПб,Обычный,2,2000,132,9.1
CUST_01196,60,28064,Женский,Москва,Обычный,7,9021,45,6.5
CUST_01197,44,43985,Женский,Екатеринбург,Новый,6,12926,17,5.2
CUST_01198,35,25000,Мужской,Москва,Новый,3,3000,13,4.1
CUST_01199,26,95486,Мужской,Москва,Обычный,14,72467,20,7.3
CUST_01200,18,25000,Мужской,СПб,Новый,2,3787,38,5.7
CUST_01201,56,65443,Женский,СПб,Обычный,11,26125,14,9.3
CUST_01202,42,25000,Мужской,Казань,Новый,3,3953,18,7.9
CUST_01203,59,31540,Женский,Новосибирск,Обычный,5,5408,80,6.2
CUST_01204,54,80115,Мужской,Москва,Обычный,9,17093,36,9.4
CUST_01205,30,25000,Мужской,Екатеринбург,Новый,2,2174,3,6.5
CUST_01206,22,25000,Мужской,СПб,Новый,2,2737,8,7.3
CUST_01207,46,42273,Женский,Москва,Обычный,21,77715,32,6.5
CUST_01208,30,48075,Мужской,Новосибирск,Новый,5,9067,4,8.4
CUST_01209,45,57762,Женский,Екатеринбург,Новый,11,29287,32,7.0
CUST_01210,29,71665,Мужской,Москва,Новый,11,30784,6,10.0
CUST_01211,27,40403,Мужской,Екатеринбург,Новый,4,13231,19,7.5
CUST_01212,37,66774,Женский,Екатеринбург,Новый,9,37759,5,9.1
CUST_01213,54,101482,Мужской,Москва,Обычный,21,109536,25,10.0
CUST_01214,44,25000,Женский,Москва,Новый,1,1050,19,3.0
CUST_01215,57,69704,Женский,СПб,Обычный,14,76305,10,9.4
CUST_01216,21,26262,Женский,Москва,Новый,5,5000,71,7.6
CUST_01217,24,25000,Женский,Екатеринбург,Новый,1,1000,10,7.3
CUST_01218,38,25000,Женский,Москва,Новый,3,3000,12,5.0
CUST_01219,72,27309,Мужской,Екатеринбург,Обычный,4,4000,69,8.9
CUST_01220,50,36677,Женский,СПб,Обычный,7,12949,21,7.9
CUST_01221,24,26992,Женский,Екатеринбург,Новый,2,2241,1,6.8
CUST_01222,38,75758,Мужской,Москва,Новый,18,47645,11,7.5
CUST_01223,43,25000,Женский,Екатеринбург,Новый,1,1801,12,5.5
CUST_01224,31,30395,Женский,Казань,Новый,5,6383,114,6.9
CUST_01225,49,25000,Мужской,СПб,Обычный,4,5747,17,6.5
CUST_01226,37,32307,Женский,Москва,Новый,2,3416,91,7.9
CUST_01227,35,38608,Мужской,СПб,Новый,3,5606,57,7.7
CUST_01228,58,87001,Женский,Москва,Обычный,15,98218,16,8.5
CUST_01229,18,25000,Мужской,Екатеринбург,Новый,2,2402,27,5.7
CUST_01230,25,31654,Женский,СПб,Новый,4,4149,18,6.9
CUST_01231,27,34485,Мужской,СПб,Новый,2,3875,11,7.1
CUST_01232,27,29025,Мужской,Екатеринбург,Новый,2,3389,13,8.3
CUST_01233,29,47758,Женский,Москва,Новый,4,12921,171,7.4
CUST_01234,47,42537,Женский,Москва,Обычный,8,24089,13,10.0
CUST_01235,56,107259,Мужской,Москва,Обычный,22,124947,21,6.2
CUST_01236,53,157175,Мужской,Москва,VIP,47,268418,28,6.9
CUST_01237,24,25000,Женский,Москва,Новый,3,4948,67,7.1
CUST_01238,38,25000,Женский,Новосибирск,Новый,6,6000,19,7.6
CUST_01239,46,47409,Женский,Екатеринбург,Обычный,8,24130,149,8.9
CUST_01240,43,55216,Мужской,Москва,Новый,5,14287,8,7.9
CUST_01241,59,85720,Мужской,Москва,Обычный,12,69103,34,10.0
CUST_01242,29,25000,Мужской,Москва,Новый,4,4000,11,5.6
CUST_01243,42,26063,Мужской,Екатеринбург,Новый,3,4493,16,8.3
CUST_01244,34,34053,Женский,СПб,Новый,5,7257,2,9.7
CUST_01245,43,42056,Мужской,СПб,Новый,3,6162,7,7.2
CUST_01246,23,25000,Женский,СПб,Новый,2,4275,18,7.1
CUST_01247,26,25000,Мужской,Москва,Новый,2,3558,40,7.1
CUST_01248,29,34123,Мужской,Москва,Новый,1,1718,30,9.2
CUST_01249,31,60192,Мужской,Москва,Новый,3,11188,5,6.6
CUST_01250,63,47297,Женский,Казань,Обычный,9,17515,12,5.2
CUST_01251,57,25000,Мужской,Казань,Обычный,4,5273,6,9.5
CUST_01252,36,34169,Мужской,Екатеринбург,Новый,1,1000,24,3.8
CUST_01253,42,25000,Женский,Екатеринбург,Новый,2,2000,20,6.7
CUST_01254,18,25000,Женский,Москва,Новый,4,4659,10,8.2
CUST_01255,37,85323,Женский,Москва,Обычный,12,34505,114,5.1
CUST_01256,42,46242,Женский,Казань,Новый,3,4252,40,3.1
CUST_01257,57,42836,Мужской,Москва,Обычный,8,29305,32,7.4
CUST_01258,44,58600,Мужской,Москва,Новый,12,38548,27,5.8
CUST_01259,46,37990,Женский,Казань,Обычный,3,5257,33,5.8
CUST_01260,44,63333,Женский,Москва,Новый,3,9135,90,6.5
CUST_01261,44,33167,Мужской,Москва,Новый,3,6312,8,8.4
CUST_01262,19,25000,Женский,Москва,Новый,5,6220,69,9.5
CUST_01263,33,51829,Мужской,Москва,Новый,8,19827,13,9.4
CUST_01264,61,31666,Женский,Москва,Обычный,5,5811,9,9.6
CUST_01265,52,65277,Мужской,СПб,Обычный,15,43786,26,7.3
CUST_01266,47,38010,Мужской,СПб,Обычный,4,7115,2,7.2
CUST_01267,41,26639,Женский,Москва,Новый,4,8021,24,8.2
CUST_01268,49,26130,Женский,Екатеринбург,Обычный,2,3701,22,5.4
CUST_01269,25,25000,Мужской,СПб,Новый,3,5559,16,4.6
CUST_01270,18,25000,Мужской,Екатеринбург,Новый,3,3372,14,7.9
CUST_01271,34,80026,Женский,СПб,Обычный,12,50833,27,9.8
CUST_01272,48,26985,Мужской,Москва,Обычный,5,5000,23,8.6
CUST_01273,41,41666,Женский,Новосибирск,Новый,2,4614,222,7.9
CUST_01274,55,71243,Мужской,СПб,Обычный,14,62492,11,6.0
CUST_01275,45,104670,Женский,СПб,Обычный,18,90884,2,5.1
CUST_01276,40,109868,Мужской,Екатеринбург,Обычный,26,107270,1,9.0
CUST_01277,59,33624,Мужской,Новосибирск,Обычный,7,10816,13,5.1
CUST_01278,56,56977,Женский,СПб,Обычный,11,47534,46,5.6
CUST_01279,38,26998,Женский,Казань,Новый,4,5325,22,6.0
CUST_01280,23,25000,Женский,СПб,Новый,3,3549,70,4.8
CUST_01281,26,25000,Женский,Новосибирск,Новый,5,5000,14,6.7
CUST_01282,37,252667,Мужской,Москва,VIP,50,278726,11,8.4
CUST_01283,34,56940,Мужской,Москва,Новый,4,14182,64,8.6
CUST_01284,64,25000,Женский,Екатеринбург,Обычный,1,1209,67,5.7
CUST_01285,18,25000,Мужской,СПб,Новый,2,2000,30,7.2
CUST_01286,39,54131,Мужской,Новосибирск,Новый,1,2772,72,3.4
CUST_01287,24,25000,Женский,Екатеринбург,Новый,2,2000,9,5.8
CUST_01288,41,25000,Женский,Екатеринбург,Новый,5,5000,3,5.6
CUST_01289,45,57395,Женский,Москва,Новый,8,18036,10,4.9
CUST_01290,33,25000,Женский,Екатеринбург,Новый,5,5589,4,7.9
CUST_01291,47,42877,Мужской,СПб,Обычный,10,15311,16,9.4
CUST_01292,37,25000,Мужской,Екатеринбург,Новый,2,2000,5,7.3
CUST_01293,37,25000,Женский,Екатеринбург,Новый,4,4568,1,5.8
CUST_01294,33,33583,Мужской,Екатеринбург,Новый,2,2695,25,7.4
CUST_01295,49,115066,Мужской,Москва,Обычный,27,141037,6,9.0
CUST_01296,42,26356,Женский,Казань,Новый,2,2550,8,7.4
CUST_01297,63,54656,Женский,Екатеринбург,Обычный,18,33009,1,7.2
CUST_01298,59,172882,Женский,Москва,VIP,31,204780,141,8.2
CUST_01299,48,25000,Женский,Новосибирск,Обычный,5,7135,7,8.9
CUST_01300,18,25033,Мужской,Москва,Новый,2,2000,33,6.0
CUST_01301,18,31587,Женский,Москва,Новый,3,5150,15,8.0
CUST_01302,54,44700,Мужской,Екатеринбург,Обычный,12,18664,11,7.5
CUST_01303,32,45844,Женский,Москва,Новый,10,16734,89,6.1
CUST_01304,43,73345,Мужской,Москва,Новый,8,34549,4,9.5
CUST_01305,30,25000,Мужской,Екатеринбург,Новый,3,3000,31,6.5
CUST_01306,47,123576,Мужской,Москва,Обычный,22,163344,8,7.1
CUST_01307,54,25000,Женский,СПб,Обычный,5,8664,77,7.4
CUST_01308,21,25000,Женский,Москва,Новый,2,2123,1,8.5
CUST_01309,27,25000,Мужской,Казань,Новый,3,6233,9,8.8
CUST_01310,18,25000,Мужской,Екатеринбург,Новый,3,3715,23,7.4
CUST_01311,43,25000,Женский,Москва,Новый,3,4816,9,5.3
CUST_01312,18,25000,Женский,СПб,Новый,2,2110,39,4.1
CUST_01313,34,30601,Женский,СПб,Новый,4,5669,96,10.0
CUST_01314,47,106309,Мужской,Москва,Обычный,9,64813,38,8.8
CUST_01315,70,151903,Мужской,Екатеринбург,VIP,45,393754,12,8.6
CUST_01316,45,99470,Мужской,Москва,Обычный,17,36998,12,9.0
CUST_01317,58,44646,Мужской,Новосибирск,Обычный,2,4815,21,7.6
CUST_01318,43,40834,Мужской,Казань,Новый,4,13389,8,7.0
CUST_01319,44,81553,Мужской,Москва,Обычный,9,21580,18,7.1
CUST_01320,36,37639,Женский,Екатеринбург,Новый,4,11147,26,7.9
CUST_01321,34,25000,Мужской,Екатеринбург,Новый,3,4223,8,4.5
CUST_01322,57,63237,Мужской,СПб,Обычный,11,26513,79,6.2
CUST_01323,45,50620,Мужской,Екатеринбург,Новый,10,28761,59,5.7
CUST_01324,45,25000,Женский,Казань,Новый,3,5239,19,7.3
CUST_01325,30,25000,Женский,Новосибирск,Новый,2,2714,10,7.9
CUST_01326,34,25000,Мужской,Екатеринбург,Новый,4,8188,32,4.6
CUST_01327,71,25000,Женский,СПб,Обычный,5,7962,5,7.7
CUST_01328,38,43627,Мужской,Москва,Новый,7,7000,25,8.9
CUST_01329,59,52892,Мужской,Москва,Обычный,9,34369,12,5.8
CUST_01330,32,103409,Мужской,Москва,Обычный,12,85147,22,7.2
CUST_01331,52,25000,Мужской,Новосибирск,Обычный,6,6295,1,6.7
CUST_01332,44,68878,Женский,Москва,Новый,9,47825,30,7.4
CUST_01333,33,41658,Женский,Москва,Новый,4,7606,8,7.9
CUST_01334,49,98141,Женский,Москва,Обычный,14,79646,1,9.5
CUST_01335,18,25000,Женский,Екатеринбург,Новый,3,4084,14,8.6
CUST_01336,48,73412,Женский,Москва,Обычный,13,31831,43,7.2
CUST_01337,51,25000,Женский,Казань,Обычный,5,5000,3,6.9
CUST_01338,44,38312,Женский,Казань,Новый,3,4311,4,4.4
CUST_01339,59,69932,Мужской,Москва,Обычный,14,25456,38,8.3
CUST_01340,38,36602,Мужской,Москва,Новый,3,4302,19,8.9
CUST_01341,37,50280,Женский,Казань,Новый,9,19520,35,7.4
CUST_01342,45,61078,Мужской,Москва,Новый,4,7833,65,7.4
CUST_01343,53,70287,Женский,СПб,Обычный,21,37270,11,10.0
CUST_01344,48,96226,Мужской,Екатеринбург,Обычный,14,98697,1,6.4
CUST_01345,36,57626,Женский,Екатеринбург,Новый,3,9393,14,5.5
CUST_01346,25,28722,Женский,Новосибирск,Новый,4,7843,12,8.4
CUST_01347,49,45072,Мужской,СПб,Обычный,2,5243,63,4.7
CUST_01348,28,32468,Женский,СПб,Новый,5,7939,11,4.9
CUST_01349,27,25000,Женский,Казань,Новый,4,5816,10,7.7
CUST_01350,30,41232,Мужской,Екатеринбург,Новый,7,16022,30,7.6
CUST_01351,40,72805,Мужской,Москва,Новый,13,68222,18,7.7
CUST_01352,28,25000,Женский,Москва,Новый,5,7063,5,6.0
CUST_01353,22,25000,Женский,Новосибирск,Новый,6,6298,16,8.3
CUST_01354,30,25488,Женский,СПб,Новый,2,2000,139,6.7
CUST_01355,37,25000,Женский,Казань,Новый,3,3914,2,8.1
CUST_01356,46,45052,Женский,Новосибирск,Обычный,8,28032,12,8.9
CUST_01357,41,25000,Женский,Казань,Новый,6,6000,7,9.7
CUST_01358,23,25000,Женский,Екатеринбург,Новый,3,3000,23,6.7
CUST_01359,43,45303,Мужской,Москва,Новый,3,5019,24,6.6
CUST_01360,44,67480,Мужской,Новосибирск,Новый,5,19599,28,6.1
CUST_01361,33,25000,Женский,Екатеринбург,Новый,4,5987,60,5.5
CUST_01362,28,25000,Женский,Новосибирск,Новый,4,5228,1,7.5
CUST_01363,28,37929,Мужской,Москва,Новый,4,9338,14,6.9
CUST_01364,32,25000,Мужской,Новосибирск,Новый,4,6197,17,8.7
CUST_01365,73,192106,Женский,Москва,VIP,50,594977,43,9.5
CUST_01366,26,49123,Мужской,Москва,Новый,2,4759,5,7.3
CUST_01367,43,40412,Мужской,Москва,Новый,1,2716,26,9.1
CUST_01368,29,74950,Мужской,Москва,Новый,5,22710,54,6.7
CUST_01369,32,42425,Мужской,Москва,Новый,5,15804,14,9.5
CUST_01370,29,25000,Женский,СПб,Новый,2,2000,93,10.0
CUST_01371,52,25000,Мужской,Екатеринбург,Обычный,5,6433,1,7.9
CUST_01372,45,72411,Женский,Москва,Новый,13,37753,44,8.5
CUST_01373,38,38289,Мужской,Казань,Новый,9,11100,87,8.2
CUST_01374,47,34192,Мужской,Москва,Обычный,7,9469,28,8.6
CUST_01375,51,25000,Женский,Москва,Обычный,5,6527,1,5.6
CUST_01376,27,25000,Мужской,Новосибирск,Новый,3,3649,22,8.4
CUST_01377,48,27693,Мужской,Екатеринбург,Обычный,4,4000,2,5.2
CUST_01378,29,48633,Мужской,Москва,Новый,10,20103,43,8.5
CUST_01379,52,38241,Женский,Казань,Обычный,14,28268,6,5.2
CUST_01380,51,47456,Мужской,Москва,Обычный,9,26024,12,7.0
CUST_01381,46,25000,Мужской,Москва,Обычный,3,4327,51,7.8
CUST_01382,36,25000,Женский,Москва,Новый,4,5496,60,6.0
CUST_01383,32,60264,Женский,Екатеринбург,Новый,7,24875,79,9.3
CUST_01384,36,25000,Мужской,Екатеринбург,Новый,1,1264,9,6.6
CUST_01385,51,63517,Женский,Новосибирск,Обычный,11,48944,1,5.6
CUST_01386,29,47407,Женский,СПб,Новый,5,12802,89,4.5
CUST_01387,40,25000,Женский,Екатеринбург,Новый,4,4308,20,6.7
CUST_01388,18,25000,Женский,СПб,Новый,4,7112,5,7.0
CUST_01389,43,25000,Женский,СПб,Новый,1,1058,82,8.8
CUST_01390,24,25000,Мужской,Москва,Новый,1,1492,20,6.5
CUST_01391,20,34037,Мужской,Москва,Новый,4,6746,9,6.2
CUST_01392,47,26975,Мужской,Екатеринбург,Обычный,8,8079,49,7.5
CUST_01393,43,25000,Женский,Москва,Новый,3,3000,27,5.6
CUST_01394,33,25000,Мужской,СПб,Новый,2,2914,4,8.8
CUST_01395,35,25000,Мужской,Екатеринбург,Новый,1,1034,21,9.0
CUST_01396,74,70326,Женский,СПб,Обычный,8,27972,5,5.9
CUST_01397,37,25000,Мужской,Москва,Новый,3,4126,55,9.0
CUST_01398,36,25000,Женский,Новосибирск,Новый,2,2554,47,7.6
CUST_01399,49,136043,Мужской,СПб,Обычный,44,128430,25,9.0
CUST_01400,41,25000,Мужской,Москва,Новый,3,4022,66,4.3
CUST_01401,54,45379,Мужской,Москва,Обычный,2,4849,61,6.1
CUST_01402,44,25000,Женский,Екатеринбург,Новый,2,2387,44,8.3
CUST_01403,51,25000,Женский,Казань,Обычный,4,5418,24,6.5
CUST_01404,46,93045,Мужской,Москва,Обычный,22,88485,14,7.6
CUST_01405,49,31754,Мужской,Новосибирск,Обычный,4,6389,7,7.3
CUST_01406,39,26658,Женский,Екатеринбург,Новый,1,1809,4,9.5
CUST_01407,43,114783,Женский,Москва,Обычный,6,40338,60,3.6
CUST_01408,35,26638,Женский,Новосибирск,Новый,2,2302,31,7.6
CUST_01409,49,48736,Мужской,СПб,Обычный,10,16864,40,6.8
CUST_01410,19,25000,Мужской,Новосибирск,Новый,3,3496,1,6.0
CUST_01411,50,32655,Женский,Москва,Обычный,7,8992,9,6.6
CUST_01412,54,96000,Женский,СПб,Обычный,8,42596,7,6.6
CUST_01413,51,46228,Мужской,Москва,Обычный,9,16872,25,10.0
CUST_01414,38,37206,Женский,СПб,Новый,7,12444,9,5.8
CUST_01415,47,25000,Женский,Казань,Обычный,3,3000,39,9.6
CUST_01416,28,38647,Женский,СПб,Новый,3,3858,13,7.9
CUST_01417,52,75920,Женский,Казань,Обычный,15,45805,16,8.0
CUST_01418,23,49177,Женский,Москва,Новый,9,20859,29,3.8
CUST_01419,48,25000,Женский,Екатеринбург,Обычный,6,6000,60,8.1
CUST_01420,47,43816,Женский,Казань,Обычный,7,11516,24,6.0
CUST_01421,46,29292,Женский,Новосибирск,Обычный,2,4382,21,7.0
CUST_01422,33,25000,Женский,Екатеринбург,Новый,2,3398,22,9.7
CUST_01423,51,46502,Женский,Екатеринбург,Обычный,5,15438,3,9.4
CUST_01424,18,25000,Женский,СПб,Новый,4,4375,17,6.9
CUST_01425,51,79461,Мужской,Москва,Обычный,21,91699,18,6.5
CUST_01426,42,71994,Мужской,Москва,Новый,11,51401,16,8.0
CUST_01427,55,33195,Женский,Екатеринбург,Обычный,5,11621,1,9.1
CUST_01428,43,89068,Мужской,Казань,Обычный,18,95311,38,5.7
CUST_01429,67,25000,Мужской,Новосибирск,Обычный,3,4005,13,10.0
CUST_01430,25,25000,Женский,Казань,Новый,5,5000,71,5.1
CUST_01431,49,25000,Мужской,Казань,Обычный,6,6499,27,9.0
CUST_01432,26,25000,Женский,СПб,Новый,3,3000,42,9.6
CUST_01433,38,49108,Мужской,СПб,Новый,1,2987,7,6.8
CUST_01434,51,38518,Мужской,Новосибирск,Обычный,5,13476,43,7.3
CUST_01435,49,51170,Мужской,Новосибирск,Обычный,6,19639,55,6.7
CUST_01436,71,25000,Мужской,Новосибирск,Обычный,3,3000,6,6.8
CUST_01437,34,25000,Женский,Екатеринбург,Новый,4,4000,14,7.4
CUST_01438,59,25000,Женский,Екатеринбург,Обычный,6,7080,1,5.3
CUST_01439,36,25000,Женский,Новосибирск,Новый,6,6039,14,7.5
CUST_01440,29,25000,Женский,Казань,Новый,1,1615,32,7.2
CUST_01441,18,25000,Женский,Новосибирск,Новый,2,2000,41,6.6
CUST_01442,42,25000,Мужской,Новосибирск,Новый,4,5216,1,6.3
CUST_01443,32,43704,Женский,Москва,Новый,3,10473,83,6.2
CUST_01444,52,25780,Женский,Новосибирск,Обычный,4,4000,8,9.5
CUST_01445,32,25000,Женский,Казань,Новый,2,2000,24,5.5
CUST_01446,32,28359,Женский,Москва,Новый,3,3849,5,7.3
CUST_01447,45,205275,Мужской,Москва,VIP,50,693118,22,8.2
CUST_01448,65,25000,Мужской,Москва,Обычный,3,3161,38,7.9
CUST_01449,23,25000,Мужской,Москва,Новый,2,2452,60,6.6
CUST_01450,55,25000,Мужской,СПб,Обычный,3,3000,47,9.5
CUST_01451,53,94171,Мужской,Москва,Обычный,19,56564,4,8.5
CUST_01452,36,27781,Женский,Москва,Новый,3,3000,17,8.4
CUST_01453,50,39424,Женский,Екатеринбург,Обычный,4,9419,9,7.8
CUST_01454,35,25000,Мужской,Новосибирск,Новый,4,4000,9,7.3
CUST_01455,75,41095,Мужской,Екатеринбург,Обычный,13,23025,2,8.3
CUST_01456,38,25054,Женский,Екатеринбург,Новый,3,3000,26,4.5
CUST_01457,41,28169,Женский,СПб,Новый,2,2432,19,7.4
CUST_01458,35,281462,Мужской,Москва,VIP,50,791972,36,9.9
CUST_01459,18,25000,Женский,Казань,Новый,5,5000,18,9.6
CUST_01460,36,25000,Мужской,Казань,Новый,3,3229,72,7.0
CUST_01461,43,114932,Мужской,Новосибирск,Обычный,24,173256,1,7.3
CUST_01462,62,33376,Мужской,Новосибирск,Обычный,5,9582,41,7.2
CUST_01463,47,25000,Женский,Новосибирск,Обычный,6,9074,20,8.3
CUST_01464,37,25000,Мужской,Екатеринбург,Новый,2,2823,10,8.4
CUST_01465,40,78612,Женский,Москва,Новый,6,27844,2,8.8
CUST_01466,44,52490,Женский,Новосибирск,Новый,7,17532,16,7.1
CUST_01467,34,37796,Мужской,Екатеринбург,Новый,3,3621,13,6.8
CUST_01468,50,33612,Женский,Москва,Обычный,8,11187,96,8.8
CUST_01469,64,54905,Женский,Екатеринбург,Обычный,6,18795,10,6.0
CUST_01470,34,51898,Мужской,Москва,Новый,6,16589,43,6.0
CUST_01471,58,39713,Женский,Екатеринбург,Обычный,17,32101,9,8.2
CUST_01472,53,56512,Женский,Москва,Обычный,10,29642,8,8.5
CUST_01473,48,32485,Мужской,Екатеринбург,Обычный,8,17905,17,7.1
CUST_01474,41,32842,Мужской,Новосибирск,Новый,3,5236,1,5.9
CUST_01475,45,41077,Мужской,Москва,Новый,2,5765,41,6.8
CUST_01476,36,69474,Мужской,Москва,Новый,6,14988,45,4.9
CUST_01477,67,45399,Мужской,Казань,Обычный,5,7545,21,7.1
CUST_01478,29,75950,Мужской,Екатеринбург,Новый,3,15667,23,5.8
CUST_01479,57,25000,Женский,СПб,Обычный,5,7059,28,6.9
CUST_01480,63,137240,Мужской,Москва,Обычный,32,278336,39,7.6
CUST_01481,35,25000,Женский,СПб,Новый,3,4360,27,7.6
CUST_01482,57,25000,Женский,Казань,Обычный,4,4000,2,6.9
CUST_01483,42,28162,Женский,Екатеринбург,Новый,1,1061,3,4.4
CUST_01484,40,79703,Мужской,Казань,Новый,7,26968,11,10.0
CUST_01485,38,25000,Мужской,Екатеринбург,Новый,3,3000,61,7.8
CUST_01486,18,25000,Женский,СПб,Новый,2,2219,42,6.5
CUST_01487,48,92653,Женский,Москва,Обычный,16,82500,53,8.4
CUST_01488,61,115224,Мужской,СПб,Обычный,31,161762,37,5.5
CUST_01489,29,25000,Женский,Екатеринбург,Новый,3,4544,4,6.3
CUST_01490,52,75373,Женский,СПб,Обычный,9,22717,69,9.5
CUST_01491,38,49979,Мужской,Москва,Новый,7,18688,138,7.7
CUST_01492,23,35763,Мужской,Москва,Новый,2,2614,4,6.3
CUST_01493,54,25000,Женский,Новосибирск,Обычный,4,4000,76,7.8
CUST_01494,65,25000,Женский,Москва,Обычный,5,7530,34,7.1
CUST_01495,28,39852,Мужской,Москва,Новый,3,7129,11,6.0
CUST_01496,43,76306,Женский,Москва,Новый,6,34029,1,8.3
CUST_01497,18,25000,Мужской,Новосибирск,Новый,2,3414,24,6.8
CUST_01498,39,40389,Мужской,Екатеринбург,Новый,4,4000,93,6.5
