user_id;test_group;converted;order_amount;age_group;gender;city;device_type;traffic_source
19220;B;0;0.0;26-35;F;Другие;mobile;organic
19221;B;0;0.0;26-35;F;Другие;mobile;organic
19222;B;0;0.0;18-25;M;Другие;mobile;direct
19223;B;0;0.0;46+;M;СПб;desktop;direct
19224;B;0;0.0;26-35;F;Екатеринбург;mobile;organic
19225;B;0;0.0;46+;M;СПб;mobile;organic
19226;B;0;0.0;46+;M;СПб;desktop;direct
19227;B;0;0.0;36-45;M;Москва;tablet;direct
19228;B;0;0.0;18-25;M;Другие;mobile;paid
19229;B;0;0.0;26-35;F;Екатеринбург;mobile;social
19230;B;0;0.0;36-45;M;Другие;mobile;paid
19231;B;0;0.0;26-35;M;Москва;desktop;direct
19232;B;0;0.0;46+;F;Москва;mobile;organic
19233;B;0;0.0;26-35;M;Москва;mobile;social
19234;B;0;0.0;18-25;M;Другие;mobile;organic
19235;B;0;0.0;26-35;M;Другие;desktop;paid
19236;B;0;0.0;36-45;F;Москва;mobile;organic
19237;B;0;0.0;36-45;F;Москва;desktop;direct
19238;B;1;0.0;18-25;F;Екатеринбург;tablet;direct
19239;B;0;0.0;26-35;M;Другие;desktop;direct
19240;B;0;0.0;18-25;F;Москва;mobile;direct
19241;B;0;0.0;18-25;F;Москва;mobile;organic
19242;B;0;0.0;26-35;F;СПб;mobile;organic
19243;B;0;0.0;36-45;M;СПб;mobile;direct
19244;B;0;0.0;18-25;F;СПб;desktop;paid
19245;B;0;0.0;36-45;F;Екатеринбург;desktop;organic
19246;B;0;0.0;26-35;F;СПб;mobile;paid
19247;B;0;0.0;46+;M;Москва;mobile;organic
19248;B;0;0.0;18-25;M;Другие;mobile;organic
19249;B;0;0.0;36-45;M;СПб;mobile;direct
19250;B;0;0.0;46+;M;Другие;tablet;paid
19251;B;0;0.0;26-35;F;Москва;desktop;direct
19252;B;0;0.0;18-25;F;СПб;mobile;direct
19253;B;0;0.0;46+;M;Москва;mobile;paid
19254;B;0;0.0;46+;F;СПб;desktop;paid
19255;B;0;0.0;18-25;F;Москва;mobile;direct
19256;B;0;0.0;26-35;F;Москва;mobile;organic
19257;B;0;0.0;26-35;M;Другие;mobile;paid
19258;B;0;0.0;26-35;F;СПб;desktop;direct
19259;B;0;0.0;18-25;F;Москва;desktop;social
19260;B;0;0.0;18-25;F;Москва;mobile;direct
19261;B;0;0.0;18-25;F;Москва;mobile;paid
19262;B;0;0.0;36-45;F;Москва;desktop;social
19263;B;0;0.0;36-45;F;Екатеринбург;mobile;organic
19264;B;0;0.0;36-45;M;Екатеринбург;mobile;direct
19265;B;0;0.0;26-35;M;Екатеринбург;desktop;direct
19266;B;0;0.0;26-35;F;Другие;desktop;social
19267;B;0;0.0;46+;F;Москва;mobile;organic
19268;B;0;0.0;26-35;M;Другие;mobile;organic
19269;B;0;0.0;18-25;F;Москва;desktop;paid
19270;B;0;0.0;36-45;F;Москва;mobile;organic
19271;B;0;0.0;46+;M;Москва;mobile;social
19272;B;1;0.0;26-35;F;Другие;mobile;paid
19273;B;0;0.0;36-45;F;Другие;desktop;paid
19274;B;0;0.0;26-35;F;Другие;desktop;paid
19275;B;1;0.0;26-35;F;СПб;desktop;social
19276;B;0;0.0;18-25;F;Москва;mobile;direct
19277;B;0;0.0;36-45;M;Другие;desktop;paid
19278;B;0;0.0;36-45;F;Екатеринбург;mobile;organic
19279;B;0;0.0;36-45;M;Другие;desktop;paid
19280;B;0;0.0;26-35;F;Екатеринбург;mobile;paid
19281;B;0;0.0;18-25;M;Москва;desktop;direct
19282;B;0;0.0;26-35;F;СПб;desktop;organic
19283;B;0;0.0;26-35;F;Екатеринбург;desktop;paid
19284;B;0;0.0;18-25;F;СПб;desktop;direct
19285;B;0;0.0;26-35;F;Москва;mobile;direct
19286;B;0;0.0;36-45;M;Москва;desktop;social
19287;B;0;0.0;36-45;M;Москва;desktop;social
19288;B;0;0.0;18-25;M;Москва;mobile;direct
19289;B;0;0.0;36-45;M;Москва;desktop;organic
19290;B;0;0.0;26-35;M;Москва;desktop;organic
19291;B;0;0.0;26-35;F;СПб;mobile;organic
19292;B;0;0.0;26-35;M;Москва;desktop;social
19293;B;0;0.0;26-35;F;СПб;desktop;direct
19294;B;0;0.0;46+;M;Екатеринбург;mobile;social
19295;B;0;0.0;26-35;M;Другие;desktop;social
19296;B;0;0.0;26-35;M;Другие;mobile;paid
19297;B;0;0.0;18-25;F;Екатеринбург;desktop;direct
19298;B;0;0.0;36-45;F;Москва;desktop;direct
19299;B;0;0.0;36-45;F;СПб;desktop;organic
19300;B;0;0.0;46+;M;Москва;desktop;organic
19301;B;0;0.0;26-35;F;Москва;mobile;organic
19302;B;0;0.0;26-35;M;Екатеринбург;mobile;direct
19303;B;0;0.0;26-35;M;СПб;mobile;paid
19304;B;0;0.0;26-35;F;Москва;desktop;organic
19305;B;0;0.0;36-45;M;Москва;mobile;direct
19306;B;0;0.0;46+;F;СПб;desktop;organic
19307;B;0;0.0;46+;F;Москва;desktop;organic
19308;B;0;0.0;36-45;F;Другие;desktop;direct
19309;B;0;0.0;36-45;F;Другие;mobile;paid
19310;B;0;0.0;26-35;M;СПб;desktop;organic
19311;B;0;0.0;26-35;M;Екатеринбург;desktop;paid
19312;B;0;0.0;36-45;F;Другие;desktop;direct
19313;B;0;0.0;26-35;M;Другие;mobile;organic
19314;B;0;0.0;18-25;F;Другие;mobile;paid
19315;B;0;0.0;36-45;F;Другие;desktop;organic
19316;B;0;0.0;26-35;M;Другие;mobile;social
19317;B;0;0.0;18-25;M;Москва;mobile;social
19318;B;0;0.0;26-35;F;СПб;tablet;organic
19319;B;0;0.0;36-45;M;Екатеринбург;desktop;organic
19320;B;0;0.0;18-25;M;Другие;desktop;direct
19321;B;0;0.0;18-25;F;Екатеринбург;mobile;social
19322;B;0;0.0;18-25;F;Москва;mobile;direct
19323;B;0;0.0;18-25;M;СПб;desktop;social
19324;B;0;0.0;26-35;M;Екатеринбург;desktop;direct
19325;B;0;0.0;18-25;M;СПб;mobile;paid
19326;B;0;0.0;18-25;F;Москва;mobile;paid
19327;B;0;0.0;18-25;M;Другие;desktop;social
19328;B;1;0.0;18-25;M;СПб;desktop;direct
19329;B;0;0.0;46+;M;Другие;desktop;direct
19330;B;0;0.0;18-25;M;Другие;mobile;direct
19331;B;0;0.0;18-25;M;Москва;mobile;paid
19332;B;0;0.0;46+;F;Москва;desktop;paid
19333;B;0;0.0;36-45;M;Екатеринбург;mobile;direct
19334;B;0;0.0;18-25;M;Москва;mobile;social
19335;B;0;0.0;46+;F;Другие;desktop;organic
19336;B;1;0.0;26-35;F;СПб;mobile;paid
19337;B;0;0.0;26-35;M;Другие;mobile;paid
19338;B;0;0.0;26-35;M;Москва;mobile;direct
19339;B;0;0.0;26-35;F;Екатеринбург;mobile;organic
19340;B;0;0.0;46+;M;Москва;mobile;direct
19341;B;0;0.0;46+;M;Москва;desktop;organic
19342;B;0;0.0;46+;M;СПб;mobile;direct
19343;B;1;0.0;18-25;M;Другие;mobile;paid
19344;B;0;0.0;26-35;M;Екатеринбург;mobile;organic
19345;B;0;0.0;36-45;F;Другие;mobile;direct
19346;B;0;0.0;26-35;M;Екатеринбург;desktop;direct
19347;B;0;0.0;46+;F;СПб;desktop;organic
19348;B;0;0.0;36-45;M;Екатеринбург;desktop;organic
19349;B;0;0.0;18-25;M;СПб;mobile;direct
19350;B;0;0.0;26-35;M;Другие;desktop;direct
19351;B;0;0.0;26-35;F;Москва;desktop;organic
19352;B;0;0.0;46+;F;СПб;desktop;paid
19353;B;1;0.0;26-35;F;Москва;desktop;organic
19354;B;0;0.0;36-45;M;Екатеринбург;desktop;direct
19355;B;0;0.0;46+;M;Москва;mobile;paid
19356;B;0;0.0;46+;F;СПб;desktop;direct
19357;B;0;0.0;26-35;M;СПб;mobile;paid
19358;B;0;0.0;26-35;M;Другие;desktop;organic
19359;B;0;0.0;18-25;M;СПб;mobile;direct
19360;B;0;0.0;36-45;F;Другие;desktop;organic
19361;B;0;0.0;46+;M;Екатеринбург;mobile;social
19362;B;0;0.0;18-25;M;СПб;desktop;paid
19363;B;0;0.0;26-35;M;Другие;tablet;paid
19364;B;0;0.0;36-45;M;Москва;desktop;organic
19365;B;0;0.0;26-35;M;Москва;mobile;organic
19366;B;0;0.0;18-25;F;Другие;mobile;organic
19367;B;0;0.0;36-45;M;Москва;desktop;direct
19368;B;0;0.0;46+;M;СПб;desktop;organic
19369;B;0;0.0;18-25;M;Москва;mobile;direct
19370;B;0;0.0;26-35;F;Москва;mobile;paid
19371;B;0;0.0;46+;M;Другие;mobile;direct
19372;B;0;0.0;18-25;F;Екатеринбург;mobile;organic
19373;B;0;0.0;26-35;M;Другие;mobile;organic
19374;B;0;0.0;18-25;F;СПб;desktop;direct
19375;B;0;0.0;46+;F;Другие;desktop;organic
19376;B;1;0.0;26-35;F;Екатеринбург;desktop;organic
19377;B;0;0.0;26-35;F;Москва;mobile;paid
19378;B;0;0.0;46+;F;Другие;mobile;direct
19379;B;0;0.0;36-45;F;Екатеринбург;desktop;direct
19380;B;0;0.0;18-25;F;СПб;desktop;organic
19381;B;0;0.0;36-45;F;Екатеринбург;desktop;organic
19382;B;0;0.0;46+;M;Москва;mobile;organic
19383;B;0;0.0;26-35;F;Другие;desktop;organic
19384;B;0;0.0;18-25;M;Другие;desktop;organic
19385;B;0;0.0;46+;F;Екатеринбург;desktop;organic
19386;B;0;0.0;26-35;M;Москва;desktop;paid
19387;B;0;0.0;36-45;M;СПб;mobile;organic
19388;B;0;0.0;36-45;M;Другие;mobile;organic
19389;B;0;0.0;26-35;M;Другие;mobile;direct
19390;B;0;0.0;36-45;M;Другие;desktop;direct
19391;B;0;0.0;26-35;F;СПб;mobile;organic
19392;B;0;0.0;26-35;M;Екатеринбург;desktop;social
19393;B;0;0.0;46+;F;Москва;mobile;paid
19394;B;0;0.0;18-25;F;Москва;mobile;direct
19395;B;0;0.0;26-35;M;Екатеринбург;desktop;direct
19396;B;0;0.0;26-35;F;СПб;mobile;direct
19397;B;0;0.0;46+;M;Москва;desktop;paid
19398;B;0;0.0;18-25;F;Другие;desktop;paid
19399;B;0;0.0;36-45;F;СПб;desktop;paid
19400;B;0;0.0;26-35;F;Екатеринбург;mobile;organic
19401;B;0;0.0;36-45;M;Екатеринбург;mobile;direct
19402;B;0;0.0;36-45;M;Другие;mobile;social
19403;B;0;0.0;46+;F;Другие;tablet;direct
19404;B;0;0.0;26-35;M;Другие;desktop;paid
19405;B;0;0.0;18-25;F;СПб;mobile;organic
19406;B;0;0.0;26-35;F;Москва;mobile;direct
19407;B;0;0.0;46+;M;Москва;tablet;social
19408;B;0;0.0;36-45;M;СПб;mobile;paid
19409;B;0;0.0;18-25;F;Екатеринбург;mobile;paid
19410;B;0;0.0;18-25;F;Другие;desktop;organic
19411;B;1;0.0;18-25;F;Екатеринбург;desktop;paid
19412;B;0;0.0;26-35;F;Другие;desktop;direct
19413;B;0;0.0;26-35;F;Другие;mobile;direct
19414;B;0;0.0;26-35;F;Москва;mobile;paid
19415;B;0;0.0;26-35;M;Другие;desktop;direct
19416;B;0;0.0;26-35;M;Другие;mobile;direct
19417;B;0;0.0;26-35;M;СПб;desktop;organic
19418;B;0;0.0;36-45;F;Другие;mobile;organic
19419;B;0;0.0;18-25;M;СПб;tablet;direct
19420;B;0;0.0;46+;F;Другие;mobile;direct
19421;B;0;0.0;46+;F;Другие;mobile;direct
19422;B;0;0.0;18-25;M;СПб;mobile;organic
19423;B;0;0.0;26-35;M;Москва;desktop;paid
19424;B;0;0.0;46+;M;СПб;mobile;social
19425;B;0;0.0;26-35;F;Екатеринбург;mobile;direct
19426;B;0;0.0;18-25;M;СПб;desktop;social
19427;B;0;0.0;36-45;M;Другие;desktop;direct
19428;B;0;0.0;18-25;M;Другие;desktop;organic
19429;B;0;0.0;26-35;M;Другие;desktop;direct
19430;B;0;0.0;26-35;M;Другие;desktop;paid
19431;B;0;0.0;18-25;M;СПб;desktop;organic
19432;B;0;0.0;46+;M;Москва;mobile;organic
19433;B;0;0.0;26-35;F;Москва;mobile;paid
19434;B;0;0.0;46+;F;Екатеринбург;mobile;organic
19435;B;0;0.0;36-45;M;Другие;mobile;paid
19436;B;0;0.0;26-35;M;Екатеринбург;desktop;direct
19437;B;0;0.0;36-45;M;Другие;desktop;paid
19438;B;0;0.0;26-35;F;Другие;mobile;direct
19439;B;0;0.0;36-45;F;Другие;desktop;organic
19440;B;0;0.0;26-35;F;СПб;desktop;organic
19441;B;0;0.0;26-35;M;СПб;desktop;paid
19442;B;0;0.0;26-35;F;Москва;desktop;paid
19443;B;0;0.0;18-25;M;СПб;tablet;paid
19444;B;0;0.0;26-35;M;СПб;desktop;direct
19445;B;0;0.0;26-35;M;Москва;desktop;paid
19446;B;0;0.0;36-45;M;Москва;desktop;paid
19447;B;0;0.0;18-25;M;Москва;desktop;paid
19448;B;0;0.0;26-35;M;Москва;mobile;direct
19449;B;0;0.0;26-35;F;СПб;desktop;organic
19450;B;0;0.0;46+;F;Екатеринбург;desktop;paid
19451;B;0;0.0;26-35;M;СПб;mobile;direct
19452;B;0;0.0;26-35;F;Москва;mobile;paid
19453;B;0;0.0;36-45;M;Другие;desktop;paid
19454;B;0;0.0;26-35;M;Другие;desktop;organic
19455;B;0;0.0;46+;M;Екатеринбург;desktop;organic
19456;B;0;0.0;26-35;F;Другие;desktop;direct
19457;B;0;0.0;46+;M;СПб;mobile;direct
19458;B;0;0.0;46+;M;Екатеринбург;mobile;organic
19459;B;0;0.0;18-25;M;Екатеринбург;desktop;social
19460;B;0;0.0;26-35;F;Другие;desktop;direct
19461;B;0;0.0;26-35;M;Екатеринбург;mobile;direct
19462;B;0;0.0;36-45;M;Москва;mobile;direct
19463;B;0;0.0;36-45;F;СПб;mobile;organic
19464;B;0;0.0;26-35;M;СПб;desktop;social
19465;B;0;0.0;18-25;F;Москва;mobile;direct
19466;B;0;0.0;26-35;M;Москва;mobile;direct
19467;B;0;0.0;26-35;M;Екатеринбург;mobile;direct
19468;B;0;0.0;18-25;F;Екатеринбург;mobile;organic
19469;B;1;0.0;26-35;M;Москва;desktop;direct
19470;B;0;0.0;18-25;M;Москва;mobile;organic
19471;B;0;0.0;36-45;F;Другие;desktop;organic
19472;B;0;0.0;46+;F;Москва;mobile;direct
19473;B;0;0.0;18-25;F;Другие;desktop;direct
19474;B;0;0.0;18-25;F;Москва;mobile;direct
19475;B;0;0.0;18-25;M;Другие;mobile;direct
19476;B;0;0.0;36-45;F;Москва;mobile;organic
19477;B;0;0.0;36-45;F;Другие;mobile;social
19478;B;0;0.0;26-35;F;Москва;desktop;social
19479;B;0;0.0;18-25;M;Другие;desktop;social
19480;B;0;0.0;36-45;M;СПб;desktop;organic
19481;B;0;0.0;26-35;F;Москва;desktop;direct
19482;B;0;0.0;46+;M;Другие;mobile;organic
19483;B;0;0.0;46+;F;Другие;mobile;social
19484;B;0;0.0;36-45;M;Екатеринбург;desktop;paid
19485;B;0;0.0;46+;F;СПб;tablet;direct
19486;B;0;0.0;36-45;M;Москва;mobile;paid
19487;B;0;0.0;36-45;F;Другие;mobile;organic
19488;B;0;0.0;26-35;M;Москва;mobile;organic
19489;B;0;0.0;26-35;F;Другие;desktop;direct
19490;B;0;0.0;26-35;F;СПб;desktop;paid
19491;B;0;0.0;26-35;M;Другие;mobile;direct
19492;B;0;0.0;36-45;F;СПб;desktop;organic
19493;B;0;0.0;36-45;F;СПб;desktop;organic
19494;B;0;0.0;36-45;M;Другие;tablet;direct
19495;B;0;0.0;26-35;F;СПб;desktop;direct
19496;B;0;0.0;26-35;F;СПб;desktop;paid
19497;B;0;0.0;26-35;F;Екатеринбург;mobile;direct
19498;B;0;0.0;46+;F;СПб;tablet;organic
19499;B;0;0.0;18-25;F;Другие;desktop;direct
19500;B;0;0.0;26-35;F;Москва;mobile;direct
19501;B;0;0.0;36-45;M;СПб;mobile;direct
19502;B;0;0.0;26-35;F;СПб;mobile;organic
19503;B;0;0.0;26-35;M;СПб;mobile;organic
19504;B;0;0.0;26-35;M;Москва;mobile;paid
19505;B;0;0.0;18-25;F;СПб;mobile;direct
19506;B;0;0.0;36-45;F;Москва;desktop;direct
19507;B;0;0.0;26-35;F;Другие;mobile;direct
19508;B;0;0.0;26-35;F;Москва;desktop;paid
19509;B;0;0.0;26-35;F;СПб;mobile;direct
19510;B;0;0.0;46+;F;Екатеринбург;mobile;organic
19511;B;0;0.0;26-35;M;Екатеринбург;mobile;direct
19512;B;0;0.0;36-45;F;Другие;desktop;direct
19513;B;0;0.0;18-25;F;Другие;mobile;direct
19514;B;0;0.0;36-45;M;Другие;mobile;social
19515;B;0;0.0;26-35;M;СПб;desktop;direct
19516;B;0;0.0;18-25;M;Другие;mobile;paid
19517;B;0;0.0;36-45;F;Екатеринбург;desktop;organic
19518;B;0;0.0;36-45;M;Екатеринбург;mobile;organic
19519;B;0;0.0;36-45;M;СПб;mobile;organic
19520;B;0;0.0;26-35;F;Москва;mobile;organic
19521;B;0;0.0;18-25;F;Москва;mobile;paid
19522;B;0;0.0;26-35;F;Другие;desktop;organic
19523;B;0;0.0;36-45;M;Москва;desktop;direct
19524;B;0;0.0;36-45;F;Екатеринбург;desktop;paid
19525;B;0;0.0;26-35;F;Москва;desktop;organic
19526;B;0;0.0;26-35;M;Москва;mobile;social
19527;B;0;0.0;26-35;M;Другие;mobile;paid
19528;B;0;0.0;26-35;F;СПб;desktop;paid
19529;B;0;0.0;18-25;F;Москва;desktop;paid
19530;B;0;0.0;18-25;M;Москва;desktop;direct
19531;B;0;0.0;36-45;M;Екатеринбург;desktop;social
19532;B;0;0.0;18-25;F;Екатеринбург;desktop;direct
19533;B;0;0.0;36-45;F;Другие;desktop;paid
19534;B;0;0.0;36-45;F;Другие;desktop;direct
19535;B;0;0.0;26-35;F;СПб;mobile;organic
19536;B;0;0.0;18-25;M;Москва;desktop;direct
19537;B;0;0.0;18-25;M;Москва;mobile;paid
19538;B;1;0.0;26-35;F;СПб;desktop;direct
19539;B;0;0.0;26-35;F;Другие;mobile;paid
19540;B;0;0.0;26-35;F;Москва;mobile;organic
19541;B;0;0.0;36-45;F;Екатеринбург;desktop;organic
19542;B;0;0.0;36-45;F;Москва;desktop;paid
19543;B;0;0.0;46+;F;Другие;desktop;paid
19544;B;0;0.0;36-45;F;Москва;mobile;direct
19545;B;0;0.0;18-25;M;Москва;mobile;organic
19546;B;0;0.0;26-35;M;Москва;mobile;paid
19547;B;0;0.0;18-25;M;Москва;desktop;paid
19548;B;0;0.0;36-45;F;Москва;desktop;organic
19549;B;0;0.0;36-45;F;Другие;mobile;organic
19550;B;0;0.0;18-25;M;Екатеринбург;mobile;organic
19551;B;0;0.0;46+;M;Другие;desktop;organic
19552;B;0;0.0;46+;M;СПб;desktop;organic
19553;B;0;0.0;18-25;F;Другие;tablet;organic
19554;B;0;0.0;46+;F;Москва;mobile;organic
19555;B;0;0.0;36-45;F;СПб;mobile;organic
19556;B;0;0.0;36-45;F;СПб;mobile;paid
19557;B;0;0.0;26-35;M;СПб;desktop;organic
19558;B;0;0.0;36-45;F;Москва;mobile;direct
19559;B;0;0.0;18-25;M;Москва;desktop;direct
19560;B;0;0.0;46+;M;Москва;mobile;social
19561;B;0;0.0;36-45;F;СПб;desktop;paid
19562;B;0;0.0;26-35;F;СПб;mobile;organic
19563;B;0;0.0;36-45;M;Другие;mobile;direct
19564;B;0;0.0;26-35;M;Другие;desktop;paid
19565;B;0;0.0;18-25;M;Другие;mobile;social
19566;B;0;0.0;46+;M;Москва;mobile;organic
19567;B;0;0.0;18-25;F;Другие;mobile;direct
19568;B;0;0.0;26-35;F;Другие;desktop;direct
19569;B;0;0.0;46+;F;Екатеринбург;desktop;social
19570;B;0;0.0;46+;M;Другие;desktop;direct
19571;B;0;0.0;26-35;F;СПб;tablet;direct
19572;B;0;0.0;46+;F;Екатеринбург;desktop;paid
19573;B;0;0.0;36-45;M;Москва;desktop;social
19574;B;0;0.0;26-35;F;Москва;mobile;direct
19575;B;0;0.0;26-35;F;Другие;desktop;paid
19576;B;0;0.0;36-45;M;Другие;mobile;organic
19577;B;0;0.0;36-45;F;Другие;mobile;organic
19578;B;0;0.0;18-25;F;СПб;desktop;paid
19579;B;0;0.0;26-35;M;Другие;desktop;paid
19580;B;0;0.0;18-25;F;Москва;mobile;organic
19581;B;0;0.0;18-25;F;СПб;desktop;organic
19582;B;0;0.0;18-25;F;СПб;mobile;paid
19583;B;1;0.0;18-25;M;СПб;desktop;paid
19584;B;0;0.0;46+;M;Другие;mobile;organic
19585;B;0;0.0;18-25;M;Другие;mobile;direct
19586;B;0;0.0;36-45;M;Москва;mobile;paid
19587;B;0;0.0;46+;F;Другие;mobile;direct
19588;B;0;0.0;26-35;M;Другие;desktop;organic
19589;B;0;0.0;36-45;F;Другие;mobile;direct
19590;B;0;0.0;26-35;F;Екатеринбург;desktop;organic
19591;B;0;0.0;26-35;M;СПб;desktop;direct
19592;B;0;0.0;18-25;M;Другие;desktop;paid
19593;B;0;0.0;26-35;M;Другие;mobile;organic
19594;B;0;0.0;36-45;M;СПб;mobile;organic
19595;B;0;0.0;26-35;F;Другие;desktop;direct
19596;B;0;0.0;26-35;F;Москва;mobile;paid
19597;B;0;0.0;36-45;F;Екатеринбург;mobile;organic
19598;B;0;0.0;18-25;F;Екатеринбург;mobile;direct
19599;B;0;0.0;18-25;M;Другие;desktop;organic
19600;B;0;0.0;18-25;F;СПб;desktop;organic
19601;B;0;0.0;36-45;M;Другие;mobile;direct
19602;B;0;0.0;26-35;F;Другие;desktop;direct
19603;B;0;0.0;36-45;F;Другие;desktop;paid
19604;B;0;0.0;26-35;M;Москва;mobile;direct
19605;B;0;0.0;46+;M;Екатеринбург;desktop;organic
19606;B;0;0.0;36-45;F;Другие;desktop;direct
19607;B;0;0.0;36-45;F;СПб;mobile;organic
19608;B;0;0.0;18-25;F;Москва;desktop;paid
19609;B;0;0.0;18-25;F;Другие;desktop;organic
19610;B;0;0.0;18-25;F;СПб;tablet;direct
19611;B;0;0.0;26-35;F;Екатеринбург;mobile;social
19612;B;0;0.0;26-35;M;Екатеринбург;desktop;direct
19613;B;0;0.0;18-25;M;Москва;desktop;organic
19614;B;0;0.0;36-45;M;СПб;desktop;organic
19615;B;1;0.0;26-35;F;Екатеринбург;desktop;social
19616;B;0;0.0;36-45;F;Другие;desktop;paid
19617;B;0;0.0;18-25;F;Москва;desktop;direct
19618;B;0;0.0;26-35;M;Екатеринбург;desktop;paid
19619;B;0;0.0;36-45;M;Екатеринбург;desktop;paid
19620;B;0;0.0;18-25;M;Екатеринбург;mobile;social
19621;B;0;0.0;36-45;M;Москва;mobile;direct
19622;B;0;0.0;18-25;M;Москва;desktop;organic
19623;B;0;0.0;18-25;M;Другие;tablet;organic
19624;B;0;0.0;26-35;M;СПб;tablet;direct
19625;B;0;0.0;26-35;F;Другие;mobile;organic
19626;B;0;0.0;36-45;M;Москва;mobile;direct
19627;B;0;0.0;46+;M;Другие;mobile;organic
19628;B;0;0.0;36-45;M;Другие;mobile;organic
19629;B;0;0.0;18-25;F;Москва;desktop;paid
19630;B;0;0.0;36-45;F;Другие;mobile;paid
19631;B;0;0.0;36-45;F;Москва;desktop;organic
19632;B;0;0.0;36-45;F;Москва;desktop;direct
19633;B;0;0.0;26-35;M;Екатеринбург;mobile;direct
19634;B;0;0.0;18-25;F;Москва;desktop;organic
19635;B;0;0.0;18-25;F;СПб;mobile;social
19636;B;0;0.0;18-25;M;Екатеринбург;mobile;direct
19637;B;0;0.0;46+;M;Другие;mobile;organic
19638;B;0;0.0;18-25;F;Москва;desktop;paid
19639;B;0;0.0;26-35;F;Москва;mobile;organic
19640;B;0;0.0;18-25;F;Екатеринбург;mobile;direct
19641;B;0;0.0;36-45;F;Москва;mobile;organic
19642;B;0;0.0;36-45;F;СПб;mobile;direct
19643;B;0;0.0;26-35;F;Другие;mobile;organic
19644;B;0;0.0;18-25;M;Москва;desktop;organic
19645;B;0;0.0;46+;F;Москва;tablet;social
19646;B;0;0.0;26-35;M;СПб;desktop;direct
19647;B;0;0.0;26-35;F;Москва;mobile;paid
19648;B;0;0.0;26-35;M;Москва;mobile;paid
19649;B;0;0.0;18-25;F;Другие;desktop;organic
19650;B;0;0.0;26-35;M;Екатеринбург;desktop;direct
19651;B;1;0.0;26-35;F;СПб;mobile;social
19652;B;0;0.0;18-25;M;СПб;mobile;social
19653;B;0;0.0;26-35;M;Москва;mobile;organic
19654;B;0;0.0;18-25;M;СПб;desktop;organic
19655;B;0;0.0;26-35;F;СПб;mobile;organic
19656;B;0;0.0;46+;M;СПб;mobile;direct
19657;B;0;0.0;46+;M;Другие;desktop;direct
19658;B;0;0.0;36-45;M;СПб;desktop;direct
19659;B;0;0.0;18-25;M;Другие;desktop;paid
19660;B;0;0.0;18-25;M;СПб;desktop;direct
19661;B;0;0.0;46+;M;Другие;mobile;organic
19662;B;0;0.0;18-25;M;Другие;desktop;organic
19663;B;0;0.0;26-35;M;Другие;mobile;paid
19664;B;0;0.0;36-45;F;Екатеринбург;mobile;direct
19665;B;0;0.0;26-35;M;СПб;desktop;paid
19666;B;0;0.0;18-25;F;Москва;mobile;direct
19667;B;0;0.0;18-25;F;Москва;mobile;direct
19668;B;0;0.0;26-35;M;Екатеринбург;desktop;social
19669;B;0;0.0;26-35;F;Екатеринбург;desktop;paid
19670;B;0;0.0;26-35;M;Москва;desktop;organic
19671;B;0;0.0;18-25;M;Другие;desktop;paid
19672;B;0;0.0;36-45;M;Москва;mobile;social
19673;B;0;0.0;36-45;M;Другие;desktop;paid
19674;B;0;0.0;26-35;M;Москва;desktop;paid
19675;B;0;0.0;18-25;M;СПб;tablet;social
19676;B;0;0.0;36-45;M;Другие;desktop;direct
19677;B;0;0.0;26-35;M;Екатеринбург;mobile;paid
19678;B;0;0.0;36-45;M;Москва;desktop;direct
19679;B;0;0.0;26-35;M;Екатеринбург;desktop;direct
19680;B;0;0.0;26-35;F;Другие;mobile;organic
19681;B;0;0.0;46+;M;Другие;desktop;paid
19682;B;0;0.0;36-45;M;Москва;mobile;direct
19683;B;0;0.0;18-25;F;Другие;desktop;social
19684;B;0;0.0;26-35;F;Москва;desktop;paid
19685;B;0;0.0;26-35;F;Другие;tablet;paid
19686;B;0;0.0;46+;F;Москва;desktop;paid
19687;B;0;0.0;26-35;M;Другие;desktop;paid
19688;B;0;0.0;36-45;F;СПб;mobile;direct
19689;B;0;0.0;18-25;M;Екатеринбург;mobile;paid
19690;B;0;0.0;26-35;M;Москва;tablet;paid
19691;B;0;0.0;36-45;M;Другие;mobile;paid
19692;B;0;0.0;26-35;F;Другие;desktop;direct
19693;B;1;0.0;26-35;M;Москва;tablet;direct
19694;B;0;0.0;26-35;M;Москва;mobile;organic
19695;B;0;0.0;18-25;F;Москва;mobile;social
19696;B;0;0.0;18-25;F;Другие;mobile;organic
19697;B;0;0.0;18-25;M;Екатеринбург;desktop;direct
19698;B;0;0.0;26-35;F;Москва;mobile;organic
19699;B;0;0.0;26-35;M;Другие;mobile;social
19700;B;0;0.0;26-35;F;Екатеринбург;desktop;paid
19701;B;0;0.0;26-35;F;Другие;mobile;social
19702;B;0;0.0;18-25;M;Москва;mobile;direct
19703;B;0;0.0;26-35;F;Другие;desktop;organic
19704;B;0;0.0;26-35;M;Другие;desktop;direct
19705;B;0;0.0;46+;M;СПб;mobile;social
19706;B;0;0.0;26-35;M;Другие;desktop;social
19707;B;0;0.0;36-45;M;Москва;mobile;paid
19708;B;0;0.0;26-35;M;Другие;desktop;organic
19709;B;0;0.0;18-25;M;Другие;desktop;organic
19710;B;0;0.0;46+;M;Москва;mobile;organic
