transaction_id;user_id;transaction_date;transaction_amount;user_profile
18728;4126;2023-07-01;468,51;Потенциальные
18729;2393;2023-07-01;711,67;Потенциальные
18730;3944;2023-07-01;32,42;Потенциальные
18731;340;2023-07-01;404,52;Потенциальные
18732;695;2023-07-01;91,47;Лояльные
18733;2124;2023-07-01;657,99;Потенциальные
18734;4497;2023-07-01;310,67;Чемпионы
18735;1787;2023-07-01;73,73;Новые
18736;2858;2023-07-01;117,88;Потенциальные
18737;2568;2023-07-01;897,45;Потерянные
18738;4174;2023-07-01;851,45;Чемпионы
18739;1453;2023-07-01;754,34;Потенциальные
18740;4039;2023-07-01;286,15;Потерянные
18741;3328;2023-07-01;502,84;Чемпионы
18742;491;2023-07-01;942,13;Новые
18743;3025;2023-07-01;872,80;Чемпионы
18744;1277;2023-07-01;700,06;Рискующие
18745;228;2023-07-01;797,24;Потенциальные
18746;173;2023-07-01;30,95;Рискующие
18747;830;2023-07-01;731,13;Потерянные
18748;3409;2023-07-01;485,52;Потенциальные
18749;2049;2023-07-01;197,03;Потерянные
18750;4047;2023-07-01;959,04;Потенциальные
18751;3175;2023-07-01;871,47;Рискующие
18752;1130;2023-07-01;844,14;Потерянные
18753;2049;2023-07-01;414,78;Потенциальные
18754;777;2023-07-01;230,06;Чемпионы
18755;2325;2023-07-01;656,71;Чемпионы
18756;1964;2023-07-01;504,69;Новые
18757;3969;2023-07-01;678,60;Рискующие
18758;3731;2023-07-01;418,34;Новые
18759;4428;2023-07-02;926,43;Новые
18760;970;2023-07-02;959,00;Чемпионы
18761;82;2023-07-02;796,19;Потерянные
18762;1472;2023-07-02;306,31;Новые
18763;3848;2023-07-02;170,42;Потенциальные
18764;1195;2023-07-02;443,99;Рискующие
18765;339;2023-07-02;447,38;Потерянные
18766;4482;2023-07-02;826,13;Новые
18767;3411;2023-07-02;30,78;Потерянные
18768;74;2023-07-02;99,74;Новые
18769;4189;2023-07-02;344,86;Рискующие
18770;417;2023-07-02;130,43;Рискующие
18771;3248;2023-07-02;387,46;Новые
18772;1423;2023-07-02;219,67;Потенциальные
18773;3462;2023-07-02;982,52;Лояльные
18774;1225;2023-07-02;524,43;Потерянные
18775;2290;2023-07-02;633,93;Рискующие
18776;4541;2023-07-02;822,47;Новые
18777;2462;2023-07-02;516,98;Потенциальные
18778;3874;2023-07-02;454,21;Лояльные
18779;3094;2023-07-02;590,98;Потерянные
18780;4098;2023-07-02;163,29;Новые
18781;129;2023-07-02;813,70;Потерянные
18782;293;2023-07-02;639,58;Лояльные
18783;871;2023-07-02;935,47;Новые
18784;3103;2023-07-02;751,60;Потерянные
18785;1379;2023-07-02;296,87;Потенциальные
18786;2611;2023-07-02;824,00;Чемпионы
18787;2070;2023-07-02;106,60;Потенциальные
18788;1336;2023-07-02;125,77;Потенциальные
18789;4182;2023-07-02;901,61;Чемпионы
18790;4254;2023-07-02;164,08;Потенциальные
18791;1017;2023-07-02;97,46;Потерянные
18792;1241;2023-07-02;976,17;Чемпионы
18793;1891;2023-07-02;418,44;Рискующие
18794;483;2023-07-03;747,93;Лояльные
18795;3502;2023-07-03;750,37;Рискующие
18796;1007;2023-07-03;287,02;Потерянные
18797;853;2023-07-03;109,66;Рискующие
18798;1013;2023-07-03;167,25;Новые
18799;3489;2023-07-03;406,96;Лояльные
18800;1993;2023-07-03;957,31;Новые
18801;613;2023-07-03;388,49;Чемпионы
18802;3643;2023-07-03;898,94;Потенциальные
18803;770;2023-07-03;808,74;Рискующие
18804;3456;2023-07-03;542,14;Чемпионы
18805;4140;2023-07-03;119,86;Рискующие
18806;2964;2023-07-03;725,09;Новые
18807;4590;2023-07-03;696,77;Чемпионы
18808;1413;2023-07-03;468,53;Рискующие
18809;235;2023-07-03;480,71;Рискующие
18810;3865;2023-07-03;53,76;Рискующие
18811;274;2023-07-03;368,64;Рискующие
18812;1720;2023-07-03;434,65;Чемпионы
18813;2819;2023-07-03;183,42;Чемпионы
18814;2672;2023-07-03;209,67;Лояльные
18815;1438;2023-07-03;275,99;Потенциальные
18816;2121;2023-07-03;514,07;Чемпионы
18817;2741;2023-07-03;83,09;Чемпионы
18818;686;2023-07-03;494,74;Чемпионы
18819;1403;2023-07-03;365,36;Лояльные
18820;2775;2023-07-03;519,93;Чемпионы
18821;1123;2023-07-03;556,92;Рискующие
18822;1287;2023-07-03;833,13;Новые
18823;1350;2023-07-03;374,13;Потенциальные
18824;2497;2023-07-03;831,34;Потерянные
18825;1966;2023-07-03;99,96;Рискующие
18826;554;2023-07-03;35,89;Чемпионы
18827;2629;2023-07-03;190,75;Чемпионы
18828;4429;2023-07-04;562,77;Чемпионы
18829;2299;2023-07-04;789,24;Лояльные
18830;3574;2023-07-04;964,19;Потенциальные
18831;2507;2023-07-04;275,91;Новые
18832;588;2023-07-04;337,52;Рискующие
18833;2889;2023-07-04;260,59;Потерянные
18834;2773;2023-07-04;318,53;Чемпионы
18835;3405;2023-07-04;400,85;Потерянные
18836;990;2023-07-04;618,72;Новые
18837;1706;2023-07-04;560,46;Чемпионы
18838;101;2023-07-04;67,40;Чемпионы
18839;823;2023-07-04;531,50;Чемпионы
18840;2993;2023-07-04;774,70;Лояльные
18841;1374;2023-07-04;664,62;Потенциальные
18842;261;2023-07-04;657,14;Чемпионы
18843;2019;2023-07-04;101,78;Потерянные
18844;3205;2023-07-04;522,44;Потерянные
18845;1412;2023-07-04;270,52;Чемпионы
18846;773;2023-07-04;770,69;Чемпионы
18847;2054;2023-07-04;63,91;Чемпионы
18848;3819;2023-07-04;612,99;Рискующие
18849;422;2023-07-04;144,08;Потерянные
18850;1778;2023-07-04;516,74;Чемпионы
18851;363;2023-07-04;45,89;Потенциальные
18852;4659;2023-07-04;512,26;Потерянные
18853;1116;2023-07-04;659,21;Новые
18854;2205;2023-07-04;351,35;Лояльные
18855;466;2023-07-04;943,01;Потерянные
18856;4308;2023-07-04;434,77;Потерянные
18857;346;2023-07-04;310,84;Новые
18858;2673;2023-07-04;813,57;Рискующие
18859;154;2023-07-04;216,14;Чемпионы
18860;1712;2023-07-04;801,72;Потенциальные
18861;1479;2023-07-04;863,20;Лояльные
18862;4776;2023-07-05;275,99;Лояльные
18863;4553;2023-07-05;682,86;Потерянные
18864;3006;2023-07-05;450,74;Рискующие
18865;4016;2023-07-05;571,21;Лояльные
18866;2446;2023-07-05;588,49;Потенциальные
18867;4017;2023-07-05;208,35;Новые
18868;3474;2023-07-05;857,96;Чемпионы
18869;4750;2023-07-05;984,53;Новые
18870;3074;2023-07-05;521,86;Потенциальные
18871;2306;2023-07-05;137,39;Новые
18872;3528;2023-07-05;738,22;Чемпионы
18873;575;2023-07-05;171,54;Рискующие
18874;1244;2023-07-05;50,61;Лояльные
18875;2689;2023-07-05;475,28;Потенциальные
18876;92;2023-07-05;682,59;Новые
18877;3146;2023-07-05;502,76;Лояльные
18878;955;2023-07-05;201,53;Чемпионы
18879;3710;2023-07-05;486,52;Новые
18880;1171;2023-07-05;173,40;Потенциальные
18881;22;2023-07-05;913,27;Чемпионы
18882;22;2023-07-05;437,45;Потерянные
18883;13;2023-07-05;323,78;Потенциальные
18884;3027;2023-07-05;788,29;Новые
18885;3715;2023-07-05;552,55;Новые
18886;2489;2023-07-05;146,15;Чемпионы
18887;466;2023-07-05;120,09;Потенциальные
18888;1230;2023-07-05;275,03;Потерянные
18889;4581;2023-07-05;767,10;Рискующие
18890;1557;2023-07-05;457,01;Чемпионы
18891;2853;2023-07-05;195,15;Лояльные
18892;3601;2023-07-05;48,58;Новые
18893;4267;2023-07-05;377,74;Чемпионы
18894;2319;2023-07-05;242,80;Рискующие
18895;2883;2023-07-05;949,39;Новые
18896;798;2023-07-06;209,04;Потенциальные
18897;263;2023-07-06;705,92;Лояльные
18898;4686;2023-07-06;236,78;Чемпионы
18899;869;2023-07-06;73,87;Новые
18900;4721;2023-07-06;20,59;Рискующие
18901;1843;2023-07-06;274,06;Новые
18902;1616;2023-07-06;908,45;Чемпионы
18903;2358;2023-07-06;243,48;Новые
18904;1375;2023-07-06;557,21;Чемпионы
18905;665;2023-07-06;249,15;Рискующие
18906;2324;2023-07-06;716,37;Чемпионы
18907;3421;2023-07-06;769,77;Лояльные
18908;3514;2023-07-06;216,36;Чемпионы
18909;799;2023-07-06;61,34;Потерянные
18910;2189;2023-07-06;140,16;Рискующие
18911;1491;2023-07-06;496,33;Лояльные
18912;2486;2023-07-06;409,91;Чемпионы
18913;2303;2023-07-06;111,24;Новые
18914;3928;2023-07-06;124,92;Потенциальные
18915;3990;2023-07-06;562,93;Потерянные
18916;1911;2023-07-06;992,76;Чемпионы
18917;4467;2023-07-06;927,39;Потерянные
18918;3708;2023-07-06;887,51;Лояльные
18919;873;2023-07-06;85,23;Потерянные
18920;381;2023-07-06;122,44;Чемпионы
18921;4382;2023-07-06;712,62;Потерянные
18922;2916;2023-07-06;889,51;Потерянные
18923;2924;2023-07-06;307,87;Новые
18924;3416;2023-07-06;503,08;Потенциальные
18925;2307;2023-07-06;396,94;Чемпионы
18926;2341;2023-07-06;145,20;Новые
18927;4528;2023-07-06;425,95;Рискующие
18928;2843;2023-07-06;428,32;Лояльные
18929;1092;2023-07-06;640,59;Лояльные
18930;3649;2023-07-06;754,13;Рискующие
18931;448;2023-07-07;788,23;Потенциальные
18932;3369;2023-07-07;172,48;Потерянные
18933;169;2023-07-07;617,68;Потерянные
18934;2408;2023-07-07;238,61;Потенциальные
18935;1666;2023-07-07;776,90;Лояльные
18936;3845;2023-07-07;499,03;Рискующие
18937;3102;2023-07-07;363,52;Лояльные
18938;2585;2023-07-07;875,81;Лояльные
18939;1852;2023-07-07;867,30;Потенциальные
18940;1077;2023-07-07;926,78;Чемпионы
18941;3315;2023-07-07;578,22;Лояльные
18942;3123;2023-07-07;678,92;Лояльные
18943;578;2023-07-07;435,14;Новые
18944;3387;2023-07-07;901,73;Рискующие
18945;3248;2023-07-07;492,20;Рискующие
18946;3377;2023-07-07;740,13;Потерянные
18947;3559;2023-07-07;844,85;Потерянные
18948;1951;2023-07-07;436,32;Потенциальные
18949;2182;2023-07-07;840,25;Рискующие
18950;4597;2023-07-07;887,96;Лояльные
18951;3990;2023-07-07;20,43;Лояльные
18952;2529;2023-07-07;442,93;Рискующие
18953;1;2023-07-07;956,34;Потенциальные
18954;1729;2023-07-07;64,32;Лояльные
18955;3628;2023-07-07;446,32;Рискующие
18956;4629;2023-07-07;815,68;Новые
18957;3057;2023-07-07;488,51;Новые
18958;436;2023-07-07;732,01;Потерянные
18959;4534;2023-07-07;861,00;Чемпионы
18960;447;2023-07-07;211,08;Лояльные
18961;1821;2023-07-07;219,25;Рискующие
18962;3151;2023-07-07;748,76;Чемпионы
18963;1339;2023-07-07;363,68;Потенциальные
18964;1058;2023-07-07;305,75;Новые
18965;240;2023-07-08;616,60;Потенциальные
18966;2384;2023-07-08;967,55;Потерянные
18967;2894;2023-07-08;190,52;Новые
18968;2661;2023-07-08;717,56;Лояльные
18969;880;2023-07-08;674,01;Потенциальные
18970;377;2023-07-08;759,39;Потенциальные
18971;3609;2023-07-08;541,98;Новые
18972;1922;2023-07-08;773,96;Потерянные
18973;2426;2023-07-08;16,17;Потенциальные
18974;1936;2023-07-08;582,70;Потенциальные
18975;1419;2023-07-08;141,62;Новые
18976;2063;2023-07-08;621,78;Новые
18977;139;2023-07-08;752,37;Потерянные
18978;2088;2023-07-08;446,20;Потенциальные
18979;3680;2023-07-08;678,57;Чемпионы
18980;3764;2023-07-08;966,92;Потенциальные
18981;1172;2023-07-08;953,66;Лояльные
18982;2002;2023-07-08;305,46;Лояльные
18983;2432;2023-07-08;211,57;Чемпионы
18984;3975;2023-07-08;649,00;Лояльные
18985;4563;2023-07-08;487,17;Потерянные
18986;1389;2023-07-08;104,48;Потенциальные
18987;2034;2023-07-08;113,54;Новые
18988;237;2023-07-08;308,78;Потерянные
18989;1488;2023-07-08;998,94;Потерянные
18990;4493;2023-07-08;343,79;Лояльные
18991;4254;2023-07-08;96,43;Лояльные
18992;3780;2023-07-08;357,69;Потерянные
18993;2274;2023-07-08;223,17;Рискующие
18994;1907;2023-07-08;361,97;Чемпионы
18995;3625;2023-07-08;514,98;Лояльные
18996;648;2023-07-08;934,54;Потенциальные
18997;816;2023-07-08;38,49;Лояльные
18998;49;2023-07-08;751,64;Потенциальные
18999;2022;2023-07-09;25,73;Чемпионы
19000;1277;2023-07-09;113,35;Лояльные
19001;2789;2023-07-09;418,70;Чемпионы
19002;183;2023-07-09;851,60;Потерянные
19003;2952;2023-07-09;572,90;Потерянные
19004;2915;2023-07-09;647,54;Потерянные
19005;4026;2023-07-09;57,58;Новые
19006;537;2023-07-09;833,98;Потерянные
19007;2503;2023-07-09;336,39;Новые
19008;2373;2023-07-09;177,75;Потенциальные
19009;1504;2023-07-09;52,86;Лояльные
19010;3893;2023-07-09;865,56;Потерянные
19011;256;2023-07-09;418,17;Рискующие
19012;594;2023-07-09;763,98;Рискующие
19013;1725;2023-07-09;540,95;Чемпионы
19014;2824;2023-07-09;579,11;Потерянные
19015;1090;2023-07-09;962,34;Потерянные
19016;981;2023-07-09;670,17;Лояльные
19017;2200;2023-07-09;595,88;Потенциальные
19018;4120;2023-07-09;560,22;Новые
19019;573;2023-07-09;542,13;Рискующие
19020;3627;2023-07-09;964,06;Лояльные
19021;1964;2023-07-09;350,69;Чемпионы
19022;3658;2023-07-09;42,12;Чемпионы
19023;1560;2023-07-09;114,29;Чемпионы
19024;2351;2023-07-09;796,80;Новые
19025;4711;2023-07-09;922,51;Новые
19026;4139;2023-07-09;79,81;Потерянные
19027;3444;2023-07-09;103,59;Рискующие
19028;4619;2023-07-09;105,89;Лояльные
19029;1358;2023-07-09;186,62;Потенциальные
19030;4541;2023-07-09;130,18;Новые
19031;3819;2023-07-09;377,88;Лояльные
19032;1757;2023-07-09;408,67;Лояльные
19033;3340;2023-07-09;527,96;Потерянные
19034;2513;2023-07-10;789,60;Рискующие
19035;423;2023-07-10;586,84;Новые
19036;2610;2023-07-10;96,89;Лояльные
19037;3066;2023-07-10;808,32;Лояльные
19038;4804;2023-07-10;749,75;Потерянные
19039;8;2023-07-10;769,18;Потенциальные
19040;3575;2023-07-10;576,94;Потенциальные
19041;3283;2023-07-10;425,61;Чемпионы
19042;3014;2023-07-10;178,53;Чемпионы
19043;3017;2023-07-10;948,64;Потерянные
19044;300;2023-07-10;870,29;Лояльные
19045;2319;2023-07-10;256,68;Лояльные
19046;1189;2023-07-10;329,00;Рискующие
19047;4646;2023-07-10;71,17;Потенциальные
19048;2546;2023-07-10;747,90;Потенциальные
19049;2474;2023-07-10;661,95;Рискующие
19050;2580;2023-07-10;790,00;Лояльные
19051;361;2023-07-10;112,91;Чемпионы
19052;2020;2023-07-10;117,74;Рискующие
19053;1835;2023-07-10;852,28;Новые
19054;4664;2023-07-10;690,73;Чемпионы
19055;2012;2023-07-10;307,56;Лояльные
19056;2377;2023-07-10;451,40;Рискующие
19057;4514;2023-07-10;424,66;Лояльные
19058;2716;2023-07-10;488,84;Рискующие
19059;4646;2023-07-10;382,39;Лояльные
19060;1619;2023-07-10;956,96;Новые
19061;2529;2023-07-10;355,72;Рискующие
19062;1497;2023-07-10;395,36;Потерянные
19063;2396;2023-07-10;849,40;Рискующие
19064;4403;2023-07-10;19,72;Лояльные
19065;1847;2023-07-10;783,53;Рискующие
19066;2355;2023-07-10;241,54;Потенциальные
19067;740;2023-07-10;590,76;Рискующие
19068;334;2023-07-11;268,27;Лояльные
19069;834;2023-07-11;873,35;Потенциальные
19070;1034;2023-07-11;925,39;Потерянные
19071;4749;2023-07-11;191,04;Рискующие
19072;1621;2023-07-11;884,45;Потенциальные
19073;3937;2023-07-11;142,68;Потерянные
19074;527;2023-07-11;445,06;Чемпионы
19075;3121;2023-07-11;28,05;Потенциальные
19076;2902;2023-07-11;398,60;Новые
19077;184;2023-07-11;91,07;Потенциальные
19078;2137;2023-07-11;661,25;Новые
19079;2803;2023-07-11;676,44;Потерянные
19080;2183;2023-07-11;126,35;Рискующие
19081;2090;2023-07-11;803,25;Потерянные
19082;3874;2023-07-11;227,82;Потерянные
19083;47;2023-07-11;306,89;Рискующие
19084;1539;2023-07-11;120,92;Лояльные
19085;502;2023-07-11;837,04;Лояльные
19086;1442;2023-07-11;503,03;Рискующие
19087;558;2023-07-11;856,10;Чемпионы
19088;1505;2023-07-11;431,01;Лояльные
19089;1506;2023-07-11;397,93;Новые
19090;1148;2023-07-11;464,66;Потерянные
19091;996;2023-07-11;491,05;Новые
19092;4107;2023-07-11;390,01;Потенциальные
19093;69;2023-07-11;467,38;Рискующие
19094;1961;2023-07-11;485,57;Чемпионы
19095;1464;2023-07-11;990,86;Лояльные
19096;134;2023-07-11;634,37;Потерянные
19097;4435;2023-07-11;857,23;Потенциальные
19098;2527;2023-07-11;493,60;Чемпионы
19099;614;2023-07-11;590,12;Чемпионы
19100;1308;2023-07-11;43,47;Потерянные
19101;2851;2023-07-11;293,17;Лояльные
19102;308;2023-07-12;803,51;Чемпионы
19103;1471;2023-07-12;344,22;Новые
19104;2568;2023-07-12;727,50;Потерянные
19105;2730;2023-07-12;38,69;Лояльные
19106;2707;2023-07-12;562,23;Новые
19107;133;2023-07-12;988,62;Лояльные
19108;4667;2023-07-12;716,92;Новые
19109;3751;2023-07-12;702,47;Лояльные
19110;2563;2023-07-12;487,68;Рискующие
19111;3794;2023-07-12;289,62;Новые
19112;1991;2023-07-12;419,59;Потерянные
19113;767;2023-07-12;519,65;Потерянные
19114;4693;2023-07-12;717,25;Новые
19115;1381;2023-07-12;171,69;Рискующие
19116;2082;2023-07-12;375,65;Потенциальные
19117;3287;2023-07-12;858,25;Чемпионы
19118;1173;2023-07-12;19,23;Лояльные
19119;2068;2023-07-12;822,91;Чемпионы
19120;3416;2023-07-12;63,43;Чемпионы
19121;1125;2023-07-12;778,15;Рискующие
19122;2051;2023-07-12;990,03;Новые
19123;4034;2023-07-12;749,00;Рискующие
19124;1083;2023-07-12;538,88;Потерянные
19125;1587;2023-07-12;140,21;Рискующие
19126;1018;2023-07-12;66,94;Рискующие
19127;3587;2023-07-12;409,33;Чемпионы
19128;1475;2023-07-12;417,66;Потерянные
19129;1293;2023-07-12;242,46;Лояльные
19130;1608;2023-07-12;406,29;Чемпионы
19131;3865;2023-07-12;296,59;Рискующие
19132;2587;2023-07-12;65,59;Чемпионы
19133;1859;2023-07-12;453,72;Потерянные
19134;2043;2023-07-12;489,22;Рискующие
19135;1713;2023-07-12;703,73;Потерянные
19136;4085;2023-07-12;555,03;Чемпионы
19137;1707;2023-07-13;904,39;Чемпионы
19138;2881;2023-07-13;357,59;Рискующие
19139;1405;2023-07-13;229,71;Рискующие
19140;3954;2023-07-13;77,41;Чемпионы
19141;1243;2023-07-13;392,95;Потерянные
19142;2966;2023-07-13;61,10;Рискующие
19143;4153;2023-07-13;487,84;Потенциальные
19144;3097;2023-07-13;895,35;Потенциальные
19145;2346;2023-07-13;541,69;Рискующие
19146;3222;2023-07-13;659,29;Лояльные
19147;138;2023-07-13;881,05;Новые
19148;148;2023-07-13;143,07;Потенциальные
19149;1145;2023-07-13;555,64;Потерянные
19150;1357;2023-07-13;366,84;Чемпионы
19151;2850;2023-07-13;589,85;Потерянные
19152;3513;2023-07-13;138,30;Потенциальные
19153;2503;2023-07-13;365,83;Лояльные
19154;310;2023-07-13;708,19;Потерянные
19155;730;2023-07-13;576,39;Рискующие
19156;145;2023-07-13;745,68;Чемпионы
19157;4017;2023-07-13;453,00;Чемпионы
19158;3088;2023-07-13;177,59;Чемпионы
19159;3742;2023-07-13;237,62;Потерянные
19160;636;2023-07-13;771,13;Потенциальные
19161;3511;2023-07-13;358,06;Лояльные
19162;3626;2023-07-13;413,44;Потерянные
19163;4526;2023-07-13;833,87;Рискующие
19164;2000;2023-07-13;226,57;Потерянные
19165;1244;2023-07-13;816,06;Потерянные
19166;4443;2023-07-13;127,44;Чемпионы
19167;1859;2023-07-13;154,34;Чемпионы
19168;911;2023-07-13;361,96;Рискующие
19169;3452;2023-07-13;821,86;Лояльные
19170;133;2023-07-13;727,20;Потенциальные
19171;1770;2023-07-14;766,46;Рискующие
19172;3604;2023-07-14;196,34;Рискующие
19173;4627;2023-07-14;977,13;Потерянные
19174;4015;2023-07-14;104,45;Чемпионы
19175;4684;2023-07-14;116,10;Новые
19176;2071;2023-07-14;365,90;Чемпионы
19177;567;2023-07-14;534,49;Потенциальные
19178;1989;2023-07-14;755,01;Потенциальные
19179;704;2023-07-14;664,49;Лояльные
19180;863;2023-07-14;888,54;Потерянные
19181;4683;2023-07-14;603,05;Рискующие
19182;4310;2023-07-14;82,03;Рискующие
19183;2217;2023-07-14;474,61;Рискующие
19184;4110;2023-07-14;773,93;Потенциальные
19185;4367;2023-07-14;488,13;Потенциальные
19186;902;2023-07-14;136,18;Рискующие
19187;2807;2023-07-14;702,78;Потерянные
19188;189;2023-07-14;731,88;Новые
19189;1059;2023-07-14;763,88;Чемпионы
19190;2278;2023-07-14;351,05;Новые
19191;624;2023-07-14;687,77;Лояльные
19192;4358;2023-07-14;739,64;Рискующие
19193;4353;2023-07-14;393,06;Новые
19194;4583;2023-07-14;422,37;Чемпионы
19195;3384;2023-07-14;497,64;Потерянные
19196;4243;2023-07-14;614,56;Потерянные
19197;1443;2023-07-14;309,54;Лояльные
19198;2489;2023-07-14;171,40;Потерянные
19199;4506;2023-07-14;254,08;Рискующие
19200;951;2023-07-14;539,53;Лояльные
19201;4728;2023-07-14;749,63;Лояльные
19202;698;2023-07-14;874,98;Новые
19203;1724;2023-07-14;897,97;Лояльные
19204;4540;2023-07-14;578,34;Чемпионы
19205;4634;2023-07-15;865,82;Чемпионы
19206;4136;2023-07-15;268,69;Чемпионы
19207;3362;2023-07-15;447,12;Потенциальные
19208;41;2023-07-15;228,07;Лояльные
19209;1933;2023-07-15;145,51;Лояльные
19210;4481;2023-07-15;671,48;Потерянные
19211;1121;2023-07-15;242,94;Потенциальные
19212;354;2023-07-15;569,54;Потерянные
19213;1359;2023-07-15;81,41;Потенциальные
19214;2887;2023-07-15;173,59;Потерянные
19215;819;2023-07-15;313,42;Потенциальные
19216;2734;2023-07-15;401,28;Чемпионы
19217;4506;2023-07-15;262,23;Потерянные
19218;3993;2023-07-15;725,78;Потерянные
19219;2826;2023-07-15;71,29;Рискующие
19220;74;2023-07-15;560,19;Потенциальные
19221;586;2023-07-15;37,21;Лояльные
19222;550;2023-07-15;906,16;Лояльные
19223;732;2023-07-15;633,49;Рискующие
19224;4702;2023-07-15;687,14;Лояльные
19225;3363;2023-07-15;704,12;Чемпионы
19226;1332;2023-07-15;541,56;Рискующие
19227;2971;2023-07-15;120,74;Новые
19228;1271;2023-07-15;425,47;Рискующие
19229;586;2023-07-15;751,54;Потенциальные
19230;3058;2023-07-15;982,41;Чемпионы
19231;1840;2023-07-15;315,11;Чемпионы
19232;223;2023-07-15;641,39;Потенциальные
19233;2498;2023-07-15;983,05;Рискующие
19234;1466;2023-07-15;578,61;Потерянные
19235;4126;2023-07-15;806,74;Лояльные
19236;3665;2023-07-15;595,16;Потерянные
19237;3091;2023-07-15;439,19;Лояльные
19238;3202;2023-07-15;679,49;Рискующие
19239;1730;2023-07-16;864,36;Новые
19240;4594;2023-07-16;784,79;Новые
19241;1307;2023-07-16;877,98;Рискующие
19242;511;2023-07-16;951,98;Потерянные
19243;3299;2023-07-16;747,87;Потерянные
19244;4148;2023-07-16;839,92;Рискующие
19245;1332;2023-07-16;270,57;Рискующие
19246;2880;2023-07-16;166,02;Потерянные
19247;2557;2023-07-16;391,22;Рискующие
19248;4089;2023-07-16;317,29;Лояльные
19249;4771;2023-07-16;419,91;Новые
19250;2233;2023-07-16;150,05;Потенциальные
19251;4057;2023-07-16;426,34;Новые
19252;1646;2023-07-16;821,93;Чемпионы
19253;1917;2023-07-16;60,41;Потерянные
19254;1812;2023-07-16;261,85;Чемпионы
19255;1394;2023-07-16;401,40;Чемпионы
19256;1328;2023-07-16;584,76;Чемпионы
19257;3779;2023-07-16;440,92;Лояльные
19258;1867;2023-07-16;43,42;Лояльные
19259;4040;2023-07-16;641,64;Лояльные
19260;3642;2023-07-16;715,43;Потерянные
19261;4700;2023-07-16;123,63;Новые
19262;1227;2023-07-16;23,89;Потерянные
19263;42;2023-07-16;558,46;Потенциальные
19264;4300;2023-07-16;868,16;Чемпионы
19265;3241;2023-07-16;751,14;Потерянные
19266;4414;2023-07-16;506,87;Потерянные
19267;4262;2023-07-16;356,73;Рискующие
19268;232;2023-07-16;35,09;Рискующие
19269;3931;2023-07-16;785,54;Потенциальные
19270;434;2023-07-16;234,75;Потерянные
19271;1912;2023-07-16;988,09;Лояльные
19272;3229;2023-07-16;81,22;Чемпионы
19273;328;2023-07-16;889,75;Рискующие
19274;82;2023-07-17;254,51;Потенциальные
19275;3216;2023-07-17;902,32;Чемпионы
19276;4183;2023-07-17;441,74;Потерянные
19277;2984;2023-07-17;238,69;Лояльные
19278;4750;2023-07-17;116,08;Потерянные
19279;1299;2023-07-17;133,85;Потенциальные
19280;2759;2023-07-17;942,63;Чемпионы
19281;1741;2023-07-17;290,70;Потерянные
19282;1125;2023-07-17;972,36;Потерянные
19283;3376;2023-07-17;833,61;Чемпионы
19284;70;2023-07-17;741,69;Чемпионы
19285;683;2023-07-17;721,13;Чемпионы
19286;4533;2023-07-17;891,44;Чемпионы
19287;2476;2023-07-17;233,49;Потерянные
19288;4491;2023-07-17;904,65;Рискующие
19289;318;2023-07-17;454,42;Чемпионы
19290;3142;2023-07-17;755,80;Потенциальные
19291;1997;2023-07-17;791,75;Лояльные
19292;1892;2023-07-17;839,40;Новые
19293;456;2023-07-17;455,30;Рискующие
19294;4000;2023-07-17;260,21;Потерянные
19295;3807;2023-07-17;869,05;Рискующие
19296;2346;2023-07-17;72,00;Новые
19297;4280;2023-07-17;579,76;Рискующие
19298;1059;2023-07-17;768,92;Потенциальные
19299;3539;2023-07-17;877,65;Потенциальные
19300;1767;2023-07-17;129,19;Потерянные
19301;2678;2023-07-17;471,02;Рискующие
19302;4188;2023-07-17;695,34;Чемпионы
19303;860;2023-07-17;908,69;Чемпионы
19304;1466;2023-07-17;634,47;Лояльные
19305;1850;2023-07-17;246,17;Новые
19306;948;2023-07-17;145,84;Новые
19307;3044;2023-07-17;414,54;Потерянные
19308;1701;2023-07-18;178,75;Новые
19309;934;2023-07-18;704,87;Чемпионы
19310;4813;2023-07-18;531,82;Лояльные
19311;752;2023-07-18;252,49;Потерянные
19312;1308;2023-07-18;622,22;Лояльные
19313;614;2023-07-18;103,63;Потенциальные
19314;2777;2023-07-18;633,94;Чемпионы
19315;2963;2023-07-18;670,95;Рискующие
19316;4429;2023-07-18;26,70;Лояльные
19317;2736;2023-07-18;674,26;Рискующие
19318;4665;2023-07-18;329,58;Потенциальные
19319;3491;2023-07-18;56,87;Рискующие
19320;2810;2023-07-18;431,15;Лояльные
19321;452;2023-07-18;365,21;Чемпионы
19322;588;2023-07-18;705,41;Чемпионы
19323;2007;2023-07-18;697,18;Лояльные
19324;3362;2023-07-18;439,04;Новые
19325;1942;2023-07-18;660,53;Потенциальные
19326;1906;2023-07-18;857,11;Новые
19327;4011;2023-07-18;67,06;Потерянные
19328;3211;2023-07-18;158,21;Лояльные
19329;766;2023-07-18;472,88;Потерянные
19330;1908;2023-07-18;843,03;Потерянные
19331;1696;2023-07-18;511,23;Рискующие
19332;4612;2023-07-18;191,03;Новые
19333;724;2023-07-18;947,74;Рискующие
19334;1945;2023-07-18;231,80;Рискующие
19335;2517;2023-07-18;829,83;Потенциальные
19336;2470;2023-07-18;999,34;Лояльные
19337;1788;2023-07-18;614,38;Лояльные
19338;4142;2023-07-18;201,30;Потерянные
