customer_id;recency;frequency;monetary;first_purchase_date;last_purchase_date;acquisition_channel;favorite_category;user_profile;r_score;f_score;m_score;rfm_score;segment
4466;111;5;3502,95;2023-05-21;2023-11-18;Органика;Дом и сад;Потенциальные;5;1;2;512;Потенциально лояльные
4467;229;4;13120,07;2023-05-21;2023-11-19;Органика;Одежда;Потенциальные;4;1;5;415;Потерянные
4468;497;36;2606,61;2023-05-21;2023-11-19;Email;Электроника;Лояльные;2;4;1;241;Потерянные
4469;156;6;6416,73;2023-05-21;2023-11-19;Социальные сети;Книги;Потенциальные;4;1;3;413;Новые клиенты
4470;473;52;2848,24;2023-05-21;2023-11-19;Органика;Книги;Новые;2;5;1;251;Потерянные
4471;272;21;11610,90;2023-05-21;2023-11-19;Социальные сети;Электроника;Потенциальные;3;2;4;324;Потерянные
4472;2;13;7141,87;2023-05-22;2023-11-19;Email;Спорт;Чемпионы;5;2;3;523;Потерянные
4473;511;54;5299,60;2023-05-22;2023-11-19;Контекстная реклама;Дом и сад;Новые;2;5;2;252;Потерянные
4474;286;37;5448,44;2023-05-22;2023-11-19;Контекстная реклама;Одежда;Рискующие;3;4;2;342;Потерянные
4475;13;25;12790,60;2023-05-22;2023-11-20;Контекстная реклама;Спорт;Лояльные;5;3;5;535;Потерянные
4476;608;26;8328,92;2023-05-22;2023-11-20;Органика;Книги;Новые;1;3;3;133;Потерянные
4477;498;39;10782,12;2023-05-22;2023-11-20;Социальные сети;Электроника;Потенциальные;2;4;4;244;Рискуем потерять
4478;238;20;13460,73;2023-05-22;2023-11-20;Органика;Одежда;Новые;4;2;5;425;Потерянные
4479;94;33;13531,04;2023-05-22;2023-11-20;Рефералы;Спорт;Потерянные;5;3;5;535;Потерянные
4480;338;14;4961,21;2023-05-22;2023-11-20;Социальные сети;Спорт;Рискующие;3;2;2;322;Потерянные
4481;171;36;14289,15;2023-05-23;2023-11-20;Email;Спорт;Потерянные;4;4;5;445;Чемпионы
4482;606;17;421,89;2023-05-23;2023-11-20;Органика;Одежда;Новые;1;2;1;121;Потерянные
4483;624;21;5683,69;2023-05-23;2023-11-21;Контекстная реклама;Дом и сад;Рискующие;1;2;2;122;Потерянные
4484;567;46;13442,19;2023-05-23;2023-11-21;Контекстная реклама;Одежда;Рискующие;1;5;5;155;Нуждающиеся во внимании
4485;467;16;4155,82;2023-05-23;2023-11-21;Контекстная реклама;Электроника;Новые;2;2;2;222;Потерянные
4486;628;46;4132,57;2023-05-23;2023-11-21;Органика;Одежда;Лояльные;1;5;2;152;Потерянные
4487;143;16;4574,20;2023-05-23;2023-11-21;Органика;Спорт;Лояльные;4;2;2;422;Потенциально лояльные
4488;201;20;9204,09;2023-05-23;2023-11-21;Контекстная реклама;Дом и сад;Потенциальные;4;2;4;424;Потерянные
4489;180;29;6603,07;2023-05-23;2023-11-21;Контекстная реклама;Дом и сад;Потерянные;4;3;3;433;Потерянные
4490;364;28;10914,69;2023-05-24;2023-11-21;Контекстная реклама;Электроника;Новые;3;3;4;334;Потерянные
4491;479;8;13428,91;2023-05-24;2023-11-21;Рефералы;Электроника;Потерянные;2;1;5;215;Нуждающиеся во внимании
4492;565;24;10129,28;2023-05-24;2023-11-22;Органика;Книги;Потерянные;1;3;4;134;Потерянные
4493;471;3;3106,78;2023-05-24;2023-11-22;Контекстная реклама;Книги;Новые;2;1;2;212;Потерянные
4494;384;25;13993,59;2023-05-24;2023-11-22;Email;Книги;Чемпионы;3;3;5;335;Потерянные
4495;417;19;4004,17;2023-05-24;2023-11-22;Контекстная реклама;Одежда;Лояльные;2;2;2;222;Потерянные
4496;308;33;2290,92;2023-05-24;2023-11-22;Органика;Дом и сад;Рискующие;3;3;1;331;Потерянные
4497;367;2;1395,01;2023-05-24;2023-11-22;Email;Электроника;Чемпионы;3;1;1;311;Новые клиенты
4498;1;15;8472,59;2023-05-25;2023-11-22;Органика;Книги;Новые;5;2;3;523;Потерянные
4499;44;22;1750,75;2023-05-25;2023-11-22;Органика;Электроника;Чемпионы;5;2;1;521;Потерянные
4500;98;10;2124,70;2023-05-25;2023-11-23;Органика;Книги;Лояльные;5;1;1;511;Потенциально лояльные
4501;265;18;4535,46;2023-05-25;2023-11-23;Социальные сети;Одежда;Новые;3;2;2;322;Потерянные
4502;140;22;4260,71;2023-05-25;2023-11-23;Email;Одежда;Потерянные;4;2;2;422;Потенциально лояльные
4503;481;46;9083,38;2023-05-25;2023-11-23;Рефералы;Спорт;Потерянные;2;5;4;254;Потерянные
4504;237;49;12260,34;2023-05-25;2023-11-23;Рефералы;Электроника;Лояльные;4;5;5;455;Чемпионы
4505;72;27;11432,18;2023-05-25;2023-11-23;Социальные сети;Спорт;Чемпионы;5;3;4;534;Потерянные
4506;190;13;3974,14;2023-05-25;2023-11-23;Органика;Одежда;Потенциальные;4;2;2;422;Потенциально лояльные
4507;268;33;3717,39;2023-05-26;2023-11-23;Рефералы;Одежда;Рискующие;3;3;2;332;Потерянные
4508;321;5;14488,58;2023-05-26;2023-11-24;Email;Электроника;Рискующие;3;1;5;315;Потерянные
4509;107;26;173,13;2023-05-26;2023-11-24;Контекстная реклама;Спорт;Потенциальные;5;3;1;531;Потерянные
4510;232;13;13201,82;2023-05-26;2023-11-24;Email;Спорт;Потенциальные;4;2;5;425;Потерянные
4511;42;27;3035,94;2023-05-26;2023-11-24;Органика;Спорт;Потенциальные;5;3;1;531;Потерянные
4512;139;14;14211,90;2023-05-26;2023-11-24;Email;Электроника;Лояльные;4;2;5;425;Потерянные
4513;615;24;5167,49;2023-05-26;2023-11-24;Органика;Электроника;Новые;1;3;2;132;Потерянные
4514;273;3;6633,26;2023-05-26;2023-11-24;Email;Электроника;Потенциальные;3;1;3;313;Потерянные
4515;481;47;10621,45;2023-05-26;2023-11-24;Социальные сети;Дом и сад;Лояльные;2;5;4;254;Потерянные
4516;416;51;8835,65;2023-05-27;2023-11-24;Email;Одежда;Потерянные;2;5;4;254;Потерянные
4517;506;49;4803,19;2023-05-27;2023-11-25;Рефералы;Дом и сад;Чемпионы;2;5;2;252;Потерянные
4518;424;30;8329,77;2023-05-27;2023-11-25;Контекстная реклама;Дом и сад;Чемпионы;2;3;3;233;Потерянные
4519;407;35;10974,07;2023-05-27;2023-11-25;Социальные сети;Одежда;Потенциальные;2;4;4;244;Рискуем потерять
4520;568;48;682,91;2023-05-27;2023-11-25;Email;Книги;Чемпионы;1;5;1;151;Потерянные
4521;390;14;217,43;2023-05-27;2023-11-25;Органика;Книги;Потенциальные;2;2;1;221;Потерянные
4522;342;12;6898,10;2023-05-27;2023-11-25;Социальные сети;Книги;Чемпионы;3;1;3;313;Потерянные
4523;614;28;2020,96;2023-05-27;2023-11-25;Рефералы;Электроника;Чемпионы;1;3;1;131;Потерянные
4524;493;44;9981,95;2023-05-27;2023-11-25;Контекстная реклама;Электроника;Новые;2;4;4;244;Рискуем потерять
4525;192;29;3250,08;2023-05-28;2023-11-26;Контекстная реклама;Спорт;Новые;4;3;2;432;Потерянные
4526;499;43;6521,12;2023-05-28;2023-11-26;Email;Спорт;Чемпионы;2;4;3;243;Потерянные
4527;233;17;3005,18;2023-05-28;2023-11-26;Рефералы;Дом и сад;Новые;4;2;1;421;Потенциально лояльные
4528;227;40;8249,83;2023-05-28;2023-11-26;Рефералы;Спорт;Потенциальные;4;4;3;443;Потерянные
4529;371;49;1785,00;2023-05-28;2023-11-26;Контекстная реклама;Электроника;Рискующие;3;5;1;351;Потерянные
4530;139;21;395,45;2023-05-28;2023-11-26;Контекстная реклама;Дом и сад;Потенциальные;4;2;1;421;Потенциально лояльные
4531;149;23;814,42;2023-05-28;2023-11-26;Рефералы;Спорт;Новые;4;3;1;431;Потерянные
4532;115;20;14316,16;2023-05-28;2023-11-26;Контекстная реклама;Спорт;Лояльные;5;2;5;525;Потерянные
4533;450;11;2177,18;2023-05-28;2023-11-27;Органика;Книги;Чемпионы;2;1;1;211;Новые клиенты
4534;63;34;10641,75;2023-05-29;2023-11-27;Контекстная реклама;Электроника;Новые;5;4;4;544;Чемпионы
4535;104;10;1065,50;2023-05-29;2023-11-27;Органика;Дом и сад;Потерянные;5;1;1;511;Потенциально лояльные
4536;273;10;1667,00;2023-05-29;2023-11-27;Контекстная реклама;Одежда;Потерянные;3;1;1;311;Новые клиенты
4537;6;43;7657,70;2023-05-29;2023-11-27;Социальные сети;Спорт;Новые;5;4;3;543;Лояльные клиенты
4538;147;6;6999,82;2023-05-29;2023-11-27;Социальные сети;Электроника;Новые;4;1;3;413;Новые клиенты
4539;184;36;14276,13;2023-05-29;2023-11-27;Социальные сети;Дом и сад;Потерянные;4;4;5;445;Чемпионы
4540;28;24;14175,29;2023-05-29;2023-11-27;Органика;Электроника;Потенциальные;5;3;5;535;Потерянные
4541;550;12;11705,15;2023-05-29;2023-11-27;Органика;Электроника;Чемпионы;1;1;4;114;Потерянные
4542;119;43;9051,42;2023-05-29;2023-11-28;Email;Дом и сад;Рискующие;5;4;4;544;Чемпионы
4543;293;23;6851,66;2023-05-30;2023-11-28;Email;Книги;Потерянные;3;3;3;333;Потерянные
4544;371;27;5374,87;2023-05-30;2023-11-28;Контекстная реклама;Книги;Потерянные;3;3;2;332;Потерянные
4545;244;45;14208,96;2023-05-30;2023-11-28;Органика;Спорт;Потерянные;4;5;5;455;Чемпионы
4546;580;37;9063,49;2023-05-30;2023-11-28;Социальные сети;Книги;Новые;1;4;4;144;Нуждающиеся во внимании
4547;218;6;8707,13;2023-05-30;2023-11-28;Социальные сети;Спорт;Лояльные;4;1;3;413;Новые клиенты
4548;177;1;3516,92;2023-05-30;2023-11-28;Социальные сети;Спорт;Потерянные;4;1;2;412;Потенциально лояльные
4549;299;6;748,13;2023-05-30;2023-11-28;Контекстная реклама;Дом и сад;Чемпионы;3;1;1;311;Новые клиенты
4550;58;50;14180,57;2023-05-30;2023-11-29;Органика;Электроника;Рискующие;5;5;5;555;Чемпионы
4551;269;22;4740,34;2023-05-31;2023-11-29;Контекстная реклама;Одежда;Потерянные;3;2;2;322;Потерянные
4552;308;41;6666,71;2023-05-31;2023-11-29;Рефералы;Одежда;Лояльные;3;4;3;343;Лояльные клиенты
4553;570;24;1763,87;2023-05-31;2023-11-29;Рефералы;Книги;Потерянные;1;3;1;131;Потерянные
4554;288;25;12562,02;2023-05-31;2023-11-29;Email;Дом и сад;Рискующие;3;3;5;335;Потерянные
4555;105;15;463,10;2023-05-31;2023-11-29;Органика;Одежда;Рискующие;5;2;1;521;Потерянные
4556;228;26;12518,16;2023-05-31;2023-11-29;Социальные сети;Электроника;Потерянные;4;3;5;435;Лояльные клиенты
4557;247;8;2147,26;2023-05-31;2023-11-29;Органика;Спорт;Чемпионы;4;1;1;411;Потенциально лояльные
4558;494;51;13304,13;2023-05-31;2023-11-30;Email;Спорт;Потенциальные;2;5;5;255;Потерянные
4559;83;24;10960,10;2023-05-31;2023-11-30;Социальные сети;Дом и сад;Лояльные;5;3;4;534;Потерянные
4560;186;48;2511,82;2023-06-01;2023-11-30;Контекстная реклама;Книги;Потерянные;4;5;1;451;Потерянные
4561;252;38;8508,98;2023-06-01;2023-11-30;Социальные сети;Электроника;Новые;4;4;3;443;Потерянные
4562;355;6;4724,21;2023-06-01;2023-11-30;Рефералы;Книги;Рискующие;3;1;2;312;Потерянные
4563;210;54;2714,58;2023-06-01;2023-11-30;Контекстная реклама;Книги;Лояльные;4;5;1;451;Потерянные
4564;609;35;12894,77;2023-06-01;2023-11-30;Социальные сети;Дом и сад;Чемпионы;1;4;5;145;Потерянные
4565;447;42;6082,67;2023-06-01;2023-11-30;Контекстная реклама;Спорт;Лояльные;2;4;3;243;Потерянные
4566;460;1;6008,23;2023-06-01;2023-11-30;Рефералы;Книги;Новые;2;1;2;212;Потерянные
4567;472;46;2589,81;2023-06-01;2023-12-01;Рефералы;Книги;Новые;2;5;1;251;Потерянные
4568;370;36;5776,83;2023-06-01;2023-12-01;Органика;Электроника;Чемпионы;3;4;2;342;Потерянные
4569;492;12;13080,67;2023-06-02;2023-12-01;Рефералы;Спорт;Лояльные;2;1;5;215;Нуждающиеся во внимании
4570;137;38;5478,77;2023-06-02;2023-12-01;Рефералы;Книги;Потерянные;4;4;2;442;Потерянные
4571;367;11;14276,47;2023-06-02;2023-12-01;Рефералы;Одежда;Потенциальные;3;1;5;315;Потерянные
4572;184;12;14197,32;2023-06-02;2023-12-01;Email;Одежда;Потенциальные;4;1;5;415;Потерянные
4573;588;42;2216,23;2023-06-02;2023-12-01;Рефералы;Спорт;Потерянные;1;4;1;141;Потерянные
4574;287;50;2700,80;2023-06-02;2023-12-01;Органика;Спорт;Рискующие;3;5;1;351;Потерянные
4575;472;39;12946,98;2023-06-02;2023-12-02;Контекстная реклама;Дом и сад;Потерянные;2;4;5;245;Рискуем потерять
4576;375;7;5921,78;2023-06-02;2023-12-02;Email;Книги;Рискующие;3;1;2;312;Потерянные
4577;537;11;115,39;2023-06-02;2023-12-02;Контекстная реклама;Одежда;Лояльные;1;1;1;111;Потерянные
4578;511;36;4144,38;2023-06-03;2023-12-02;Контекстная реклама;Одежда;Потерянные;2;4;2;242;Потерянные
4579;579;52;8984,55;2023-06-03;2023-12-02;Органика;Спорт;Рискующие;1;5;4;154;Потерянные
4580;250;31;11999,03;2023-06-03;2023-12-02;Email;Спорт;Новые;4;3;5;435;Лояльные клиенты
4581;510;33;2044,16;2023-06-03;2023-12-02;Социальные сети;Электроника;Чемпионы;2;3;1;231;Потерянные
4582;630;13;1702,59;2023-06-03;2023-12-02;Рефералы;Электроника;Рискующие;1;2;1;121;Потерянные
4583;73;18;13835,29;2023-06-03;2023-12-03;Контекстная реклама;Спорт;Потерянные;5;2;5;525;Потерянные
4584;282;41;11279,67;2023-06-03;2023-12-03;Контекстная реклама;Электроника;Потенциальные;3;4;4;344;Лояльные клиенты
4585;360;24;8867,21;2023-06-03;2023-12-03;Органика;Спорт;Потерянные;3;3;4;334;Потерянные
4586;10;9;11549,34;2023-06-03;2023-12-03;Органика;Спорт;Новые;5;1;4;514;Потерянные
4587;211;31;6461,37;2023-06-04;2023-12-03;Органика;Дом и сад;Потенциальные;4;3;3;433;Потерянные
4588;152;41;11388,91;2023-06-04;2023-12-03;Email;Электроника;Рискующие;4;4;4;444;Лояльные клиенты
4589;5;10;5608,45;2023-06-04;2023-12-03;Рефералы;Книги;Потерянные;5;1;2;512;Потенциально лояльные
4590;195;2;3699,21;2023-06-04;2023-12-03;Email;Книги;Рискующие;4;1;2;412;Потенциально лояльные
4591;283;38;10948,75;2023-06-04;2023-12-03;Органика;Дом и сад;Новые;3;4;4;344;Лояльные клиенты
4592;464;15;6324,10;2023-06-04;2023-12-04;Органика;Книги;Потенциальные;2;2;3;223;Потерянные
4593;113;3;14721,59;2023-06-04;2023-12-04;Контекстная реклама;Книги;Чемпионы;5;1;5;515;Потерянные
4594;271;43;5274,80;2023-06-04;2023-12-04;Email;Дом и сад;Чемпионы;3;4;2;342;Потерянные
4595;163;31;13829,82;2023-06-04;2023-12-04;Email;Одежда;Новые;4;3;5;435;Лояльные клиенты
4596;460;6;13997,79;2023-06-05;2023-12-04;Рефералы;Дом и сад;Потерянные;2;1;5;215;Нуждающиеся во внимании
4597;105;3;3665,70;2023-06-05;2023-12-04;Email;Дом и сад;Рискующие;5;1;2;512;Потенциально лояльные
4598;556;11;11983,41;2023-06-05;2023-12-04;Рефералы;Электроника;Потерянные;1;1;5;115;Потерянные
4599;282;15;6524,46;2023-06-05;2023-12-04;Социальные сети;Книги;Новые;3;2;3;323;Потерянные
4600;162;45;13766,99;2023-06-05;2023-12-05;Рефералы;Книги;Потенциальные;4;5;5;455;Чемпионы
4601;351;52;6779,36;2023-06-05;2023-12-05;Органика;Одежда;Чемпионы;3;5;3;353;Потерянные
4602;434;28;11177,34;2023-06-05;2023-12-05;Социальные сети;Дом и сад;Рискующие;2;3;4;234;Рискуем потерять
4603;140;10;7031,16;2023-06-05;2023-12-05;Контекстная реклама;Спорт;Потенциальные;4;1;3;413;Новые клиенты
4604;471;38;3455,62;2023-06-06;2023-12-05;Контекстная реклама;Одежда;Чемпионы;2;4;2;242;Потерянные
4605;132;47;3030,28;2023-06-06;2023-12-05;Контекстная реклама;Одежда;Чемпионы;4;5;1;451;Потерянные
4606;87;50;6410,20;2023-06-06;2023-12-05;Органика;Книги;Лояльные;5;5;3;553;Потерянные
4607;183;50;11344,65;2023-06-06;2023-12-05;Контекстная реклама;Книги;Рискующие;4;5;4;454;Чемпионы
4608;368;7;9095,82;2023-06-06;2023-12-06;Рефералы;Книги;Новые;3;1;4;314;Потерянные
4609;129;15;10345,01;2023-06-06;2023-12-06;Органика;Книги;Лояльные;4;2;4;424;Потерянные
4610;246;18;4270,78;2023-06-06;2023-12-06;Email;Одежда;Чемпионы;4;2;2;422;Потенциально лояльные
4611;601;18;7247,46;2023-06-06;2023-12-06;Органика;Дом и сад;Рискующие;1;2;3;123;Потерянные
4612;578;52;713,71;2023-06-06;2023-12-06;Органика;Книги;Рискующие;1;5;1;151;Потерянные
4613;378;41;12272,11;2023-06-07;2023-12-06;Email;Электроника;Лояльные;3;4;5;345;Потерянные
4614;149;24;14848,89;2023-06-07;2023-12-06;Рефералы;Одежда;Потенциальные;4;3;5;435;Лояльные клиенты
4615;433;2;6132,84;2023-06-07;2023-12-06;Социальные сети;Спорт;Потенциальные;2;1;3;213;Потерянные
4616;628;40;213,91;2023-06-07;2023-12-06;Email;Спорт;Новые;1;4;1;141;Потерянные
4617;469;20;2588,40;2023-06-07;2023-12-07;Органика;Дом и сад;Рискующие;2;2;1;221;Потерянные
4618;446;34;9805,28;2023-06-07;2023-12-07;Контекстная реклама;Одежда;Потерянные;2;4;4;244;Рискуем потерять
4619;481;43;9200,59;2023-06-07;2023-12-07;Email;Одежда;Лояльные;2;4;4;244;Рискуем потерять
4620;294;26;11828,58;2023-06-07;2023-12-07;Email;Одежда;Чемпионы;3;3;4;334;Потерянные
4621;143;7;3845,57;2023-06-07;2023-12-07;Социальные сети;Электроника;Потенциальные;4;1;2;412;Потенциально лояльные
4622;250;38;11466,30;2023-06-08;2023-12-07;Органика;Электроника;Лояльные;4;4;4;444;Лояльные клиенты
4623;302;30;10335,36;2023-06-08;2023-12-07;Контекстная реклама;Книги;Новые;3;3;4;334;Потерянные
4624;25;42;4876,08;2023-06-08;2023-12-07;Контекстная реклама;Спорт;Новые;5;4;2;542;Потерянные
4625;70;5;8205,05;2023-06-08;2023-12-08;Социальные сети;Электроника;Потерянные;5;1;3;513;Потерянные
4626;625;11;2251,74;2023-06-08;2023-12-08;Контекстная реклама;Спорт;Рискующие;1;1;1;111;Потерянные
4627;112;1;6815,84;2023-06-08;2023-12-08;Рефералы;Одежда;Новые;5;1;3;513;Потерянные
4628;364;34;13223,90;2023-06-08;2023-12-08;Email;Электроника;Новые;3;4;5;345;Потерянные
4629;303;1;6346,81;2023-06-08;2023-12-08;Email;Спорт;Потерянные;3;1;3;313;Потерянные
4630;471;19;12601,52;2023-06-08;2023-12-08;Контекстная реклама;Электроника;Потерянные;2;2;5;225;Потерянные
4631;91;2;8874,29;2023-06-09;2023-12-08;Контекстная реклама;Одежда;Потенциальные;5;1;4;514;Потерянные
4632;530;21;2918,56;2023-06-09;2023-12-08;Контекстная реклама;Одежда;Потенциальные;1;2;1;121;Потерянные
4633;192;20;8737,54;2023-06-09;2023-12-09;Email;Одежда;Новые;4;2;3;423;Потерянные
4634;552;23;7614,45;2023-06-09;2023-12-09;Контекстная реклама;Книги;Потерянные;1;3;3;133;Потерянные
4635;242;21;6009,69;2023-06-09;2023-12-09;Рефералы;Спорт;Рискующие;4;2;2;422;Потенциально лояльные
4636;138;24;1838,48;2023-06-09;2023-12-09;Рефералы;Книги;Потенциальные;4;3;1;431;Потерянные
4637;345;4;6279,79;2023-06-09;2023-12-09;Email;Дом и сад;Потенциальные;3;1;3;313;Потерянные
4638;180;12;1137,80;2023-06-09;2023-12-09;Органика;Дом и сад;Потерянные;4;1;1;411;Потенциально лояльные
4639;503;22;1526,60;2023-06-09;2023-12-09;Органика;Электроника;Новые;2;2;1;221;Потерянные
4640;203;20;6267,95;2023-06-10;2023-12-09;Органика;Электроника;Рискующие;4;2;3;423;Потерянные
4641;573;18;4615,45;2023-06-10;2023-12-09;Рефералы;Электроника;Новые;1;2;2;122;Потерянные
4642;192;1;13886,89;2023-06-10;2023-12-10;Социальные сети;Книги;Чемпионы;4;1;5;415;Потерянные
4643;5;30;5666,80;2023-06-10;2023-12-10;Органика;Одежда;Чемпионы;5;3;2;532;Потерянные
4644;237;33;11379,98;2023-06-10;2023-12-10;Социальные сети;Электроника;Потерянные;4;3;4;434;Лояльные клиенты
4645;311;24;7977,20;2023-06-10;2023-12-10;Email;Электроника;Рискующие;3;3;3;333;Потерянные
4646;549;14;10576,08;2023-06-10;2023-12-10;Рефералы;Дом и сад;Чемпионы;1;2;4;124;Потерянные
4647;56;36;3938,73;2023-06-10;2023-12-10;Органика;Одежда;Потерянные;5;4;2;542;Потерянные
4648;443;5;14131,48;2023-06-10;2023-12-10;Рефералы;Книги;Рискующие;2;1;5;215;Нуждающиеся во внимании
4649;237;11;7974,82;2023-06-11;2023-12-10;Email;Одежда;Чемпионы;4;1;3;413;Новые клиенты
4650;197;24;12478,29;2023-06-11;2023-12-11;Рефералы;Дом и сад;Лояльные;4;3;5;435;Лояльные клиенты
4651;585;31;5507,43;2023-06-11;2023-12-11;Контекстная реклама;Книги;Потенциальные;1;3;2;132;Потерянные
4652;571;13;1548,16;2023-06-11;2023-12-11;Органика;Спорт;Потерянные;1;2;1;121;Потерянные
4653;514;16;10121,99;2023-06-11;2023-12-11;Рефералы;Электроника;Новые;1;2;4;124;Потерянные
4654;449;24;166,01;2023-06-11;2023-12-11;Рефералы;Книги;Рискующие;2;3;1;231;Потерянные
4655;360;13;7155,63;2023-06-11;2023-12-11;Рефералы;Дом и сад;Чемпионы;3;2;3;323;Потерянные
4656;30;24;2932,39;2023-06-11;2023-12-11;Email;Одежда;Лояльные;5;3;1;531;Потерянные
4657;108;54;9429,26;2023-06-12;2023-12-11;Органика;Книги;Чемпионы;5;5;4;554;Чемпионы
4658;602;26;14692,33;2023-06-12;2023-12-12;Органика;Дом и сад;Лояльные;1;3;5;135;Нуждающиеся во внимании
4659;445;2;6992,82;2023-06-12;2023-12-12;Контекстная реклама;Книги;Новые;2;1;3;213;Потерянные
4660;438;16;12271,60;2023-06-12;2023-12-12;Контекстная реклама;Электроника;Потенциальные;2;2;5;225;Потерянные
4661;606;38;7641,37;2023-06-12;2023-12-12;Рефералы;Одежда;Потенциальные;1;4;3;143;Потерянные
4662;457;46;7462,81;2023-06-12;2023-12-12;Органика;Одежда;Лояльные;2;5;3;253;Потерянные
4663;615;1;13959,83;2023-06-12;2023-12-12;Органика;Книги;Потерянные;1;1;5;115;Потерянные
4664;495;49;13354,99;2023-06-12;2023-12-12;Рефералы;Дом и сад;Чемпионы;2;5;5;255;Потерянные
4665;247;11;11797,72;2023-06-12;2023-12-12;Социальные сети;Электроника;Потенциальные;4;1;4;414;Новые клиенты
4666;543;51;4479,02;2023-06-13;2023-12-12;Органика;Электроника;Чемпионы;1;5;2;152;Потерянные
4667;564;35;8197,88;2023-06-13;2023-12-13;Рефералы;Книги;Рискующие;1;4;3;143;Потерянные
4668;588;43;3397,26;2023-06-13;2023-12-13;Рефералы;Спорт;Чемпионы;1;4;2;142;Потерянные
4669;439;29;6686,55;2023-06-13;2023-12-13;Социальные сети;Книги;Потерянные;2;3;3;233;Потерянные
4670;278;37;7288,99;2023-06-13;2023-12-13;Контекстная реклама;Электроника;Рискующие;3;4;3;343;Лояльные клиенты
4671;552;17;12483,02;2023-06-13;2023-12-13;Рефералы;Одежда;Рискующие;1;2;5;125;Нуждающиеся во внимании
4672;613;54;13445,62;2023-06-13;2023-12-13;Органика;Книги;Потенциальные;1;5;5;155;Нуждающиеся во внимании
4673;111;39;6248,57;2023-06-13;2023-12-13;Контекстная реклама;Книги;Рискующие;5;4;3;543;Лояльные клиенты
4674;385;42;314,68;2023-06-13;2023-12-13;Контекстная реклама;Одежда;Чемпионы;3;4;1;341;Потерянные
4675;191;28;12933,52;2023-06-14;2023-12-14;Контекстная реклама;Книги;Новые;4;3;5;435;Лояльные клиенты
4676;490;29;2655,47;2023-06-14;2023-12-14;Рефералы;Дом и сад;Потерянные;2;3;1;231;Потерянные
4677;426;43;9347,14;2023-06-14;2023-12-14;Органика;Одежда;Чемпионы;2;4;4;244;Рискуем потерять
4678;405;3;423,31;2023-06-14;2023-12-14;Социальные сети;Одежда;Лояльные;2;1;1;211;Новые клиенты
4679;335;52;6022,62;2023-06-14;2023-12-14;Email;Одежда;Лояльные;3;5;2;352;Потерянные
4680;209;10;14790,11;2023-06-14;2023-12-14;Email;Электроника;Чемпионы;4;1;5;415;Потерянные
4681;22;42;1555,37;2023-06-14;2023-12-14;Контекстная реклама;Книги;Лояльные;5;4;1;541;Потерянные
4682;611;14;6384,21;2023-06-14;2023-12-14;Email;Спорт;Новые;1;2;3;123;Потерянные
4683;208;12;4641,89;2023-06-14;2023-12-15;Email;Книги;Лояльные;4;1;2;412;Потенциально лояльные
4684;8;47;13581,07;2023-06-15;2023-12-15;Рефералы;Книги;Потенциальные;5;5;5;555;Чемпионы
4685;529;42;13046,63;2023-06-15;2023-12-15;Социальные сети;Электроника;Новые;1;4;5;145;Потерянные
4686;602;30;3603,60;2023-06-15;2023-12-15;Email;Дом и сад;Потенциальные;1;3;2;132;Потерянные
4687;166;32;1263,76;2023-06-15;2023-12-15;Социальные сети;Дом и сад;Потенциальные;4;3;1;431;Потерянные
4688;496;32;9425,72;2023-06-15;2023-12-15;Email;Электроника;Новые;2;3;4;234;Рискуем потерять
4689;590;42;5078,71;2023-06-15;2023-12-15;Контекстная реклама;Электроника;Потерянные;1;4;2;142;Потерянные
4690;429;32;10097,66;2023-06-15;2023-12-15;Контекстная реклама;Электроника;Потенциальные;2;3;4;234;Рискуем потерять
4691;163;26;530,19;2023-06-15;2023-12-15;Социальные сети;Книги;Лояльные;4;3;1;431;Потерянные
4692;366;51;2044,32;2023-06-15;2023-12-16;Социальные сети;Электроника;Чемпионы;3;5;1;351;Потерянные
4693;526;1;10311,26;2023-06-16;2023-12-16;Социальные сети;Спорт;Новые;1;1;4;114;Потерянные
4694;239;42;3224,94;2023-06-16;2023-12-16;Социальные сети;Одежда;Чемпионы;4;4;2;442;Потерянные
4695;72;2;12870,94;2023-06-16;2023-12-16;Органика;Дом и сад;Новые;5;1;5;515;Потерянные
4696;445;17;925,93;2023-06-16;2023-12-16;Контекстная реклама;Спорт;Новые;2;2;1;221;Потерянные
4697;509;30;3271,46;2023-06-16;2023-12-16;Email;Дом и сад;Потенциальные;2;3;2;232;Потерянные
4698;269;39;14978,48;2023-06-16;2023-12-16;Органика;Книги;Чемпионы;3;4;5;345;Потерянные
4699;415;7;6524,49;2023-06-16;2023-12-16;Социальные сети;Книги;Потерянные;2;1;3;213;Потерянные
4700;245;52;10559,34;2023-06-16;2023-12-17;Email;Электроника;Лояльные;4;5;4;454;Чемпионы
4701;60;27;2780,81;2023-06-16;2023-12-17;Контекстная реклама;Дом и сад;Чемпионы;5;3;1;531;Потерянные
4702;6;9;9167,54;2023-06-17;2023-12-17;Социальные сети;Книги;Новые;5;1;4;514;Потерянные
4703;570;22;10905,29;2023-06-17;2023-12-17;Рефералы;Книги;Лояльные;1;2;4;124;Потерянные
4704;407;34;4751,43;2023-06-17;2023-12-17;Социальные сети;Дом и сад;Потенциальные;2;4;2;242;Потерянные
4705;217;46;12442,01;2023-06-17;2023-12-17;Email;Книги;Лояльные;4;5;5;455;Чемпионы
